,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.022344987704676782,0.01156263654426926,0.021887035627116944,0.01541666292154792,0.0014316302039977097,-0.06515670433990042,0.04131922987821486,-0.037355919710960986,0.04221788013808677,0.023840595175292998,-0.006861569653895305,-0.044807346069211336,0.08434848173976646,0.21931091142957365,0.267357924254764,0.1116371624345987,0.08159519862503115,0.040357804155905085
HALLMARK_ALLOGRAFT_REJECTION,0.04917419940864064,0.006730318360669659,0.007066409337410024,-0.03431356006707283,0.011293415712930814,-0.03976745248253545,0.06056663247489178,-0.039952188840417874,0.054483818451464654,-0.027520438907542893,-0.02103064322188191,-0.06319039619501808,0.07108471296740329,0.06062631486311402,0.13991325496666396,0.03404536820508608,0.018888790887649196,0.05901872790758735
HALLMARK_ANDROGEN_RESPONSE,0.08507423026015667,0.04813442415086492,-0.05853045717861967,0.029504391026774365,0.027444885220626422,0.0729659685209697,0.0896198048116794,-0.01959257856996989,0.006253127696154434,-0.04223213053407393,-0.034995552762738816,-0.0735450564950693,0.07396043807475501,0.17819225062741,0.2731754980695647,0.10014984149891909,0.05843255296691091,0.07668114276197482
HALLMARK_ANGIOGENESIS,0.05930962965838354,0.045575431112501494,-0.03567804440091395,-0.012704026089123936,-0.03588977262126702,0.010510861027285786,0.12609766438093734,0.01193720008620035,0.0492156041244238,0.03739361672270775,0.07368284872997805,-0.01048850604983115,-0.04755680039502507,-0.1477177303577513,-0.20251893888074343,0.07849042136503134,-0.004059916590695208,0.10045217241638378
HALLMARK_APICAL_JUNCTION,0.013736124266505213,0.032594772116753636,0.028820188643211394,0.003222983669153792,0.020423771025076528,-0.0018912198012178735,0.086218116790674,-0.01690847155380478,0.050195866370097535,0.011979321055663222,0.013057549274552849,-0.014561429470897719,0.07154454472041671,0.19545839175755372,0.2713320910756794,0.13192407776206724,0.1015847402143947,0.03767869562466971
HALLMARK_APICAL_SURFACE,-0.025973240772732473,0.039649954787595185,-0.011836940952717631,-0.005567780627711425,-0.030903105243066907,-0.037105755851321906,-0.005058420865555351,-0.030877689413004148,-0.009548413347253096,-0.010805461853213995,0.05327541966386156,0.0511095356624906,0.053078602422642444,0.10749323801684878,0.23735004784840688,0.05428899713422399,0.07112114217529225,-0.03856726193932242
HALLMARK_APOPTOSIS,-0.009223783433928533,0.021758164316563296,0.04695568264748221,-0.011333947303200417,0.02602155217855002,0.0077196859993152915,-0.019559471745968837,0.042185076959248516,0.03183962320385513,0.004523393159436717,-0.06835105919866821,-0.024031797632345385,0.10076672464687465,-0.12510651705809037,-0.1645210544568664,0.0792172880504574,-0.01906534429602793,-0.06833913612966865
HALLMARK_BILE_ACID_METABOLISM,0.04578972677730723,-0.01510991755450014,-0.0036436072707920065,0.011433907253551959,-0.008033308697235543,-0.04829311123698402,0.06944991634704081,-0.025906399219927278,0.06971770988578901,-0.007809117320378957,0.03070207732888401,0.013938073238344575,0.00025167205914621515,0.14918909376215114,0.25406790345802743,0.03576629973936276,0.08745293646968214,0.009829178746379416
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.020115559469598566,0.006876047622290735,-0.006145464856050135,0.0015540250958437246,-0.045122382524030405,-0.03803473707769736,0.096385701581774,0.03551994551789828,0.054906235465114576,0.0018970358590922418,0.06733086578468575,0.04068416740730658,0.08933339413100842,0.16148340780001838,0.2883425300241118,0.09098675324845079,0.07785454830421083,0.020904359806531943
HALLMARK_COAGULATION,-0.019625774069139432,0.029846171858209185,0.003146486456958819,-0.017751725083133923,0.015173642916345825,0.024466589562313165,0.02216365350665955,-0.04875739835020925,0.07795849350781446,-0.001864667135598276,0.014031555142197597,-0.03598717943457709,0.0909771318510301,0.12369142996273308,0.11976879850522769,0.15625521863914568,-0.0487683115507844,-0.04095739551519229
HALLMARK_COMPLEMENT,0.03000416293479358,-0.00019598783179619917,-0.003451132958145524,0.021262705990307187,0.024093126731459476,-0.018917568840441875,0.04776052909996555,-0.0005641015526783756,0.02770735002276714,-0.0035762450370389978,-0.029049717422756506,-0.10214043019581896,0.08571762878586069,0.09498530564258506,0.15931920328064744,0.09920942069223973,0.08383679531658712,0.019156149508242966
HALLMARK_DNA_REPAIR,0.05147127768855241,0.04610159308797222,0.016372240544540693,0.05208033885120211,0.02296109027547664,0.018827132976567396,0.12083468970201676,0.0021518145336658022,0.07024738803979372,0.00932158872243413,0.023101746192088518,-0.006805857604259011,0.08256220857069747,0.21666798241336319,0.32768964077725904,0.07183169897001136,0.15442736753305575,0.12489081906700378
HALLMARK_E2F_TARGETS,0.0335685120087005,0.010856390377931497,0.06105888482309,0.00022227786418561928,-0.005279466666568199,-0.027175355998988154,0.09984654580537795,-0.001086066386379323,-0.007865155298228337,-0.02577938667737376,-0.014938600594681767,0.021870751444392416,0.017338067760183106,-0.018464168569096523,0.16399470517182768,0.08931260996975753,0.07866230419556755,0.014919156907330798
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06780450754021164,0.01435674774588339,-0.004654453413795241,-0.011214908079113614,0.0147503918738977,0.02268875235265369,0.08572209446086035,0.0229801123642355,0.08891952244327334,0.02031714162866411,0.04207756377123873,-0.09966656372702493,0.075682392443302,-0.11725287776693719,-0.10289690306763864,0.13481974792473095,-0.02512507394507784,0.05937210849290219
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.010601006591371262,0.03448216028891583,0.020228825986468805,0.011499580210928643,0.016084260446791076,0.020775346939819913,0.010598635987909612,0.08105701312172967,0.05410397979464111,0.00978182844625052,-0.0387725514242957,-0.04939912209217335,0.10844592738992521,0.14939672798583986,0.19453476558431027,0.11677870651964509,0.1284644346604474,0.054209593440134714
HALLMARK_ESTROGEN_RESPONSE_LATE,0.021005023724485653,0.03848425478133118,0.03895182936303061,0.015021468985536529,-0.004075664482362794,-0.025212134793310276,0.03754426739981806,-0.04547930723185097,0.003110077359386803,0.016850877401497308,0.07933979347299158,-0.07946379753827454,-0.023062477676423086,0.1559462043674097,0.2762285501844439,0.049805344980957046,0.026885369328714735,-0.037093636164852443
HALLMARK_FATTY_ACID_METABOLISM,0.054664081243746915,0.004982273091940308,0.021282865879751815,0.046223048230935315,-0.009735187854282897,0.070768616775992,0.012994080497028793,0.016656624964506952,-0.029182849570192904,-0.0012785392972017662,-0.008823945617292722,-0.005451941041889029,0.0659316036125158,0.021342582197282182,0.07340664141672261,-0.020016685986529444,0.04313152624189719,0.09199429883917459
HALLMARK_G2M_CHECKPOINT,0.03427388840191824,0.020156916214281038,0.027559291805524713,-0.03110310462167664,0.0006189850304723461,0.03412931446234236,0.11342148379151534,-0.007335934040471455,0.0685783351394314,0.0055564743662124515,0.031135494591601382,-0.007475077499169764,0.06155974399829011,0.014193486480913646,0.12551737740802754,0.06612800459114844,0.07540375087749915,0.10886858017336397
