,UKF243,UKF259,UKF260,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk
HALLMARK_ADIPOGENESIS,0.12337415349260068,0.05976692635110433,0.13139297645606646,0.08752930281508536,0.04488588191926128,0.04680320700160356,0.12461901651780316,0.28506052075095467,0.06817947787162484
HALLMARK_ALLOGRAFT_REJECTION,0.06259728407645115,0.013400642270499112,0.10775497263462028,0.15667582883601136,-0.014535799883577009,0.06187514044762526,-0.01594875646388007,0.2217883543462765,0.03150707182836966
HALLMARK_ANDROGEN_RESPONSE,0.034535255912367696,0.05439208185403781,0.014202147757686247,0.11725217681041862,0.07989931144628855,0.09366365673428415,0.07679357056577055,0.16373828273098495,0.0048050572424198565
HALLMARK_ANGIOGENESIS,-0.10563754072142444,-0.03654014039962756,-0.06649309845387766,-0.07635750120570478,-0.027980252907501463,0.10019160371329462,-0.09502821780179356,-0.11695404268930709,-0.0837645160105046
HALLMARK_APICAL_JUNCTION,0.07805500416995143,0.052527679537727676,0.14418012938462288,-0.008053586547381211,0.04568803835329382,0.06494676279056906,0.07738388492845334,0.3098551586932818,0.018034747613018015
HALLMARK_APICAL_SURFACE,0.16852936504673188,0.11172055970866586,0.133053603484183,0.12185194203502363,0.06094110725344775,0.06308285339538822,0.25284404449000436,0.30214832398065944,-0.03887074784515193
HALLMARK_APOPTOSIS,0.04838272995671189,0.02099208799376638,-0.07231615510896376,-0.012917910664757812,0.007287610161161093,-0.07519450871156644,-0.04735001922846155,0.06567744848481863,0.011596925831244817
HALLMARK_BILE_ACID_METABOLISM,0.09920474921423945,0.0588647821063306,0.08767262909763658,0.03562099621458049,0.04963889831179129,0.13308525306446078,0.1504357945819382,0.25705002248395115,0.02216036367719732
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10174683903846359,0.07533654718740358,0.09057477005677401,-0.10251195814468103,0.008844637085478899,0.057570826918938264,0.19869122189420468,0.284835647645093,0.03364074008574127
HALLMARK_COAGULATION,0.08819173110101744,0.06968935959283253,-0.018745145579126772,0.0655239633103538,0.006982627974248813,0.09610355660748943,-0.0165534548892637,0.2775950049456123,0.03771317573203254
HALLMARK_COMPLEMENT,0.15968948580052508,0.046765736887043344,0.06726877641110486,0.02404969633810935,0.05387123328232425,0.03128065198774357,0.04122037503046323,0.2521592966560227,0.006675071435350444
HALLMARK_DNA_REPAIR,0.11506201221520686,0.040341872693744014,0.11127425477587935,0.06061171241067486,0.03357020048607464,0.12265654506626138,0.18207165665556324,0.3421075471423437,0.04675194662525709
HALLMARK_E2F_TARGETS,0.14187338621273315,0.0970380038667747,0.11200309912502475,2.2172076047855967e-05,0.04831273700294392,0.11949809808228276,0.21641603597515954,0.30337768944803434,0.02625565644050841
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.03727763273257087,-0.02763569324841109,-0.02267342158383616,-0.08860185688712191,0.020057906141405162,0.07713556380816099,-0.17189335216054233,0.2182872592496853,0.0185339409345246
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.009461086657062339,-0.016766060619835696,0.048845387396961766,0.05929547903168015,0.027800761440104686,-0.04876210379397158,0.025557327953987182,0.22762079742507849,0.0367235439999775
HALLMARK_ESTROGEN_RESPONSE_LATE,0.14194723705620382,0.0623759341575042,-0.0034311416899434556,-0.010382200376203111,-0.002974743997887438,0.07331828611006454,0.09864790908081646,0.11489857999444764,0.05657591338273297
