,ZH916T1,ZH916inf
HALLMARK_ADIPOGENESIS,-0.04011069535105542,0.09648292298289621
HALLMARK_ALLOGRAFT_REJECTION,-0.08406004683080305,-0.04863693217208039
HALLMARK_ANDROGEN_RESPONSE,0.009135414344534812,0.06743801457376881
HALLMARK_ANGIOGENESIS,0.07627120481097575,-0.02675101304199401
HALLMARK_APICAL_JUNCTION,-0.0273672149801576,0.05400391304060761
HALLMARK_APICAL_SURFACE,-0.003939660197663052,0.009025866110230218
HALLMARK_APOPTOSIS,-0.010172952388507434,0.0799077421028784
HALLMARK_BILE_ACID_METABOLISM,-0.013193100024718797,0.04893389233821996
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.037441985276125155,0.1295002617125667
HALLMARK_COAGULATION,-0.04163655671431401,0.0451832959665705
HALLMARK_COMPLEMENT,-0.020581436323263726,0.049247867078010876
HALLMARK_DNA_REPAIR,0.01144449357400467,0.07384266960455266
HALLMARK_E2F_TARGETS,-0.01715508527992948,0.044618699994182894
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.036398723674877884,-0.012342161192819596
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03457457462660176,0.04090883548066847
HALLMARK_ESTROGEN_RESPONSE_LATE,0.011760071337465226,-0.07700903449836333
HALLMARK_FATTY_ACID_METABOLISM,0.04121991915879371,0.06637741799978746
HALLMARK_G2M_CHECKPOINT,0.02829949807952007,0.08873119493919074
HALLMARK_GLYCOLYSIS,0.04112866862049152,-0.0010873000020730562
HALLMARK_HEDGEHOG_SIGNALING,0.020449040254136318,0.13356964502665597
HALLMARK_HEME_METABOLISM,0.002837409736479133,0.03941920096427422
HALLMARK_HYPOXIA,0.07435794658309963,0.042290345818796024
HALLMARK_IL2_STAT5_SIGNALING,0.033710749332069107,0.08869022676753276
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.027894216093474433,0.043813601304589715
HALLMARK_INFLAMMATORY_RESPONSE,-0.0325219509632645,0.10927184563234883
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.08944734312545399,-0.010832482993070922
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0156129866065861,0.07849843270123463
HALLMARK_KRAS_SIGNALING_DN,0.009694701017541002,0.07835346509643756
HALLMARK_KRAS_SIGNALING_UP,-0.05630188263911025,-0.01006122010335258
HALLMARK_MITOTIC_SPINDLE,-0.02156065418436656,0.06921492040186228
HALLMARK_MTORC1_SIGNALING,0.07589509187186144,0.07693375789978465
HALLMARK_MYC_TARGETS_V1,0.03540669149343728,0.0366895649438956
HALLMARK_MYC_TARGETS_V2,-0.03515558335372922,-0.05447817279809131
HALLMARK_MYOGENESIS,-0.013090424263080809,0.08519016569628984
HALLMARK_NOTCH_SIGNALING,-0.00916168579084309,0.0950069946508322
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.013427867368605533,0.03487592310450946
HALLMARK_P53_PATHWAY,0.015577319849466413,0.0020810628151587958
HALLMARK_PANCREAS_BETA_CELLS,0.0285409322929722,0.02867544295754175
HALLMARK_PEROXISOME,-0.008176955324159326,-0.0226357204553127
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.009158489673672339,0.06206974472238922
HALLMARK_PROTEIN_SECRETION,0.005797243099282038,0.03922346891814114
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.024386827757990105,0.03893780883500738
HALLMARK_SPERMATOGENESIS,-0.017612583780499524,0.10224856476461533
HALLMARK_TGF_BETA_SIGNALING,-0.04571303500623113,0.14787894443353197
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0752247232112339,-0.055686293459526935
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.032376161451696764,0.04019067868446796
HALLMARK_UV_RESPONSE_DN,0.054352470077086525,0.0757234030014049
HALLMARK_UV_RESPONSE_UP,0.0600920815716688,0.042410758300255355
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.043242287174966004,0.0628378281210717
HALLMARK_XENOBIOTIC_METABOLISM,-0.006327384606680717,0.042366331357943515
