,UKF248,UKF259,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.02087397549025668,0.005268554484172947,-0.03311615207524747,0.09074070011012213,-0.04539367209730142,-0.009168255412428728,0.14326007869868296
HALLMARK_ALLOGRAFT_REJECTION,-0.012078749255244534,0.020544232213848202,-0.03720348835109636,0.06935612312827129,-0.005235047635377576,-0.0311599216528078,0.12632562757717353
HALLMARK_ANDROGEN_RESPONSE,0.04288451415647757,0.0405841342557183,-0.022641894550682686,0.07616682027637568,0.002674080640778247,-0.03483707703727082,0.12486289040645877
HALLMARK_ANGIOGENESIS,-0.06762111423448246,0.01301803721412563,0.028577822351284636,-0.0604940170367472,-0.05198545345388434,-0.011554224054368668,0.008287700415336318
HALLMARK_APICAL_JUNCTION,0.0866002537345885,0.03506622983848501,-0.04981459267328132,0.09720231681652183,-0.015882769976984176,-0.0043312900317210015,0.1511167204117863
HALLMARK_APICAL_SURFACE,0.12617541933758086,0.060356740313452666,-0.0422299148759123,0.07550097219014462,-0.05827761517558868,-0.03709353667586832,0.1278320643515135
HALLMARK_APOPTOSIS,0.014246597018299785,0.03832623232104849,-0.025995397450367625,-0.04910300874600164,0.003419510286152515,-0.006426413160008523,0.08664182211918099
HALLMARK_BILE_ACID_METABOLISM,-0.02784435953408709,0.027172955108898705,-0.06228972357335349,0.08224045525139202,0.05041841863385724,-0.020195056586000456,0.07357594715434551
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04830969278687569,0.030989085226325118,-0.007267765932428497,0.06539367108433905,-0.03276122907607382,0.029171642175500386,0.07996776353532796
HALLMARK_COAGULATION,0.08289280795844142,0.02884408865601315,-0.045660077867727536,0.039687471053169526,0.006639131254983398,-0.05769994613341695,0.14741384288366913
HALLMARK_COMPLEMENT,-0.020101914487554984,0.0443871792316014,-0.030600348865318282,0.005709391272585301,-0.009264689616474845,-0.002325377893759092,0.09685015209204088
HALLMARK_DNA_REPAIR,0.054273496766825,0.0628408805693526,-0.0028025045142835744,0.09374041333033561,-0.06708815496407179,0.02493818539426781,0.11310664189819979
HALLMARK_E2F_TARGETS,0.06372249511881538,0.01694230838310699,-0.03421562246996814,0.014580466557523986,-0.053529118598404604,0.017735005671515924,0.03632874016927745
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05466947652607246,0.050225786140672586,-0.012580117954591333,-0.017091032407282023,-0.042778535260087555,-0.025477392565651125,0.10385632412668667
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0011166270581569702,-0.029038828337515574,-0.07689600809549464,0.0049624030270376315,-0.002617806358234799,-0.02468054630717236,0.12743021927787254
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04038336684141723,0.02175804914952001,0.0059823726231506185,0.07616777184925225,-0.01907095100298824,0.026284890795561355,0.07629962582159878
HALLMARK_FATTY_ACID_METABOLISM,0.050483975194579804,0.05237717971116086,0.024283320882209063,-0.010543553051639277,0.000498502198530515,-0.01943437741846694,0.03753627071168522
HALLMARK_G2M_CHECKPOINT,0.03317576109164984,0.06687775515347548,-0.0275804100158864,0.009582970301036749,-0.05462761675574078,0.013858979439601607,0.09459569965025164
HALLMARK_GLYCOLYSIS,0.03671050081741158,0.007919847611628084,-0.02990374598477182,0.013053896042322133,-0.043035481529741015,0.009820055381016804,0.1010016453830773
HALLMARK_HEDGEHOG_SIGNALING,0.00555198672242257,0.003394504984158603,0.021573083248368853,-0.03281943721744515,-0.02108385104258325,0.03020692041149208,0.09175683906086472
HALLMARK_HEME_METABOLISM,0.03283861673371139,0.03732971276739523,0.0025112131165722675,0.08070589364649443,-0.03957057314827023,-0.01721366171030576,0.12869925111041636
HALLMARK_HYPOXIA,-0.04840265671615793,0.006972090492159327,0.018487796491230044,-0.07964552662934136,-0.046148000146078796,0.03175300883037013,-0.012683457013154103
HALLMARK_IL2_STAT5_SIGNALING,0.03143341066884629,0.026845758344653727,-0.059407727683399386,0.037635625235213556,0.04099894226446307,-0.009575205955509957,0.12841425023559644
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.002874126392358078,-0.021752314140914216,0.03596139543262662,0.008332633609520758,0.0015841041661171576,-0.013686278880865835,0.11119494413057208
HALLMARK_INFLAMMATORY_RESPONSE,0.003518693066279498,0.007838347667776777,-0.03739776384640949,0.0015779501443678057,0.006883113135445172,-0.0379169078023856,0.04891898442772372
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.045425423251236226,0.07124611120850839,-0.00436765924580785,0.10103678407727915,0.015820789674448298,-0.0216100688484789,0.10449237926990898
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.005034218740022088,0.03679710272082567,-0.021298507607409256,-0.02399869801520927,-0.03163219380662105,-0.039835351203979324,0.14203402290783745
HALLMARK_KRAS_SIGNALING_DN,-0.026932033618594208,0.027053072488487935,-0.03480486260776916,0.05838906177870842,-0.06284144390141842,-0.009384383912773173,0.07407719725808497
HALLMARK_KRAS_SIGNALING_UP,0.02080476898345628,0.004769526999775002,-0.052432758849991115,0.07343732899098666,-0.0643548187508508,-0.011179279037503572,0.14862509733847865
HALLMARK_MITOTIC_SPINDLE,0.059083428893732345,0.020756439691291408,-0.04987365995824929,0.0803265768882008,-0.031929484917689405,-0.0023667338080482162,0.12587005176745042
HALLMARK_MTORC1_SIGNALING,-0.015294865965097642,0.04477519613363669,0.0439988714006323,-0.040506573665488994,-0.09029064765749281,0.009431725359502279,0.026457145012185313
HALLMARK_MYC_TARGETS_V1,0.06713603180276725,0.08588620812932517,0.008841559316184907,0.09939907409502949,-0.008501979531499141,0.010156940758039856,0.08785840676439692
HALLMARK_MYC_TARGETS_V2,0.02949075431736808,0.01039036367570585,-0.04199543986332327,0.07536637945851832,-0.060410896973339304,-0.032038446644553374,0.054537152481060745
HALLMARK_MYOGENESIS,0.0819790296651571,0.06452799986189181,-0.03774038800399133,0.08047652920878634,0.01094268492886472,-0.01985664783114529,0.11832531976986967
