,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.018874996017020168,0.07060421762278862,0.028048629251405163,0.055729058732722866,0.07067197525468917,0.04902471994626446,-0.08553730610105828,0.015547256236460376,0.04253632904187565,0.08460255474426485,0.1165586965635783,0.055650276968569404,0.16165760800822426,0.0002784993666517504,0.0555606521609913,0.012308976433055797,0.043624379875514124,0.0021312883498343484,0.040504766363070266,0.001543160696398279,0.029123773299959087,0.12072513593115229,0.16245369779552327,0.019993881317511612
HALLMARK_ALLOGRAFT_REJECTION,0.10616850550836195,0.05153648888600857,0.00431519463830345,0.052863083971965284,0.025548518774101792,-0.019770071774571782,-0.23897623765598902,-0.06604544257836147,-0.00101845544670965,-0.16134609161280128,0.14449082578321748,0.06867388808310264,0.0480125454297948,0.05089068383096418,-0.02639280160680653,1.1422955328756552e-05,-0.0411383728927199,-0.03862732187091849,0.04564026866189196,-0.0385264647292712,-0.001040041326534001,0.09493597838513038,-0.06670408923590983,-0.02560260075247167
HALLMARK_ANDROGEN_RESPONSE,0.037919097280527454,0.0907873753470964,0.040599083902832483,0.07596557333264486,0.08132147647404728,-0.010277939836109277,-0.2284378697829732,-0.07328087067324311,0.03216485974316464,-0.09526188231107396,0.13058999946518388,0.05245845604986113,0.08857980740321922,0.0025621575635757263,0.024490182135685372,0.018655419567444487,0.03613725791987414,0.04553198083243249,-0.055326786821540186,-0.02873892491059828,0.03443035049821161,0.17609562281298768,0.15035305835339577,-0.03225461204157835
HALLMARK_ANGIOGENESIS,-0.12002350371805745,0.08554768539638717,0.0019525870848065903,0.037009580784546456,-0.14020682274419805,-0.06894060124492299,-0.29709250549264604,0.025001263663194384,0.005439865157153651,-0.1587676726230952,-0.05824352616976181,-0.09609495362325937,0.11951747733971209,0.12415849889543347,0.006789973597156348,0.09099545070671027,-0.006395510876191741,-0.005998810542331078,0.05716486626344462,-0.08850455732416432,0.008137065841021755,-0.010912206449453994,0.1612054791031958,-0.08945056751707123
HALLMARK_APICAL_JUNCTION,0.059193224755741916,0.08076057857907648,0.01948301559191774,0.03398091365797995,0.03500393854644309,-0.008165777158814702,-0.21953428839601008,0.06487698049772943,0.014950057259522797,0.028123667013750592,0.1558661788581984,0.005499046252892058,0.11325838088119522,-0.007179928670598159,0.03748570965050494,0.006323019385202831,0.0613885094777676,0.009198178475103081,0.03581244983595854,0.03499245526699984,0.053443033714566025,0.1425854922625003,0.21134523679262018,0.12690482335117884
HALLMARK_APICAL_SURFACE,0.08082852529305141,0.08154461292275221,0.03056746814987592,0.03815862566052975,-0.01828084046527721,0.026742423853287685,0.2171042313495645,-0.0466633803127937,0.024431209845871132,0.10307828433645133,0.15530258892714402,0.010024633467141435,0.1153203057851883,0.016453212075104674,0.03160311794209793,-0.05290023530591334,0.049148371534939034,-0.012932598758000121,-0.02164309955345433,0.004918694709807954,0.08249489242588787,0.10534063858437856,0.15421822223104784,-0.05878979012578836
HALLMARK_APOPTOSIS,0.06960054854840983,0.04500210176026838,-0.009701547241366026,0.03412466364350443,0.04411247061079814,0.05716143114364392,-0.018360213468127173,-0.02439396177567917,0.05658687430289856,0.01782822795739375,-0.07007839829740858,0.08284629580227228,0.07168998279165102,-0.030518545020365922,0.04226327772149933,-0.006329552001828541,0.03829609969311423,0.0515891482973989,-0.0526846655543321,-0.03772727482204478,0.0059084716842177434,0.04717784725217748,0.0028914534681854596,0.15587670561853628
HALLMARK_BILE_ACID_METABOLISM,-0.049090066274962464,0.04753647438365119,0.014839254818810243,-0.014213576274286958,-0.0539081215575613,-0.01941163419312307,-0.2830989379402529,-0.02702526372393823,-0.008518895865894742,-0.02899109856583542,0.06854641635935435,-0.011086157851244971,0.0677325942426904,-0.043549772675125276,-0.02537407063332195,-0.03814640581189746,0.04033269445359763,0.012811008552219495,0.030093830798304043,0.061257290843999605,-0.003654578099993182,0.07036552850993925,0.15883862698821388,-0.080132520230214
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.004775963991283283,0.01634616765941661,0.0014239647239067414,0.001432678895628818,0.016822410156045343,-0.024338358462879954,-0.18119150360230127,0.049617742341740365,0.05274883383291616,-0.09689615155506155,0.1365405067131371,-0.07108281922997839,0.14613741033510771,-0.01431675783357036,0.04919896787839016,0.006808251686241996,0.06766288565232507,0.028895531221520353,0.014708324061195552,0.04276048070876304,0.01016828878907722,0.10946564763620147,0.12452638030193916,-0.04947573209652304
HALLMARK_COAGULATION,0.026494837486861145,0.06473393870105996,-0.06599846678348148,0.052618215469823246,0.027926202678188846,-0.027883190666642393,-0.29302924284609716,0.01618625533421247,0.11236782458452778,-0.1694098745326254,0.15329558719499425,0.045555813621658975,0.12244647137254577,-0.007004468744571864,0.09538585287678318,-0.0035605862690643447,0.06275567218545493,-0.016593682349065865,0.024912349801459368,-0.08142800354512612,0.00498480475091257,0.0980489364238818,0.1925004381070492,-0.17612594991886146
