,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.0229278657735904,0.08037900399436668,0.05165558500316974,0.05942821496182515,-0.039537334212139806,0.04765445519632994,0.00716424325662084,0.14172980994722392,0.04803196866531983,-0.01786721217038749,0.036684355484441114,0.04238416124861285
HALLMARK_ALLOGRAFT_REJECTION,-0.0493859979884552,0.09631254000275852,0.001091628645358428,-0.10782783719603624,-0.1636646942468843,0.018789612682477416,-0.03377609283619188,-0.2034557963170869,-0.013168040257952747,0.015573560997942925,0.04558897738218249,0.010645925656476027
HALLMARK_ANDROGEN_RESPONSE,-0.04914266612823917,-0.011008908185564326,0.13961063216053132,-0.04463145365181463,-0.13077481943206562,0.010630622256758978,0.01865884234570917,-0.028137836373678362,-0.03371677864235599,-0.016121822935714496,0.0120464582738201,-0.04729678536038246
HALLMARK_ANGIOGENESIS,0.01727577913500273,0.08422936273686257,-0.16335294032584582,-0.15521306829200393,-0.19252466852589006,-0.08765288931419031,-0.021211222831273913,-0.1925467366469673,-0.1447596871190514,0.020602931490008945,-0.1118542784785635,-0.12771848971830022
HALLMARK_APICAL_JUNCTION,0.04508007866827317,0.09402081174201332,0.006414761489926038,-0.09033095385595195,-0.08917221761383831,-0.03382095391938623,0.0380798618947516,0.0622475947959887,-0.04664589383040651,-0.02597170788911565,0.0477180593481904,0.16781688163745836
HALLMARK_APICAL_SURFACE,-0.010373567396582859,0.04982274803008893,-0.004289629970085497,0.15862695376180033,0.1780687125995493,0.00502909367874832,0.04355017416469088,0.22389256969504756,-0.02497028097336587,0.014717944876653358,0.18208866382941105,0.1306261615875642
HALLMARK_APOPTOSIS,-0.015793159960244458,-0.07741751868602147,0.006271279454862585,0.03149737068784241,-0.014334523399034477,-0.09577102872768202,0.004315148472660572,-0.09685095582288783,0.08891708601717234,0.062290790313025465,0.06083188737057862,0.1121916780720935
HALLMARK_BILE_ACID_METABOLISM,-0.02354078006444464,0.08809594921051968,-0.057749360110080285,-0.01944575478518462,-0.2020767729021733,-0.08400416758104916,0.00550798472610564,-0.037972265098510954,-0.05377382146142543,0.011172346088062887,0.00035000636563076675,-0.1279760000090114
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04246198499389347,0.0840221596513952,-0.04981011917101334,-0.11490107165622987,-0.15195999001128846,-0.11009060990829135,0.02945976539398087,-0.18607167429687105,-0.12317876928835167,0.011298746904897879,-0.05270347696454744,-0.1525436910845395
HALLMARK_COAGULATION,-0.023766944891210624,0.004156239110212921,0.04188287812464042,-0.14120481655504197,-0.19754841839401796,-0.026878804715290274,-0.07523009215134568,-0.23368496867480346,-0.054722425217179474,-0.017024924407423966,-0.0609147799866469,-0.23799966342984116
HALLMARK_COMPLEMENT,-0.03584031265433592,0.0909992389314087,0.1336023793625407,0.013953017648648628,-0.08870997222751373,-0.07749754259716977,0.030796003756027417,-0.1302338005374647,0.04202791955261992,0.023365542507589588,-0.029028098371347184,0.16356493848652234
HALLMARK_DNA_REPAIR,0.02422095803942536,0.09455648533020228,0.12276632875816035,-0.027040242222998456,-0.08956876924826512,0.00789288902093696,0.051646717235986093,0.1469844169220345,-0.04088496526714857,-0.03583523815237335,-0.03555262687154354,0.11970333642986483
HALLMARK_E2F_TARGETS,0.017572733760100608,0.07414404030045539,0.03539160204183162,-0.11666243692274197,-0.13159550013422214,-0.003590317720967691,0.057259645747109386,0.2081643086834211,-0.04676939690145838,-0.0048915853773701294,-0.009232792802560253,0.11196073923239164
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.02056555720776502,-0.10866088065268113,-0.13829542048957177,-0.12019480967065521,-0.13631696086089284,-0.06642890980298094,-0.06469940475591193,-0.19202975523307325,-0.11690544448761278,0.00957491857132181,-0.05493903793622549,0.01782887586121628
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.02937766137758707,-0.0375123633206793,0.16867128400202913,0.06328733046283816,-0.024199619831409933,0.05925258939028682,0.00035337422759596215,0.2149262310829441,0.1357566225545011,0.0004365214953929898,-0.04540811429585957,0.05964104120556942
HALLMARK_ESTROGEN_RESPONSE_LATE,0.019892456828923225,0.05248690980365965,0.06005888725571697,0.02913233350921523,0.13842365479074262,0.027879888948756103,0.04682536538660275,-0.05721530294112178,-0.07613503788133352,0.00571954884379321,0.019896605917163763,0.1561862793253095
HALLMARK_FATTY_ACID_METABOLISM,0.03282769200104927,-0.13748206587255016,0.1657121215895199,-0.03336329859952633,-0.11536023056019491,-0.02386132232285743,-0.022183129622722696,0.07079729848335611,0.10308572012974904,-0.0011684623097758604,-0.05657350401649598,0.017141509896163913
HALLMARK_G2M_CHECKPOINT,-0.004406239460175374,0.007604897282203884,-0.005463446543841439,-0.12260219087008592,-0.1650717281455985,-0.09095347307686776,-0.014212127608188217,-0.04550866151224009,-0.11793213744962701,-0.028828777293639807,-0.04202560452927044,0.176593040147269
HALLMARK_GLYCOLYSIS,0.00868075122681681,0.04154744305445801,0.06174885345991593,0.06620222806048306,-0.06004268339609982,0.02549233621275491,0.07482060773120823,0.2603344830677124,-0.03885954463274229,-0.011130914238641616,-0.0027026586615891946,0.11826121066995651
HALLMARK_HEDGEHOG_SIGNALING,0.011688863342973577,0.004052200602385088,0.1530751101985707,0.16826977562475004,0.2304520796968285,0.1169769549148961,0.11631962717761518,0.262617688767414,0.12831631865904314,0.019288325835090422,0.13854096993487688,0.19887527416466833
HALLMARK_HEME_METABOLISM,-0.036586095033409885,0.04489076862968847,0.17290958929234937,0.06642378602010322,-0.08032915325101528,0.04607153617771744,0.0011203717321483055,0.136446825224825,-0.039063237508559265,-0.003768665723719421,0.02520995722529447,0.10261122217980802
HALLMARK_HYPOXIA,0.012518684392917125,-0.12288540536244373,-0.008130527842707184,0.03015597558092055,0.17175486392503644,-0.06461776267731908,0.021369681054731412,-0.005064659927717705,-0.09057872690069921,0.04426787433710523,-0.17128713223366432,0.24586282574743898
HALLMARK_IL2_STAT5_SIGNALING,0.03967527664317039,0.06624138491928998,0.012927373899464965,-0.03294145169813298,-0.15770273576082955,-0.014189031460835189,0.08207987930207906,-0.03601036568416472,0.05436959670847834,0.042512088545763396,-0.0020031396299780117,-0.05425850552482812
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.002285010792158181,-0.014024526746534422,-0.12592820566053906,-0.16195267355437015,-0.1924374485971064,-0.0690663176525045,-0.02526964967378058,-0.16388071484975844,-0.12454471634161918,0.0018878521167846683,-0.08064537531928116,-0.21303024948761104
HALLMARK_INFLAMMATORY_RESPONSE,0.008281950938804154,-0.036439364320209264,0.08434162551146163,0.03672366251467896,-0.06727654323756121,-0.072356890258285,0.012239902880215672,0.06966011882185583,0.03252328649541334,-0.03586670925348023,-0.1109609015334963,-0.051756559272898975
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0029722075562717883,0.08362905432834657,0.011208839572559548,-0.09060005250895718,-0.19297037458394345,-0.0008695436425300724,-0.013320797322240117,-0.1674973363804916,-0.044566487700074764,0.0716366007437532,0.06511682672507291,-0.18358976308852504
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04574481692147151,-0.06778228710293532,-0.12700472086374698,0.006652031384749489,-0.15153436417580327,-0.06907785146083892,-0.07276948265558729,-0.19857257326410133,-0.12271604300038493,-0.0005742109781615706,-0.09915041093640217,0.031117411807817234
HALLMARK_KRAS_SIGNALING_DN,-0.0008800479984961093,0.03790428739742948,0.14621091703184982,0.15166339787014588,0.09011770859971895,0.056180253713613945,-0.013801577062728729,0.26916933006109456,0.03942929967349191,0.035641370376992505,0.05577065349980833,0.1696115617243805
HALLMARK_KRAS_SIGNALING_UP,-0.06821618350949371,0.1210186352593848,0.16636690845744223,0.16119751394871362,0.12140345934549185,0.07014299290063439,0.10550808430848155,0.26268764868805106,0.11134053938581556,0.008721989707189615,0.08771566876808906,0.19897134017985593
HALLMARK_MITOTIC_SPINDLE,0.009396324100963478,0.07148492283272426,0.15374786698376755,-0.021653558611420667,-0.11170895699575986,0.03569120389556975,0.029004954984204048,0.17320078455455037,0.022510229698932693,-0.02840158537584097,0.05436563025493892,0.0723517616459268
HALLMARK_MTORC1_SIGNALING,-0.0333740494449281,-0.08455904329676794,-0.007072354260972529,-0.007349521419082829,-0.09070923050351087,-0.03379080057496417,0.052834423961341415,0.15226316336847007,-0.09309544287753416,0.015627542488567868,-0.10333201287549386,0.15566918639781482
HALLMARK_MYC_TARGETS_V1,-0.013420975276639683,0.11899826232210484,0.11317284567557745,-0.08640684932800141,-0.10453786779632714,0.003352154122000702,0.0017971170965237157,0.1858888589843442,-0.06724353602333413,-0.057506365974886224,-0.05009435140668587,0.10629769873602721
HALLMARK_MYC_TARGETS_V2,0.020275575248658036,0.12352973920464859,-0.08434303731312368,-0.11422852662578173,-0.018991153310786157,-0.007320615228568763,0.010236897952068644,0.08158749941283662,-0.0506279242033937,0.0038386737591909015,-0.03503081599275394,0.0024702932947973013
HALLMARK_MYOGENESIS,0.000985817587716004,0.04741700309156387,0.13632705121195118,0.10151686989816891,0.12541546285363417,0.029030488881668728,-0.0006308389848687728,0.1618350059972368,0.13307581861704645,-0.025321940857528303,0.11768439544052842,0.025291110184578146
