,UKF243,UKF248,UKF255,UKF334
HALLMARK_ADIPOGENESIS,0.04369743914437397,-0.026162653437280012,-0.08618998716708433,-0.10804046813086243
HALLMARK_ALLOGRAFT_REJECTION,-0.004325153281648559,0.017939700583998627,-0.0008916476758623244,0.03490661177324496
HALLMARK_ANDROGEN_RESPONSE,0.048078922227744826,0.031043139407145093,0.0042387881894293275,0.027695157166734204
HALLMARK_ANGIOGENESIS,-0.015614119903022434,0.0009590658606360028,-0.15138267284959028,0.2354514372919496
HALLMARK_APICAL_JUNCTION,0.018735578961843934,-0.012505382153552696,-0.08079187860619019,0.03666941529383268
HALLMARK_APICAL_SURFACE,-0.009082028109875734,-0.05455570541402107,-0.14365153433481895,0.00018941108231035382
HALLMARK_APOPTOSIS,-0.07166430010702723,0.03368071442045271,0.0851637081051624,-0.09911040001890131
HALLMARK_BILE_ACID_METABOLISM,0.04518245338681775,-0.08672702957968578,-0.13137921826440063,-0.0504933551259453
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.053962859795736166,0.014866267597162202,-0.08142204457881379,0.07442379189044833
HALLMARK_COAGULATION,-0.022872630873001003,-0.04801758939998862,-0.12640623187394792,-0.035699719951501965
HALLMARK_COMPLEMENT,-0.026043709888232684,0.0226187050377985,-0.09949377213249998,-0.05330822982808313
HALLMARK_DNA_REPAIR,0.0933997346141342,-0.0012664627678414804,0.02822106326885098,0.0785867816134443
HALLMARK_E2F_TARGETS,0.018556234054248357,-0.08651606029575613,-0.1406619622779504,-0.02966508784823089
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.01325618691928111,0.028142632463742972,0.046277822509648264,0.22833436303332447
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0166468201830865,0.06600007146541252,-0.06250751021807525,-0.10414648560479409
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.02593141752831714,-0.05649496641689922,-0.11231447811073268,0.15575230419350145
HALLMARK_FATTY_ACID_METABOLISM,0.053707656146670085,0.09820891971536112,0.15500424143013408,-0.022816751053945924
HALLMARK_G2M_CHECKPOINT,0.07381948023364913,-0.07354113520695443,-0.05530555800182833,0.0541753408671469
HALLMARK_GLYCOLYSIS,0.10068345532220105,0.08003502324997244,-8.256374160221822e-05,0.1306843832756354
HALLMARK_HEDGEHOG_SIGNALING,-0.03385230958474854,0.01719806336392323,-0.10768643526389428,-0.07226438991218638
HALLMARK_HEME_METABOLISM,0.04160659549349847,0.04157693555965338,-0.05438544108561562,0.0433185802778815
HALLMARK_HYPOXIA,0.09338873643552967,0.10841899939801683,0.15303728733308414,0.3031898217869956
HALLMARK_IL2_STAT5_SIGNALING,-0.02234490957265525,0.04174655856574233,-0.12791739102824304,-0.03029085442222588
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05820490510166881,0.07658441198950798,-0.08638469301808598,0.1922896533418341
HALLMARK_INFLAMMATORY_RESPONSE,-0.05466479989608443,0.014086842952695659,0.008197987924667888,-0.009800641306115854
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.02209822903382599,-0.068655335409925,-0.16041268058074332,-0.025688860475792396
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.036458166379683105,0.024814241109059755,0.10987676075803904,0.10986256105738294
HALLMARK_KRAS_SIGNALING_DN,0.036724486796409966,-0.018585991756238734,-0.06371668243292551,-0.07047389161579014
HALLMARK_KRAS_SIGNALING_UP,-0.039199884153101036,0.06454738021671853,-0.13253296109894794,-0.12500354032178804
HALLMARK_MITOTIC_SPINDLE,-0.008497804862403435,0.0013467758575537118,-0.08357415916012144,-0.007389836583897988
