,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.1340152968798302,0.07404842375894131,-0.0027437565977247416,0.05149909269557064,0.06370007534401118,0.04384748912239628,-0.02329830211263019,0.04186355856064442,0.01790661904708483,0.05515624240636076,0.06702740711701125,0.07938351575572779,0.05494828296141904,-0.012393593831394156,-0.02177902074278128,0.10571203721749162,0.10013961372779202,0.03984557174294711,-0.06012482765053262,0.09391706441778096,0.039562350540588063,0.047093838424704354
HALLMARK_ALLOGRAFT_REJECTION,0.020699807662906394,0.04915616457951417,-0.020432013412334082,0.04230428677352069,0.01005094545506058,-0.09072172317567231,-0.11750139094502082,0.02177204721377433,0.037451156414840404,-0.17654761796442797,0.012080725478924354,-0.016992878499364157,0.02825148762907698,-0.0105682047717541,-0.015418015331083813,0.08428729890803131,-0.016249035127610237,0.023241995849390615,-0.04673793508166249,0.15008737569843383,0.00984125668232454,-0.02266835516989971
HALLMARK_ANDROGEN_RESPONSE,0.07415981155023435,0.08996009647057834,0.0250535152476157,0.05466833250518189,0.06802460816970636,0.0006684704267183122,-0.12801585451383735,0.02666052174604345,-0.027004615085620794,-0.06258961433911836,0.08102499843667432,0.023323966624814774,0.07510451699439555,-0.06951031682358727,-0.08101521432408876,0.09522127533186207,0.062099681311464566,0.07904486925948437,0.01604613499701499,0.09103099361323337,0.01752018592657963,0.11426672312466943
HALLMARK_ANGIOGENESIS,0.020360562523628684,0.016948977873324673,-0.042904875546292714,0.02595519499564513,-0.1023258742194529,-0.005768051197857353,-0.17251417834836208,-0.022879257020520245,-0.006061239259488908,-0.16364478039522615,-0.051462629916640835,-0.058413095196648425,0.10532253008757776,0.14791870310516464,-0.06585997163364063,0.008693924419769516,-0.04239498527595488,-0.017400569413812936,-0.03814681706749753,0.01802777156289698,-0.05258546887274103,-0.0753004554159958
HALLMARK_APICAL_JUNCTION,0.09204506928458453,0.09666854904179444,0.014752372173722224,0.03209901783792838,0.10467322595555635,-0.011127759234656849,-0.09241504302880466,0.034427134635737884,0.05859925323274113,0.03767728006133836,0.04136937590836224,0.030831583842953772,0.045290307492799727,-0.04626961007767087,0.007496902418639962,0.06274668368041647,0.0973122028038436,0.0362941151004462,-0.004083331848103502,0.09307394599410765,0.04771864195956846,0.04677981543358298
HALLMARK_APICAL_SURFACE,0.06389222688700416,0.043121812172977315,-0.0070980522438957696,0.04660981332178911,0.07068514876388368,0.06577614247265419,0.20160646409617405,0.019504340294565863,0.01940334222265201,0.046114419349423987,0.061602788806683365,0.043004706999809454,0.08271791883600141,-0.08448160560435557,0.035615294016206514,0.049776484483115904,0.0452649137103379,0.013925980109209847,-0.07242994497039006,0.0742753835795699,0.05398905374385415,0.1110343453384052
HALLMARK_APOPTOSIS,0.051025939558006404,0.051060848536293627,-0.021569620880949793,0.043330658134563375,-0.00026231865747388056,-0.03298620555324053,-0.041663900773036756,0.020061169778472717,0.009662895860332974,-0.10067152446221887,0.02375742409553109,0.05617547749527046,-0.023511481491795855,0.03866107933012688,-0.04952907732372505,-0.012139395142373399,0.020225517058581152,0.03863266831094677,-0.009081532327476771,0.07415713335628267,-0.0067058520179921624,0.07418029868890791
HALLMARK_BILE_ACID_METABOLISM,0.09124928207152194,-0.005876957051458108,0.007997664467682242,0.04595306628716823,0.06644060657607699,0.015308767212947777,-0.14591329506578912,0.010889690874835952,-0.008510556035953092,-0.004249203236574432,0.03516942429283677,0.05256906167831449,0.050537849732756095,-0.06317225545713726,0.010064869569205766,0.08839699716555567,0.0775680753765576,-0.06440699640946897,-0.03797345094944103,0.07000705152100699,0.034988610055725886,-0.0137315135809432
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.062195007869334414,-0.05191125500869672,-0.02846316143060569,0.03657491291213722,0.06224484922745235,-0.03571689696397029,-0.09205958603085175,-0.021010848701082056,-0.04248872842521055,-0.15281468645839294,0.032843843260797624,0.012835081470590912,0.10292986234028217,0.026069287359827775,-0.0026493482295686472,0.09482446473562675,0.08148638744677311,0.04557006836738951,-0.0449165443984786,0.0009080440772128867,-4.3527311313948075e-05,0.07075366142881997
HALLMARK_COAGULATION,-0.02889304716742752,0.08453907092197299,0.0043315577497835735,0.045860625104870836,0.033393234970278615,-0.06565264001690231,-0.1489549524428891,0.011954999296176183,-0.013824017011586762,-0.1685950607787134,-0.0038916599661736424,0.001090316567646465,-0.018163818334132106,-0.04943878339684617,-0.026590576760933952,0.1101585521620134,0.030589909976972578,0.0724517909590988,-0.056211583366560486,0.11823239335686896,0.026677481431420492,0.046134382642981385
