,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.11861327208897117,0.16428491529234196,0.08713228998144185,0.09713556838217734,0.1135385469629079,0.010237720265896703,0.285048339210761,0.023210149681567902,-0.022654527759007767,0.1246832076335487,0.0826439514007788,0.09534422669848766,0.08948892525221906,0.09982345163337501
HALLMARK_ALLOGRAFT_REJECTION,-0.09642219326474954,0.18093325690907203,0.06616447965410245,0.13715034604422457,0.09514563243169216,-0.00990722525415592,0.37060941510400874,0.19221973308777401,0.10032655789608429,0.06215614480403013,0.08642922895909451,0.03643493568987048,-0.03972985404178517,0.11235210352213769
HALLMARK_ANDROGEN_RESPONSE,0.08094367959309502,0.14035136867176787,0.05841922982758733,0.08456535975336396,0.012057491246583585,0.014055987000614063,0.3370440696236413,0.14172098706854971,0.0821328695895409,0.12488455793068322,0.06914502799365363,0.0312540694550237,0.01618154006906768,0.03894616919093711
HALLMARK_ANGIOGENESIS,0.019737418063465316,0.005985784503450764,0.08756740339455928,-0.06922202452630222,-0.03638107587256411,0.03503837642942255,0.38543997075845304,0.024788495843024054,0.09955944282435858,0.05369313924654226,-0.042606248682335444,0.023453269053568666,-0.036029949097962824,-0.04914700653633935
HALLMARK_APICAL_JUNCTION,0.07928716368974072,0.1802655504449126,0.05285416852715609,0.07981938350470283,0.18953959279827484,0.06730830675207555,0.3561660324842149,0.04554278991195019,0.06532133823532985,0.13721041137647572,0.06652896218702872,0.031848378656774735,0.040961467177087964,0.07344231010502635
HALLMARK_APICAL_SURFACE,0.1125756882532468,0.1182954290745165,-0.023803148002148434,0.07668826284004125,0.12449910879372544,0.02439536962745248,-0.18083797645798014,0.08219812191551185,-0.08165263556898605,0.10869790299225474,0.09157393110052095,0.07729342494116974,0.013398619696063162,0.0982194743869037
HALLMARK_APOPTOSIS,0.047401419150976266,0.05563212490226686,0.03536369458093356,0.040243021818049264,-0.03133531989148187,-0.05091546407471776,0.06911140851698079,0.06518321291768799,0.07492797650395445,0.012295210374026143,-0.04340495236838808,0.014453501510181928,-0.050106312103149316,-0.01555035238105242
HALLMARK_BILE_ACID_METABOLISM,0.13177101901663207,0.03673529753592213,-0.05656384160731515,0.037106700579683204,0.14428384227874128,0.04541497070239618,0.33060604832833956,0.08366820737383039,0.05886378779891441,0.10295280691702267,0.1101743559831913,0.01405557165231019,0.08337232488364721,0.04498901389280913
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.12986431399835444,-0.018236866561159533,0.09677429534109727,0.05865391617492367,0.17788179247806146,0.045894180947606854,0.232183130638113,-0.003827269857903819,0.11846500942020652,0.15148459091388358,0.12303694175757575,0.0640536761099024,0.14524914045138884,0.07609193259614919
HALLMARK_COAGULATION,-0.09764665861769609,0.2117953093078508,0.05694534407218862,0.11631707083655227,0.12308763899693924,-0.031765122335828594,0.34934134702605457,0.10133441790415883,0.16775409528986773,0.09771523576344526,0.051868941425923305,-0.015160941610469828,-0.009318540734261783,-0.002978483080567419
HALLMARK_COMPLEMENT,-0.015572382403421715,0.08602399286687018,0.0900192882220435,0.10545951942411781,0.12670181700464286,0.018334806515173087,0.3716763061795329,0.05478247177321959,0.11386137236896851,0.09854359487996972,0.050023986596469526,0.1471925216511125,0.07906813915129311,0.10914327624080919
HALLMARK_DNA_REPAIR,0.10266060384797879,0.07842858088998594,0.06511543514743251,0.0916631090296381,0.12783080638669442,0.08240266438428996,0.3660073522503981,0.09582884531015852,-0.006201148639228393,0.1377716923634563,0.11528869339195696,0.07157935874457151,0.13344148156153468,0.09015844721189671
HALLMARK_E2F_TARGETS,0.10208142402365106,0.046771101201681944,0.06143322527849652,0.08339646564568348,0.12152456854794574,0.04598406774117053,0.3539903294941914,0.08127077271014826,-0.03520568036373652,0.11351949195028316,0.08733475738605963,0.017067461176703443,0.14440257846737226,0.015105025694527015
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08171501128784621,0.13351798957282013,0.04724038144804723,-0.01205435119407022,0.011885203888182311,-0.008236779797223356,0.3721326410471814,-0.042854943604443904,0.14337671429165527,0.08414648710952193,-0.07144826241485838,-0.038733790951531455,-0.014787385696688594,-0.0361847802325035
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05432268048157511,0.07087745555596334,0.038424176535602206,0.014017984220563119,0.022410456636224912,-0.02610314236436904,0.2204895685328989,0.014543315135970875,-0.07763007835490779,0.1454218159932455,0.016641078596895138,0.05806380540602753,0.09192483183643954,0.05520648057443518
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.021475043056835556,0.11425724188612461,0.0024223162433084804,0.0969071876950726,0.13773906586047005,0.029678260304212136,-0.06976149800279688,0.08506564865600162,0.10452345489217166,0.10220481053373434,0.1074445284560322,0.0654388714906755,0.11765331809056595,0.049491537353891404
HALLMARK_FATTY_ACID_METABOLISM,1.1280916512961997e-05,-0.03946370265649522,0.042841597053523556,0.017411208090849842,0.12578203625331294,-0.0037221626571285514,0.23528040621491506,0.015997630413680197,0.034510356632139506,0.0780971089146045,0.0333617382002842,0.034317593902108576,0.09521749054789475,0.024361096786954476
HALLMARK_G2M_CHECKPOINT,0.07977874264921561,0.0561486808172691,0.06990566760602726,0.061801691421292916,0.032984117343700596,0.03414503085205941,0.35728603140155657,0.07152982611318237,-0.01074460903319457,0.10950271211224097,0.04485024048692192,0.029735414661913123,0.13258760234995243,0.00015486079349149348
HALLMARK_GLYCOLYSIS,0.09188903276617702,-0.007617130563917811,0.02032554545504513,-0.015975470913330573,0.02910844240226535,0.1087613205067425,0.2879553477207781,-0.08194707996607731,-0.053707201381625116,0.18861683738355847,0.1129857407206727,0.029359503154432465,0.14489042826412923,0.0383137348975353
HALLMARK_HEDGEHOG_SIGNALING,-0.00022677985260730096,0.03070783050553116,-0.016291594368636975,0.058108236098733015,0.0331577274994184,-0.0075890809304000485,-0.1934394851217462,-0.029813147195013604,-0.12947911463434858,0.13795251409324874,0.07539408799805157,0.08018167416260177,0.13486049821318463,0.10948191493749988
HALLMARK_HEME_METABOLISM,0.07536941100637608,0.20680273518612383,0.0730980055287142,0.10961289735805602,0.1342908807883847,0.05578867861978501,0.3387370677981326,-0.0003531843510831916,0.024347315285092545,0.11974705106129431,0.0976072665596443,0.10696548957009505,0.12509206255400238,0.12846812827912696
HALLMARK_HYPOXIA,0.08485172027032044,-0.15169897824746717,-0.013527603510206241,-0.0668287801209235,-0.1165796269177123,0.03039187271016205,-0.09254297002878024,-0.010596073120636141,0.04912204766853014,0.06222659743746097,-0.03485546160164346,0.009096047707088285,0.0815108517246328,-0.08334084136769844
HALLMARK_IL2_STAT5_SIGNALING,0.019673941722347654,0.12526415347939324,0.04743840464234787,0.06642204909777201,0.19571394194373162,0.01828665792772824,0.35133495568037765,-0.06434009652969573,0.07388663214686249,0.1724849981252052,0.08628185002436105,0.060026009957660297,0.1387171924523587,0.07753322912095377
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.01736636222204065,0.21091163201057814,0.0639269823152508,0.015581308275221487,0.07243020575462517,0.031613108731021425,0.3508993667172649,0.07770915931130563,0.1358008298201286,0.10080488676336159,0.10172531252319363,-0.04989317036843185,0.11472487807290446,-0.022456192974927028
HALLMARK_INFLAMMATORY_RESPONSE,0.06388157558451733,0.0849078811447744,-0.00022105412762042566,-0.03961825881132623,-0.025872448729008818,0.024503755591504785,0.19210231242138068,-0.06872311787839211,-0.035175999114388505,0.07286868193088061,-0.06330348118831264,7.816400642995193e-05,-0.0007243077622876628,-0.030388632524776162
