,UKF248,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH916T1
HALLMARK_ADIPOGENESIS,0.07301408885695367,0.010960631730377863,0.09540001536322947,0.10457508746371647,0.11304104999481704,0.07538337132515878
HALLMARK_ALLOGRAFT_REJECTION,0.09456905661668807,0.09366782922149605,0.11845532234826975,0.05933543097177945,0.054161849078406835,0.08294528557313344
HALLMARK_ANDROGEN_RESPONSE,0.09449941995422283,0.0684738071139341,0.09431083424860316,0.01574826937819279,-0.007124131657283674,0.08675190459692342
HALLMARK_ANGIOGENESIS,0.007946657077200589,0.08188580172549954,-0.05294117656434754,-0.037317681386896576,-0.0684504338874037,-0.0112332065407552
HALLMARK_APICAL_JUNCTION,0.11146015724614303,0.03049289529910985,0.12177008938886617,0.060744732031296426,0.12195703001995759,0.04918348700299586
HALLMARK_APICAL_SURFACE,0.03553770314364701,-0.026480634136131834,0.09399741722949194,0.08721197177838759,0.10588665867111673,0.028263089697596878
HALLMARK_APOPTOSIS,0.06912665572971002,0.05953422462554702,0.04153499219907895,-0.024925832470188317,0.08150552085702625,0.07455523014297694
HALLMARK_BILE_ACID_METABOLISM,-0.009374720236295287,0.0472494865909628,0.07337174801247034,0.03419070070302055,0.18392768713020083,0.03185482657277197
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.036105797160419895,0.07230301811261702,0.11158548838020856,0.08770563332821603,0.1444754213442749,0.020089778530691122
HALLMARK_COAGULATION,0.1099728210815442,0.08721559063619923,-0.008404222872042153,0.001786776741170967,0.12527038593827775,0.06793153941409347
HALLMARK_COMPLEMENT,0.02981654589064003,0.0036346464484861437,0.11230578507650532,0.02044812453946574,0.10832539760765765,0.0292321380743337
HALLMARK_DNA_REPAIR,0.047329615296349006,0.036165836072841434,0.1291641162803824,0.13430181562234286,0.17217160778367696,0.05822065079055769
HALLMARK_E2F_TARGETS,0.057249206829465826,0.04818928271578138,0.10696263546848563,0.15084691481910056,0.14225269474894012,0.008550275693666228
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.11714097142431676,0.06321033040223284,-0.04951248648950084,-0.06160280617272208,0.06716206131978504,0.032536960326417286
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.041596357965817496,0.02381064815558374,-0.0864105544828049,0.07695063908409325,0.12729574694472237,0.10192526338206563
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.016850859159101717,0.048613885324460725,0.11548379619631959,0.0007044824556905764,0.026372172611027447,-0.015781888047534103
HALLMARK_FATTY_ACID_METABOLISM,0.05428355901018279,-0.03695483673623568,-0.055012738607563304,0.045468031800448686,0.09946685497473257,0.004902916474258009
HALLMARK_G2M_CHECKPOINT,0.0009741126312111595,0.030768098791687473,0.1160493331169143,0.051487399119175985,0.0739569648391603,0.02633531885980918
HALLMARK_GLYCOLYSIS,-0.032192575800104616,-0.01598456529272483,-0.03654041019614341,-0.017240683064296682,0.16093386768842372,0.0342471460091871
HALLMARK_HEDGEHOG_SIGNALING,0.03021506609445348,-0.031380736561167716,0.03204392243931829,0.019289328540736672,0.10285612644127035,0.023247464324732642
HALLMARK_HEME_METABOLISM,0.0511375286933567,0.05487037880312801,0.09378572890296732,0.10103062013257305,0.14066196155199429,0.056907173930050334
HALLMARK_HYPOXIA,-0.043798836246930185,-0.009486182848265337,-0.11041110638830366,-0.04000096520635778,0.10183071017249692,0.01739024742165373
HALLMARK_IL2_STAT5_SIGNALING,0.05489418771042276,-0.005244263305990673,0.0013673986300252856,0.08674750842913631,0.06767721072879686,0.07097719647140102
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.08153715526157128,0.03632411968189373,0.015115100773112837,0.09877042542930993,0.03441327938799163,0.06992317686364943
HALLMARK_INFLAMMATORY_RESPONSE,0.08123363423052349,0.024040588972490638,0.04320001273556778,0.06891247811087836,0.08770767345603321,0.05100046201995058
