,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08976675195804733,0.010270171804005402,0.04936328753993245,0.04777569288964224,0.06927627934659172,-0.06687653467369031,0.00472622909563448,0.036631829524626174,0.22410682193124187,0.037972460804048445,0.056344959013858525,0.09320165631468492,-0.01829393763595444,0.048183297376309366,0.06451431107283015,0.0954865058846841,0.20174791353880941,0.07693686756639319
HALLMARK_ALLOGRAFT_REJECTION,0.16515001319791744,0.1043429730428747,0.08721108970900243,-0.02236552229439606,0.10717889124635925,-0.05620829324573013,0.0509417961568788,-0.021622335182559706,0.21523061297933752,-0.02108015155572038,0.04054526598004826,0.0801869813489152,-0.09598656390443777,0.05476538857447312,0.08989559707832605,0.12436052190730065,0.25107994725349714,0.04218736663430825
HALLMARK_ANDROGEN_RESPONSE,0.08481915478828349,0.03736216747896389,0.044624540783847984,0.06097359019362925,0.0918595691486294,-0.029967587222956525,0.011135783469631438,-0.007256389174769338,0.20271739420943438,0.04489852872589239,0.10770157971407482,0.008091124199747368,0.02550659515693516,0.03790965901329972,0.047504414023977176,0.11460502752464687,0.30576343432676045,0.07580929375851969
HALLMARK_ANGIOGENESIS,0.013126023622865732,-0.016203480747458997,-0.05080255431167143,-0.01680768769567692,0.07445494847232496,0.03217358478661423,-0.05288283503819467,0.027024657124628905,0.11772719571108144,-0.09432023980381007,-0.013974329811429253,-0.04619257218544792,-0.014579110239928682,-0.019118133198473622,0.11954570604138043,0.07890395526767671,0.11019828450667009,0.06672440183990377
HALLMARK_APICAL_JUNCTION,0.19900620092881333,0.05039580744318615,0.05281807761526349,0.07149426875197919,0.10061472228078645,-0.009613729307236104,0.05436172858107629,-0.032060335329846965,0.30844552462463637,0.08790742845027943,0.1274133460001578,0.1212452614546315,0.020777474705204996,0.04062133222476736,0.1153691457630629,0.06232929840982219,0.3309172642372107,0.10727742683354317
HALLMARK_APICAL_SURFACE,0.09880742856761421,0.07962541311531711,-0.003960730168365881,-0.0009603098470220903,-0.06270547879765032,-0.004626790812137866,-0.04886724326022884,-0.005992984710724701,0.1031344735183341,0.07150073451658566,-0.07943023195616895,0.052218514127147314,-0.0017034605397679692,0.0326113337841098,0.043613582994861455,0.08276303957467997,0.29321760252301693,0.029475078246245325
HALLMARK_APOPTOSIS,0.07840374384162957,0.012616332470109348,-0.012672793968974128,0.058452177996649604,0.002004531637035633,0.046172729723503975,0.016572006441896818,0.016378692554378217,0.04803199924741964,-0.019483357843190757,-0.05319137551857912,0.08096772687113517,0.10224737181084867,0.04119796007949049,0.06703431273927234,0.11080284064469746,0.09425497446006373,0.07579783765261822
HALLMARK_BILE_ACID_METABOLISM,-0.017646446846943217,-0.0312173883934345,0.021142027306820663,0.01853048938219245,0.04790661549314686,0.04829455942660462,0.02674566613902641,-0.08281802852276209,0.1220582230119218,0.09890127641353567,-0.044439305789616405,-0.014992192742812601,-0.027669997988000936,0.04021631488129177,0.020486542833674008,0.026206865406483277,0.06814271378980225,0.03866224075818906
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.08463015370033786,-0.0009225250597531833,-0.002692572960669454,0.02695530031674383,0.07142012243485366,0.02669504904343552,-0.03739248391542874,-0.03777873977749992,0.1299699178734784,0.008377912115081109,-0.002505721214483616,0.05684772017257075,0.002799923580981345,0.05095503750436586,0.027582808801206418,-0.0826265478828925,0.06408393568086615,-0.015392159739365615
HALLMARK_COAGULATION,0.22636282173851527,0.055144652631591455,0.07883068121799638,0.017229749877612995,0.10935860654126531,-0.02446141320063019,0.019740344139932645,-0.05949544015116632,0.2599368679158399,0.1232955434103573,0.15920571358100966,0.1643693997699658,0.014773780697438935,0.06802819583495769,0.1623111770609218,0.18899336265717698,0.33573571614070213,0.07393925316842542
HALLMARK_COMPLEMENT,-0.006974852258674217,0.029150740169206518,0.029730260354528516,-0.020811039215525653,0.10173784880661545,0.00826543692960064,-0.012373562950947136,0.023537081286071498,0.16418036050871762,-0.05959508968197133,0.06264905795152831,0.10663011557054734,-0.029025697618145593,0.10301270081069167,0.10366644554521236,0.07367240914128617,0.10498643172914486,0.028671580160458857
HALLMARK_DNA_REPAIR,0.0491224981576825,-0.021052051874334243,0.009867731526074541,0.03541908130058038,0.10702967459550418,-0.03993726727708899,0.018839452443879436,0.04568493437374696,0.22245250943504094,0.08953060791632093,-0.014179622996703955,0.10949368246797733,0.022137188322606128,0.06802538057181784,0.07563903013423977,-0.024968175671364782,0.16397871109590706,0.029968063762677574
HALLMARK_E2F_TARGETS,0.0634896156726499,0.021010513000557705,0.037252719520368134,0.05189706746776004,0.0906018979986866,-0.011089174230105601,0.015634398391626732,-0.01265114398190641,0.07226348202378692,0.07671160696014097,-0.0370393989842326,0.0431984447057879,-0.0601429372352203,0.05842279295319305,0.09426600636258056,-0.007630461699051664,0.1021001448853604,0.025291327211410832
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.20002503208588923,0.031234218044800567,0.04109392856262205,0.015165064657926315,0.11123197863406838,0.017214923737278322,0.04380198879396125,0.019218520250928475,0.2901936786527636,0.1362638273864065,0.1641515233544443,0.1615036601710606,0.12977399892261765,0.061428500774464066,0.12248426086671503,0.21178058353720344,0.34276806686555295,0.10105253377796651
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08022961361985569,-0.02717458809633972,0.018159402072948565,0.005958543266715356,0.03395157698852539,-0.021553994631308252,-0.06605599721721311,0.03727975947272607,0.1639662113289315,0.03327134167834015,0.12861915984139408,0.13289872553441934,0.03130754424269663,0.06369769850044574,0.0842680074261744,-0.003504229393543372,0.17796137229317063,0.011120718260080082
HALLMARK_ESTROGEN_RESPONSE_LATE,0.020122317526209604,-0.0021398573150434273,0.023789510843938003,-0.00495195125803406,0.030286294634780893,-0.007592023591400927,0.04981169715192465,0.001073363164215089,0.04991959154210407,-0.07157958802708089,-0.07428182217571906,-0.04016398008441823,-0.042770745894297885,0.03968751661392542,0.03341047089659178,0.04281863285085775,0.01663421867816947,0.05027989909248615
HALLMARK_FATTY_ACID_METABOLISM,-0.04936435275979691,-0.027523320720339996,-0.028812647180610645,0.00867400739693204,0.03118305360875351,0.045870679382349726,0.0030850987007093734,0.06827178654364484,0.16383146455761452,-0.03315336516263774,0.07243761657064345,0.04375578823409712,0.09535587025105273,0.06828964173170594,0.008116313013249941,-0.07581431980833403,0.050204736073268204,-0.02444104730300205
HALLMARK_G2M_CHECKPOINT,0.025571012318343064,0.023022023554623326,-0.033038504430298266,0.009434385252184041,0.10482198896093271,-0.0014137636584094036,-0.02976598765064644,-0.022763502450628068,0.07584257260107,0.02596586970599839,-0.04197888521457447,0.07157374893762268,-0.019843402225562815,0.0654816737694868,0.07954069330827195,-0.01389109796202638,0.10324324202267823,0.04433680817069859
HALLMARK_GLYCOLYSIS,-0.08740903168711817,-0.07492916192959387,-0.048375599012129435,0.02770135672434556,0.06116448118127875,-0.03272375148242455,-0.02149027175263579,0.04334415048362017,0.1431329985900945,-0.01595995862423431,-0.0016370676420187707,0.0458235240869654,0.03338973541582428,0.03493937309983603,0.0729060045469464,-0.051951825626442905,0.10814140810540537,0.006588821953588757
HALLMARK_HEDGEHOG_SIGNALING,-0.02981406432021209,0.005059420115874914,-0.013616302281131615,0.03046340397483819,-0.01851837019948406,-0.04480274088520875,-0.03302656633360424,0.0876782838558474,0.15685821961103985,0.10888910424289293,0.050960378216807184,0.13629817718015608,-0.020188101135957575,0.021372207601834618,0.043469388697028724,-0.13460144029572182,0.03849435264401316,0.00390025903410675
HALLMARK_HEME_METABOLISM,0.05870138498356129,0.009856152072587587,0.02752107109464627,0.029326570533592593,0.09391046463116981,-0.04944911915483522,-0.03998893864342788,0.03506452008366946,0.20731549528816534,0.01594442687216707,0.0788222642280522,0.09714670280667953,-0.0032648793941354192,0.047588836533098484,0.06690839923520595,-0.03201390180289803,0.16198312996804795,0.019323168968789363
HALLMARK_HYPOXIA,-0.14078122908728907,-0.04322213204156298,-0.06813102258852563,0.018842528913317707,0.020572217961719173,0.03698164912920445,0.10372257154739269,0.03693035773857522,0.2460210749100437,-0.07171295454483168,0.00287177642509405,0.059911964215888854,0.11771190487808024,0.0006395140192545906,0.09969577569446905,0.018758495425012806,-0.008534194113956228,-0.037398029961771315
HALLMARK_IL2_STAT5_SIGNALING,0.03481080972408656,0.0219359446486896,-0.024773626081880013,0.012049356481626257,0.09313717320739526,-0.025961949532754686,0.02044359735299976,-0.011990906892178771,0.2007995755372081,0.008543273637090353,0.11070608148826476,0.08679300239633644,-0.02352393269441166,0.05670172078409512,0.016089587889280176,0.024584012155897183,0.16365597530248926,0.04505796225111977
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.048905882714735116,0.02677951541277221,0.04019563862642275,-0.02979776807398342,0.04501333520020823,0.051837208697569,-0.029552529179837857,0.0052093352095600115,0.1447088703791986,-0.16819668438659738,0.07732394952456725,0.14111571620827124,-0.09488544658213341,0.06872762136349407,0.06339597089909994,0.1265789230321362,0.08374439057006143,0.007020812693727012
HALLMARK_INFLAMMATORY_RESPONSE,0.04695642769335341,-0.03580502798419426,-0.09551971843171266,0.010068214100680121,0.020594141148894254,0.01613488760814737,-0.026620068304536615,-0.02607837641924466,0.07507060043225527,-0.08286157327868755,-0.006391109312207168,0.032647623942342094,0.12899971462217955,0.04177962372868351,0.11219179508137467,0.025266113206761955,0.027407759902549567,-0.022137289578559174
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.1481393860479601,0.047036394713917073,0.07650444428866068,0.03207290337993694,0.11206558493117032,-0.02774864724083722,0.02968158241643906,-0.06068619350873189,0.18473517104113266,0.0651784001750973,0.05608753852483603,0.0681095507879235,-0.055904945399573955,0.04958826311319541,-0.014398695025325746,0.13725333637049972,0.27652102349446855,0.10614029057043324
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.09189778478526671,-0.015231477650843865,-0.018825453398000833,-0.008020120702256989,0.08227072637269872,0.025178511151815002,0.10414620013409095,-0.04054509258589726,0.2081201135992653,0.05717233885950868,0.03363894081516658,0.15707303367578004,0.07958111376439546,0.10470164750005366,0.11928817259273346,0.1723418921351917,0.1721726801911604,0.05614751121350217
HALLMARK_KRAS_SIGNALING_DN,-0.05791237724112849,0.05249188017717779,0.021720034040532958,0.04650214240474954,0.04141514792132127,-0.04144390082100401,-0.011958831173982444,-0.029163941581654973,0.142780617764126,-0.004999948415481799,0.030375469727826874,0.023819814460414836,-0.01314397402386244,0.022974898254762236,0.029402609147169998,-0.07189334576183753,0.053976036367466916,0.059983424574757395
