,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.009511019394181204,0.013832222027316883,-0.018293208223688528,-0.0019581913997385246,0.023440030522143263,0.0354010891844274,0.008188303248491968,0.03946047802504329,0.060931822961227226,0.0349314755827322,0.03736892568046017,-0.0178911038270544,0.016589006758777898,0.010340167397246905,0.08594094096609718,-0.03932891893607305,0.06470509319329484
HALLMARK_ALLOGRAFT_REJECTION,0.036771171777028315,-0.027004405687459248,0.06542042102111131,-0.0493449036935365,-0.025611120282110093,-0.021632965831279747,0.04720927521942617,-0.019585467953059887,-0.018231383898006513,-0.04181803667927052,0.0019254852412064738,0.006405757527899605,0.04887946591483224,0.01839445688266488,0.05016486440558624,-0.017740572928012587,0.025187467359938622
HALLMARK_ANDROGEN_RESPONSE,0.01875313068497912,-0.03627380207782124,-0.004518985320234444,0.06956807040378402,0.005935674534236697,0.022127643712741396,0.055100671847112315,0.03901013169704246,-0.006601890088501767,-0.005924384482015671,0.034441368104844806,0.032142986160217636,0.011112656063309344,0.0795534002637241,0.02977766753561704,-0.02465418748362216,0.028520091324351484
HALLMARK_ANGIOGENESIS,-0.03634919696642548,-0.0101344064397281,0.008873069928501034,0.0773826665611569,-0.013514720606961544,-0.025378565194417668,0.0022467677504533364,-0.016509387521159907,-0.014185388808933212,-0.005806830150892133,0.04447411230204406,-0.042556660437573716,0.01160261026980256,0.06266756512040295,-0.09855333044003413,-0.038754341704249885,0.0350348061734168
HALLMARK_APICAL_JUNCTION,0.05956768235597572,0.013043613515091142,-0.036320462997995275,0.030742909314798287,0.08396491218252879,0.011383422874400034,-0.009686150369991361,-0.008063099213534788,-0.015566826294970828,-0.010999908413638388,0.062226414959216894,0.003938471156347635,-0.027466120009428326,0.06503700749674948,-0.00175568375719261,-0.014708785234624348,0.1500955251851407
HALLMARK_APICAL_SURFACE,0.08369589534781754,-0.02743118400617015,-0.06820538158586024,-0.011032584551886927,0.017291119220151766,0.03788590174924878,0.05766594329179721,0.029571758235260065,0.0033219059317160836,0.011210799920070529,0.05652020535050674,-0.040395303739570544,-0.016385106137967113,0.008023285161354633,-0.009831326620823347,0.08270209564426012,0.012520868194951807
HALLMARK_APOPTOSIS,0.06499500813331623,0.03467607650509768,0.023344571786368767,0.06279720067339442,0.019944873869439564,0.003908768571982726,0.007196223877351035,0.04591489734898592,0.01555718236508277,-0.032609510831362334,0.05829708965331663,-0.022657134406036925,0.021362913927785516,-0.026106917686694573,-0.029499396928822582,-0.10734201489461317,-0.02805995276861294
HALLMARK_BILE_ACID_METABOLISM,0.08802449915661492,0.016129644981410014,0.0017539216318563356,-0.02977462489668186,0.06803414916821592,-0.029682511919061263,0.0190710656892198,0.0063938222545094105,-0.04005322587394221,-0.020672372941604338,-0.027545305059138634,0.04029557108405624,-0.030920911842324064,-0.0016001626069997287,0.1350774707713095,-0.004513664729611605,0.019954815345010042
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04546755983472802,0.022654252548675584,-0.02650458224541402,0.027505014804658334,0.025000793338267203,-0.004881456459821255,-0.01424156911626122,0.0910876666826746,-0.014856406635606131,0.036006221733406854,-0.01656058856606997,-0.0014899414108271005,-0.037115446176011264,0.09969569587251018,0.034571213738294235,0.0005963421888110984,0.036778152836322846
HALLMARK_COAGULATION,0.07663073374314354,-0.008791720079566866,-0.03739891199069909,-0.026728381627785913,-0.036197933446865976,-0.034233043650161186,-0.013384748508729947,-0.008106853157942379,-0.02619914013135442,-0.02944782057009234,0.0847754912436788,-0.043536574460438064,0.048832960574901794,0.03393795801308669,-0.00996675653998365,-0.08744114556154892,0.1153166373028222
