,UKF243,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.0559910062414647,-0.03912136327542301,0.11104865937605157,0.01577798193318302,0.12012561777450252,-0.011764923550236605,0.045172301022924154,0.06358885132621596,0.1008257912046552,0.1317730539244184,0.0326362165668811,-0.047636046041587665
HALLMARK_ALLOGRAFT_REJECTION,-0.04200241095483905,0.010356815719174416,-0.012111528029263076,0.017554965728282492,0.15070091883787423,-0.04391132672790577,-0.09940009758045437,0.040217079765561534,0.022394069483069816,0.11641850808554483,0.03761115249219829,-0.01541582504360711
HALLMARK_ANDROGEN_RESPONSE,0.02668489288009247,0.0037106791959377735,0.050646248634540716,0.02036980342585953,0.15983966093443874,-0.036144885370041145,-0.011899602360862191,0.046884338121510175,0.11226799969627342,0.150576890451707,-0.008894575810190248,0.010946601267380672
HALLMARK_ANGIOGENESIS,-0.07034479630869858,-0.032857328642711486,-0.08782143241698759,-0.019212351022460904,0.15991647522727204,0.0007606014369081354,-0.07616079353173592,0.03496491304808074,-0.03154970713119625,-0.12656552300562013,-0.017011696429891154,0.03699443469345049
HALLMARK_APICAL_JUNCTION,0.05680910651941277,0.0014415045401940992,0.06363594687437225,0.035248616992359476,0.14836666918704874,0.05164574116080238,0.07091923580069923,0.008712175119623232,0.1211206864556366,0.15676672621955226,0.022344824944649285,0.018537935460094683
HALLMARK_APICAL_SURFACE,0.04656991497465122,0.014421107041117024,0.12393992313866786,-0.018172175543288024,-0.02877046563289962,-0.02962909733373133,0.013017165210052958,0.04207954480226463,0.10314875147885084,0.12245876196239147,0.004460399695220481,0.014151006148712226
HALLMARK_APOPTOSIS,0.016205269328357898,0.018480964313559733,-0.10173022755463328,0.028950926553684857,0.06456129627277898,0.002685715794536828,0.01323512583213141,0.002401194546175641,0.027815697105220014,-0.017255619711073557,0.035346048386874857,0.031137702023265598
HALLMARK_BILE_ACID_METABOLISM,-0.041169400716461066,0.009929370206952021,0.08742550941338653,0.027377316217493047,0.1572349840465266,0.03453405274361292,0.06962805715954967,0.05685137195305079,0.0857966436243924,0.12474095097373863,-0.033858173545810916,-0.027036746949603965
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04163475177986687,0.013190138925631038,0.06582781571308848,0.013295423658070753,0.13089039878210734,0.025229773478950824,-0.07530898454950086,0.03046337596344019,0.11712910154877496,0.15088929950923,-0.02846950483288076,-0.021119865739905725
HALLMARK_COAGULATION,0.04062533135405596,-0.04362390561403531,-0.07640521891717796,-0.02660926627139037,0.12911688147590608,-0.03701157926420192,-0.08293707419617626,0.041966081531536206,0.07278734515138893,0.11986438483503516,0.02909472877801725,-0.02185670247142863
HALLMARK_COMPLEMENT,0.07782826687005537,-0.012830282773777745,-0.003521477640288752,-0.00535142468539278,0.14322500998220303,0.010024765040839548,-0.056017654618653275,0.01267029715879421,0.04171944206519322,0.1347742819519286,0.05963172757384397,-0.0021859070870376782
HALLMARK_DNA_REPAIR,0.042801024539967,0.004898588958496241,0.09856281531629739,0.044558782010475986,0.17540726100456838,0.037716980962462884,0.10437928445832344,0.04994472048514057,0.1332128590801819,0.16047411472818213,-0.025724043908519702,-0.028185817004651764
HALLMARK_E2F_TARGETS,0.03698989648832416,-0.02195143422261584,0.12800434650216266,0.0029430232486056624,0.16796648369110798,-0.0039061272750371564,0.08018998376269049,0.05338538117582671,0.0695900548722976,0.08661808604855356,0.059495537090810624,0.010639006193849682
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.028213446592814273,-0.012070715962498717,-0.05811648752651506,-0.004568464315536168,0.1409636725076063,-0.0023343715854112087,-0.04081068063656754,0.005555837940592874,0.033995805040234126,0.0015219763664711334,0.03514938498298439,0.04816991833958043
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08441203873399994,-0.021458573495788388,0.05251095557377869,0.06799882997437837,0.08478184901735121,0.02152333315408157,0.07847157923356157,-0.01671555437990359,0.10736799581700208,0.09248875105132763,0.06129605349002052,0.03086770707984046
HALLMARK_ESTROGEN_RESPONSE_LATE,0.048240238778343644,0.008734660803516505,-0.004018480717318605,-0.003554339487856612,-0.05515172966905252,-0.0011359337510342842,0.03508639537658246,0.03456070070995381,0.12455166545376306,0.13480247498632028,-0.014582171821194737,-0.016269202054254306
HALLMARK_FATTY_ACID_METABOLISM,-0.06716772381354107,0.02758253456014572,-0.02055486142891532,0.09262425495651956,0.11375423341241529,-0.020212265081754034,0.03794920688012712,-0.030083821610899533,0.06274725011772572,0.023487713627651608,-0.02618953800915062,-0.006449917254010278
HALLMARK_G2M_CHECKPOINT,0.014807407167809495,0.0161680512804079,0.10448762574924746,0.019862531680404062,0.176961204766516,0.05749489899852585,0.0822579297190703,0.043784219480640985,0.06325886276020669,0.060204595359606324,-0.0065752951328678306,-0.00977373899183907
HALLMARK_GLYCOLYSIS,-0.0008013850924673383,-0.009631125722475471,-0.007188721532585955,0.09362483446981135,0.14416012314956536,-0.0004660114869083225,0.08960695045594586,0.0307540021130472,0.1171754360829819,0.1158267414751342,0.006516374110041946,0.03826683314142329
HALLMARK_HEDGEHOG_SIGNALING,0.05907698977716069,0.02328088449798986,0.09938586944736366,0.07304171878716292,-0.09343435440407517,-0.01450952453296513,0.11361357732533868,-0.013286709584807547,0.07575090742757923,0.06444835920744099,-0.0218491159003736,-0.02910853119864294
HALLMARK_HEME_METABOLISM,0.06342157846544086,0.010216601435274933,0.07378354590767532,0.07265530932658495,0.1519606891061578,-0.004969283796691119,0.07019597836963831,0.05383338720599802,0.12035030627410008,0.15670661330482716,0.021989615119361986,-0.027146401030572684
HALLMARK_HYPOXIA,-0.0030594557161217205,-0.014470778420743506,-0.09259060449078489,0.028342300448388764,-0.0902885332097336,0.027980139736023268,0.03308010172507978,-0.009193877539957502,0.026104132064364877,-0.05654635231867652,0.0318508674063368,0.06956825401850478
HALLMARK_IL2_STAT5_SIGNALING,0.06017826694487173,-0.004424593173677525,-0.006779403578012101,-0.020802815894114084,0.1693409981748403,-0.03680505622703625,-0.02599316348255164,0.033035475857989605,0.12454399095771167,0.12080490818582343,-0.03383011297014367,0.012546098355517132
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.05118226497943901,0.007064854048075157,-0.054255653846736744,-0.007834584232167145,0.14345546785202654,0.029258827907402557,-0.06300040019838969,-0.015346758769070363,0.0673073589893428,0.06835603960985491,0.01001470192021009,-0.009938335531520072
HALLMARK_INFLAMMATORY_RESPONSE,0.039410081564932434,0.036397654459095714,-0.04114922000821743,-0.030780757674018385,0.028465628311050355,0.017855223406029453,0.07442154690272304,-0.010416830627334856,0.043931530698849856,-0.017636411849428935,0.010106091769783318,-0.059954956510141356
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.004087411533584906,0.023771158595287483,0.08081839209276949,-0.012708237341392543,0.15349023448895152,-0.04257607326433959,-0.006945883215086411,0.038602174543994595,0.09679033564765879,0.13823300471207703,-0.0548580999881191,-0.004564768930080235
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.04454301053478382,0.0066053869923246656,-0.09883330580017097,0.013586067244867467,0.1338580387259231,-0.0482668257029848,-0.053421964456881986,0.021692887064769517,0.04852343278885501,0.09140868911541145,0.029212221175932338,0.013532051591754787
HALLMARK_KRAS_SIGNALING_DN,0.023768098631626204,-0.01115051601501956,0.11357445963839012,0.10949946080148192,-0.04922132695869785,0.009048793586304782,0.07695680062309639,0.051483300524304006,0.10033314009858943,0.14898407148795742,-0.04546515243165848,0.014362289150200923
HALLMARK_KRAS_SIGNALING_UP,0.03788186867270777,-0.017827455956227055,0.09488381720013159,0.02256893448758628,0.038227162459460645,-0.004669132989413389,0.0790143151248345,0.02906368400718062,0.07973342247547108,0.11850003958415607,0.004099579368558517,0.010376493564702374
HALLMARK_MITOTIC_SPINDLE,0.07966883612999066,0.00813346964041928,0.10848064622450418,0.06620553390177944,0.18130883539964632,0.019708882114378923,0.07152255974470857,0.036491121242376925,0.09385991795484516,0.1298185738900457,-0.03690797323937087,0.010169248087304157
HALLMARK_MTORC1_SIGNALING,-0.023146745412533944,-0.019618044963872365,-0.015780648998758466,0.02540216553069324,0.1064869094608013,0.06100999900726499,0.05557617429208545,0.0020105561663630793,0.04417248064766658,0.028419685617457734,-0.009817904036420891,0.015359740240382523
HALLMARK_MYC_TARGETS_V1,-0.0039326340845200515,0.009021182414819208,0.06922188006737805,0.06373851849913235,0.17183261487265433,0.013044844166368448,0.09198767654915217,0.030623248030419287,0.11262635026414952,0.15589021310207102,-0.015435349953056243,-0.018133789868072497
HALLMARK_MYC_TARGETS_V2,0.013853637860317675,-0.021763592256108077,0.10670517593172642,-0.05409837336592557,0.10947848867448579,0.06870201591450817,-0.1076884932522368,0.03217552720106089,0.09040119983329635,0.09666482828878727,-0.006012617788626762,0.030262759137869154
HALLMARK_MYOGENESIS,0.07700403931371912,-0.026402086345063573,0.04717880215058071,0.007245419286334223,-0.006076899173820073,-0.03881190888775236,0.06473720618213019,0.00579363537663728,0.08526400468550206,0.14537679976642587,-0.009291269994635188,-0.014931799045647395
HALLMARK_NOTCH_SIGNALING,0.02976358810054188,-0.06928668214704696,0.12596617994167583,0.038304262877139846,0.1830169005870238,-0.0004899377914005271,0.10480702166297377,0.025447399729225037,0.1321758420155634,0.1353853456165895,-0.011337395101674282,-0.013173212516133867
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.04716687518387658,0.015341854752542844,0.11268706491237855,0.11008004426453748,0.011482183302670325,0.041938608151797285,0.10214671831606799,0.038620291949849755,0.12100455077706074,0.15752542143362505,-0.048748998251355535,-0.006627031386703944
HALLMARK_P53_PATHWAY,-0.005662627692173697,-0.018648024466210136,0.06117207948569879,0.04599603395489883,0.14085631214366745,-0.016700155266840766,0.01737485559269448,0.03406995762967052,0.1362899517289585,0.15227243263950005,-0.010145117836392327,-0.026338535160584327
HALLMARK_PANCREAS_BETA_CELLS,0.03628208347608323,0.0011961219942527666,0.06464866814377883,0.10833770373836908,-0.025229421928189426,0.007215923618178719,0.09709104797709288,0.018003278377283608,0.07392650498153311,0.12867390506658208,-0.027775480971558304,0.02902914206003454
HALLMARK_PEROXISOME,0.061965143868026436,0.01452362707283239,0.08985376875434908,0.01858217378194284,0.0663807963409212,-0.02723752937786553,0.06993833719567695,0.00406101325214438,0.15434842906242505,0.1265216644328251,-0.008135471746680455,0.008953614268601756
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.07177159075870218,0.029809780814829802,0.09157383477299393,0.10884036684788123,0.08708488173534018,0.01702365359308081,0.11724216580845945,0.02587941629732612,0.11864084056304114,0.14713749839172469,0.03945721454350723,0.05593238859266985
HALLMARK_PROTEIN_SECRETION,-0.001915201458249061,0.03149911502280854,0.06502985662506786,0.09607145674191904,0.15181910230117035,-0.01828719232062133,0.1211851099972184,0.038597615308847553,0.12944421168392306,0.1331915018079276,-0.0006717997132597274,0.01942912990842705
