,MGH258,UKF266,UKF296,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.030537810326838024,-0.020538791143278244,-0.024358369623805453,0.06641582704983579,0.03446484813139748,0.11463932560430048,-0.02899445285700484,0.019578877525711802
HALLMARK_ALLOGRAFT_REJECTION,-0.042305232343590196,-0.047715053163783175,-0.003487030067550688,0.055146746532990426,0.06559260778196772,0.08934806984684959,-0.03406151467397393,0.04383773293020372
HALLMARK_ANDROGEN_RESPONSE,0.08101166897878306,0.03995105331538179,0.02746539760048293,0.06940316572198212,0.00773805463399329,0.11337379441374928,0.016664681647339964,0.020772839120088836
HALLMARK_ANGIOGENESIS,0.07473079379045913,-0.030633907326223342,0.013394331307419436,0.021786610617795608,-0.03126469986513865,-0.0411889963569929,-0.04288452457527978,-0.053486731944682966
HALLMARK_APICAL_JUNCTION,0.07293819213513852,0.022115959918444422,0.020385789033399812,0.09599411740549647,0.028794970956522864,0.10582186645420298,-0.04095162124268508,0.024466391765274785
HALLMARK_APICAL_SURFACE,0.016735884325305095,0.04537570275121644,0.012858503172448191,0.14410779288638717,-0.015072916455047295,0.10214564290417946,-0.08481528579040729,-0.011047844181047487
HALLMARK_APOPTOSIS,0.01835425079400773,-0.005202927012842511,-0.009226303627531773,0.07684776930723174,-0.00893637620551153,0.015382209071035626,0.010555348913824097,-0.0013590586726122495
HALLMARK_BILE_ACID_METABOLISM,0.06668662195266499,0.01168285667692897,-0.0184402307626209,0.131572175557097,-0.026916841739655632,0.04511087949093324,0.01847477084398398,0.03616959609788021
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.01419068841244776,0.011154888140199526,-0.06869186967646268,0.1350058901969726,-0.01200063941941479,0.12247827141962433,0.056173538952456734,-0.002262617939394072
HALLMARK_COAGULATION,-0.06507910581449217,-0.05772934249609768,-0.014713884653596188,0.05456522311954743,-0.01215452716244773,0.14414366790620173,0.0022984517472804554,-0.011020733455203794
HALLMARK_COMPLEMENT,-0.016571842766899793,0.01722475980856126,0.03453503834585919,0.023202209131604108,-0.05240724665955562,0.06823366558373885,0.029822553833356406,0.013445691653316237
HALLMARK_DNA_REPAIR,0.04379112721262768,0.004113384646376246,0.024660838703242673,0.10529952511433206,0.021825877058230338,0.10120348205726391,0.005857054537217407,0.0979484076870451
HALLMARK_E2F_TARGETS,0.0926693493372962,-0.02612953291565322,-0.035816241222401936,0.09998484296171205,-0.02024360630736031,0.08450676474992369,0.008990558141274639,-0.03247367874974149
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08281403271507937,-0.05633924111215577,0.0007739154367260827,0.03471247007971616,-0.02068196037188407,0.022215520771688712,-0.04633130655106081,-0.05184773538856315
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.018535339808482598,0.04695489060483667,0.02438867595440773,0.03670610260640744,-0.05293516144974756,0.06695927518308321,0.020113962761978414,0.06078420659064726
HALLMARK_ESTROGEN_RESPONSE_LATE,0.024417567205705457,-0.019050997308215706,-0.007788365160591922,0.017383608411954576,-0.01040518365012461,0.08986586755689677,-0.01681618291188999,-0.007864301812748069
HALLMARK_FATTY_ACID_METABOLISM,0.030841019168125722,0.054590751027172674,0.028287340025816957,-0.021023551682040443,-0.06060795114440913,0.020355222437154867,0.03701640689446909,-0.029995736801205156
HALLMARK_G2M_CHECKPOINT,0.02911829063934939,-0.019741016990650305,-0.018816618685278463,0.0394088998076135,-0.06129898860161638,0.0793364486275351,0.02917015580151127,0.028190160059301635
HALLMARK_GLYCOLYSIS,0.03454335404838708,0.09737248407178983,0.026447881028091886,0.13451572694809344,-0.0581575109617831,0.047940310820130144,0.04292412075798601,0.007348203059279822
HALLMARK_HEDGEHOG_SIGNALING,0.02850753872148083,0.05371544941958476,-0.01726345681686556,0.052667292640932756,-0.08008837395464594,0.1089287462976914,-0.02298421410912822,0.04580703034117874
HALLMARK_HEME_METABOLISM,-0.005044588849406991,0.02752865264776147,-0.03873856544735652,0.109663956078784,-0.0026217570409796122,0.08734935644674054,-0.020859064881074,0.08468564374579123
HALLMARK_HYPOXIA,0.041860896834139134,-0.007902550195150623,0.00910261772671906,0.09825071202533649,-0.09058921482322396,-0.07689081119821425,-0.023628859513689277,-0.05220735962701652
HALLMARK_IL2_STAT5_SIGNALING,-0.018442709936336024,0.010631400713728005,0.00549700033092311,0.018193293830557667,-0.033893972907726576,0.09872154718902933,0.00040201224705143,0.012015009022458407
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.038051401537807755,-0.010584647897834564,0.014327092729873692,0.04949919868510885,-0.06061467532343379,0.10172135133093871,-0.07391702035521122,-0.041662646344496644
HALLMARK_INFLAMMATORY_RESPONSE,0.012367921337220407,0.02151826111928234,-0.012314102524871135,-0.022578906829052097,-0.0697787032272875,0.010641850893222178,-0.046172221194602445,-0.037554783871196144
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.060282377862916826,-0.0031894795273922963,-0.010159323038842576,0.021311813735358565,0.057006933225775325,0.1127851120130778,0.046679580089733115,-0.011422160787085536
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.041002085667534965,-0.058680816910216205,0.015504890883642127,-0.01206014857469557,-0.02460620784468551,0.08982592954779925,-0.003247960793019387,-0.020681582659043077
HALLMARK_KRAS_SIGNALING_DN,0.050882121101052676,0.0393510487316591,-0.03240595083118481,0.15587106066062523,-0.005958232265136139,0.06626313173822251,0.0004130898365340627,0.08702559000582737
HALLMARK_KRAS_SIGNALING_UP,-0.03234598252811902,0.045843846797342706,0.00591682489992116,-0.015325179956434178,-0.024150132466074472,0.13984134151812902,-0.0014599954759137114,0.02521362055986117
HALLMARK_MITOTIC_SPINDLE,0.07371257014668113,0.019912888958227428,0.004414421757978654,0.09212860570126731,-0.022859230781632874,0.09867017551419842,0.01678902945520989,0.04395002097662012
HALLMARK_MTORC1_SIGNALING,0.07650984593470557,-0.008321405062366782,0.017817112524143388,0.039847155513997735,-0.10925302144335798,-0.007692849587052467,-0.009806091193892384,-0.03589497446139448
HALLMARK_MYC_TARGETS_V1,0.04479565928319759,-0.03468359770803976,-0.026092417318760823,0.08714044619278706,0.08131956067262568,0.06947829652510004,-0.02316161685328141,0.07094866150082645
HALLMARK_MYC_TARGETS_V2,0.0351299259188966,0.009086185258288615,0.0006159774478143603,0.03782773899020631,0.06062635966670681,0.04577552576482408,-0.03656149861591724,-0.010746387900788698
HALLMARK_MYOGENESIS,0.02760502066514861,-0.0014968667939158425,0.016402797469257442,0.061001837857670146,0.05620923239657159,0.10195612773856527,0.0012441040672377297,0.05751140435482735
HALLMARK_NOTCH_SIGNALING,0.018818343661743193,-0.01838638676485363,-0.06671516293127648,0.061782856730884246,0.01751918108122425,0.08565209840553696,-0.058003864432430795,-0.02050021541085818
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.046512992131302854,0.04336412568179466,0.021121872302428922,0.07352224053358601,0.05593037556992162,0.08788929851211917,-0.020050383995304236,0.09536134663412044
HALLMARK_P53_PATHWAY,-0.003850813933959119,-0.04284581261791278,0.0045006434932171,0.006269419712936852,0.004617139129589529,0.07448307129712184,-0.014192669762473215,0.05521511107146578
HALLMARK_PANCREAS_BETA_CELLS,-0.032782657404009256,0.061683007569709354,-0.0006837812578672701,0.022853052342629774,0.0465770551724783,0.10094229867105142,0.03179075328892772,0.10035589669210886
HALLMARK_PEROXISOME,-0.05919097077683263,0.002111751272872109,-0.036929934181136,0.028812327198321268,-0.022442005213110988,0.06837344219320336,-0.013230578347111107,0.009239729351315926
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.019453490060380493,0.009304480860673887,-0.024592971364402267,0.0985920158569424,0.04628200836972173,0.092081963733195,0.0025792244603202678,0.03050771299583133
HALLMARK_PROTEIN_SECRETION,0.05667759678197182,0.04601133018943704,0.03725360638077167,0.08965568269555835,-0.013240716555423674,0.09350426330735469,-0.01564419031663538,0.038858207338522625
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.03695141711533635,0.04311649503872972,0.05093636613084974,-0.0325120887637249,0.041340375295005255,0.10482052065229401,0.1124859462392276,0.1012600868130907
HALLMARK_SPERMATOGENESIS,0.031059411554632075,0.05790749014178485,0.03978717083907391,0.1257558288601696,0.008757094225223139,0.060897953362762325,0.03992264776728427,0.06619242628644154
HALLMARK_TGF_BETA_SIGNALING,-0.029689937944545167,-0.016524511241066003,0.03165266985453494,0.10338692181472821,0.06668010305091304,0.043788020329776696,0.009597747762401373,0.008929019653636783
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.06105539422230797,-0.022381997396942556,-0.06735337932842204,-0.01857972868762858,-0.08451036579313671,0.009190790080624888,0.015438719209476641,-0.03575547832685827
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05344594591637597,0.006750188852079446,-0.019723139619530386,0.037862712464558156,-0.0030553962439233045,0.09322072454485754,-0.039115878554205064,0.029488327297447714
HALLMARK_UV_RESPONSE_DN,-0.0015255570085754527,0.06726404077551332,-0.026321601293370064,0.08380098149019591,0.03333231817846933,0.07619966252756737,-0.03538178710045369,0.01754359649985681
HALLMARK_UV_RESPONSE_UP,0.025993550910984813,0.06445301785965717,0.005479484204623535,0.03556145640732029,-0.03175754358855063,0.07322107241383057,-0.002163252668861034,0.051677530125156426
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.05759859899821847,0.004566668517794792,0.023583938209366273,0.13502174782477724,0.008549373368678854,-0.04973161264282957,-0.019577656712240113,-0.03676329925406116
