,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.12120828986893423,0.04846367794241119,0.0002372940900539093,0.056306440546830136,0.04200559619408508,0.050399737161318306,0.06474049084192567,0.035045852215934876,0.09741517632694703,0.04004354301411114,0.11257119684284424,0.04249646147048455,0.056061286942678014
HALLMARK_ALLOGRAFT_REJECTION,-0.023032826971308054,0.057951744537039954,0.056863974880249746,0.07884308317674527,0.05381409598237859,0.02529228158826277,0.04549537573718084,0.05099960018049122,-0.019943101516841793,-0.03445541621797115,0.0364699139207089,0.013451456918873589,0.010282436228051943
HALLMARK_ANDROGEN_RESPONSE,0.05831845686797919,0.06090544854988588,-0.020565321056224876,-0.019434359907190796,0.06265539376802187,0.06461170354662461,0.02321475177049314,0.08267669840339448,0.035844600035134545,0.04401246277627768,0.09334053905848244,0.0676183128384019,0.054443026257465686
HALLMARK_ANGIOGENESIS,-0.03539646970671806,-0.03187502715306192,-0.030997397233665167,0.0055327824317551655,-0.04830540606297232,0.08503275947268628,0.005013507064495191,-0.02469952738388599,-0.020447018131544845,-0.07845457861154578,-0.014746125044881946,0.002037809573880685,-0.08444007873740902
HALLMARK_APICAL_JUNCTION,0.08098400882050956,0.07808360665261878,-0.005894071428595807,0.0506001067410586,0.07421593554435313,0.06136324025686496,0.07580695277023898,0.019957024102020805,0.039640161021104,0.05736471792257382,0.11326824160028323,0.031149301532175152,0.06741611648852557
HALLMARK_APICAL_SURFACE,0.09517564354746526,0.024929328726370693,0.05222648559694608,-0.008378493671294346,0.003347872911712453,0.0008457826753087988,0.0827743043219612,-0.02059747035219368,0.1453159411683876,0.03864366014654673,0.04724929024684878,0.013234649801556905,0.0323887576544233
HALLMARK_APOPTOSIS,-0.027227893238655595,0.06330026362044147,-0.01695434626388007,0.02155175039686878,0.023606493399074422,-0.003937432398174758,0.07580003874184019,-0.027583135158497626,0.054578608110418224,-0.03729204274210372,-0.009704504679981412,-0.002160710247956494,0.025868722781401995
HALLMARK_BILE_ACID_METABOLISM,0.07245501455076628,0.019502294594585804,0.002586199105977608,0.008642755317681633,-0.02066868956233199,0.054309652866913485,0.049809295179423126,-0.00042867989364979084,0.0569774684306128,0.002715761316569747,0.09200117701602921,0.016050266538335287,0.047353702124337115
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06704144860483335,0.04080358521140271,-0.03702602461411659,0.04047468222976277,0.02359977624764502,0.029042433485491258,0.02749154391311273,-0.0294350317379292,0.08924964281259946,0.07271401174648962,0.09420945384449095,0.006249049806748543,0.09510680263269773
HALLMARK_COAGULATION,-0.018990083588606967,0.06491329596123077,-0.006742437302843887,0.026408825970019128,0.040848166966663685,-0.0010301849138360125,0.02246870572722148,0.02766875948776295,0.07703326777786668,-0.003303434780872306,0.0704282082376905,-0.014213061302819092,0.03378797021935613
