,MGH258,UKF260,UKF266,UKF269,UKF275,UKF304,ZH8811Abulk,ZH8812bulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.09035678922040337,0.051424370711179924,0.012730533211206471,-0.04541448494679355,0.022155994817971807,0.06626802947466295,0.07949918191347467,-0.09715111396327909,0.002218829920413571
HALLMARK_ALLOGRAFT_REJECTION,-0.07438071677228417,-0.008402291496659591,0.005994742170927794,-0.11930948253695994,-0.026502950300927683,-0.08597103470786649,-0.01616633541126412,-0.012790887392905107,-0.06443819600604281
HALLMARK_ANDROGEN_RESPONSE,0.09055302354631561,0.049472140133597145,0.021587869834515643,-0.11827285495397838,-0.036206951781145316,-0.0728995470918446,0.02687171585104926,-0.014491005175286972,-0.002731708126308783
HALLMARK_ANGIOGENESIS,-0.07264491860011249,-0.04884566612562717,-0.05879350769917184,-0.13083327915534146,0.04716110811165956,-0.11399911542004676,-0.10358400417094511,-0.09274472921505154,-0.05151037618930517
HALLMARK_APICAL_JUNCTION,0.06504217946364425,0.015151168668196064,0.017631731588877337,-0.10775764298853717,-0.03834992341311593,0.03040305194961497,0.05131717945567569,-0.02798527855933078,0.04120375492833829
HALLMARK_APICAL_SURFACE,0.11562621912116439,0.0028500357850338616,0.0011209979409098744,0.09263101231030804,-0.058256447816985364,0.021498005959227087,0.06698960740814544,-0.07684104416417796,0.08571958491559588
HALLMARK_APOPTOSIS,0.034905224829590124,-0.021188543270486408,0.01904566133940939,-0.033793476539028595,-0.03946779645679065,0.019312494143779783,-0.037377419485360344,-0.0012781225614525436,-0.05119948161486725
HALLMARK_BILE_ACID_METABOLISM,0.04075402993657179,0.05087589856083164,0.017511996604518514,-0.1207897723145717,-0.05180564497063716,0.019131363012236422,0.02244329502630514,0.026072578918999938,0.0161718140646611
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10773827742776375,0.05500056032049895,-0.0203249284007505,-0.10997619146986762,-0.01472929308625494,-0.06761861180186655,0.08563673865170518,-0.06089279273967837,0.08397034443911786
HALLMARK_COAGULATION,-0.03527551633724577,0.011386756665183203,0.0419484194168512,-0.12911995067041573,-0.02672710709924217,-0.0967121717396305,0.03603634265945645,-0.07560717823110336,-0.054933771974226824
HALLMARK_COMPLEMENT,-0.04848596153482774,0.008728477218203334,0.02356890888376793,-0.09692639091838008,-0.011920730935787249,-0.028845857596355044,0.014148229117568613,-0.01791448584215238,-0.008230138763065723
HALLMARK_DNA_REPAIR,0.08593167554385574,0.008184738693326945,-0.016624992995314572,-0.0713297766180188,-0.017429635584814706,0.11612071066820756,0.0659046681807382,-0.03705396867316672,0.07510586730085062
HALLMARK_E2F_TARGETS,0.09143531569439556,0.04799722321242486,0.026375249869901227,-0.12169517354390323,-0.046574908773439776,0.0889723056341788,0.025789106636770833,-0.05206628362602747,0.05778116892831752
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.048091209256329606,-0.03448484684242413,0.0038907513324518066,-0.108731593088327,0.04461636922815716,-0.0848729251178482,-0.07267337759858035,-0.09929826518109125,-0.05810606481577909
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03386652977594641,0.05706389492024392,0.05571142988068358,-0.03715677588862908,0.03233530461337982,0.13763080489606444,0.05804307834005805,-0.0463466585936368,0.06182308851730793
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03136665541842727,-0.05190016052015392,-0.022954899013232923,0.07487418829251243,-0.0630708998510744,0.012977359562775343,0.0383093672845045,-0.043244255872525034,-0.011851989357132756
HALLMARK_FATTY_ACID_METABOLISM,-0.02425352672849566,-0.007964454390142988,-0.04342402551884139,-0.09382581417173806,0.012962894115513244,-0.010869098764939461,-0.010516045062444418,0.0023015009691269377,0.046707826648077905
