,UKF243,UKF259,UKF260,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.04465355818932,0.016408767997258277,-0.028346137855044442,0.0674655293527913,0.05998250213016332,0.026293558954288736,0.07481616217375474,0.11837361571507161,0.10792676854405484
HALLMARK_ALLOGRAFT_REJECTION,0.027924759641177917,-0.05115650056321212,0.06722068180828204,0.14807448904447448,0.08376029802085391,0.049814341731659606,0.08512345841973633,0.07297513242308343,0.00769879740438174
HALLMARK_ANDROGEN_RESPONSE,0.07597944157066897,0.022184652159430676,-0.012360002862987544,0.07011344097661244,-0.008651158219944558,0.023945838680106215,0.009087054207126166,0.04841267552733265,0.11546270296536998
HALLMARK_ANGIOGENESIS,-0.05101933176288928,-0.01317908394949785,0.05125243479523966,-0.03592816646880927,0.08437980223120721,-0.052527124861180205,0.050745798269721566,-0.12402902142246038,0.06704595557271661
HALLMARK_APICAL_JUNCTION,0.0033200387738933006,0.03730443849047413,-0.009061777909811487,0.027354865034643655,0.024312856328166776,0.05969075929372585,0.04835870613083654,0.046624997835616126,0.11269484597578798
HALLMARK_APICAL_SURFACE,0.07745353724658705,-0.013762789996561074,-0.03160952842923044,0.0721957705968571,-0.1549170060725682,-0.017775468679114406,0.04349841582548126,0.04083201129167725,0.08384228956199907
HALLMARK_APOPTOSIS,-0.031142676413768784,0.009758122953816546,0.05650752697991874,0.035223086272516684,0.03764971975479088,-0.0016835094867581144,0.10233911910682676,0.0308131312689202,0.0803642429664079
HALLMARK_BILE_ACID_METABOLISM,0.038057143023934405,-0.006979101316375394,-0.03025001876277578,0.012620702509938386,0.14695010048319584,0.0594723572621119,0.08131066360746637,0.10897087241491438,0.04639640836193203
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05239513845659841,0.023272197156549372,-0.004267427352302077,-0.031294735367828855,0.06229353273798956,-0.003281388361887047,0.05743810202608925,0.04953136321677293,0.08846810584442846
HALLMARK_COAGULATION,0.03177323641736701,0.056518246862751545,0.025482451122678173,0.05768449851018924,0.1477199497330625,0.09472420882254501,0.08127376335569036,0.014689303997354013,0.11736696338309816
HALLMARK_COMPLEMENT,0.018652435241378933,0.013373595860688203,0.03955654957502697,0.018995414695386785,-0.059974199544334396,0.059622282525875245,0.05259490725975889,0.07039493906401834,0.118733459197277
HALLMARK_DNA_REPAIR,0.07293751547918313,0.021870189399138668,0.03554100725769189,0.04926589731319512,0.05445362178684107,-0.030606300067894436,0.07117106276708474,0.1194177191573277,0.04752342656488321
HALLMARK_E2F_TARGETS,0.08903158065198673,0.03174597265937658,-0.026277660638121262,0.06874840334725464,-0.01117011666724147,-0.05382804962263861,0.07215641046770521,0.07724398858144735,0.07035956785893725
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.06160527961746753,0.006813660875561297,0.03965456886321203,-0.03275337925009822,0.1178531423639838,0.09573509549483768,0.06524052235739303,-0.0391190822110856,0.08627386401627093
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.006548316043124795,0.01315271415757888,-0.06186132516832258,-0.006163760596856625,0.04131956753060765,0.05391315448257774,0.08863289513605332,0.07385167504600852,0.09285288877788084
HALLMARK_ESTROGEN_RESPONSE_LATE,0.027108764170526555,-0.0032403204480974113,0.05250259588414867,0.0989986040684241,-0.017353979814412984,0.025216895966008093,-0.027750180719190793,0.11411789634466692,0.05261755108697437
HALLMARK_FATTY_ACID_METABOLISM,-0.02696641977964591,0.02186301388813219,0.010791194638658854,-0.05064924513202529,-0.002045933774285539,0.09339453022320085,0.04861735878022716,0.05247779230847161,0.01576211133416991
HALLMARK_G2M_CHECKPOINT,0.018949214645735304,-0.006871316213254622,-0.009428475917112144,0.014089144908688254,0.050861321363413654,-0.027201780660194096,0.011831120785240196,0.03426112925291373,0.06714687275750322
HALLMARK_GLYCOLYSIS,0.008066450920445674,-0.039552230498069454,0.008906540754676317,-0.04498994861819602,-0.09809139858590928,0.011937603165163173,0.1222143070955165,0.07977385164732553,0.07095764769795514
HALLMARK_HEDGEHOG_SIGNALING,0.05513800802244824,-0.006743286148902368,-0.08811502762614899,-0.008086006815663611,-0.1529127002667551,0.05175466658033217,0.12928215781942862,0.08869814589799448,0.06082884716560546
HALLMARK_HEME_METABOLISM,0.028776945943270054,0.025541858806852426,0.007844486121404082,0.033223076051675425,0.09752125283192077,0.0032878742259181254,0.1032779579651214,0.09016349357473281,0.10709027111552226
HALLMARK_HYPOXIA,-0.06105145292844894,0.0053705812498776795,0.04272226067902693,-0.03887369155219813,-0.038571074250006464,0.007570241230520507,0.09798340832788546,-0.03406875358763787,-0.0008492675724630686
HALLMARK_IL2_STAT5_SIGNALING,-0.009987786181499547,0.008752084134864857,0.058139093318217455,0.006369800959063545,-0.02361906653707169,0.061430820544091706,0.05196989598503965,0.055499428175779845,0.08663333920311889
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0690762714269226,-0.009142088625312675,0.11178548523485193,0.030074574093840623,0.11750283702362825,0.03764053745039337,0.036361387329691415,0.024805421727420132,0.08378996813733076
