,MGH258,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.018115934268899663,0.0019113064511743314,0.016654045733793452,0.07136307241145905,0.01987723359776231,0.05871490851050906,0.005459300808575962,0.01129149513688936,0.016089310675210654,0.0480358406581,-0.05899289505364772,-0.0442892002874166,0.009990410312983835,-0.0555918360369695,0.01041007532377387,0.04917825758092313,0.07282027845605904,0.07813883468574112,0.022794605806031175
HALLMARK_ALLOGRAFT_REJECTION,0.011266361522342033,0.0038950554656866066,-0.04308342788991289,0.1344418764508691,-0.06213017821757883,0.04455884558418077,-0.029187893399884913,0.030051314332662123,-0.09563073513232802,-0.1315215198371502,-0.03887768222495641,-0.044346320271882206,0.03763902944471036,-0.05510478028241212,-0.010222918579001044,0.009984591152235659,0.14987643723369073,0.01147575005447375,0.12081832599407058
HALLMARK_ANDROGEN_RESPONSE,0.008589273403583593,-0.017846057840682012,-0.01605969681510977,0.11599131320147095,-0.06898703945420365,0.018532269107334614,-0.005646511192669182,0.03662964816267782,0.0288423849983508,-0.12439348611390949,-0.022260336484234713,-0.059977516661788376,-0.009212338167628845,0.01971059872558324,-0.02672452367106568,0.02460994006772388,0.15883977786878625,0.04578769032922134,0.038824419137414676
HALLMARK_ANGIOGENESIS,0.0019927542637939357,0.005088654717691138,0.04977434208615799,-0.1478531912343807,-0.09671968931593289,0.03228784351682122,-0.08665361722597696,0.02551919929901724,-0.10398647317313363,-0.22852985578721866,-0.011590504889975288,-0.0054253250711154945,0.08602962314075066,-0.050561029979286964,0.04370597776187523,-0.019994627035916566,0.07246476205465442,-0.1009022317276854,0.009609791657755305
HALLMARK_APICAL_JUNCTION,-0.012592574157601922,0.036735332391738595,-0.014430753651076378,-0.0034797795526806635,-0.06789002670796838,0.04738048493279101,-0.057814174486386545,0.05947318020320957,0.04922515814486992,-0.1751939721884448,-0.005542784031308083,-0.03721657303980359,-0.007905539448420908,-0.04103586575414157,0.01427005851161443,-0.008007912477924541,0.13319639543911313,0.06232103997302563,0.12024561613958185
HALLMARK_APICAL_SURFACE,0.03552343078167842,0.01985548543155702,0.036220553744626044,0.039165729786267055,0.10184954293345935,0.05375008918447149,0.045115081202957284,0.059046495498397716,0.048390409789259466,-0.11181200165065223,-0.048697571140923976,-0.03752472477959867,0.05988869282310748,0.015008791472590752,0.030026005100043527,0.02068760330219075,0.12429318857974014,-9.291084127285376e-05,0.17861069455285122
HALLMARK_APOPTOSIS,0.02665881783172018,0.016492627895402207,0.036446882506377204,0.03257301569853741,0.06850511201109001,0.04513606781659105,-0.03613849503070029,-0.017223717407311226,-0.0008442517457982566,0.11228593347105748,0.09918059066792675,-0.009901427364197036,0.028210870188895006,-0.020844821223190563,0.013170720185391357,-0.015281948639770317,0.10211379607396358,0.01878266680239606,0.044999859815447886
HALLMARK_BILE_ACID_METABOLISM,-0.043077841333099415,-0.011846610839807871,0.01921096203893138,-0.0584412004680873,-0.05127475896468684,0.019135323215230437,0.005875205286083126,-0.0005959476457467071,0.05305406401568949,-0.12369543657502821,0.0033352166930200725,-0.04078335450016004,-0.010643380767872246,0.04195035548630352,0.03197842744740463,-0.030554708904296516,0.0167521338423219,0.013336177475649023,0.08824981579331291
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.007466232498596838,-0.01608430806635989,0.049592970732447623,0.032665331742235855,-0.07578152264840987,-0.05737284880364179,-0.05974808966532204,0.04074357803808937,-0.029510152181428443,-0.21232889851982237,-0.0453950646776477,-0.03690574975984327,5.876263508884607e-05,0.011748677786604825,-0.04263550188591379,0.007109572098288272,0.030611313431267797,-0.02920935506255168,-0.011856864458683
HALLMARK_COAGULATION,0.015164439104591941,0.028447752680103217,-0.00679140833094226,0.11215494622348716,-0.057130202715949936,0.027094579277028536,-0.020737488631252764,-0.05561794170975167,-0.06347206421073599,-0.16540721390548155,0.04374186410214598,-0.053606362189561885,0.0007867927597283159,-0.051136941857959924,0.0032307237946612635,-0.049000474299917746,0.15091076801035044,0.005681350218913277,-0.015755800976601026
HALLMARK_COMPLEMENT,-0.02017050752657895,0.008775207610035009,-0.041287347176645256,0.16979338220950158,-0.0361912650033816,0.0555214709914637,-0.07712998304518187,0.12734835172372067,-0.031700553990018886,0.030774090906822718,-0.03808769543328386,-0.11086277194196946,0.08191403231262477,-0.08571626425312752,0.03161201912926243,0.07087549840288657,0.05336916541539244,0.007968811330813353,0.0920471132800771
HALLMARK_DNA_REPAIR,0.004701868390127198,-0.008241163202012835,-0.011584854955292866,0.06539476238144204,-0.0346295655805469,0.04425670887827634,-0.004719698602165764,0.07380029693598808,0.07033319691222514,-0.1261384148974731,-0.05609312846862542,-0.05165197056396171,0.013417122353185783,-0.017701590269033778,-0.004062844796596989,0.018091879442415793,0.044547347526707005,0.06271212788708325,0.15595762979305616
HALLMARK_E2F_TARGETS,0.016682420396233834,-0.019381109349684195,0.06000069005756569,0.05678980891965937,-0.07433051801478376,0.013980232498313492,-0.03489317643544584,0.0674038794755354,0.06485632958662375,-0.16268851052765074,-0.03924734299335146,-0.04066010459458529,0.03457021217132592,-0.04927060004813663,-0.028755560748764772,-0.038930109272112656,0.008502757731838942,-0.039419238526691,0.05513437987916839
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.03292131904975662,0.03246141590373477,-0.01907060057229757,-0.024561859724938774,-0.060244286739569386,0.04490171259121037,-0.05857278100387973,-0.005637791305200125,-0.04705820676698051,-0.23185833785553872,0.0010406279619911362,0.0013190748169790135,0.05101560484019395,-0.05645374766969596,0.020230826828447634,0.007390516488017339,0.18234591984769202,0.03254752473838918,0.052443662851834306
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.010732425938477773,0.020666704442939908,0.0021771019548890848,0.05895280074454737,0.06603940586966947,0.043331156047220175,-0.006475713947188763,-0.018810192956382855,0.08130338756585641,0.1808246662041357,0.06474082790061102,-0.09107607668284771,0.017961911004164693,-0.05867028807856939,0.04055274789536149,0.06801761527610385,0.05476822815031353,0.05722514615955424,0.1671547221615579
HALLMARK_ESTROGEN_RESPONSE_LATE,0.085624669102725,0.0351842734899942,0.029269754040788493,0.12610650309786398,0.009467072928461856,0.042427957121236766,0.030865339059858714,0.04176481492272778,-0.02423480049525529,-0.1385447055536958,-0.1269887982976154,-0.03519862257144267,0.02513059484031947,0.0008742640744502422,0.04164427289568712,-0.05487635388209604,0.023808521240461334,0.01195750219876253,-0.015347542011753656
HALLMARK_FATTY_ACID_METABOLISM,0.04732626251920824,-0.0679545175677447,0.01151668766429504,0.03893179965219524,-0.0019004734470289386,0.030363789999088026,-0.041561956447106,-0.010571212531408303,0.012555970275079523,0.15067347721926064,-0.05041647526995514,-0.04980632513423709,0.013638419707536733,0.05111323313916749,0.041083613484976335,0.05173005001239417,0.03794619066894818,-0.013716096913698914,0.00499643516277735
HALLMARK_G2M_CHECKPOINT,0.0733984072797332,-0.013318852180923024,0.016436849899440893,-0.08647769951324955,-0.05975452428299034,0.007041384308255923,-0.06626738441263866,-0.0630305046364662,0.02533830188188673,-0.23174203181065509,-0.07716192213074495,-0.05033747048045502,0.03527470228417875,-0.014711754566782913,-0.04281545019355136,0.027549764653734893,0.04697377491469669,-0.029572831642562823,0.04539726166420599
HALLMARK_GLYCOLYSIS,-0.03536248999382855,0.011358767182214829,0.0029499904938291256,-0.04730664041448237,0.01782847971823311,0.05182025068737985,-0.02288390012859502,0.035114602404433475,0.06917522456854629,0.019004809825173778,-0.049176489052255565,-0.058739503368541085,0.042220912303204794,0.03449059145280516,0.017059643318139243,0.002076541391921528,0.05528966780087355,0.007063977246122981,0.11799781872578945
