,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.03785879141149194,0.16890531121205535,-0.005949736558174853,0.20232465395658078,0.044290978495556015,0.12514868791111614,0.04294338674892597,0.13670239437890333,-0.022749483960656618,0.0271358546670512,0.07206474128575878,0.15912647907128716,0.08446648798314957,0.09895233438465652,0.021853095660814146,0.29993078189639955,0.27743526278597896,0.09953907214950228,0.053114970233559766,0.0818030783195437,0.22178664799100936,0.21619330463654568,0.057203757631231256
HALLMARK_ALLOGRAFT_REJECTION,-0.05612513106727728,0.05060602535946859,0.008971874122341727,0.18312436049233238,-0.0070264942618992205,0.06198115590067427,0.06609143825192361,0.1572771502548147,0.02148926014915946,-0.010154754727322315,-0.0677509581180661,0.10741460029860442,0.05579975581458316,0.17550955999191703,0.03177411967249673,0.21069125488018736,0.14712546092140846,0.02398758909456356,0.03676097870490321,0.01705182576858783,0.2075592545751692,-0.007521325403663743,-0.05383245338592944
HALLMARK_ANDROGEN_RESPONSE,0.024983655782853314,0.15666795987264281,0.050609763014651594,0.16235468986500837,0.016857546469770206,0.08025648696025618,0.07075519839405135,0.13954863188755254,0.06811920060721668,-0.00830252515062525,0.10182887354152233,0.15186848418979507,0.1249130281347114,0.07617872200560907,-0.04621254019882197,0.3258470004726948,0.24881956773486433,0.0881286337882338,0.053835367457533694,0.06972340708923969,0.291070312223902,0.1645653775833495,0.029362921674298846
HALLMARK_ANGIOGENESIS,-0.07004166835486371,-0.0626538903463437,0.013098457640658935,0.08371368061693946,0.06476215643190276,-0.08977217628563267,0.0983939072445482,0.16063996044360876,0.05573237352850076,-0.061321083458006014,-0.061593776168208825,-0.05994821939323541,0.06710560063065443,0.11754922412359492,-0.028507966233126132,-0.05705936493758749,-0.15621550229980796,0.019438185242850042,0.004862762153498342,-0.003791875005785246,0.06999728143186168,0.07898473821399062,-0.07280388936628295
HALLMARK_APICAL_JUNCTION,-0.004193422142516567,0.14588050452431112,-0.01273002401284976,0.17706719423558182,0.07529820593860899,0.01960784843370763,0.13800696978975482,0.17412793047626768,0.07800943533394203,0.01221951160850666,0.15135062116616257,0.15459398664705054,0.12497816705849694,0.1208511864185259,-0.0007189344221426438,0.28733815279271135,0.27365389907370896,0.09653298135083688,0.06257750289292534,0.03918218045114095,0.2717643842652357,0.2121764699947221,0.07574308459496007
HALLMARK_APICAL_SURFACE,0.028422480380648044,0.1457271208586685,-0.08512339476099771,0.14564180916094857,-0.017347106138436142,0.04994938544641158,0.004760589745598624,-0.057774238063330624,0.04240627050359563,0.04028228862045763,0.043240955692489244,0.15948613706379083,0.09828238867879101,0.05933431451624385,0.01592979124980936,0.24613292315152208,0.2357327814773077,-0.004151914513191306,-0.01081275125797999,0.07355857037086687,0.24394109758361424,0.11484669986837494,0.02090142384355408
HALLMARK_APOPTOSIS,-0.007209329341411881,-0.007025607807830375,-0.0004361488705322944,-0.03859847554764448,0.03192726915741979,-0.07704082358234075,-0.04683580130309508,-0.002888845846623593,0.068389522393801,0.038452134504056906,0.08365750562866113,0.07652787389259613,-0.03536734406490168,0.023614656511600232,-0.016563621081575743,-0.11685815341106169,-0.12989720426315773,0.03671338349500374,0.03965052421800894,0.019192766904637233,0.13262495251054832,-0.026504354440391658,0.08972531069954728
HALLMARK_BILE_ACID_METABOLISM,0.01588716968528713,0.11953117014819045,-0.05363379979256962,0.14236611198463225,0.05428444346377551,0.08850982838816315,0.08350376044654761,0.14179811372521475,0.08575726137488465,-0.010402931129656663,0.07461931296185116,0.06661889901943777,0.12519432995728294,0.03310126999913361,0.04071397996416429,0.27499562747662704,0.24647291226498422,0.06621127799680827,0.032031599313682026,0.013943505115676033,0.12359380579289048,0.22361245675137195,0.01923591052755982
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0030834641798262413,0.14945252361277991,0.030245370593806303,0.11958521729290245,0.07163586616496465,0.051933227983794385,0.05411291470027589,0.09954512776459679,0.017418523385330533,0.012088422195506156,0.005533080748314609,0.15953314076572409,0.12639381139095834,0.06735578147342543,0.017453450006940995,0.29971895432188206,0.3173779442357462,0.06638656065257739,0.03980999694796679,0.021590376818679768,0.1106031147746587,0.17356663915029313,0.08035176044675896
HALLMARK_COAGULATION,-0.026154101897015815,0.07027647935753471,0.00969142984645589,0.1506637939082488,-0.00041627194999437533,0.012825498319203,0.05816212390047615,0.11969055396608948,0.00406251454263733,0.019200798936794137,0.0033528327302242366,0.018868416732590928,0.07930540230184854,0.1528009428769066,-0.026762776987538872,0.17777310663213622,0.1661640525048204,0.03348883654958783,0.0742400155829412,0.059672848207568546,0.27601902012941837,0.17195634330859552,-0.011343198592637925
HALLMARK_COMPLEMENT,-0.0018070515300415001,0.05937891433108447,0.051085485548594614,0.19081904135032068,0.04603725192083303,0.04187945508285205,0.06768878494788483,0.1660963496448449,0.10442925719257286,0.03327379978658353,0.02063445958812018,0.17097440304494793,0.07272471529559457,0.12641736174600732,0.03143736155600239,0.2088249559169129,0.18113775396584011,0.06863790055469819,-0.017211292705462143,0.01914583049044068,0.1546825547724838,0.164633623250172,0.029921379976964466
HALLMARK_DNA_REPAIR,-0.014229676316764745,0.14787720339609317,-0.001165505456069481,0.2074691407261347,0.09948525182413333,0.03901537916025057,0.1119296147731928,0.21420821259356157,0.04490891072586621,0.02084305004180708,0.16306103034064517,0.17401638024342797,0.16472813229123695,0.12269072303504185,-0.0008646744756109206,0.3553995592611985,0.3290667354125479,0.06556897324885477,0.018870315671122694,0.08738065476462326,0.16718161826801103,0.27860468074305755,0.11312060899268801
HALLMARK_E2F_TARGETS,0.016985655360792124,0.13835422291535088,0.026907392650465854,0.1760172009537304,0.05702879557886293,0.08309085352220318,0.11373307720703045,0.18373870355819644,0.025015067638789988,0.022857680814485692,0.07883149728736424,0.13756929508233623,0.11670151910223334,-0.00013899985770974337,-0.009354667292198407,0.22172912312471899,0.18959194994964615,0.09580750720948668,0.0099361205751042,-0.035809316380129116,0.1238597508745881,0.20752623904666478,0.022244917767054836
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.02128464553596925,0.0735712859533346,0.010085766132828751,-0.0557257080904507,0.024527161206607275,-0.04170178496168818,0.1279269160096528,0.14917417620870937,0.04697454944486513,0.055073886670793055,0.045093217961496485,-0.024528331824140673,0.11863709118025699,0.11709807850341124,-0.054994013122346,0.021254401555476633,-0.07698912793169059,0.053145869310135346,0.033505016332690055,0.06697796942783082,0.25340274775669985,0.16392694375506414,0.03939028414169617
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.031184982611617416,0.08806013794308287,0.03895208233013956,0.05541935174370137,-0.005003270495249314,0.08589118530523839,-0.0060090281245451975,0.11422233527237707,-0.0008379918765753812,-0.03252788728072809,0.07475548535646717,-0.09395155873295544,0.012659070247311506,0.12476466126082508,-0.024402432947495098,0.19343757691125057,0.17455311908632698,0.10009500660499766,0.023664606225967385,0.03255070132490568,0.22117485585501795,0.23523131920548981,0.06747811330522238
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.055820394319775646,0.10167216494816235,-0.0638437020968064,0.21087140525730158,0.06128985009614951,0.02154573944745058,0.04753463676402135,-0.01307572031010889,0.017876227443432417,0.02055287255018609,0.0674862619973429,0.14025789211426173,0.08411923512014068,0.08899621704846898,0.006266261580751284,0.3005408559191191,0.27904380420065106,0.03805446573287933,0.007260372157594008,0.03274201503896067,0.07779030971474088,0.08748982225263709,0.031383641221773645
HALLMARK_FATTY_ACID_METABOLISM,-0.023095967178515538,0.07446989819976793,-0.0043933066692533424,-0.10775789452314567,0.018407731222450745,0.012540730711937093,-0.02571723868124753,0.08992061766513555,0.014213828674849455,0.02835935594871822,0.07043345307825288,-0.061308294066610106,0.012788675410529898,0.05557116566886344,0.021494204743638123,0.04333100720505675,0.05467323031555121,0.030204385311925548,-0.004195558413537395,-0.011619116007780124,0.0697514472819043,0.09249239612409686,0.032138160064291675
