,UKF251,UKF266,UKF269,UKF313,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.01740872420123181,0.04979331719812343,0.04758580744960929,0.05994818092780806,0.05128753119642198,0.1136992001498625,0.022739115912416247
HALLMARK_ALLOGRAFT_REJECTION,0.005733555898855011,0.1159745179082815,0.060162408604155414,0.041076557654869894,0.06043283141328361,0.12665088954998566,0.039028294591629036
HALLMARK_ANDROGEN_RESPONSE,0.05147560923820034,0.06878972395229223,0.018798763035317818,0.06397316232564233,-0.002339520300147637,0.1410352118733427,0.02046491342711173
HALLMARK_ANGIOGENESIS,-0.011536922806773623,0.13102912002398406,0.045641474187650403,-0.06574246162087567,-0.04969031627387271,0.015574800688072469,-0.0055204081931020076
HALLMARK_APICAL_JUNCTION,0.038227673065283116,0.13593110897540328,0.04025361879358582,0.06254514227653842,0.019448321102701508,0.2086386279987461,0.08646778579874413
HALLMARK_APICAL_SURFACE,-0.013836223561963545,-0.008045283325177293,-0.047367424946984454,0.08989321656420712,-0.04680461090618201,0.18064972176447844,0.09090097482519427
HALLMARK_APOPTOSIS,-0.01696125523164209,-0.02038908342152819,0.020860703752757493,-0.013702764493658062,0.007398232320020942,0.026261302776356084,0.06793384592849576
HALLMARK_BILE_ACID_METABOLISM,-0.03915415452210945,0.08249433182580095,0.040851650923935674,0.026992029036904713,-0.011854378506499109,0.028815181335355773,-0.05763750199736298
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.010968343816146009,0.10906624198233436,0.03435069861711091,0.10124229172270936,-0.05433991644202657,0.04884694919549765,-0.020662252205908678
HALLMARK_COAGULATION,-0.016402388739375776,0.0881679842729281,0.012066161865650677,0.020027977913905568,0.03562968734181985,0.17236960780679741,0.0530380289579344
HALLMARK_COMPLEMENT,-0.012242690526913036,0.09033601045436042,0.06060373598702407,0.05029560281747373,0.059090684157051966,0.08203567779833988,-0.03471309230135267
HALLMARK_DNA_REPAIR,-0.012101698596213906,0.17193371498487856,0.058672039429083,0.07951052732337037,0.013684701010922984,0.1205460400661869,-0.06235303811867844
HALLMARK_E2F_TARGETS,0.002197072062314713,0.13630087315831435,0.06324052125686201,0.04462755433442971,-0.03276013730875827,0.08323718018344237,0.02749345094167265
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.004199127402960349,0.13862354115717426,0.0636741334728348,-0.00775197825819512,0.05506107293733228,0.1823271127133841,0.07003817775001049
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.030046532877132975,-0.0004851650734070743,-0.0036490094560913517,-0.022719926503211536,0.037800388938711696,0.047711628780477765,-0.0014994989429441372
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0008097934937407683,0.0479520042426632,0.0056740980041138775,0.06549626461983596,0.02137073721518889,0.0239309794689026,-0.012792871848342872
HALLMARK_FATTY_ACID_METABOLISM,-0.01009194927132834,0.01322172055066325,0.037716759511815946,-0.045275755739671866,-0.023971081170683098,0.027211734588116137,-0.02233944415209378
HALLMARK_G2M_CHECKPOINT,0.004454930896593744,0.14926123111539047,0.0699871597023325,0.08363451638008249,0.0379867748229622,0.11535650540702468,-0.01672764674089857
HALLMARK_GLYCOLYSIS,-0.0026962556446167695,0.05484077390795647,0.04343002243210441,-0.030785445568336657,0.00670380781689001,0.08341185906661425,-0.006612535545420847
HALLMARK_HEDGEHOG_SIGNALING,0.02502149774346543,-0.08325022202148012,-0.013670921088271636,0.006533961369174479,0.024187756368013808,0.08243747306323916,0.07482286116254916
HALLMARK_HEME_METABOLISM,0.005264536006699772,0.0901401035877704,0.04933065841425099,0.004748400467940307,-0.00028587340043895827,0.09555533362876151,-0.004317449160188695
HALLMARK_HYPOXIA,-0.008781484956063878,0.05536752351814705,-0.005038107673408945,-0.06864837621007373,0.02658252042116337,0.04457577438532987,-0.08984563410289025
HALLMARK_IL2_STAT5_SIGNALING,0.02164685527902358,0.10202262661606583,0.03706322747032496,-0.045838621499295976,-0.052907982849421505,0.11125662497272933,0.02071938317428285
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.002913164527628331,0.10699454482180788,0.03798867481349257,0.013009421549583832,0.042662300213939075,0.08075081858825507,-0.037632774636704516
HALLMARK_INFLAMMATORY_RESPONSE,-0.024317649388165937,-0.022666927167026056,-0.02198590839821735,-0.0029912761451381387,0.005183982909328418,0.01939020932703912,-0.009448463328541701
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.018811386607065557,0.1466354730574873,0.04030903605295849,0.06739797141851094,-0.058515934135098126,0.14702374716118102,0.038800828988647916
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.06946496485146308,0.04042854999793357,0.051168739070956065,0.04162222040012595,0.06497102648611597,0.09105251676224635,-0.06143677134553053
HALLMARK_KRAS_SIGNALING_DN,0.03899286590725504,-0.02906792961631435,-0.032215239903005836,0.0361363848173217,0.012489206248367506,0.025901630921857884,0.010065729582381246
HALLMARK_KRAS_SIGNALING_UP,-0.008005462533826408,-0.06194822304104062,0.03617189426889933,0.01619258378185433,0.021184841155187675,0.16866949835567197,0.07661346790775463
HALLMARK_MITOTIC_SPINDLE,-0.015323491702140124,0.13156701106432866,0.04676909376750872,0.0578972234769072,-0.03127409254320279,0.13926321069870176,0.05377045641780273
HALLMARK_MTORC1_SIGNALING,0.033643743996068724,0.1050717695292827,0.03232749152389041,-0.025670296007707778,-0.029515723226239476,0.07820678732836515,-0.06515555739638586
HALLMARK_MYC_TARGETS_V1,-0.001196986310165598,0.14785280987386298,0.05995899809369722,0.0849011827776461,-0.007599565601272244,0.10288612368184998,-0.05535382720897096
HALLMARK_MYC_TARGETS_V2,0.021126955280608144,0.13060090151714018,0.05352885280553238,0.009117993467210017,-0.010070265711456866,0.08231173477494408,-0.020304762691283767
HALLMARK_MYOGENESIS,0.03840637890391091,-0.0689845476437459,-0.033631399812076634,0.010461810727553691,-0.004046200968615151,0.19115446858530094,0.10709979909763079
HALLMARK_NOTCH_SIGNALING,0.07049120040034863,0.0021789798425458896,0.0578442564210465,0.08988921197999057,0.04358467917053018,0.1324699746800937,-0.012177935874899648
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.016721153679213126,0.011126920091222906,0.06002767720500915,0.08429206133534246,0.04406384475549463,0.10234579987945085,-0.031472897361557325
HALLMARK_P53_PATHWAY,0.008020429117860139,0.1193529838970066,0.0594221718520311,0.005873603704511505,0.04972635271038458,0.07647064862703698,-0.05641609100144571
HALLMARK_PANCREAS_BETA_CELLS,-0.01792698162655135,-0.08453480327515246,0.014045985796986262,0.0987527545691308,0.046992441882787866,0.018461082363667506,0.04687267265662047
HALLMARK_PEROXISOME,-0.019590387638966363,0.12083197126620683,0.02173149723834111,0.006839690214011316,-0.026418498006031806,0.09673077496358783,0.008345638581651842
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.031172463028508852,0.02271085251113848,0.06942688590533401,0.09090935173963972,0.020901585322343312,0.1705795830699028,0.02572372288323957
HALLMARK_PROTEIN_SECRETION,0.012228893078156314,0.03423397158339287,0.07256934671668526,0.06089732208669781,0.011138122470085571,0.10447543830474408,0.023467101764012413
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.08208932723231263,-0.024508852473760005,-0.031433865111579876,0.0497493398164239,-0.03109143464260522,0.0812916871690233,-0.07178402695082538
HALLMARK_SPERMATOGENESIS,-0.06617916510065772,-0.011187615732918425,0.03430142313551452,0.03032681703425419,-0.019158218812363747,0.05745696028927614,0.0060757942941355135
HALLMARK_TGF_BETA_SIGNALING,-0.0007573534387858773,0.1553188838615964,0.0411019565450586,0.05761341044612387,0.014643816786210451,0.1920392746743658,0.04482943380146917
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.01284453079648853,0.04156908016856444,-0.02281813206035929,0.029260650466436812,0.017951367219702682,-0.11140958956355958,-0.05920860884080786
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.007463176280149299,0.14166913047123747,0.061366284208354285,0.06964075162020142,0.023329506709290616,0.15069607864999127,-0.03394679497183136
HALLMARK_UV_RESPONSE_DN,0.026118469694708036,-0.04881346547944455,-0.0038395848982874163,-0.01685989836798336,0.017566285569389335,0.1010805710410831,0.04230657945025145
HALLMARK_UV_RESPONSE_UP,-0.04889642989135477,0.007489423208039855,-0.026545674221322414,0.06363918691140175,-0.0072500660256105695,0.06625208133836756,-0.007172595240135114
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.01617255326879616,0.11315368323122468,0.03091654168175144,-0.047897133248531995,0.043051260563058975,0.14572067170933514,0.07183261355774638
HALLMARK_XENOBIOTIC_METABOLISM,-0.017170427165725095,0.09500649559277817,-0.011009882784048696,0.004664039338323197,0.035193542067618384,0.05750397638288269,-0.05208179031691451
