,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.027112076840712485,0.03003687388114745,0.05161789331501306,0.013568876427961485,-0.08782051360471722,0.01067626945650791,-0.010479764786344247,0.011102095733391569,-0.01668248714277051,0.03230345671038277,0.0743457676825617,-0.023215082142932414
HALLMARK_ALLOGRAFT_REJECTION,0.05994913510952686,0.018236195586280982,-0.04920182870064426,0.09114736743844258,-0.07685172784307615,0.025673849167028095,-0.026516254065409695,0.016065936409871147,0.05263332556741328,0.018882268611081204,0.05979330129896397,0.030634177278323408
HALLMARK_ANDROGEN_RESPONSE,0.08109948405067723,0.05094537792518366,0.047600351594050745,0.002696611634031647,-0.059264201186830075,0.05637318587406406,-0.029733123343308656,-0.013690499509109728,0.00021804277832238424,0.07506185051612826,0.09055677217556832,0.017099421738367
HALLMARK_ANGIOGENESIS,-0.007898432830672696,-0.051434971987650756,0.04592880785895713,-0.09693737293057421,0.11132910197945094,-0.010335516860900135,-0.0363641255560035,-0.031475970998107006,0.1234999323956341,0.03603831893235676,0.007762711326051521,0.010244741637331776
HALLMARK_APICAL_JUNCTION,0.005309042191582177,0.05692967292269567,-0.004223424200685211,0.023347731121798176,-0.047204937782303995,0.0296640349749339,0.004728909848214053,-0.033615258662074654,0.02706207941513834,0.056646818596657975,0.0668181677119887,0.01652615711163468
HALLMARK_APICAL_SURFACE,-0.057565413214707144,0.10081183218978591,0.023039676258432288,0.10296838671802555,-0.04616736760222625,-0.034558631617800185,-0.07853057278711978,-0.04900865617963506,0.019333259392325722,0.04674855462826203,0.0658963312651369,0.006475915972658512
HALLMARK_APOPTOSIS,-0.04127968119602579,-0.03279271249274197,-0.02878684590852155,-0.03420983720853008,-0.008394241500996833,-0.0033562290931745463,0.024911416881825653,0.038836067609222556,-0.032253923148482244,0.02846554108534511,0.047125525306075326,-0.058297503880005264
HALLMARK_BILE_ACID_METABOLISM,-0.011471569902427078,0.05563812373686122,0.0009534947712967922,0.021555310069259398,-0.030357711460110796,-0.00518941177912105,-0.020645189521602863,-0.005875654304320443,-0.03709186695973829,0.08168434270493842,0.04626226690017341,0.04130511339491694
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.028767053676312326,0.036298903291825786,-0.012178317391312478,0.03567511600658376,-0.07192171918653258,0.03267369563074278,-0.01004271481985965,0.022194238354465035,0.02525545191108713,0.08537573911926967,0.042233440053930815,-0.0375776241447413
HALLMARK_COAGULATION,0.06752929099060447,-0.0025803392060871296,-0.002040462057778019,0.049753385647068445,-0.0737739459601133,0.00631021926920612,-0.009844286206416163,-0.048753383838699205,-0.00227788916666915,0.038779938629634594,0.08479320767972504,-0.02643743917971174
HALLMARK_COMPLEMENT,0.003269267560000562,0.03508915820934705,0.012452000981047274,0.014712034186066286,-0.06023839977531935,0.028035586298704653,-0.003897388207651268,0.03871287128303364,0.03782605039816893,0.11602798174440193,0.04095165851133323,0.02427253284822246
HALLMARK_DNA_REPAIR,-0.0048957193128901285,0.06405206272927925,0.026984579701100533,0.023236194143125832,-0.03496197257982002,0.04370061450167677,0.044783384752427435,0.02421443883022495,0.004382224497933497,0.0590706420394956,0.08413337335650846,0.04101087862034188
HALLMARK_E2F_TARGETS,0.026202624282953942,0.07808750668827903,-0.022765718839016322,0.041733842122119835,-0.09063063655574223,0.03149696896697731,-0.02844623583736348,-0.051690859833644236,-0.00010237379889923063,0.042800120598180086,0.03140983543362352,-0.0049048251629382625
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.03777596495565011,-0.04100864865717311,0.042659903272021564,-0.03091881492287479,0.10847049453122123,0.02376810279376642,-0.023794505229729944,-0.07411940983515762,0.09479511731925828,0.07940152946407901,0.08583205662488676,0.03506100950270696
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02102344428252737,-0.010819298180137831,-0.027398013333107464,-0.01385260693197037,-0.07157332739140954,0.04213208507576201,0.013877132779316273,-0.0590008317451083,-0.01661370650992791,0.048552098468611644,0.039081887268341164,0.028230150866702407
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06134414093049866,-0.0017825769077195956,0.036726768030279744,0.10000864518787998,0.008956378443580998,-0.00877904359604661,0.04541294118012029,0.020075337761093028,0.03331313716890559,0.07064297139114774,0.049058496356134074,0.02824193405171196
HALLMARK_FATTY_ACID_METABOLISM,0.02459986772990347,0.008519184684854894,-0.0020299500813578575,0.025945957083208116,-0.023451869822230534,0.018876609331449988,-0.05280042096688573,0.0216012046480121,-0.013713484136376053,0.03138024065863677,0.00828570777906908,0.056397620794945605
HALLMARK_G2M_CHECKPOINT,-0.019158394260532077,0.052706096557161866,-0.0005644914452686413,0.0478568275307559,0.025658841554245002,0.0483651343272069,0.06451884753562957,-0.02051678028960701,0.04335006157610534,0.02096235256434139,0.06608287208496184,0.004931699894804899
HALLMARK_GLYCOLYSIS,0.011638842105506628,0.04024287457017189,0.00344446905547053,-0.005273871899238703,0.05193507155632431,0.06913009544149173,0.022021872573653744,-0.056080645254982846,0.03872722566653216,0.07717167322487446,0.0675932265114536,0.061916880085093905
HALLMARK_HEDGEHOG_SIGNALING,0.02698614843501026,0.08000080818300544,0.03909849793077258,0.038510219264103314,-0.12567297260999014,0.013839556026792212,-0.026930022288374125,0.050229845299694494,-0.05511155585129024,0.007245290970209755,0.02582729327133323,-0.006601422718348934
HALLMARK_HEME_METABOLISM,0.01710405188010325,0.06465852141344933,-0.006106263874131675,0.031041955958347616,-0.060338934139113405,0.04172392045208468,-0.045737181623110613,-0.02279649692105684,0.048098652594703875,0.07037981052735226,0.0702817127380191,0.01888082578783881
