,MGH258,UKF259,UKF260,UKF296,ZH1007nec,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.0038403292224540005,0.02468309388372543,-0.06375643837218162,0.04314646743961732,-0.060206124049501,0.06891003696730795,-0.02852532898213618,0.07409432461380719,0.0037854521908319205,0.05271264355290382
HALLMARK_ALLOGRAFT_REJECTION,0.031126468876307618,0.017544685233644025,-0.08571958178113402,-0.024462207576168217,0.0415296385875851,0.02266202280001919,-0.01436364848492398,0.08926299197277579,0.0032374549021065035,0.014557692552228026
HALLMARK_ANDROGEN_RESPONSE,0.013014124452555481,-0.0010633168033550655,0.06253181666139006,0.026735188070946866,-0.0324564404913995,0.0630227816899274,0.023665339087605063,0.041246652526153046,0.04101397584142786,0.018807507271376287
HALLMARK_ANGIOGENESIS,0.03882534706569849,0.03595682438997921,0.07230629064060372,-0.05908426468399587,0.03286830419069007,0.03182307447795083,0.036678760725584916,-0.02601954397568189,0.06295119742851858,-0.021396508573109926
HALLMARK_APICAL_JUNCTION,-0.007720096087209955,-0.010283462001500564,-0.016112272201940454,0.04816986042283595,-0.08010044659873848,0.06187709907435486,0.010481575298585875,0.047131603987674554,-0.013393468056532944,-0.03389873127033044
HALLMARK_APICAL_SURFACE,0.006858512992848822,-0.014443773873527467,-0.008842149460132915,0.020254661680575728,-0.09186849440994285,0.06954932124928345,8.92379342774259e-05,0.06304016398431174,0.08356404549976507,-0.09544852440765053
HALLMARK_APOPTOSIS,0.009872464981374734,0.038611970063849484,0.10128381969677638,0.012131451359209964,-0.02868611591001984,-0.06644264258472884,0.018051288648429697,0.05616167894280825,0.011458678046156325,-0.02439534080158097
HALLMARK_BILE_ACID_METABOLISM,-0.005105475553564623,0.005500387658000711,-0.0999937435281401,0.024864809286366245,-0.0819869202652076,0.09423665861727046,-0.02536494801084861,0.05733982744449177,0.002910358990527085,0.13769232680869903
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.040758012104094625,0.010468352251470836,-0.028424205832181217,0.0775349073677656,0.037574382509948455,0.08041114143380053,-0.04617873659074071,0.01805819857924807,0.032084311693958215,-0.04292752238135882
HALLMARK_COAGULATION,0.03775161064030936,0.053036394757662135,-0.005492355786644826,-0.012526322657984267,-0.10963541696772544,0.02835354396625266,0.02374881848866523,0.062436805274550124,0.0326538780607606,0.06772335596251133
HALLMARK_COMPLEMENT,0.06857332966886467,0.03141447689782508,0.009323354501125461,0.025518486235422213,-0.001462431596305324,0.04181710208392522,0.039722127191628015,0.07502199305789616,-0.007194443401131153,0.0386307475567515
HALLMARK_DNA_REPAIR,0.025644080052902498,0.009930940845454893,-0.026296190399802716,0.07933167502555152,-0.06535117394779486,0.07233041895489516,0.006343002034282703,0.06422973042607107,0.026539984386982688,-0.03946725997706725
HALLMARK_E2F_TARGETS,0.06468636877493157,-0.03797103568242855,-0.01057232858878441,0.029705969735131496,-0.06904138539065914,0.06637290725157509,-0.0015294521476064455,0.02257915237891561,0.05810863661166634,0.052647934981837854
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04042488367065778,-0.01451409903267426,0.06375166375354854,0.013775199987322356,-0.08101081650335133,0.0026784442488207655,0.027740684470058837,0.035314739525128265,0.046225628028273534,0.011446652907972383
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.008313253410551728,0.047136172140063305,0.015177213523495709,0.00019878861593401227,-0.1093699871736333,0.10714780554396328,-0.05806367307616485,0.04223338545217136,0.005843163829516841,0.03584274195852498
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06051262387081689,-0.029734250222107763,-0.04061256134510932,0.08792162494012128,0.06747934425788932,0.08229677033913663,0.0600148889598041,0.05929683225806866,-0.005167002720777649,-0.028019649310411194
HALLMARK_FATTY_ACID_METABOLISM,0.031443916634382944,0.013841152707632679,0.03914062784270146,0.03924380487368174,0.045037046080911226,0.03247527311539986,0.011416713906602552,0.021045665387796498,-0.0275558216142168,0.026903231914790667
HALLMARK_G2M_CHECKPOINT,-0.014131850891651,-0.011730807643947289,0.04296171155077497,0.024651035616040814,-0.08041550692232297,0.04007166900199015,-0.0034965250629797797,0.014533227088684809,0.03945768734326235,-0.019647701076632426
HALLMARK_GLYCOLYSIS,-0.031177070728594644,0.02024992873237596,0.025162740501283733,0.04230045200635167,-0.05168971960236523,0.06336602696550626,0.006567142704464855,0.034118393411459245,0.03390646172274169,-0.044733256659597403
HALLMARK_HEDGEHOG_SIGNALING,0.11269738827184363,-0.05213784278092199,-0.0443491187476781,0.03809904401943422,-0.07800840790102388,0.09131017420243043,0.002641019564254814,-0.015011472279092207,-0.0056774937207815694,-0.039504762215525
HALLMARK_HEME_METABOLISM,-0.010414874263601286,0.009536926058762546,-0.018479242792266596,0.050159364690518744,-0.013864194874996679,0.10126421613611049,0.02804900539910536,0.06714895989238927,-0.025738624153287662,0.021026873581128116
HALLMARK_HYPOXIA,-0.0377728670088727,-0.0048158605454831855,0.09731173779854756,0.0740012230631739,0.08248465615189031,-0.005675294409765174,0.08596348894633275,-0.06423444645126075,0.03546904032436495,-0.003435869487816659
HALLMARK_IL2_STAT5_SIGNALING,-0.024850156738834523,0.009984980770373367,0.044080815170765356,0.05070640507844355,-0.01346214356790065,0.09347204058830444,0.029367658948929558,0.04483658815852701,0.0393116984916835,-0.06159229367890829
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.05194776409863751,0.018274939250950147,0.05922789268044073,0.018823228029918343,-0.020116632840433635,0.04543950409213802,0.07387105691574813,-0.008395177749776224,0.016103562685779185,-0.00585753238953651
HALLMARK_INFLAMMATORY_RESPONSE,0.06877860956025106,-0.008580566099738904,0.08212301445913359,0.08485884733265843,-0.03752388995721658,0.017185016949252944,0.0032618348471790937,-0.018036258756224856,-0.034379786083813174,0.046514957180867456
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.06413508044492916,0.05035308328513179,-0.09405091291400032,0.023375304626504313,-0.045381268467279474,0.07317864322393085,-0.04713507738647484,0.09914791406809474,-0.013479249375349816,0.04983927771199454
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.07048301484935447,0.01750068287355042,0.08637031731542365,0.056193166802315654,0.006792302945336215,0.019595535694069376,0.06237503405897973,0.05762199410629846,0.03410403784809522,0.06398031530686396
HALLMARK_KRAS_SIGNALING_DN,-0.05358366838050658,-0.0049930115206231005,-0.09065539249223546,0.03766348130187813,-0.03198806841762042,0.09693088140988365,0.006006272077014424,0.07963070738389502,-0.007535035784173286,-0.02996183427111496
HALLMARK_KRAS_SIGNALING_UP,-0.0222647303706521,-0.020516696473319735,-0.027674987307042896,0.03024429678721819,-0.0481797994030005,0.13090936509597176,-0.034723307973126484,0.0717437248552126,-0.03116703609620817,0.07724524314583933
HALLMARK_MITOTIC_SPINDLE,0.00467583171692123,0.009959622154597466,-0.05236201631152008,0.04954375747781491,-0.03110627366635164,0.08218796762307323,0.02206124211425816,0.04742838156447611,0.012436972123451526,0.004730040909135965
HALLMARK_MTORC1_SIGNALING,0.009757106607628258,-0.017533598118594194,0.08191503616360617,0.016752515207908488,0.012924956362319901,0.07565935098058514,0.06430475928301889,-0.023513162340257802,0.04222161514760158,-0.06479435032807217
HALLMARK_MYC_TARGETS_V1,0.024990621120286906,-0.00407817364789536,-0.02885194271212059,0.028312872614595874,-0.055202280894208484,0.06771828136826204,0.03358559965082498,0.03107296676441113,0.018557108507693373,-0.004677962780710997
HALLMARK_MYC_TARGETS_V2,-0.0066594525384516,0.03216105651667587,-0.021466259344400423,0.02486873437612857,0.03399781140734085,0.03767241934416634,-0.03813004393218367,0.0012252754291416348,0.015538351208520167,0.026830532044707762
HALLMARK_MYOGENESIS,0.013225403215330573,0.026314706398896576,-0.06048204779688938,0.017951996042495713,-0.10364364015718329,0.07490405249567207,-0.064060940072142,0.06977069222087855,-0.034311874556611104,0.061001775590503335
HALLMARK_NOTCH_SIGNALING,-0.02045086042582325,0.06583006523809543,-0.0878407456988377,0.021162671560834456,-0.10160260755796027,0.10468521031662083,0.03203460727800286,0.038786926339091955,0.05229969842252091,0.06202897177874752
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.015913620847466954,-0.01900056426206231,-0.06948902740664593,0.04796926454755851,-0.0229921039355118,0.049459142783343214,-0.0001651565963381056,0.07502072672922708,0.024164194670264934,-0.05225597224054282
HALLMARK_P53_PATHWAY,0.1057492127976996,0.010333995925730605,-0.06667315857994967,-0.006629595550675271,0.020399064667356304,0.07580369186023649,0.06240152985444037,0.043381232165204855,0.01924608942126127,-0.015405638216830182
HALLMARK_PANCREAS_BETA_CELLS,0.039640742184497695,-0.003495415186920033,-0.060944555167848864,0.05199293915068237,-0.07314142469069514,0.10344533198101073,-0.032482804356820695,0.044969520578581716,-0.005536541691268299,-0.007033660053092556
HALLMARK_PEROXISOME,0.00808806106193492,-0.010149296262434227,-0.0589910382425785,0.042913314464577336,-0.028589257511553792,0.07927736196217673,0.0055994811221338715,0.04614371951716474,0.024012455468769078,-0.04500139916106825
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.06078003914362028,0.0003993273902270268,-0.02327331305629758,0.028058366226143522,-0.014099527219385581,0.10663355802253045,-0.022832387926590383,0.04815760914753489,0.010144573012306759,-0.001627232003568178
HALLMARK_PROTEIN_SECRETION,-0.029838119556973953,0.01988859029562574,-0.030292826478562896,0.04891799723410132,-0.10095658533316017,0.09459178699476783,-0.012791469785381393,0.04875759838627639,0.0225012587712806,0.04179090226350447
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.08567688141297587,-0.002920077694559293,-0.013850679560982179,0.026566621489801073,0.10037035450752672,0.013929098039659284,0.020596349180935402,0.05002873935116093,-0.008644632150850883,-0.10341761539510742
HALLMARK_SPERMATOGENESIS,0.03191237232255494,0.034110016358411446,-0.022276447801517336,0.026078552436804903,-0.045967590997512846,0.0882925604981767,-0.030495514618167494,0.04082988228540477,0.021986831519845398,0.03269228455844423
HALLMARK_TGF_BETA_SIGNALING,0.03523407231216938,0.019161190446112978,0.024020446276908157,0.02596254918419548,-0.11634956925298519,0.06450981652022428,0.007808501650740074,0.03498253930426919,-0.009408135914258953,0.08935104353789394
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.09216115613506862,0.03534202288269686,0.11423985877009657,-0.005053836382496796,0.05116172119769936,-0.017595506880229896,0.06077770180084621,-0.022163638592928664,0.035398385269409444,-0.0038896076642089042
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05552995206237174,0.011010670602580156,0.057380717877599435,0.024335139403008278,-0.03370015661682667,0.09049447086043297,0.021494048896885252,0.03385817891506046,0.008155038828178132,-0.03255454688774786
HALLMARK_UV_RESPONSE_DN,-0.005809226007796851,-0.009954601386907177,-0.09619529826720451,0.00969394170726662,-0.09215397082958382,0.061217029385037085,-0.034268858687560286,0.06690436962076833,-0.000414704493602517,0.007245594091815081
HALLMARK_UV_RESPONSE_UP,-0.0176078057421779,0.023494482224510598,-0.009255083200471088,0.05786087813646649,-0.04238946091670612,0.08798903670449378,-0.01280233456831497,0.002290325722965714,0.0066643264357969375,-0.08287258422174572
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.05992918169275962,0.01095924264155697,-0.053943065335322365,-0.05468710606097308,0.02466523602065975,0.06444682624124136,-0.03522987352084295,0.06052896758462046,0.0022185976879883235,-0.011750771219998875
HALLMARK_XENOBIOTIC_METABOLISM,-0.06662178062446807,0.07515169982536514,0.03874688787307028,0.07197263226926155,-0.06043540389029328,0.02188903266842891,-0.0108690009674621,0.08559006367727587,0.029664430695321882,0.05941976775478007
