,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.07875884413981081,0.10099519503367359,0.023103798181875003,0.08800326415956061,-0.008803700205606085,0.040526491550130536,0.061192052013198904,-0.024299782956993587,0.021926660533793448,0.01588528149686797,0.022385077660948494,0.09463451416930903,0.06560270784833507,-0.12191988467878992,0.1499194480161632,0.10249602399176858,0.1281213840461892,0.03748975821618505,0.08067457862270949,0.07453292631459503,0.14456135007617416
HALLMARK_ALLOGRAFT_REJECTION,0.03504317095988506,0.010697318306086142,0.04173650977232436,0.06781420418741844,-0.06885872917390098,0.020565469905379,0.14478512856790493,0.022959414176678836,0.0959746936214863,0.05187666471608899,0.03459688916802891,-0.1399804191961653,-0.060244951004966664,0.004556712740517787,0.010874016803886107,0.06229358915502435,0.05544009534428831,-0.04734047537896318,0.06142897999531362,0.11971976190832818,0.005846063413836398
HALLMARK_ANDROGEN_RESPONSE,0.05508505317107753,0.08386356234590059,0.046995608822542036,0.04285268189781473,0.05433018686924058,0.020753351476052156,0.11028658111546201,0.01456252080159781,0.04120555254125242,0.033539776468671116,0.03510257362661618,-0.09887082190179088,-0.08050600237860425,-0.08301948208333923,0.1807247316332454,0.14742799655235597,0.02288465192512533,0.0032082378184410047,0.027075036591058553,0.04825464850337266,0.05516095151600019
HALLMARK_ANGIOGENESIS,-0.0058032461746341454,-0.0036680439991915513,0.03948180247459654,0.031208526856477913,-0.01992227194424472,0.015473866558676778,-0.12284836107635985,-0.02931025274391927,0.025103593772372312,-0.018312600375036597,0.045812060456543256,-0.14458786858722664,-0.17579650187787021,0.021224617655368934,-0.015383219646978903,-0.004548898024042792,-9.701523260668625e-05,0.011380620948882219,-0.044244732184377286,0.011782029358169764,-0.16096755028562132
HALLMARK_APICAL_JUNCTION,0.05514797229791191,0.13381304158280907,0.055885350532737604,0.09176544218425879,0.007925663018910931,0.009719874156180539,0.06002011007709567,-0.02430395156065777,0.10581562660373577,-0.03735482490891731,0.027752371210207263,-0.02476970050599809,-0.07926280637134832,-0.008479449294495366,0.16671604198936,0.13282665490683648,0.11170545228805656,0.01362770121598647,0.07422887816548279,0.08258717848553375,0.14915652005471164
HALLMARK_APICAL_SURFACE,0.020642175063286635,0.10291587715445535,0.04819609483003532,-0.05781451236957835,-0.06577317792253146,-0.026327475526279547,0.012543423361911391,0.0007897888338539387,0.02034108164609668,-0.006175977379778687,-0.07251695379500887,0.023215511827374018,-0.07900215910402555,-0.10308139236797983,0.1322002719121367,0.07662967404045966,-0.014794617014631589,0.02391963833276292,0.031395013751203904,-0.022117070287768263,0.22588105030428865
HALLMARK_APOPTOSIS,0.060992109694461415,0.06903746216429138,0.10164201608202572,0.06295987018603982,-0.0766387775130018,0.029709039818286924,0.06654722764985191,0.0016637923675333838,0.08117474377011023,-0.04128591010898241,0.05449612843999454,-0.03896781163409608,0.10517943675753712,0.018419164096865604,-0.056402938850692495,0.04734184124591341,0.0631028893983158,0.05589275257792315,0.013516616510744654,0.034331806894208075,0.11378016468263405
HALLMARK_BILE_ACID_METABOLISM,0.04821684807798678,0.036322141911016945,-0.010491375024064456,0.024655777590062426,-0.08258403377594775,0.0023837506337916685,-0.032761715429917675,0.02791290619623837,0.0358770795318059,-0.011991683517472632,-0.02407955862367969,-0.03534627914096755,-0.011815642763692626,-0.1286479822337664,0.17814412573990765,0.11263165621979009,-0.04332211870093391,0.042532687555900214,0.10806141539627026,0.08908435589277883,0.060738072635460875
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.055376269415505795,0.07041786261123564,-0.022731375493309128,0.06998525055779319,-0.037105958944765566,0.05562746953455425,-0.03606514954651315,-0.022853519540842502,0.0676140597379257,-0.03961028165249098,-0.020286841396885254,-0.10785487615947036,-0.1425259679108729,-0.12054936435117805,0.17054377414112348,0.09652239610438926,0.04315804280277391,-0.04852937353750541,0.02366503359997033,-0.0016867967424668653,0.10300434312251554
HALLMARK_COAGULATION,0.043685182273327294,0.08248507156225335,0.10665598166561172,0.05357860401560411,-0.059992753995546204,0.0303313514301051,0.12482701634809569,0.004471872720622527,0.08854232242130672,-0.017756384351300742,0.06645202523695827,-0.15249643655756698,-0.09307166492384493,0.047835640640830374,0.09301542316041841,0.09592333240157193,0.10847962067459176,0.054050268479390685,0.05373566364822923,0.04939388308768315,-0.02261780207113692
