,UKF251,UKF259,UKF260,UKF296,UKF304,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.04291892143749242,0.017070496304476743,0.0025442129766755158,0.032271480738532435,0.04086082967771689,0.09492560191709984,0.101618041652834,0.016201645388659237,0.10719090012596073
HALLMARK_ALLOGRAFT_REJECTION,0.03571457273986333,-0.021407469453765926,-0.021457014723057773,-0.004178867524538379,-0.028673227695749013,-0.053921978259930475,0.02332499895075432,-0.031990037222530805,0.00486630601346439
HALLMARK_ANDROGEN_RESPONSE,0.014409277689076494,-0.01219697291236158,-0.046714217110509985,-0.029288914058108875,0.005700951837651316,0.0192816839002051,0.08810392894358514,-0.0724615979437656,0.009668077595593714
HALLMARK_ANGIOGENESIS,-0.04965083170739055,-0.04438963113732669,0.0537983479040029,0.020377218331105156,-0.017737522768028015,0.0692578453111601,-0.051513801821268516,-0.09685011648112546,-0.08370476770989556
HALLMARK_APICAL_JUNCTION,0.07491724066883582,0.04240717050683129,0.002196468398234275,0.04058383740113472,0.010893880827488826,0.045945478970484184,0.13104310967930946,-0.050385424480837916,0.01929432763376957
HALLMARK_APICAL_SURFACE,0.025940810396418983,-0.0022508045201633142,0.011721550880216834,0.057678436452734606,0.017365532559659728,0.08994969728713002,0.11408920084908018,-0.01121716830458151,-0.02742497763738192
HALLMARK_APOPTOSIS,-0.013443050738937406,-0.026336974894135494,0.0185391070441347,0.09139576482684882,-0.008743987036740546,-0.06555106453446989,-0.06427606218792913,-0.023488446534059945,-0.030390053187459347
HALLMARK_BILE_ACID_METABOLISM,0.008100843202153497,0.04518041136695447,0.04882705368946857,0.023739161965311367,0.02796711883866399,0.038119904236632994,0.1154407541054038,0.004598081916715007,0.10740270914335243
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0075677749214339,0.029724078707685182,-0.009655173133406726,0.01471211146404118,-0.003347828424361837,0.027799430249922194,0.09813233432768144,0.0595940087457302,0.05843013471497547
HALLMARK_COAGULATION,-0.011688087487412289,-0.032676699997867896,0.007341258085089816,0.06496319379059395,-0.00509080398978755,0.042352228813867784,0.057766530860622195,0.02678183250958939,-0.031193318766709156
HALLMARK_COMPLEMENT,0.0321090619374854,0.016431084381430348,-0.027058349484961823,-0.004676020235275314,-0.010471452104628678,0.005957040349918141,0.04881243241366367,0.02919663763238506,0.07536278599780558
HALLMARK_DNA_REPAIR,0.07029537590965763,0.04516071551357772,0.009884549654727955,0.04513960868617082,-0.020998971869835247,0.10507532488621482,0.12580286405529073,0.011404303693404843,0.10587321026146265
HALLMARK_E2F_TARGETS,0.02468622082268057,0.07786462664104535,-0.04280761097062244,0.023015374402642175,-0.0011367309462159384,0.014568819836613216,0.06705629181003057,-0.02081541307729721,0.10574618377105978
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.0022918218416236855,-0.005378841125343115,0.03067418127568407,0.055174626760163444,-0.03301505938453502,0.011129553739407286,-0.03859074337934901,-0.12928706424457062,-0.06844057027316862
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0355273992046659,0.005668694631111458,0.0008183906801756831,0.0521121795686784,0.02870482905426836,0.08012512610163416,0.0881200138831134,-0.021630306469168713,0.13746228468622737
HALLMARK_ESTROGEN_RESPONSE_LATE,0.046669901992660044,0.017348120001272456,0.029462871951109054,0.0014608207268230404,-0.010922652440064651,0.0098617567677107,0.09624261131080579,-0.08835593275714479,0.06532159588246182
HALLMARK_FATTY_ACID_METABOLISM,-0.006406921198909312,0.01806822834564472,-0.002733047588352159,0.05080686867285917,-0.022644837078826717,0.02359033158337187,0.06325214995884637,0.001923834688792811,0.07666657866626601
HALLMARK_G2M_CHECKPOINT,0.004832197207344859,0.058976950299500584,0.04900596455894421,0.04899425180768424,-0.04688384908786168,-0.005161053957635852,0.04224494989360986,-0.06654930234372435,0.04948032488691003
HALLMARK_GLYCOLYSIS,0.0035899504359431064,0.02542446234996965,0.04888688413844768,0.011798602945908235,0.030848426091308542,0.062353488272715224,0.10790333557991094,-0.054492541884385,0.09103162808589547
HALLMARK_HEDGEHOG_SIGNALING,0.052147778449891255,0.06764750350986432,-0.027969145537887888,0.01729973505515841,0.02303997354690993,0.04311261968864215,0.057177014638849576,0.03160926240771989,0.07671145703496242
