,UKF259,UKF296,ZH1019T1,ZH8811Bbulk,ZH916T1
HALLMARK_ADIPOGENESIS,-0.0017930605076753375,0.0001052537174124844,0.021760909910300812,0.13435901338186954,0.07178565381859928
HALLMARK_ALLOGRAFT_REJECTION,-0.044514543385362676,-0.03099325190080208,0.02531733306890531,0.1402660383652574,0.06481469398531912
HALLMARK_ANDROGEN_RESPONSE,-0.010169963792373258,-0.03439516666677541,0.021724803073523074,0.13437849156802364,0.08727607379315311
HALLMARK_ANGIOGENESIS,0.02287075166632781,-0.03751454419725918,0.05889903862944512,-0.08653437489184718,0.010723525489446153
HALLMARK_APICAL_JUNCTION,0.003074032863551073,-0.02675580137998111,0.05282037421607523,0.11588897936118635,0.035565314043040884
HALLMARK_APICAL_SURFACE,0.027737530522719846,0.024016521349671735,0.11241332231534201,0.14659509686585265,0.0539359176420924
HALLMARK_APOPTOSIS,0.022859580262795137,-0.015172391766305885,0.02762802907350018,-0.03503755315069385,0.0955960292292568
HALLMARK_BILE_ACID_METABOLISM,-0.050423056642328525,0.008051011662072265,0.05203494140533281,0.13517501216887512,0.032604819511704485
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.025578256294193007,-0.026599768165604002,0.05939208981221963,0.10929209244613479,0.05686168892620221
HALLMARK_COAGULATION,-0.02066576086855085,-0.03475442773247913,0.0733634185693834,0.10264996722567589,0.1044916130816204
HALLMARK_COMPLEMENT,-0.0028818512290015425,-0.014106570142410532,-0.029919108720838798,0.13428366876531048,0.04048325720551315
HALLMARK_DNA_REPAIR,0.03759810076252764,-0.029744381184220986,0.06914091215067915,0.14486139571754686,0.02440044434247154
HALLMARK_E2F_TARGETS,0.0004451209997271433,-0.023615436917125098,0.04440704480355563,0.10963057038215829,-0.009937441190044794
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04640789491296458,0.005158484133543625,0.04875819583575157,-0.035144275561792906,0.06708001583714865
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02685601242954164,-0.013634226458455289,0.008141602169131169,0.031528168418406666,0.09613009863114871
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.027600243572132657,-0.010459396471163528,0.025881241412256048,0.12632493088337238,0.013870215565587332
HALLMARK_FATTY_ACID_METABOLISM,-0.012009904165725085,0.023723342407563037,-0.024100635292651322,0.0372297834152559,0.031072015268331872
HALLMARK_G2M_CHECKPOINT,-0.026560651140119188,0.016719833764808505,0.0800941174866942,0.10630232841981553,0.006442120184547187
HALLMARK_GLYCOLYSIS,-0.06130048846930177,0.007310963815805006,0.027033805614004786,0.0536859252972249,0.02722052833779109
HALLMARK_HEDGEHOG_SIGNALING,0.0005445297442741538,0.007957924195021714,-0.02454821380120883,0.04497695518396013,0.06680044691160975
HALLMARK_HEME_METABOLISM,-0.011331312677528968,-0.021172616683178394,0.05429894977191191,0.13750191735005396,0.06410343564669772
HALLMARK_HYPOXIA,0.020104301240049194,-0.010627517676993756,-0.04825271191662826,-0.11484843794974396,0.02069367730538146
HALLMARK_IL2_STAT5_SIGNALING,0.03344681537900286,-0.009351155508735094,-0.007702717139405803,0.0925001313368104,0.06679006396316174
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.09307993327150535,-0.014047927130089517,0.10007028096386235,0.08688096146995375,0.08908022294554853
HALLMARK_INFLAMMATORY_RESPONSE,-0.03439281636552279,0.04750747543250231,-0.017105239407914044,-0.010248988109289921,0.04037976797823276
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.05040471430057211,-0.06073458851247456,0.06437491585790289,0.1548875421049801,0.0431111486228837
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.028558424043498554,0.0075782390590975815,0.04681251978022143,0.043299742788403664,0.08945031219520229
HALLMARK_KRAS_SIGNALING_DN,-0.017679191721213718,-0.027471670233384086,0.08231320758001304,0.13477873541608348,0.02569795903098463
HALLMARK_KRAS_SIGNALING_UP,-0.018370348281273527,-0.002996225097639016,0.03681219993541165,0.12925675518975116,0.062283308016205685
HALLMARK_MITOTIC_SPINDLE,-0.018358730838521194,-0.008824292454961516,0.08609084851611827,0.13042324558563897,0.03464089477654068
HALLMARK_MTORC1_SIGNALING,0.02151162850102223,0.008562602188795752,0.021039834793599343,-0.04217083495889396,0.0405667461145968
HALLMARK_MYC_TARGETS_V1,0.03520866294436183,-0.05080444650674036,0.021373949838267573,0.12974648932641947,0.006057716314503192
HALLMARK_MYC_TARGETS_V2,0.02483073459120495,0.066008114746948,0.026409196263774522,0.1035373905016964,0.022553364939193434
HALLMARK_MYOGENESIS,-0.001243793434766012,0.01115981370501357,0.062282559464139756,0.12505304323717276,0.0486498110857165
HALLMARK_NOTCH_SIGNALING,0.04040839128903156,-0.04853755380477768,0.03965980377718794,0.12841142002678543,-0.00025281790450065207
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.01207443362360072,-0.028173172557104356,0.016516135310444637,0.13057254759347725,0.008850191840641317
HALLMARK_P53_PATHWAY,0.018893004948429777,-0.0068734874856826765,-0.009823088475131407,0.11297785775662585,-0.0031908095259367115
HALLMARK_PANCREAS_BETA_CELLS,0.010339501175769431,0.0015550406375522726,-0.07611463921504377,0.11973770254529939,0.023013654671194386
HALLMARK_PEROXISOME,-0.02761899437471295,-0.03555358814452026,-0.06231825344914121,0.11222064075375718,0.03897629039259767
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.009355324623729558,0.0032312516505857833,0.09574122339958041,0.13752425385770362,0.032983701007397795
HALLMARK_PROTEIN_SECRETION,-0.0030760947737899376,-0.006197056607382919,0.004113761260829722,0.13285867808045748,0.04951921246431566
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.007582568703608485,0.004546625884886262,-0.057128977923783325,0.1098792779006474,0.07557006924994063
HALLMARK_SPERMATOGENESIS,-0.004489724585275192,0.02855137980363519,0.07425629900384631,0.13705650229333552,0.005582582862166528
HALLMARK_TGF_BETA_SIGNALING,0.02881817326753162,-0.016859664375103896,0.06023101641740407,0.13390463252210305,0.05238254655228559
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.024950840045697132,0.016375991209119378,-0.0671487018020787,-0.006574592342869853,0.07347011239715191
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,5.311706245688668e-05,-0.00024024431519377613,0.022468573242155402,0.12455746832852821,0.049116468731209326
HALLMARK_UV_RESPONSE_DN,0.013592970879243842,0.0020481861414608366,0.018215220897879823,0.10817187867784077,0.09680444927132162
HALLMARK_UV_RESPONSE_UP,0.014837466866626896,-0.03198490665383073,0.05827451184957012,0.0959436790618325,0.021399217621762348
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.008824422766382792,0.023271842682973543,0.11171084912010362,0.08103655284989232,0.05393154703836261
HALLMARK_XENOBIOTIC_METABOLISM,0.0038043722535224833,0.0036409295133113715,0.05193510205006108,0.1085172910628447,0.06049293757911099
