,MGH258,UKF248,UKF269,UKF313,ZH1019T1,ZH1019inf,ZH916T1
HALLMARK_ADIPOGENESIS,0.0049396167874253835,0.11398657064966614,0.036734066947678674,0.32520172984356494,0.011385629104336676,0.11447891728163044,0.03741542623822441
HALLMARK_ALLOGRAFT_REJECTION,-0.028133550610374255,0.047526656969233624,0.07890696394246642,0.36968601576320576,0.08493019593614363,0.13529933182923196,0.09589860463871434
HALLMARK_ANDROGEN_RESPONSE,0.04052313434338561,0.10448356452888458,0.08955456750210608,0.2803697974472349,0.03545997508585824,0.09138180507084395,0.07062110867460779
HALLMARK_ANGIOGENESIS,0.005675308432128318,-0.0567440686103794,0.06266769255763643,-0.15079827301722978,-0.03495118887863034,-0.0683541078907093,0.03386506279471943
HALLMARK_APICAL_JUNCTION,0.035065431892364086,0.15980772273300264,0.0641085503203223,0.4109005089347645,0.02914427280538745,0.1417140828140082,0.09696447170080662
HALLMARK_APICAL_SURFACE,0.04361182562703945,0.13966248563114467,0.00022080276688717988,0.39103473640136516,-0.07311865066981109,0.08306647159538519,0.11462578702486644
HALLMARK_APOPTOSIS,0.009880749322615356,0.046878771156787374,0.04563959853570885,-0.07776285446493535,-0.03621550892221629,-0.021397156984300003,0.06389478938574332
HALLMARK_BILE_ACID_METABOLISM,0.04901840557350681,-0.0020783261015838855,0.06465462302155815,0.07557333611715168,0.0025348484423918303,0.028183131583905254,-0.010690339090002882
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03372350013031819,0.003395020029199099,0.06346229676425494,0.3341209411301039,0.0627679198897755,-0.0378982579493792,-0.0036042662321758945
HALLMARK_COAGULATION,-0.04376599076769817,0.12161868130705279,0.0728986377642601,0.3242186866328701,0.16016098653654767,0.19292489060673976,0.10461781045085157
HALLMARK_COMPLEMENT,0.012795170648814212,0.04079377038730604,0.07084577624082412,0.2671823914395692,0.019184346489492736,0.12872010287303495,0.01251092612185526
HALLMARK_DNA_REPAIR,0.05105143880997628,0.09703455355339462,0.07589049483487702,0.39586356739662226,0.0399211151956388,0.09048353053446136,0.036179877867262636
HALLMARK_E2F_TARGETS,0.020931632837038302,0.0942880325506267,0.03590707998157039,0.35684453207561456,0.012888499448771625,0.07227938631774052,0.003847665790327609
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06615557034162345,0.12304193378322854,0.07013163367996708,-0.0033423345294951116,0.10471632749466808,0.13030589029684206,0.12795354413974416
