,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.1704709420927059,0.08592037370109501,0.0472747301305774,0.015664810947112296,0.16656996925911854,0.026377394812177664,0.04640292561166438,0.13057518894567907,-0.09472158420747331,0.07788691478334402,0.02204582563152876,0.2415411071617175,0.09191470507281947,0.09549326022537351,0.2791844615931817,0.19628119895220314,0.14331255285160951,0.34232724333140413,0.3144733342340213,0.2025317224821507,0.09966009258076185,-0.02779689534660464,0.31789667819203365,0.06397747168610497,0.2173691077678883
HALLMARK_ALLOGRAFT_REJECTION,-0.2364801296993985,-0.030887765344270242,-0.04832870901816289,0.04292204713083721,0.12929010024040782,0.047959422246967275,0.012175337666858367,-0.3127056085917724,-0.3095943664660071,0.08212675891374936,-0.043458055158242255,-0.4770623574966824,0.07849484665950787,-0.028910949512592356,0.1402690895874707,-0.015277983357538955,0.06648198474395504,0.23040845991569522,0.13141668378483756,0.15050820754291605,-0.07692983806146667,0.05482115754386268,0.15919755758695062,0.026221394986205213,0.03456290994163918
HALLMARK_ANDROGEN_RESPONSE,0.21608632894640614,0.12604879000586114,-0.0003210272589014835,0.0612581687260384,0.12730311278425321,0.005120654239138127,0.20274712206969558,-0.0699021363455566,-0.28443189331546703,0.027212862892342222,0.000805134145276974,-0.17701613136182257,0.10219779968026452,-0.0254923503495534,0.2333148453411442,0.08460727125302074,0.051299030749936865,0.2508643992656254,0.25598759494128204,0.09518618789997117,-0.003419003556750596,-0.002761525574126478,0.2760872300991367,0.07776052987854748,0.00668910138213809
HALLMARK_ANGIOGENESIS,-0.0949672338023998,-0.015560965875715729,-0.0889868943307807,0.0017858040262167445,0.10133816024679866,-0.011372110304842547,-0.2115779549481114,-0.25866878158891543,-0.3661424703906799,-0.09817592714497171,-0.07540361481249559,-0.5134383934111458,0.04909171815841386,-0.2430941873983893,0.17842677471824905,0.1186538703534065,-0.03783470136772018,-0.06821496561736784,-0.17234487166908322,0.2253266887364565,-0.14793429448308668,-0.004819201412542206,-0.09552652426735617,-0.08288677277575807,-0.23252255888532108
HALLMARK_APICAL_JUNCTION,0.27810874793715473,0.17338641485206158,0.031489433991281485,0.083303291346004,0.15001365356898858,0.07752386527365393,0.004451075339111395,-0.15090256945965755,-0.2446227724702955,0.02485881550175002,0.05790334040593093,0.058002760367522374,0.12549422561481127,-0.12379092450812867,0.29649806399090295,0.13289065734207436,0.1642903575219091,0.2866667537199154,0.3070788031366761,0.17071672284991207,0.1079438106455264,0.026952689997665327,0.31530937648078466,0.006985675561450521,0.2876397481624934
HALLMARK_APICAL_SURFACE,0.24336982824094058,0.06749504225268907,0.12253553572264797,0.0668369765200008,0.12749136647600873,0.03003011944708022,0.03997113358338083,0.24227498262405406,0.33585080648177573,0.031634215602060124,0.13309017140428137,0.33399132017459354,0.14598488128460607,-0.03271788744880474,0.19480259793330942,0.11798104680724184,0.22072422530691768,0.28444037077648165,0.2691600936331168,0.12878949944036733,0.07201347331370803,0.08508638742097975,0.30516820867826217,0.20308025092673004,0.20303779244648276
HALLMARK_APOPTOSIS,-0.011144393481525969,0.1142088471153146,-0.08002424749775601,-0.00014262670250532805,-0.07716568862095703,0.040026102643062805,0.033967143667260426,0.010079461242921504,-0.05535049666272739,-0.10742117402256886,-0.009784839379168641,-0.0887060794398114,-0.028991687265575456,0.13197003173277536,0.03153968714509032,0.05191177111817465,0.03753000311674645,-0.23065370725119547,-0.159085067653653,0.11402401460053466,-0.03219742333587444,0.019480128066323224,0.14277184808133578,0.06957021868272784,0.1939640938999714
HALLMARK_BILE_ACID_METABOLISM,0.24106098961642272,0.11164389607107861,0.11274066691710859,0.11235581271228783,0.10369297678779768,0.017132476982150327,-0.059314695043004156,-0.1408567167965045,-0.38933177181879935,0.03020577815598065,-0.018705988646600613,-0.11215426379608444,0.030665476324591285,-0.05397219553075919,0.15043187942055777,0.12886141107959032,0.1252326046886882,0.2994076075430478,0.2201693363809162,0.029078059752090088,0.0337921648592206,0.04754278475466627,0.24902187100045364,-0.06028517960949598,-0.060257323622704737
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.21634404617275066,0.0821095816858331,0.11709654114521723,0.03013918558319868,0.025936986169167474,0.004013290079357509,-0.04716155713804332,-0.1863751873689611,-0.2841283072561047,-0.11499711644936905,-0.0485072622448155,-0.43219634826943465,0.11867329085639908,-0.19275755059799074,0.24071655112350235,0.19352262538397605,0.1993254770299594,0.30920555282236206,0.3095747429312194,0.10589533123518437,0.03842176110001679,0.04266168225383173,0.35971161534800616,-0.0521743398570644,0.0028794652645100466
HALLMARK_COAGULATION,-0.16869620720284714,0.16879543809816513,-0.04108137289723973,-0.024047750402845493,0.03634276202092363,0.033446955095790494,0.03193211219828266,-0.3121370766678804,-0.39163756307356845,0.06879578862443868,-0.10419233424694463,-0.5033486235031014,0.14871843887037944,-0.1004456855047976,0.14006592361465486,0.12000999781780639,0.16221657188910488,0.1763286439335323,0.19165750762372585,0.2016520974112724,-0.08146165011267782,0.04522274391740959,0.24706415143601967,0.02646182425860031,-0.1546518090105628
HALLMARK_COMPLEMENT,-0.09950258017358546,0.08244979902405988,0.057125541389657065,-0.0002069548784465193,0.16546108205584503,0.03320761393655331,0.15670341547194194,0.0005094609337552475,-0.17575394621535873,-0.08413883781440834,0.023803444453652206,-0.3213792239159756,0.08028910688780116,0.10182419752019264,0.18371178963524493,0.13553507581579244,0.11232963103842826,0.2505304914459791,0.1914508720577066,0.23561244910436835,0.04267134216743223,-0.0171856345004213,0.3136660089193569,-0.0026201590740951336,0.21560618790053218
HALLMARK_DNA_REPAIR,0.2641717453985357,0.09643531321748729,0.10726116013441224,0.11392647265206998,0.14384064326277315,0.05231379803336068,0.10179120830126095,-0.08122561150576511,-0.14622225966296132,0.08484284572089874,0.07753827975392745,0.2637353645471135,0.12789756313974848,-0.06704199391094295,0.32561931245161446,0.19322936808412539,0.19453108803104227,0.328078181651961,0.3382974037733185,0.19886381272119463,0.16230696072147852,0.0355005380743217,0.32451342651704046,-0.08024317933156573,0.2766670741873952
HALLMARK_E2F_TARGETS,0.23419744282148566,0.08642321283875634,0.09814835506453902,0.05093033564413566,0.17358888979801754,0.013511356572650509,0.0628657380830818,-0.24297141378718998,-0.257841143033215,0.05144275553705964,0.04178079811514025,0.3613118213265896,0.12447294222053502,-0.08695773094751114,0.22590954590374815,0.14584813331421875,0.14732039866885388,0.19596575244330566,0.22406318545338913,0.15562631936580137,0.09048048925863372,-0.01520666218568795,0.28737979623139986,-0.033702730192320667,0.18605508884787608
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.22278758985256292,0.14384166585105232,-0.12954551258684818,0.026540903364747855,-0.11557488077925682,0.02903905943877828,-0.17045383083736937,-0.29936126463678836,-0.24235244707615,-0.1138087845020942,-0.04132971642052553,-0.41457556698878456,0.08856595093440156,-0.20708871471147947,0.2689314692656409,0.07254930979486035,0.10044389740425956,-0.13074967130849247,-0.10842291090754937,0.2748571937286162,-0.11339609309016517,-0.0071483954437072785,0.16204173925342927,-0.044661570475870896,0.11729403133795534
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0984232342402088,0.10157910657992697,0.049267597551814445,0.023336289005293855,0.007544975762434346,0.02260326034245928,0.2328745977171465,0.13895315503092226,-0.09733616061718954,0.12001382578613178,-0.031155962439792313,0.35191997664264346,0.056980465782115734,0.2629521701161176,0.13460799253524997,0.10580670939613934,0.06655779600669273,0.24712097398877975,0.24755946032434478,0.15951887921542196,0.14873589429404946,-0.0319477841244863,0.2158207421140118,-0.01472784699971668,0.1879439736788458
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.038566101191838224,0.0996517605187976,0.11029529479558298,0.05412153839830751,0.12586567450433053,0.007829227863591491,-0.013640910720352659,0.03908017311631337,0.35955907007762417,0.029322071970699196,0.007409636808939939,-0.06650431626211706,0.06639884606543175,-0.16091072867209605,0.059576605417693045,0.10780878727690146,0.07167888885693169,0.3022752111834172,0.24716993036168222,0.14502135375681377,-0.007378266058346224,0.0017420848675982305,0.29035473672458856,-0.0023391096118500856,0.06126338166613589
HALLMARK_FATTY_ACID_METABOLISM,-0.05381463390160187,0.07330491447781161,-0.030757321703538936,0.015155144533265049,-0.12680389383114413,0.013062714080619743,0.12154452198625991,0.01526335090780227,-0.2750638245089608,-0.12697360895354937,0.017299135868056592,0.05495479387883549,0.036864841397590935,0.15599445699493622,0.08905031956452183,0.08602660776513171,0.07330204940568462,-0.062338327545949104,0.00958674869704569,0.07639827444587148,0.004652347348903359,0.015909874484608566,0.1663359893081904,-0.05617871658014652,0.009681600100699255
HALLMARK_G2M_CHECKPOINT,0.20403225790017782,0.09458850564909137,0.07732761477253478,0.07562714311087748,0.17378168342693384,0.02184224322084688,-0.05944774324625103,-0.23534936780000892,-0.2824810301191186,0.019553542217715363,-0.0731277074362656,-0.08234375968742827,0.11739156257602655,-0.20796672784369208,0.24050767386867997,0.09651445202157652,0.1814280625006947,0.17453999359056002,0.12479425560836455,0.21848612206508713,0.07161820201969094,0.015238683424442553,0.3157781255275766,-0.1120267704543189,0.17614289246059572
