,MGH258,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.031695222670913105,0.02704630497003887,0.01239197064335356,0.018254510830240635,0.10934081424672364,-0.004711664527166833,0.009623821604804461,0.06114152389487468,0.052882732940291874,0.03048925929563082,0.019284080882257235,0.012076704427242615,0.1599827798867447,0.16356748807037946,0.06925002771690161,0.025789329621682507,0.04001229697143514,0.17367013672396622,0.12932635679860918,0.11091061769522438
HALLMARK_ALLOGRAFT_REJECTION,0.052688262302524505,0.06691056476350694,-0.0066725997643846315,0.03834245451485113,0.09308096749503664,0.0044356258570220665,0.0050521313582756345,0.029813206064513622,0.03463571817373317,0.07137282278667798,-0.04491505750225324,0.033995708100082324,0.09889781645457944,0.06395430259323619,0.06618593633337459,-0.015948391276306675,0.06159402516525086,0.1241140214055027,-0.0446028198024562,0.006633471794433809
HALLMARK_ANDROGEN_RESPONSE,0.06866625521384555,0.04069080635003296,-0.03930218091338326,0.01313976598183079,0.08080530496880674,0.021809983711580924,-0.007380840531397493,0.07466067371049266,0.08125623673455513,0.009448766972236377,-0.023442695248759214,0.07753676424867385,0.17985175928686695,0.1257181984306487,-0.008045813995902379,0.0036559694303109247,0.015160164116552405,0.051383353513716985,0.061684940428657575,0.04896979093782187
HALLMARK_ANGIOGENESIS,-0.05523930216277243,-0.01201759607219955,0.04558577557853322,-0.0394445741512823,-0.068853963323627,0.027600190074160244,-0.03162378258994207,0.040358747084129634,0.029524735885882825,-0.05425891099723767,-0.025232345222512494,-0.02196777432292846,-0.0032988710189596725,-0.12396531043097911,-0.008840794483061793,-0.002259960816388219,0.02980609053034878,-0.18733803505754498,-0.07031866409632061,-0.10000133910979135
HALLMARK_APICAL_JUNCTION,0.024081198139668008,0.03420246722138512,0.008217295751449891,0.008165868158236894,0.0681750999791213,0.042019981543725375,0.013750094603086736,0.08899238318807172,0.10973438536840992,0.10550308301923693,0.02027392975646169,0.005073071363728762,0.17918789191411721,0.17459552509561382,0.07337757022354117,0.050390057104296636,0.010890947046209819,0.11630249099636873,0.07964021667696025,0.09341072582468203
HALLMARK_APICAL_SURFACE,0.034345904418099926,0.04316938302123367,0.033684238759550476,0.018434841126180223,0.056287222535667654,-0.006316704202333897,0.03294594773437396,0.09332558627569844,0.12377744034122304,0.08566545519168318,-0.036539205691223924,0.011812959065379757,0.1515848457572025,0.11531505699271066,0.08116614608157298,0.011631667299606527,-0.009864132768487001,0.04615958955645847,0.01763395137411612,-0.009574827625165453
HALLMARK_APOPTOSIS,-0.054848784912850494,0.0032200976562283706,0.008663893268255519,0.04119887828229378,-0.028359305173982937,0.041839105673517674,0.013639428254397498,-0.04196909904495642,-0.04502137016587288,0.030823235364256126,-0.003253594663130594,0.0720643529186887,-0.011658901669498433,-0.045279074110754006,0.039299146265775846,0.003925661279920856,0.007261501478696151,0.014919802896032248,-0.053243743962069115,0.05577498599875763
HALLMARK_BILE_ACID_METABOLISM,0.04932857892488685,0.00025949451278635833,0.04252308120182801,0.015327828527727185,0.029554853668153948,0.011921633203331079,-0.019278629967839345,0.01742859786447046,0.10688465572710852,0.10082951456534207,-0.07051605861255578,-0.026764755197937584,0.15340254327879885,0.1799354654929703,0.06397265182321345,-0.007343368707732979,0.03190967157145669,0.20833436324356366,0.16368978829424322,0.12302979462824397
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05515124370396375,0.03149676741354471,0.05180260282743914,0.0236409397982553,0.059137634874287894,0.04447909324632712,0.005368949684545858,0.045815790097579814,0.07966756000577793,0.03206051540944655,0.024691707095673518,0.04526554884744072,0.15682665425105685,0.1781911175538508,0.038866113437759635,-0.0105546005725427,0.06748319778606139,0.19256505259495774,0.09066721595743314,0.1992872040495039
HALLMARK_COAGULATION,0.0007981571956253975,0.048967723346804735,0.0015156749813823765,0.05767562408568707,0.013987059848371437,0.05642820173143698,0.005894476947149514,0.029996414493003137,0.0071692129328655265,0.1365572246179007,-0.04509372094627771,-0.010167779210234122,0.12449508835476224,0.12717631910215357,0.08012041270039716,-0.0247938462606472,0.1343339804923605,0.052564611133147233,0.010167902477030382,0.10668400616247432
HALLMARK_COMPLEMENT,0.05156978811094069,0.03935797035956186,-0.00027146887029448483,-0.0019060877551687041,0.10957471146547086,-0.0033850698930601047,-0.014691213446746842,0.059345447850645286,0.09482208155235165,-0.0023181556268406967,0.06666899865529528,-0.01639079936488432,0.12067155725514472,0.0922580918441427,0.08223866331088979,-0.014857698605598097,0.012664200961228023,0.16054625319774685,0.040444245278215704,0.08713923752587409
HALLMARK_DNA_REPAIR,0.057067760902551216,0.04157888393897605,0.025495893441550455,0.03973757837605626,0.11876269765548826,0.0043644468780607605,0.02286485190690791,0.1404984846978429,0.11362624928984186,0.10510806829005852,0.04461843551696843,0.05071488873620605,0.17237740960885337,0.17262056376983217,0.10174903183381999,0.028385192750253904,0.10530600967928772,0.20141984238978677,0.1788797084320668,0.13299355665213808
HALLMARK_E2F_TARGETS,0.03719527436713732,0.03954287318230675,0.015277257985507664,0.04212451634832568,0.07983142844563669,0.014409094789611917,0.004827412458900103,0.09309045691732903,0.10855350510260824,0.09199953285563395,0.039841754359340786,-0.0006293638047036902,0.11069068254412995,0.07916634365980292,0.03285916850814894,0.055378545417281155,0.018081494637908254,0.19835632788023924,0.16368708602338858,0.032999842675907526
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.018471014876251704,0.003137000294944168,0.023290947977662783,0.011721931172617403,-0.028370253045464637,0.030449888287374695,0.014862382195251543,0.07429658500619718,0.03469438727551833,-0.011059402052243825,-0.03303226471520172,0.03036486862517728,0.023810030210966514,-0.04601702377695238,0.06901465725010429,-0.002126586692365717,0.09098471509630363,-0.04049301458679131,0.02025343159320984,0.15984975033741905
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02420189887135003,0.03264020787663072,0.007892017987007817,-0.018458590033299617,0.10078158685453653,0.03435440432528062,-0.035561610437130645,0.022282560269327092,0.026383140271479606,-0.09651010421598477,-0.05975629615209857,0.06332259056687,0.11506535220558273,0.0824421660045053,0.052903773796082694,0.0005155991585611438,-0.010410287855193512,0.12389160383018431,0.12404548028384836,0.11856091419677253
HALLMARK_ESTROGEN_RESPONSE_LATE,0.004653991254277049,0.04524152141871976,0.01002764083311129,0.07913063374003453,-0.018916295064439054,0.057322116425584,-0.004808783080490947,0.0803959403447363,0.06514424004346366,0.10262646090553558,0.07085609459745895,-0.03168755950719096,0.15111986995558208,0.12999078766629668,0.07903103105070342,0.034022434904354214,-0.019103206880278393,0.1269647544219511,0.06829881761295915,-0.11239249666885537
HALLMARK_FATTY_ACID_METABOLISM,-0.011934717110565195,-0.008970534034627156,0.009272222266544774,0.021996474222859726,0.02474165131256508,0.021477735023354955,0.029128406059503606,0.016646415126214443,0.04375009935869353,-0.025825996562201785,-0.02319576040275404,0.05338879029929229,0.01877006240376392,-0.010140003615220362,0.022149737385549532,-0.013592040795162219,0.000641551282603106,0.01835463068245356,0.0529983430512151,0.03508053127613715
HALLMARK_G2M_CHECKPOINT,0.014016328666281967,0.046582369034419396,-0.014233862729934675,0.022638173988229027,0.01124651214731678,0.013221196456067532,0.03845367526409931,0.09013533740367886,0.09321789124406053,0.06758512951738398,0.0869764312656922,0.06405206065996845,0.13037277728454816,0.025133780396727343,0.03680879521105146,0.03403581054757469,0.02767308379697426,0.12906746552005235,0.11761973556364776,0.06796954657977308
HALLMARK_GLYCOLYSIS,0.044056625717592425,0.01605994284215039,0.035386484823293304,0.0014444134970991395,-0.01495321978544591,-0.016654906441150245,0.016966078245668793,0.10165328998601832,0.0799338094201145,-0.01916086025784583,0.05095620857420751,0.03980223605083459,0.14226578194757702,0.1304867250465059,-0.003555902393757456,0.04494829186681563,0.017200622301669036,0.14382048114013704,0.05539085588590231,0.020438618344873722
HALLMARK_HEDGEHOG_SIGNALING,0.0638213987978043,0.06708752160938633,0.011522395406074368,-0.00493970501216388,0.07593579807274928,-0.04883412165531362,0.01181716772933853,0.03914284981367332,-0.028671862487680163,0.007107612917738492,-0.0015750145348243873,0.015067431361855255,0.09745840373243203,0.11819207426802704,0.024728969717349315,0.09433494257301678,0.021147699232883187,0.07863537127101697,-0.06700497233068135,0.09320721363930075
HALLMARK_HEME_METABOLISM,0.027987140852336067,0.036831209473177404,0.040828612076487025,0.006551777986462813,0.11661643174081043,0.05877497259137642,-0.0055264712865130735,0.09135394564387068,0.14873634303863106,0.09301614923908554,0.0014697267673892506,0.001783231825873158,0.16309354874715914,0.15956830189960586,0.030228891873822467,0.04879788410478111,0.10390544164898495,0.13844126367860324,0.09204360317953425,0.014999479108136829
HALLMARK_HYPOXIA,0.021428184481705588,-0.06878314392037548,0.036791183751499174,-0.015277409216507474,-0.1065081534200988,0.03327423624439661,0.004931783481832139,0.02663005727691953,0.03770045932369881,-0.17483707814419996,0.04828549025612035,0.04306113429725838,-0.03534338825866216,-0.06893765136289039,0.03976379204537225,-0.03112954403394646,0.050536372080191884,0.0299511032414687,0.050418602403942164,0.0846602014310028
HALLMARK_IL2_STAT5_SIGNALING,0.08390706429506853,0.027079168708908377,-0.010964524946008514,0.025482235640288203,0.05938504966804827,0.030000229677799684,0.03399695861519998,0.0667645970075508,0.08775454481114597,0.040782463868095045,-0.020943509606239204,0.04569087949849982,0.1351601677538558,0.11969127119606668,0.07586223362884889,0.024742470384178386,0.022458447710581822,0.1290472428365075,0.05050723655415424,0.12672430330627038
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.002580384097045919,0.05032224433822271,-0.08924425693443779,-0.021387313580832276,-0.061853039661553005,0.0007099308263999863,0.016878593835851427,0.03446709421533306,0.16990433499685134,0.010966978936595661,0.02064625131571863,0.021120377551268568,0.10139643621958311,0.05081145163676672,-0.03312393154899852,0.017165139355207432,0.02753687131825623,0.08539146941698228,0.012850377820642573,0.005929566792516186
