,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.0637794772280808,0.15380553385739937,0.09066665640969118,0.005515797904633402,0.2062025421891776,0.15418188563429522,0.23953128855863887,0.11660397541455415,-0.1819672867756537,0.16397195403051953,-0.036884907409826806,0.28917768289570134,0.1928994823735266,0.1690252558634518,0.1856145361526473,0.05107973300117838,-0.06132163076428469,0.06164642810357761,0.17890440679591177
HALLMARK_ALLOGRAFT_REJECTION,-0.1535796821857736,0.16686768863370385,-0.04687291775181301,-0.07270327113412839,0.13954475488674736,0.12975975707923926,0.13668608466041854,-0.46445622709571693,-0.5620669903771791,0.09938737786135424,-0.12121579604169641,-0.5720597423667226,-0.23426735347754168,0.1201692416100326,0.060606426296901876,-0.023805492073472746,-0.026027123433942066,0.05546441113064833,-0.03926680169790579
HALLMARK_ANDROGEN_RESPONSE,0.1089603823715651,-0.005786845846106297,0.07050423390760772,-0.000315990446828913,0.10258484349329874,0.0855964081929699,0.34274251690971785,-0.22384587628250593,-0.5337678978679248,-0.032719411501593486,-0.08306016430506684,-0.3018048280360366,-0.20972143657590459,0.13811291342585935,0.0997809706214005,0.004577304896659953,-0.008605101425444163,-0.01166553130687987,-0.0074897838074877345
HALLMARK_ANGIOGENESIS,-0.08304827553858644,-0.3433198021633885,-0.02126799471812692,0.056384913355298286,0.24083907335565505,-0.13570266696770356,-0.4421889015347438,-0.455996609360382,-0.6461575332006579,-0.4189380331224062,-0.23727884531019944,-0.6003177390056363,-0.5621154044545202,0.016381215903984024,-0.18490512958393523,-0.07716709878177787,-0.07363263026296757,-0.2393103088831978,-0.3041372802413598
HALLMARK_APICAL_JUNCTION,0.055835659086114486,0.05152667208310002,0.06748441208887936,0.015197694806788894,0.173952577570343,0.13461355042931936,0.023607135704510004,-0.3337365927384888,-0.47106455308020495,-0.21587664789915081,0.05748194421783191,0.07639876323112425,-0.3474360642560712,0.15132257563406287,0.16189633146709007,0.019729157830482985,0.00413121103037992,0.0417297288504263,0.2400745286076218
HALLMARK_APICAL_SURFACE,0.06144509334794704,0.3397982918782516,0.10481313549164546,0.06565914146897611,0.07486647029615792,0.11666932371347112,0.06786635098180865,0.3134351473212996,0.5085843158042629,0.11052039038664316,0.18355425422145863,0.3181651090518887,-0.13359524853946506,0.13067563395665044,0.1338977424636872,-0.036954203164276674,0.013478463055512873,0.2449331749634987,0.05667714676168983
HALLMARK_APOPTOSIS,0.014112166736445117,0.08560551551655962,-0.0772301400556081,0.007605374849657039,-0.10965786446556228,0.02322640670819943,-0.03009925946126574,0.06715715223515639,-0.12050345939671968,-0.4199295609881967,-0.0274732081782614,-0.12696751512561896,0.2861566946870861,-0.03398757485218113,-0.11124147009082772,-0.023733891923307673,-0.015540508036157533,0.1657669442347346,0.17164996286275658
HALLMARK_BILE_ACID_METABOLISM,0.08747660265229056,0.03513789287668094,0.11074647531667677,0.013964122439066445,0.14183885916192257,0.07710907042460878,0.01357989870067627,-0.22784026701344853,-0.6063128499902386,-0.2025878036253352,-0.07890159385885032,-0.11803885132917147,-0.16045448349418145,0.11893952353897964,0.14617691851368184,0.06871876032795421,-0.02059867177961616,-0.061290816715485655,-0.09605264901077179
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.11881335611580099,-0.05232716269152306,0.1225586149721601,-0.049431999946458235,0.12053721884519168,0.05205122667321193,0.06022125265565868,-0.4051832751154254,-0.4567437161628106,-0.4176331188438176,-0.10813086542586009,-0.4408028197685114,-0.43662533194301717,0.17538737945352995,0.1809429644778262,0.06203199243985754,-0.016886858686744485,-0.09136377346220481,-0.00174271931947826
HALLMARK_COAGULATION,-0.1544382117313907,0.01682582623930905,-0.03448071438780589,-0.06916484765159017,0.16937621504218645,0.08674981356997201,0.1147599335782916,-0.5144310462573595,-0.6368715945153224,-0.06462084324946939,-0.28174779989570964,-0.615508610864963,-0.3160553240065196,0.14106198976785878,0.07086966798333355,-0.05588667954331122,-0.08748674315623578,0.0067162317231370975,-0.22241693750545494
HALLMARK_COMPLEMENT,-0.09204478928363277,0.2532360113955497,0.0612652353744492,-0.002835196796858186,0.1889345873479394,0.041262379167248356,0.2781167059377765,0.0002566479907324042,-0.42063167658984374,-0.36115233697081645,0.05595177959494845,-0.3639419104446655,0.062302776742731825,0.16161520072914928,0.0609197304123883,0.007731476121062127,0.0579405978602383,0.11791786439774998,0.1679935435282314
HALLMARK_DNA_REPAIR,0.11218316058344006,0.09727590056099487,0.12055487326391996,-0.004512926550020977,0.1745134324646336,0.09043568246235689,0.20176007923277492,-0.19714529885434867,-0.3686831777682403,-0.041459284380090305,-0.01532340681908047,0.3256715115472892,-0.2515236697753487,0.16146379659283852,0.17639875658550105,0.03727352484359424,0.0425472585852864,-0.17213977841133843,0.19156202248253396
HALLMARK_E2F_TARGETS,0.09703676782208921,0.21660258375922667,0.11322006112315937,-0.004442887241431779,0.18771552654204432,0.13347224081122672,0.1855827049732208,-0.43591965999106685,-0.49372546224937125,-0.135097875325977,0.0466586388685675,0.4369504381214613,-0.2920007909693377,0.11059561767038521,0.07694620513934361,0.009277704267525657,0.05608295905805281,-0.13782087635919177,0.08527695705976092
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07542108236606423,-0.3320318121153649,-0.12283622059509595,-0.03350486525607325,-0.06464695517756712,-0.08419542686037493,-0.2999312749481741,-0.4871722569892038,-0.49743489481206143,-0.4145631735782643,-0.19651293933736633,-0.4982938010463148,-0.5087796514361599,-0.009079840473759015,-0.15493428831987785,-0.10434519396393041,0.022060280812765454,-0.15083186021922154,0.05817744840129803
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0019886934111461372,0.023827194231394913,0.09834800461032178,-0.05225754531219357,0.03360547698126649,0.04849916507301921,0.38580013178922645,0.2305340319295695,-0.22060394926705423,0.176103834402209,-0.07125687650282948,0.47396446200585546,0.4827283591717625,0.149058648759138,0.10382750782494213,0.0691827531573711,0.037616444446341143,-0.07856602661563368,0.2194754560561215
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.01727165083151676,0.25063287591786093,0.1299932354866255,0.0822995570190966,0.19703283557369536,0.09202000421713816,0.004684323757071492,-0.02993442827403826,0.43106832390893557,-0.019267485790504784,0.06845436097772027,-0.10767505630563011,-0.35270551835242603,0.13236141082854191,0.13460319766299883,-0.05133893794929879,0.056663837031540994,0.09779180251890816,0.04494923434690595
HALLMARK_FATTY_ACID_METABOLISM,-0.04253307389776968,-0.06953001228100791,-0.0041294297625444395,-0.0072228720402023995,-0.16135900506240575,-0.03300734393620253,0.1780822294457915,0.031438095006866354,-0.43142614478696373,-0.3149614249872831,0.04297271976282146,0.011446825781899017,0.37298089278075547,0.05079973020247709,-0.04745005963751297,0.04589774358536581,0.039110002267352124,-0.08531694031177779,-0.014522543600268719
HALLMARK_G2M_CHECKPOINT,0.07587344925699646,-0.010049702831422114,0.10777707857658034,0.007285031462962781,0.08553428237519414,0.05001145339108288,-0.0863376431186867,-0.4240494818786114,-0.5201123010399401,-0.28429020355752704,-0.06699984214724652,-0.027246270466189496,-0.47454547707233063,0.1144291566883939,0.060020043613778704,-0.025450745447985278,0.03416281811952655,-0.2042026248988366,0.21267970618167634
HALLMARK_GLYCOLYSIS,0.09549571788949066,-0.07278691876934276,0.1493633481665666,0.03225359401637625,0.05326740966965625,0.03965714780406053,-0.037569924777092326,0.12805846220948947,-0.24838732761518917,0.07355403694234325,0.16551523937616244,0.5889625310155199,-0.061855246175294386,0.09526005866812512,0.130378472813265,0.002441079827697922,0.045638048389602524,0.03492234443800213,0.20834682813909497
HALLMARK_HEDGEHOG_SIGNALING,0.003636793026659697,0.3156954566794301,0.25729497537717716,0.09711607636637776,0.13842234428387606,0.19235809920624658,0.43356476320709064,0.550354675993439,0.6592904842571083,0.44601574715375997,0.311984887054184,0.6623814175831519,0.48390934780564754,0.1306176411036413,0.04031841932125442,0.06580058806697969,0.05028577890712651,0.4950073408316849,0.2536818540115903
HALLMARK_HEME_METABOLISM,0.022550117913110502,0.07469930480881753,0.13374059406973351,-0.0140568615261856,0.1807411056190149,0.10734617400060012,0.292274336859178,0.059605549832021466,-0.3580865777772993,0.16601623488846973,-0.010991127069991306,0.29845057521981255,-0.07066661602431817,0.17116988569579655,0.1652126218437324,0.05519510600795261,0.003983066675027027,0.09879034374719152,0.1851813523883743
