,UKF259,UKF266,UKF296,UKF304,UKF334
HALLMARK_ADIPOGENESIS,0.04176145012999396,0.02217096466229269,0.004976509733993877,0.012374592857746941,0.05315712082614969
HALLMARK_ALLOGRAFT_REJECTION,0.055423821327029464,-0.04382118695860901,0.038733195078309544,-0.03156564169295774,-0.015935818931755795
HALLMARK_ANDROGEN_RESPONSE,0.05416739344964566,-0.017974889910273583,0.03232116314216696,-0.04874819850142325,-0.04127429558754703
HALLMARK_ANGIOGENESIS,0.04846908311326799,-0.037484109360739044,-0.007353326882119221,-0.017589325085775716,-0.1316390272002238
HALLMARK_APICAL_JUNCTION,0.01721458632441752,-0.027176846561653055,-0.03528444941384114,-0.007424893674147384,-0.0663209754162634
HALLMARK_APICAL_SURFACE,-0.01726749756193185,0.06390504572152388,0.042887306544636364,-0.041016727541746054,-0.03077827813281415
HALLMARK_APOPTOSIS,0.048414469421849085,0.008198555396374357,-0.028887161368250543,-0.019087266428126873,0.06351531026574922
HALLMARK_BILE_ACID_METABOLISM,0.022652702810213424,-0.017101028592972883,0.03891617847796685,-0.04054413526855382,-0.04475497283438233
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.007581423886294714,-0.05848760762314883,-0.022969235923170343,-0.03915773166788838,-0.08126162333331304
HALLMARK_COAGULATION,0.03979417131402902,-0.04621006240544531,0.00881809058892552,-0.04710561751568124,-0.05118250616997107
HALLMARK_COMPLEMENT,0.038999476934334684,-0.03883719989664988,0.017329796930444116,0.005477542281336985,0.0022102414116329677
HALLMARK_DNA_REPAIR,0.05684107719271883,-0.010122880018821605,0.02090430495428285,0.014325220090488169,-0.058125223282083666
HALLMARK_E2F_TARGETS,0.024750338425104018,-0.06740585390269827,0.020812051485017812,0.017278846394974488,-0.08880469688289559
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.019594961235690433,-0.037343149587692845,-0.010831715898466078,0.022150310813167203,-0.11888391647655601
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.028563476336544907,-0.014489280897570386,0.03073838871942776,0.03294263109378786,0.10681175558183956
HALLMARK_ESTROGEN_RESPONSE_LATE,0.035483998123248886,0.015385961692267417,-0.01227223218615478,-0.004936190882026313,-0.09481630882514518
HALLMARK_FATTY_ACID_METABOLISM,-0.00016058581504220423,0.015758622431626127,0.013957764005908299,-0.005850909837783842,0.03436873599902932
HALLMARK_G2M_CHECKPOINT,-0.010586761097575531,-0.043527769992439604,0.014289839580163399,0.025659824533025545,-0.10627075689686447
HALLMARK_GLYCOLYSIS,0.033438353326559374,0.018421240206023447,-0.013213772353860682,0.04284949993994262,-0.038415043337177726
HALLMARK_HEDGEHOG_SIGNALING,0.012688381709720075,0.09746487134857379,-0.01697232587749163,0.06491805438995978,0.1083508612059498
HALLMARK_HEME_METABOLISM,0.05604432393800474,0.043055745526159116,0.009624499872486217,0.01221126724250855,-0.008297462972205606
HALLMARK_HYPOXIA,0.009027133099023409,-0.0018130181603243842,0.010996779654337832,-0.013120833662313496,-0.1146241209068421
HALLMARK_IL2_STAT5_SIGNALING,0.027519176951182823,0.027121381978406713,0.01380004582738466,-0.03207940677782961,0.03226532817544523
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07723212550550854,-0.1283707729427895,0.0375664917914378,-0.010290357156147498,-0.10766633049461366
HALLMARK_INFLAMMATORY_RESPONSE,0.031233027042894174,0.031019456950855406,-0.02419098278684494,0.029353804625391135,-0.009872411803173952
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07117310573669365,-0.020206217329990665,0.029076730948933097,-0.04410078421974423,-0.058068254747619286
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03817319785098637,-0.054248506290024374,-0.016620935268707702,-0.018899328726519865,-0.12271945430592876
HALLMARK_KRAS_SIGNALING_DN,0.03723020171400739,0.023806301025305683,0.03179649253118464,0.025785130297608958,0.05059107844760985
HALLMARK_KRAS_SIGNALING_UP,0.04426781145757928,0.09069548416641979,0.023154772265604754,0.028232724510205903,0.09592830223509996
HALLMARK_MITOTIC_SPINDLE,0.023427880921305103,-0.02430994499100484,0.0023389306546338262,-0.0024045614611100494,-0.028217853378486476
HALLMARK_MTORC1_SIGNALING,0.006480403660753764,-0.0005834807838508356,-0.03987250630698501,0.06246570420515295,-0.11780557204326399
HALLMARK_MYC_TARGETS_V1,0.03124986009610375,-0.03660026724551422,0.029381413410274813,-0.029568588575297428,-0.08477989867752261
HALLMARK_MYC_TARGETS_V2,-0.03016512582138339,-0.009252849049270723,0.004415828971267808,0.053545298839753994,-0.025467543793446058
HALLMARK_MYOGENESIS,0.06304696096592256,0.04169641526448824,-0.022757392826451103,0.011936976389579168,0.09306970282374828
HALLMARK_NOTCH_SIGNALING,0.04391747524734985,-0.03305069227563272,-0.02954131590794382,-0.0651582044558863,-0.05715043836895059
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.029297081907134134,0.012020312496675713,0.0663287134796678,0.021828449067329274,0.029309923474451546
HALLMARK_P53_PATHWAY,0.03132315170217041,-0.02152185356927237,0.05099119913058162,-0.0675392597407834,-0.016014389156512283
HALLMARK_PANCREAS_BETA_CELLS,0.04474671190184807,0.048577131227661524,0.07336048242660369,0.023274035617537853,0.07602842134041442
HALLMARK_PEROXISOME,0.027279125318701702,-0.0030922947917067928,-0.007611593352659601,0.02513406479128846,-0.037350032122688025
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.028588734766544985,0.04122629959525511,-0.019453803659665495,0.07754169486352208,0.03937076757237652
HALLMARK_PROTEIN_SECRETION,0.060103411728417495,0.043686849520976,0.021354118600096596,0.03948191135672937,-0.01690871567154866
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04519891214040933,0.03829792221858781,0.042969562350367356,-0.07099930911549696,0.08294650334388835
HALLMARK_SPERMATOGENESIS,0.04862461547227303,-0.0003806636579369981,0.0688693345240709,0.038079321252876316,0.125956447356958
HALLMARK_TGF_BETA_SIGNALING,0.02114210242677612,-0.03623634382270691,-0.01260713176548556,-0.06072411074804897,-0.07364628334290976
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.021253208462670252,-0.026148237707333228,0.0014097544083096869,-0.0036958316540656243,-0.0939664259614165
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.02798572092708374,-0.028822682371231097,0.006141817102763785,0.00646176042935248,-0.055796167637443196
HALLMARK_UV_RESPONSE_DN,-0.056441338441325664,0.01706103313056412,-0.001620529603949888,0.06349089688297672,0.09893885517273003
HALLMARK_UV_RESPONSE_UP,0.028494743380678297,0.015112570090221784,-0.00895349464480354,0.05377391504471347,0.0680776010773656
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.022671038785868063,-0.08118388683677297,-0.046670747700673774,0.1290020346917516,-0.10486744055432021
HALLMARK_XENOBIOTIC_METABOLISM,0.03366224693363145,0.019527707999149106,-0.011660728297161931,-0.03790514319605975,-0.04130117675859037
