,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.009716729696703771,0.026995653988227744,0.023592256040525002,0.0824694590641432,0.05327378572974908,-0.03787814508221785,-0.0008331220370141775,0.09052644350370143,0.04671407140965249,0.044185896287517235,0.041579196027170494,0.10214372552212386,0.11777309779212115
HALLMARK_ALLOGRAFT_REJECTION,-0.07432956924741994,-0.06839182441690557,0.028990533725224657,0.09434440890028833,0.13196974541681117,-0.04431172984570957,0.0504528591889895,0.0052528210325311344,-0.014003671836436648,0.0674276726558455,-0.014144670322513457,0.05654202190549983,-0.10660114011489286
HALLMARK_ANDROGEN_RESPONSE,0.02835705115802754,0.01864123949953412,-0.01140662496095042,-0.004201958748963745,0.049417125837833975,-0.059525738114829904,0.02540447008841575,0.06374870054318515,0.014827652203573884,0.05694345193587906,-0.008107489125353844,0.1042765138760467,0.06586586780510706
HALLMARK_ANGIOGENESIS,0.0025530183598001543,0.07476353147004168,-0.022547715138125594,-0.052627608369293394,0.07860560037507024,0.04898119232888514,0.0964414556444687,0.16148288162992122,0.015348406401194182,0.006361442779493837,-0.0647673090498832,-0.007383748019794662,0.09766830135064963
HALLMARK_APICAL_JUNCTION,0.006737715497962062,0.002392604459886032,0.03864143509272635,-0.009017857683901589,0.13404963845609957,-0.008454457228808263,0.04448001723330182,0.07831380897968603,0.025694307260794566,0.10923340411956257,0.07126766513909073,0.103033449395026,0.08425907792546868
HALLMARK_APICAL_SURFACE,-0.014745896286906594,-0.05815316905836605,-0.026936460606278214,0.04766940610087805,-0.027270578643694674,-0.09565941902423643,-0.008949679682888729,0.08589233418066962,0.06779392593326092,0.11113852433844078,0.11081787586292474,0.09128827008749459,0.0004571949129584795
HALLMARK_APOPTOSIS,0.009689445734208548,0.032908042992917094,-0.03254335359193995,-0.06744966301252141,0.07722717666824581,-0.0026128787206455895,-0.04789211220082014,0.0403288860166558,-0.002875957000296255,0.018583227516115533,0.04256754267582879,0.09278222685602329,-0.022046872099239924
HALLMARK_BILE_ACID_METABOLISM,-0.021270070932599604,-0.025600826552564206,0.008520653422344765,0.06377610579931038,0.10394460099361484,-0.03710562828523789,-0.03236101338887281,0.10092566783730493,0.045750867875489966,0.016815696762994686,-0.03959199402979478,0.09524586744651617,0.07002251955372568
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09976821293459232,-0.043249012016005194,0.07932422486458095,0.053245335266414645,0.03570110647243262,0.010020380974523378,0.027773006539538094,0.14214898326176348,0.009966025691398784,0.06058283369040955,0.056991098996287314,0.13493849056330193,0.13349324898478668
HALLMARK_COAGULATION,-0.03985174887034725,0.03297024177962997,0.020752076189771883,0.012490658033595607,0.13096973579959495,0.03573481782462718,0.029867775541927245,0.09710196718761689,-0.012585730723759712,0.11231390951764621,0.02148587519334534,0.07497073229057509,0.09878543723894523
