,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.04464655772449326,0.07177469714890063,0.06450051494295272,0.016249556823334642,0.0957688066982784,-0.04233321211599484,0.028201404654185903,0.06383698516999786,0.023151097510769353,-0.08446275435023448,0.014070423001982049,0.011302226814304026,-0.04251186369854561,0.013127755118840265,0.04973259454293465,-0.04785545591006173,0.044276472172876405,0.025827833348759124,0.09010837763335133,0.15668664768783921,0.11773931002641194,-0.021989848584175086,0.104397071026321,-0.09252322970482012
HALLMARK_ALLOGRAFT_REJECTION,-0.02409661493739145,0.056703162353329256,0.025047845424592655,-0.01350537872818147,0.0646862608039182,-0.06340370563793142,0.09529648007498571,-0.023811295373808928,0.039095140320961806,-0.01787232722680991,-0.00976130914356841,-0.013809963776101759,-0.02329091059519162,0.0673627106285275,0.20776626527889128,-0.040464500743671784,-0.014585577116777855,-0.055361969253718044,-0.005524707748344482,0.10621510311485666,0.08254152931599151,-0.01318083931239444,0.06892596919821264,0.1405622794428322
HALLMARK_ANDROGEN_RESPONSE,0.04062068167454887,0.11667122378468717,0.0075620609816741055,0.023855078073225795,0.08344542907292204,0.04286590372766754,0.041590538144687425,0.03039779330531094,-0.03178664500152003,0.07986812676327039,-0.011295028029480911,-0.05051937497029866,-0.016470291479516123,0.007022669253913379,0.02192997911384616,-0.008102705824076403,0.03413909958373705,0.035337656520684366,0.1463255022165803,0.1466121449664137,0.0947358772539872,0.02437408380730733,0.051281336424565796,-0.02715636992885618
HALLMARK_ANGIOGENESIS,-0.0570805330274271,0.02988964778453299,0.0017347981128893568,-0.026035718263944154,-0.011655370496095963,0.09537218209489086,0.04515909509687047,0.034612304462720934,0.04393480468867286,0.040419123824882885,-0.021177435449351686,-0.09175678341860477,0.011337958343541612,0.12671655101778004,0.05629599685902648,-0.006666923206966666,-0.05000231505215302,-0.044015412337719564,0.0008179184069646841,-0.1308279790448516,0.13858571624266777,0.06855297027517687,-0.04682745770509282,-0.07574580878913004
HALLMARK_APICAL_JUNCTION,0.029028448123181658,0.11199402711704172,0.031783571527313564,0.0310715278517446,0.09348809990491316,-0.013698947208440056,-0.013167945800003017,0.04764921170928047,0.06960486839427747,0.009096197640911808,0.047393598387696204,-0.034602977890993876,-0.015859053052600082,0.04190369477303837,0.01623185210408161,-0.057917005153603165,0.061416522361465276,0.03663172664829411,0.10053318060321889,0.16192547342468536,0.13038615465202577,0.01972242808861853,0.09362031297239892,-0.10393443274158196
HALLMARK_APICAL_SURFACE,0.04878737680877363,0.05617215521193754,0.030028728755901152,0.05400353751009704,0.029833659589938583,-0.07974694711078648,0.016755227575564434,0.05619667303441138,0.08761282612921062,0.018200217105690496,-0.02183831615113801,0.01053230884991704,-0.04341483936391533,-0.043670817437905414,-0.015326608689776254,-0.09955955870001258,-0.003507350380555396,-0.014095802125583081,0.1201038881957631,0.12141114914353349,0.08356666269506238,0.01967797631438979,0.08198628988041941,-0.12262375630412391
HALLMARK_APOPTOSIS,-0.013466336457593393,0.0717557615148317,0.06321664616789845,0.015351487051953407,0.044425360057470574,-0.0023221174447674727,-0.04505603360445306,0.06926475374832083,0.03682940114490503,0.13737039236021573,-0.0182725644812183,-0.0030755645078074747,-0.0043217689187513095,0.00437765175152361,0.020664070544027757,-0.03145641606448648,-0.003058610919802131,0.04949100851471914,0.08817580788394151,-0.05251120156280354,0.031484611578208255,-0.10537890462727444,0.04772537101200109,-0.05301367096973561
HALLMARK_BILE_ACID_METABOLISM,0.009101275278044347,0.06706136032295537,0.03404656394341104,0.07942929040777062,0.002099484596318241,-0.02239643196584146,-0.028192318902753803,0.0694290566447975,0.03424154034646866,0.01989637275916179,-0.030992201200166523,-0.03058512228579688,-0.004514608622645507,-0.027727820021953415,0.03609982624259626,-0.08388025800668324,0.07973373609499695,-0.049150737512450214,0.07052996560957425,0.14475415786102847,0.029740936844181085,0.0019332979722006642,0.10837200350800007,-0.02029974660100575
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02986004692189374,0.09829284578219885,0.05029579126195674,-0.02937662947115509,0.08715902784677278,-0.01923776148118296,0.00606021973645743,0.07725182073378559,-0.013437678815159426,0.06299466110854371,-0.0252750099225295,-0.008569880177507436,-0.0081885324626668,0.009508115267528221,-0.011832834185411197,-0.001615031524325197,0.013084435286861967,0.02428854414195587,0.10560571507149459,0.1698795914912885,0.11465020732979593,-0.0010997048359716259,0.09269238275607881,-0.08734018458182886
HALLMARK_COAGULATION,-0.04186208890345816,0.08238454548994446,0.03177607698451158,-0.055144845475063806,0.08770642936066737,-0.08847883668133245,0.0021620289792466016,-0.025323858647002706,0.03274330793645516,0.031136141623584385,-0.010352303862598845,-0.04777191043977912,-0.008898531774012756,0.07014959921096413,0.010783142141445396,-0.11795961153330298,-0.007811590071426979,0.03570254840566524,0.05675351535237753,0.11482632859304973,0.10714334479954377,-0.065584123457778,0.049850891778050514,-0.12985322375854708
