,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.010929366294583827,0.11748418677072936
HALLMARK_ALLOGRAFT_REJECTION,-0.09359316900981336,0.07619369775874014
HALLMARK_ANDROGEN_RESPONSE,-0.07968019711525677,0.07998148384424618
HALLMARK_ANGIOGENESIS,-0.08166696105182086,-0.05210361017241774
HALLMARK_APICAL_JUNCTION,0.05958988889041101,0.10435021117368301
HALLMARK_APICAL_SURFACE,0.07962378301176211,0.10495260474600893
HALLMARK_APOPTOSIS,-0.06028171454869853,0.029092172500377204
HALLMARK_BILE_ACID_METABOLISM,0.0011599568191465153,0.10623142256553464
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.014979276873918947,0.07610377089387092
HALLMARK_COAGULATION,-0.0926585978574942,0.055739530234617245
HALLMARK_COMPLEMENT,0.03513502855307171,0.09854860103279439
HALLMARK_DNA_REPAIR,0.12775757169261773,0.12220883360520236
HALLMARK_E2F_TARGETS,0.0334238612094843,0.1132299787290922
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.10007128675307757,0.040212304430321616
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.12352299555127806,0.0765673634137613
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0026820946367917607,0.09938707513430715
HALLMARK_FATTY_ACID_METABOLISM,0.046583170396852044,0.08358456497379385
HALLMARK_G2M_CHECKPOINT,-0.02812895519833017,0.08374913404260471
HALLMARK_GLYCOLYSIS,0.05898077715373751,0.0794364171105373
HALLMARK_HEDGEHOG_SIGNALING,0.11972343272589042,0.10520509671854558
HALLMARK_HEME_METABOLISM,0.09716266210928165,0.10945529862077948
HALLMARK_HYPOXIA,-0.05281764904711206,-0.016710229677372446
HALLMARK_IL2_STAT5_SIGNALING,-0.039905347954248056,0.1017976638843676
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.1081444026397663,0.01871560108170434
HALLMARK_INFLAMMATORY_RESPONSE,0.022740774792928062,0.06019670887448532
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.05790931330747086,0.09573477215489512
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0952477461975712,0.06241691596727008
HALLMARK_KRAS_SIGNALING_DN,0.1418913078802107,0.08974094042087673
HALLMARK_KRAS_SIGNALING_UP,0.03030358831590191,0.10751857893156196
HALLMARK_MITOTIC_SPINDLE,0.09043262814581365,0.10869044869668444
HALLMARK_MTORC1_SIGNALING,-0.0065311815174767035,0.02276452077645715
HALLMARK_MYC_TARGETS_V1,0.0764241345222796,0.10610697907456525
HALLMARK_MYC_TARGETS_V2,0.030560039217458996,0.05250977957797777
HALLMARK_MYOGENESIS,0.05486494297736386,0.08114087699007895
HALLMARK_NOTCH_SIGNALING,0.04989675008787661,0.14744937674197323
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.10917701493667366,0.10898557476425902
HALLMARK_P53_PATHWAY,0.04830682945383799,0.10748545117177022
HALLMARK_PANCREAS_BETA_CELLS,0.12907864974143643,0.09378242014245206
HALLMARK_PEROXISOME,0.08611706526296369,0.08788717473884877
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.13240734192493583,0.11624798878317291
HALLMARK_PROTEIN_SECRETION,0.08526695388457955,0.12357899746492661
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.10445969128948948,0.09824904093375747
HALLMARK_SPERMATOGENESIS,0.1414833586095591,0.10485850593356354
HALLMARK_TGF_BETA_SIGNALING,0.016980425086481676,0.08943076681589071
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.011016521536464463,-0.04325013123538909
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07568329962840138,0.0863193586226114
HALLMARK_UV_RESPONSE_DN,0.09258751806101101,0.04189185386048973
HALLMARK_UV_RESPONSE_UP,0.11686787319003682,0.05593660483685057
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.04947293476740765,0.07844354172526785
HALLMARK_XENOBIOTIC_METABOLISM,-0.03739191012055385,0.10410595790616746
