,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.0006948294004845028,0.0660077060523402,0.09723327712930362,0.03214806603911087,0.09644939394991658,0.02283650343690765,0.07231400834779722,0.02036771332037049,0.15492600759990763,0.06580177692849144,0.02844640000997159,0.041697620865568434,-0.02340533250086641,0.0634665451135789,0.12927586449692102,-0.0017774638814131406,0.08964783299987372,0.1168155207227728,0.08184815416925807,0.05837274877898602,0.10009514969314849,0.22588475271442238,0.1344400746383237
HALLMARK_ALLOGRAFT_REJECTION,0.02967758625505566,0.07791910870082579,0.06668388079227695,0.042743797139376385,-0.07252056418866284,0.005171118497960245,-0.006121583757569648,0.00534465282462329,0.1690098980290202,0.09456876988312107,0.018700208665805348,-0.07093492430162611,-0.0020598963486017766,-0.010459856270457077,0.10160807944923708,0.09282486994700248,0.08523174399871408,0.07200178144357419,0.0812032307760497,0.07289104199198675,0.04825488248221853,0.16496974092498484,0.06994635072970587
HALLMARK_ANDROGEN_RESPONSE,0.03884117711533486,0.1327591196449564,0.09308655754677753,0.07005992757609937,0.039569742984037995,0.03535574534059562,0.033864710272270185,-0.0022766830580874644,0.14303193958309238,0.08579303954413255,0.018504327370007168,-0.007409579690673003,-0.015784586857060003,0.03977598964815032,0.1756410081095932,-0.00013137798947388007,0.10723837197819074,0.05290145780901688,0.09265672513746606,0.022889795588895485,0.05063717106160746,0.13638190689054241,0.20460856859572601
HALLMARK_ANGIOGENESIS,0.016641182236759984,-0.08133700562294204,0.028676877855549034,-0.018437409260383463,0.026742068455847628,0.012896735758092588,-0.06254355798781931,0.03366738904400537,0.1678649790472263,-0.023266620013021225,-0.007311827595088359,0.013310296547087873,0.013795059781995208,0.026740829423057486,0.11982900565236111,0.1830407198967322,0.01084401828961443,0.041233279230140356,-0.04889729955594842,-0.04764014500976839,-0.039011774026790916,-0.11946682793454404,0.11428067963676727
HALLMARK_APICAL_JUNCTION,0.04351185665516713,0.11448732725767763,0.11614263129871429,0.047003882192808565,0.029484952298863568,0.05088120118784146,0.029682124416240907,0.028576796063099767,0.17380673128803303,0.07093924006279519,-0.048419085540482826,-0.02859480527974943,0.006437179888018556,0.07943820586757878,0.14303599675872164,-0.04122835306773911,0.07638574891922503,0.1415273524378955,0.06725182232491428,0.0836616225769878,0.08320305006978523,0.20616716644803693,0.1841746092824956
HALLMARK_APICAL_SURFACE,0.09428494108050954,0.10681294617414172,0.0741964900335587,0.008954768995461208,0.03343111617675668,-0.0007277724232785385,0.03958252780427494,-0.05683274907946392,-0.07347621058964071,0.038837841068974296,0.04331291213327946,0.09796402422992873,-0.0026431742411644407,0.02150067265842615,0.06534244016409377,0.021699003753536873,0.10454859323580228,0.11740636230331701,0.11004888764535681,0.0780969542458695,0.0321613863245336,0.18049915797014893,0.15154629956991322
HALLMARK_APOPTOSIS,0.022852369177766077,0.010701723186992014,0.0814094989668219,0.006611648311614056,0.06484139901472602,0.0569719992736306,-0.04038340773220051,-0.05515078875699794,0.054397838462985446,0.05002813185902729,0.009116353362343161,-0.05633903437440731,-0.05452116156111818,-0.006235351107609691,0.06724927738409538,-0.031507534134313654,0.0576600198338203,-0.008769807121706559,-0.04579797666352999,0.00997564421177236,0.020531917942061675,0.14802992546118487,0.05245373056010746
HALLMARK_BILE_ACID_METABOLISM,-0.0054422728090170545,0.0782875694537214,0.005989095250969329,0.022995811293690924,0.048109644119179305,0.08220889214811475,0.020057153323254126,-0.0028644184681665503,0.19876653630452465,0.06564741649971664,-0.01941636727601928,0.012000989447751242,-0.02274157369071827,0.05388047353776056,-0.005506924096583853,-0.0603847567474681,0.05991174828192196,0.08796412252211923,0.10738123790790897,0.026308344799297577,0.046973943366671295,0.1585026479822494,0.040043718455280215
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05255692951315184,0.0770299840386689,0.084837821762264,0.015413071940512228,0.08074710066422537,0.07445567867769319,0.02241130272021449,0.03780237866682204,0.1445485619816938,0.020800947596969373,0.023971917734637086,-0.05509389513473607,-0.007113337452609528,0.046225884557694635,0.04787666704757546,0.007054562917175206,0.04436327713076189,0.09265264790320683,0.10352503978585106,0.038723687991488905,0.037882265862967356,0.16676323387389028,0.11483263583189302
HALLMARK_COAGULATION,0.07888349664086743,0.024230139861258493,0.12864132912672033,0.05038713032873009,0.04990571802650653,0.026767911342775463,-0.05153717316980253,-0.029243880984730613,0.17760485506473778,0.09441901754968705,0.04100038538501935,-0.04409877012024311,0.019647832095540545,-0.0006683189567272657,0.11494460464227664,0.0498167828192129,0.13533402013016044,0.10636451910582158,0.07761154343468861,0.024222757528483633,0.013233702246225068,0.17385111326449249,0.12811211546611576
HALLMARK_COMPLEMENT,-0.0044725217687788706,0.04340138460190037,0.0560839917439407,0.07733611071008877,0.0856553868596586,0.0376220075937651,-0.01318970579093987,0.03538835358516886,0.18487896252602246,0.049521963558692365,0.02479941812490344,-0.030615946408687075,0.0042224576607284145,0.031477633808274015,0.12724335949844737,0.13278395237995283,0.08064978995993217,0.08858421408614038,0.0759304903157845,0.07094380622013177,0.06425820572542859,0.20412483482547772,0.0976360534852665
HALLMARK_DNA_REPAIR,0.04415800657200784,0.0843890806016784,0.10747737418025001,0.06794476004889276,0.052824005638748665,0.10068486174158056,0.016061456425015264,0.02877597920957323,0.20037971254480674,0.11340750147166098,0.03225530408329424,-0.009276545032142999,-0.02250202034747307,0.10896146482388064,0.14445671504762875,-0.04660929557783594,0.0769098618284251,0.08732392256057875,0.10230707548854441,0.08304827141541886,0.09682521725391112,0.22453911586613534,0.12295301649697768
HALLMARK_E2F_TARGETS,0.035173243288313366,0.0994008752348456,0.10292111222174335,0.032886718040654746,0.0005722865560095758,0.05856948413408046,0.015154341000248978,0.03625731811401095,0.1955325553865767,0.05298558604147542,0.0030782630447363994,0.00141674263930573,0.030654797284330217,0.046912854896179586,0.018479707022056386,0.0030287966653023985,-0.007614197068013516,0.12837653893899537,0.07040804055473836,0.09561311827480828,0.05351866649192807,0.13953370880350996,0.12974933965372404
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.016795758790492242,0.048256283965475336,0.07650504528399439,0.061316109279943444,0.07194223894685273,0.03248049023146878,-0.0995249720649538,0.013478830063545407,0.18477511280269582,0.03050251878468959,0.02072333893578535,-0.06590916764228415,0.04228964364280119,0.023942336420344157,0.1585774787971172,0.06268742301696258,0.11098790937592089,0.028147873017760675,-0.05397858902130109,0.044286436030370434,0.01380960208746166,0.08927727140691116,0.13332195192687515
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.016130626527815484,0.04197696696966202,0.01745024743614223,0.0340449951313208,-0.010951877482291334,0.021434121378914567,-0.0025057645793384927,-0.02227395791904415,0.13271226554765506,0.00629203553964395,0.0026014499069746603,0.01446338600071171,0.05173363775456218,0.012105031425795105,0.1665715003895043,-0.021611791057552843,0.1404648616385121,0.06977641406779357,0.044982221471366976,0.057478926401354824,0.0864128814299396,0.14623993431870236,0.10348286755514023
