,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.03824996320489229,0.1463720530429461,0.112587652609994,-0.0016059766053059888,0.10673639384066573,0.20658560234588486,0.14164545292088576,-0.20546150130331695,0.10758079610069489,-0.014834482707959248,0.3011045748247996,0.193779660889243,0.18165069659444122,0.16572027113650128,0.1774342097773159,0.20524420816809144,-0.025964448934447264,0.1785382958614506,-0.060135867627878196,0.038942210244724454,0.05287830993219587,0.17522035001785727
HALLMARK_ALLOGRAFT_REJECTION,0.013071736589559835,0.1867652221107003,-0.10501597549890307,-0.09390117604537077,0.07322836636180166,0.14535241855525943,-0.3950899115917579,-0.5357301215811162,0.1070181348785815,-0.08974362354397031,-0.574612619484347,-0.20191299353808487,0.038113308723364415,0.04272308954127602,0.1620999362169886,0.19249506023418161,0.04151891413057788,-0.1279218322552784,-0.03570889343520952,0.059941754818201624,0.1856099848448265,-0.037936421668255095
HALLMARK_ANDROGEN_RESPONSE,0.07069548164571494,-0.0195260571423408,0.06326161936910708,-0.03541941043622898,0.0493806505732551,0.32148015601554536,-0.08764079131593104,-0.5122170828608196,-0.02805657159937882,0.010108913248724089,-0.16983883175432324,-0.17870054858051193,0.1310808176371118,0.09803965862992542,-0.018690699840753954,0.08522789121248162,0.02341406077791875,-0.05909493514856304,-0.04852630884728038,0.027017818151986502,-0.03153353906484549,0.021077471105785065
HALLMARK_ANGIOGENESIS,-0.010141741725043335,-0.3897231663672902,-0.1448725439804201,0.1454310124974755,-0.05884720809485239,-0.3800836714030915,-0.31922249051053897,-0.5845674467753473,-0.4104277219223435,-0.14799177026877855,-0.5634904652424623,-0.5625023322326957,-0.09687757608177416,-0.13877546943144534,-0.091798945524036,-0.19423986702691312,-0.008391414990954948,-0.3118355812117141,-0.052221473363250434,-0.03096087285275622,-0.4093540360309873,-0.2866720887357507
HALLMARK_APICAL_JUNCTION,0.028887654000412575,0.022761578157360365,0.08332641929814087,-0.055149782920540215,0.09677091580434806,0.048257879653259846,-0.13932690118467334,-0.44064438781859944,-0.25125111293887514,0.03474034707354463,0.04015767018206199,-0.3208972860516453,0.12607259470434024,0.1857156103217618,0.12266722725833465,0.15632470071449023,-0.007983809977709934,0.3036422803114566,0.021190422093190716,0.0321143364650733,-0.06844216794287053,0.24575833604397013
HALLMARK_APICAL_SURFACE,0.0009173598119729642,0.29965462427255285,0.1821974088455029,0.07117046254089059,0.02300240596659278,0.042792491209638565,0.3188260550518683,0.3964159122421344,0.18730541364939668,0.18546177882604917,0.3629971884277122,-0.1248636925203408,0.13471179902356428,0.12176628772413517,0.12754376177601018,0.1767249546505293,0.007940368220436126,0.053702847492355064,0.04593061715130751,-0.02072139392652615,0.18323417681724746,0.10468456442457551
HALLMARK_APOPTOSIS,0.03919852427634346,0.047677344750874054,-0.10815905152905139,-0.004154239489996155,0.019113311108297403,-0.019395597065589645,0.06410117373507013,-0.13888096947035955,-0.3224357225403342,-0.05866971224384595,-0.17311000507432964,0.3426502716300219,-0.005833616177728504,0.023009951667930743,-0.2310029213614882,-0.24296686829697814,0.014302103520311197,-0.1385352568458471,-0.040334294893684834,0.0012373426985523097,0.0710223488026619,0.18110824298411266
HALLMARK_BILE_ACID_METABOLISM,0.049701304199047315,-0.03190885804062749,0.12078755788618957,0.035275193864035395,0.0172112377665951,-0.036414889252622956,-0.10431777270175625,-0.5588740138601377,-0.19186996222029648,-0.05494359994840638,-0.07255757824886722,-0.14022916574000105,0.1922165955864274,0.12291177666791692,0.0359595792781944,0.1724932350154472,-0.037227404448195646,0.1125906010442299,-0.03426900993262543,0.007067971122229002,-0.115780315370748,-0.0061468267186090405
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.058671907719159005,-0.105558917812885,0.17594980837094934,-0.05908919633368472,0.05330874253663922,0.028692603858013595,-0.21840204288607531,-0.4634729072413541,-0.3899496598110683,-0.087971769163143,-0.4285674393752479,-0.4280115017144634,0.1131392090153123,0.19794083580880714,0.14092648214803505,0.2593527122687728,0.05728304435201147,0.1888546224455278,-0.08763930910835886,0.014411594206837665,-0.09407221316133543,-0.0228657056757515
HALLMARK_COAGULATION,0.05515655766874509,-0.03237436256153823,-0.08642283447392751,-0.04717215330745844,0.0730700074856136,0.13516311370261544,-0.40476411881478014,-0.5930158992219242,-0.17780570641393312,-0.17274926832646503,-0.5913562541333599,-0.28614563045936353,0.12795080305282328,0.18186863368667464,0.04935162508901365,0.09613176387985183,0.03891641247018387,-0.28776356763321903,-0.14075913358156725,0.03756535584583862,-0.039349963378719904,-0.19989823329922635
HALLMARK_COMPLEMENT,0.04098175112632193,0.17318502121104917,0.04955307282499059,-0.02115508899282631,0.04226756595259645,0.3067158149688604,-0.06198262580666166,-0.42398513397980736,-0.23448654037386527,0.04673261532160316,-0.37562805171430996,0.0777132993339103,0.14104034616266056,0.09376267922336148,0.13793050112599387,0.10736429284397815,0.008124491817142932,0.11636059594483626,0.03989134520161624,-0.02717733796420152,0.06855509845284624,0.22072539790032158
HALLMARK_DNA_REPAIR,0.03546435794945179,0.052552589220069446,0.17397224829449692,-0.06306181872670666,0.0850307729441626,0.2025269466886268,-0.0844913821735186,-0.37870695920964464,-0.02458542394745227,-0.02437851187095093,0.2908110617071485,-0.23388279860881026,0.11361627197178356,0.20706351093605804,0.08730846215084319,0.18242019513726165,0.027847576394418254,0.3932716770227087,-0.05941852605695556,0.022438550839308118,-0.16600530312129336,0.2326144431156453
HALLMARK_E2F_TARGETS,0.0390563777352848,0.20035918327098703,0.15772046380688745,-0.0431253598131541,0.07674496300814732,0.18145617844186857,-0.27364743396067753,-0.4734132331121026,-0.12326471764212558,0.026627881945869236,0.4140003673366448,-0.2808771718768353,0.048005971949088115,0.15392236502924891,0.09098674260509972,0.15821022391061426,0.024573801672709946,0.2315798839723083,0.04958200449260979,0.0018255321148832793,-0.14920189014920865,0.21102679147975675
