,UKF243,UKF251,UKF296,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.10386411314073302,0.026686075858156535,0.02851036310805253,0.055800126872484,0.04835626523050828,0.07708083249296306
HALLMARK_ALLOGRAFT_REJECTION,-0.0352390217790701,0.0064131925270594714,-0.04813562972162727,0.0907038910440774,0.03143763056953904,0.05320117949624551
HALLMARK_ANDROGEN_RESPONSE,-0.0066476706948077596,-0.008104949943345242,0.025364422497298256,0.08725407898216113,0.05319830032282916,0.020274512484707803
HALLMARK_ANGIOGENESIS,-0.0743808195890156,0.07010097828198321,0.014965413232190701,-0.07827582288004206,0.049594969232887816,-0.06745820904106264
HALLMARK_APICAL_JUNCTION,0.10840885872166903,0.023276301212770214,0.02520106772780675,0.08058660045114642,0.1069755762438981,0.05829410128073902
HALLMARK_APICAL_SURFACE,0.11172125937841748,0.01787987775862153,0.0037845783168104774,0.03131047725730722,0.048113016617243695,0.03928515783338614
HALLMARK_APOPTOSIS,0.042319324344153884,-0.029203759352306798,0.02850347373024504,0.05056776626931489,0.028691062655437985,-0.05285382860848571
HALLMARK_BILE_ACID_METABOLISM,0.10979865437904185,0.006950117239400042,0.02835215732581898,0.0497114754304483,0.07301727909027453,0.0777759222498193
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.14224796096682732,0.025908045712900275,-0.03675957087719908,0.024292561334948063,-0.00272483665787125,0.033857253288868634
HALLMARK_COAGULATION,0.16142065350677773,0.020212793687159808,-0.006404823906046288,0.07572144475125848,0.02957424165557195,0.007090851239627763
HALLMARK_COMPLEMENT,0.1010313506807867,0.010353661661770664,-0.0038024725783387735,0.03124223370708532,0.06485626524644515,0.0411058596961844
HALLMARK_DNA_REPAIR,0.0021705983878379134,0.05243532084735699,-0.0023269395014779287,0.05531048940791697,0.08433739518127698,0.09881744775429403
HALLMARK_E2F_TARGETS,0.0547734956882207,0.061367742180760555,-0.004919552408152852,0.0046967967533096105,0.0918512030584458,0.10601462870259393
