,UKF243,UKF251,UKF259,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.018648557280769945,-0.008950527603915338,-0.005818271551078923,0.16198875531552495,0.006520907035454432,0.005997264058060888,0.03512523197693927,0.09553247578487128,0.0008476721813804146,0.07577282490019967,0.06717782250902019,-0.004647908345503607,0.05074432437207778,0.10673232818345257
HALLMARK_ALLOGRAFT_REJECTION,0.13045771125390937,0.023440872563491977,-0.006815371454335493,0.16231041659529774,0.01435171157236152,0.015572459633448667,0.06271980618973468,-0.05960229419785182,0.05094806268041458,-0.04930954983510565,-0.0015777555961733443,-0.025991213047297342,0.019007581205893957,-0.052888250841151195
HALLMARK_ANDROGEN_RESPONSE,-0.043531559339712,0.051142477273489806,-0.035843053809537936,0.1638923300983545,-0.02460829433326036,-0.0021279233980232275,-0.00286904246456909,0.059274214921587416,-0.029733381062923465,0.07671041392545885,0.05409933618681815,-0.04276904857686067,0.06017058080764372,0.10365893438527322
HALLMARK_ANGIOGENESIS,0.011740378872378032,-0.011208467137206914,-0.03407900466603479,0.18611168771592732,-0.027802360065011255,0.0323898600363134,0.06433596322334757,0.028045291992656558,0.03480998734050467,-0.08041988765106849,-0.014164474773648428,-0.03024444406748657,-0.040979931235196505,0.009294409294349017
HALLMARK_APICAL_JUNCTION,-0.019292855648387872,0.04138628694061976,0.00790337459296301,0.19273661658957889,-0.014425347093114532,0.04756636140189735,0.029200726246531843,0.12099153646306073,-0.027986138403343425,0.13009735426856753,0.05874738652157759,0.015060243609482138,0.046716608258383266,0.14284232393832427
HALLMARK_APICAL_SURFACE,0.007358964823063274,0.04023378435815021,0.00041917825521375636,-0.052244855303195885,0.02875931157548134,0.06429059079075368,0.02263971454184202,0.061121642769451964,0.025482673793777805,-0.0290132013953735,0.05382392906894861,-0.005349099454515508,0.045608331426407606,0.044785982124526294
HALLMARK_APOPTOSIS,-0.022312850412360054,0.02938070798724009,-0.00463421018032048,0.029078557126141033,-0.024619450179211504,-0.03117340515985011,0.011611804410172786,-0.06692837827158739,0.0494910466843511,-0.07802272218897607,0.013765266069521567,0.0061668798885803995,0.023327297425059373,0.015864807921143007
HALLMARK_BILE_ACID_METABOLISM,-0.04481973049431402,-0.060726430185791894,0.0442623706855456,0.17401359892205437,0.03381146833811591,0.008915597113151756,0.021238610630573362,0.05893463389718177,-0.01861831426332555,0.08479729643962743,0.05751661960777594,-0.0009561669053993538,0.05226958234890687,0.1373363463973006
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02782028500735743,0.06860118718548444,-0.03743874973603127,0.11029227572479545,-0.017101632417009977,0.08503213043799157,0.05227857899724884,0.08512407029045851,-0.06953870656718246,0.10028296192737084,0.04337889167453869,0.007296925149282655,0.05789767419172478,0.15206934516058176
HALLMARK_COAGULATION,-0.04216681877045385,0.019419823633448432,0.03777349069469151,0.11699840144344623,0.0008163031885907267,0.01400008943506005,0.04401821650997353,0.04762535618582314,0.10914306234438,0.009157911895681032,0.02950557151380098,-0.01698644420911328,0.03907661111328069,0.11140824975860612
HALLMARK_COMPLEMENT,0.09823979187143018,-0.00010976045493296953,-0.015753644467302434,0.20129098753654534,0.002262295330115426,-0.007330961157905885,0.08772881811303161,0.022152484584993495,0.007933714277199246,0.08365092351814139,0.06298222271478485,0.014270760920791655,0.03006430066596281,0.015119412070704873
HALLMARK_DNA_REPAIR,0.01659329677711628,0.058041773500909714,0.011287778126723822,0.22419283365308765,-0.03723821506963862,0.06258579303471888,0.09296119224484359,0.06589686855209599,-0.034830743754205945,0.10861339234611057,0.073410240559191,0.032995729939350855,0.0782317042869594,0.15689837194274422
HALLMARK_E2F_TARGETS,0.030174851544613364,0.060877433817184363,0.001863496320266114,0.2046747536724648,-0.021772663548768455,0.053766049885942906,0.01386143018596272,0.029923548055487928,0.04848089637584511,0.033752237961367094,0.048136657952899196,0.024945371484406648,0.03511207942760457,0.1489664656929794
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.05464232018262472,-0.011508351335292046,-0.013585970205184074,0.1895428651204713,-0.02313287380625977,0.015128460190247462,0.028837206072449665,0.049103727941155334,-0.02211786885357152,-0.03410403791951523,0.0367494497107316,-0.033879016513023795,0.013569170826320582,0.11883123192505936
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0685737241682782,0.011951587962188518,-0.039308918920160606,0.18677328048332134,-0.07629447330836417,-0.07904291640828176,0.00733449607013777,0.015981840831565414,0.00524519948530037,0.15354991617269576,0.05709600573161796,0.01222306287040748,0.06740318176282444,0.13291140904794338
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0024158852479615354,0.026000459056531113,0.01563186438922324,-0.013169185673331602,-0.03498621803642472,0.0484517338458822,0.08915502773827595,0.0584110837349874,-0.07947906783726548,0.04862458326740501,0.059467276592330455,-0.013235107719917982,0.06764041612283195,0.006923253413490609
HALLMARK_FATTY_ACID_METABOLISM,0.01689339693540643,0.025971785638069702,-0.04102294971649347,0.13389176946522646,-0.0352169481924035,-0.015398788335929451,0.033032571288496626,0.030398017228491305,0.003460133381858809,0.053781999308721594,0.08987580501238186,-0.005505397917195508,0.08474278458569433,0.09316994523746443
HALLMARK_G2M_CHECKPOINT,-0.009432380508807648,0.032281719314308184,0.013198803442098814,0.21626927836188783,-0.0037919399361233236,0.07765826208743991,0.007049679823655075,0.08722184501186812,-0.026481189471510718,0.024760066173390733,0.05431573952450027,-0.021160593053960564,0.053583510821635615,0.10570503336716214
