,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.008618718299594298,0.049034940855216425,0.006424719225604473,0.03448654374160201,0.1374367749379172,0.14820374146102142,-0.02402962061925619,0.10820450387536834,-0.03572088285001356,0.16604399738336234,0.15211152506800726,0.18558670897842494,0.3150644329520245,0.4229806949230363,0.06546451822557904,0.04301602930500118,0.03952849264867872,0.20689755229237058
HALLMARK_ALLOGRAFT_REJECTION,-0.012044054252036633,-0.1048695494997724,-0.02421966149774605,0.05452621840733136,0.012822681564242974,-0.3034890605527354,-0.13012030632535435,0.08125669920372047,-0.0846980896507061,-0.3061202154323067,-0.16068527520861936,-0.02558078403704334,0.17147487283526455,0.2206058631673629,0.057404483971743095,0.039257098861006055,0.05165259605345613,0.016459841004573483
HALLMARK_ANDROGEN_RESPONSE,-0.022950501502828742,0.03150728489636155,0.006827782165102677,0.02422810304744723,0.17657147333701348,-0.06949713137950674,-0.09254910829259622,-0.027080128896707203,-0.07693457262796803,-0.11454502274583749,-0.1362510088843877,0.13796724227251517,0.15898210271300817,0.3072858748207035,0.03586048223871156,0.04123541644736798,-0.07276873079855918,0.08838119254781342
HALLMARK_ANGIOGENESIS,-0.174076545926902,-0.03256891479125716,0.12421638203083159,-0.051673368248241605,-0.19274587434841675,-0.2322394614819357,-0.12206840690937519,-0.2877657036271911,-0.07101961991443514,-0.2900496084011648,-0.4223206616746562,-0.05501794871147862,-0.14954174000247933,-0.2926557294422837,-0.07155524279557995,-0.04608196829805595,-0.36509901212034945,-0.0759947612657181
HALLMARK_APICAL_JUNCTION,-0.030219354496482508,0.02777007071043518,-0.02942047063783239,0.03609336159023333,0.033730749326334485,-0.1114235928714755,-0.09376838611437548,-0.23838617166530957,0.05641384594933109,0.015533392294787491,-0.2533346815809823,0.100591008339256,0.27590412523090235,0.39689569913169503,0.17724831724990742,0.10716021414229898,-0.0587392004240945,0.2082393872341757
HALLMARK_APICAL_SURFACE,0.12773412240827742,0.11440310922744952,0.0031485210461101587,0.02288644996103901,0.06061444173217725,0.25561189207048335,0.08162201529007061,0.17730987162160666,0.07762314642099082,0.3123535467966425,-0.10505450035772897,0.12066466449542024,0.258235263430522,0.37840923908990687,0.049864545713587956,0.09653463152634557,0.0758244433879021,0.07733269895639638
HALLMARK_APOPTOSIS,-0.03419686320791191,-0.0844976213134254,0.02256127498140125,0.030979940769198255,-0.035346731438612,0.07045773225242262,-0.046944818990987305,-0.2124497227486335,-0.009988996332186521,-0.13054390626533002,0.26504452854071087,0.0219893891023322,-0.24321012737527015,-0.21175045914144144,-0.029297119637698855,0.022367866382760296,-0.007402698986461368,0.09628247094823478
HALLMARK_BILE_ACID_METABOLISM,0.016809109495508866,0.13535266129469237,0.0034315763995703625,0.05224963863754607,-0.022752268496963556,-0.13233666175521538,-0.12763809191860967,-0.17456184427613705,-0.02677556314200851,-0.06287274793098666,-0.15961016958445262,0.07777441549317494,0.20875685372517258,0.3469889225532334,0.05541184863636665,0.004964227737705818,-0.014479324938563317,-0.0022437214361498013
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.13569353796791647,0.15736831056055312,-0.02663043267542572,0.04270002564421429,0.019552815863895456,-0.12744902302635602,-0.08760662642445396,-0.29531298831514974,-0.09855986183556197,-0.232731619899802,-0.3579436637833678,0.12158257615538,0.3167538399762067,0.44134597933107134,0.07636535720468543,-0.0032198617093539897,-0.0701326860852157,0.003320728207405438
HALLMARK_COAGULATION,-0.09109182628618344,-0.11364567167724986,0.022073303702573228,0.02725881093837746,0.02411984896512027,-0.30398327167336925,-0.12665465212118918,-0.16096324572792123,-0.1551905504420295,-0.32692767535451006,-0.2321966179213447,0.10505171692778092,0.1826987423251911,0.2424713716197293,-0.10764522850977691,0.010109682404210167,-0.06850974444449355,-0.11390534271973947
HALLMARK_COMPLEMENT,0.08313573917034989,0.03866850825884224,0.05477563412732253,0.010599259471403338,0.16521741400620346,-0.01760013022254856,-0.12058367321128474,-0.22739744583589774,-0.0014293573759767465,-0.16108107694537746,0.0802680546526004,0.06285250146998958,0.20136283580860184,0.2476359108922674,0.04358799520386717,0.09239566513074113,0.04479969117800879,0.20934932151038987
HALLMARK_DNA_REPAIR,0.014983538409925829,0.11244171473025791,-0.03001950786123492,0.03863512550939365,0.12138899969725823,-0.034575726723545364,-0.10188772194782612,-0.04045298343112054,-0.006750677307696014,0.1624595821020055,-0.1774661522307596,0.18165697522664145,0.30927984956053445,0.4327915098948533,0.19634555193410388,0.09985925682132665,-0.062087494565548164,0.2231877917552054
HALLMARK_E2F_TARGETS,0.1030349942587354,0.1416186098184631,-0.07363763820488091,0.059663449325031044,0.13234125568380567,-0.19312517016661676,-0.09210188755823084,-0.13010101030502663,0.05491821659724483,0.24695292313284686,-0.22934332142112202,0.18365495533806767,0.18119443482990602,0.20824142318128402,0.18300686007947703,-0.038094262757391424,-0.1420884040194867,0.1286897355519241
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.20078922189529214,-0.15104105176342628,0.06411521425892398,-0.03717697970667271,-0.11669789998074902,-0.2775479994571498,-0.11390594006618439,-0.3329140173898685,-0.13256162519073894,-0.2829478709722279,-0.35548105315697687,0.10470366307053111,-0.23028876925997063,-0.27438315733485164,-0.033916550878761234,0.014050944071085878,-0.27199051208368874,0.09810752235913485
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.003588392971257238,0.053206064144917166,0.044112445777189147,0.013012618272171348,0.19850304223494306,0.1503868692044711,-0.08379351742237243,0.0018300846831885893,-0.06513947994279098,0.3003067968451253,0.37292488390788636,0.00728747740917495,0.20716434242766377,0.21821084379461078,0.15860448565740193,0.03408380587898234,-0.10424163935220482,0.14440460420241297
HALLMARK_ESTROGEN_RESPONSE_LATE,0.10602427652691221,0.131867448989378,-0.03352553467034363,0.059649702497265034,0.06387172490381775,0.009780295693216425,0.060796475169445356,0.005786181434352816,0.04196015776510168,-0.1280771496266253,-0.2761186908823087,0.145467070847447,0.26124427858587035,0.38502442624896993,0.02400641163838448,0.08922775576650212,0.16113403716594918,0.13115525893724134
HALLMARK_FATTY_ACID_METABOLISM,-0.06471962945979207,0.039576806504785546,0.011634578235768816,-0.004891432583213463,0.1417136647325146,0.07620448470139499,-0.10695272886308706,-0.21006652814293864,0.05220726812901633,0.12350081650181693,0.2918224898609313,0.07711143241683906,-0.11247029703005551,-0.045388762499887284,0.06040806625166279,0.028253551747048238,-0.07540296058464255,0.073579589227076
HALLMARK_G2M_CHECKPOINT,-0.10047938296815505,0.11414990298266742,-0.050367265113189154,0.01802029153872239,-0.05571863725902173,-0.2497515543046237,-0.10011699927339869,-0.2079136985711926,-0.023168038729450047,-0.01971794715928273,-0.34630250448731315,0.16581157365776064,0.12231015661791331,0.1475582768611769,0.09681358008404606,0.06284885509666238,-0.27087853136898477,0.18354764154289144
HALLMARK_GLYCOLYSIS,0.04367949860879717,0.12414425185271193,-0.021205762707670054,0.014348940560320262,0.027195401063789277,0.1989852915168013,-0.06872592551837395,0.004025710957696676,0.14000537591733492,0.3686245879228419,-0.07878703962245966,0.02121336035895479,0.14715816684957186,0.2212595509907216,0.16585354887621076,0.061185355152593435,-0.02010683271182457,0.1872378263124121
HALLMARK_HEDGEHOG_SIGNALING,0.18227482438689643,0.2529629101997357,0.0029137204265766996,0.011112739555251652,0.205688344686959,0.38413489387534994,0.1087429722544707,0.29632994643394406,0.2432893839107231,0.42820497621207254,0.3676162118648213,0.0554377935229037,0.21714191570113017,0.21929454976945545,0.19803843820230294,0.060136347950730425,0.18403689509107224,0.2658332488574477
HALLMARK_HEME_METABOLISM,-0.013731547715695602,0.08567449166471656,-0.023465674073964066,0.04363471567063326,0.18340544509684484,0.1234205231677814,-0.0744818068717968,0.029285051151929805,0.016108367097217476,0.18488848199177807,-0.06358391405872785,0.1985167090889804,0.29876085794830387,0.38914979470198213,0.12425667961257526,0.053963964746395685,0.10252575815798116,0.10809909282378928
HALLMARK_HYPOXIA,-0.19902660201172473,-0.0379059472823427,0.051500032564864004,-0.028479456107639835,-0.09025224003835107,0.02224973189097121,0.03294605821337949,-0.2694615545254744,0.05656936307127442,-0.06067900367433726,-0.3269148972793883,-0.13239220033142837,-0.22276450432950987,-0.2788848789985831,-0.06381636753299344,0.09733817508483332,-0.2806966095491854,0.17053628462025347
