,UKF243,UKF248,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.15181345276789932,0.0649749651273169,0.07212584706567694,-0.07578465500463386,-0.024228277474683195,0.07689369424998894,-0.02549903462382919,-0.24882930157195665,-0.08077270785851715,-0.07618203697268809,0.16296469834320568,0.2291731634698603,0.14795332047670706,0.05612639506181153,0.04547160280959541,0.14959527988255264,0.10301621374467874
HALLMARK_ALLOGRAFT_REJECTION,0.012230726668985715,0.10500539327342215,0.16877603313911438,0.04273987361547368,0.03692841469599802,0.002896425821509836,0.024670091188015025,-0.17976434226973767,-0.05362789633799143,0.006601032080009242,0.21600555918058986,0.2007760004369214,0.13617216216573655,0.17233210502322735,0.05830541965023379,0.30365890288575054,0.12150128674741803
HALLMARK_ANDROGEN_RESPONSE,0.21330334409385984,0.033670617356773465,0.09278109763630675,-0.02849810633837901,0.07179686861059095,0.018109318748767297,0.05230626969485932,-0.08677321553135872,-0.06129269592580601,-0.0010544379074520255,0.15754413389039798,0.18030285568610346,0.06133919571465269,0.22124655999278808,0.04861237184680961,0.17105236409131033,0.12767532384966293
HALLMARK_ANGIOGENESIS,0.02308755058045425,0.05910748962571866,-0.04607827890388549,-0.06860272549348605,-0.04943072242839602,-0.023232665879414242,0.018425104805502395,0.445292313053693,-0.004122873208529753,0.07873088776671346,0.007183032536282551,-0.12985433271536204,-0.000842034084083137,0.10888303772945675,0.05444943141384109,0.049243738584670044,0.0855742777964764
HALLMARK_APICAL_JUNCTION,0.15667310028228065,0.14430683706771125,0.106871567384155,-0.020796036846064424,-0.02942411168381467,0.07583571186042286,0.027035957529800012,-0.1413021039027053,-0.027865305371640805,0.004132801870709741,0.13614864027923054,0.20617979672020864,0.1300599558343252,0.19256365641501488,0.06212809412514018,0.1821765490743376,0.14158784086972273
HALLMARK_APICAL_SURFACE,0.17906718168163158,0.036987439609591846,0.030058026526195398,-0.09350497824954102,-0.007487305597238367,0.04717526272958174,-0.0038566629495069595,-0.026681039400183085,0.024321056886201817,-0.04730711056805842,0.07105407218740299,0.11890020632293659,0.022360374519640985,-0.030289034247442028,-0.00015182366220403405,0.1681363986197437,-0.08072447945487908
HALLMARK_APOPTOSIS,0.07510862530450237,0.10357270730006604,0.09983454060665434,0.07927521797658137,-0.02534858250927875,0.1169807837629897,0.05768905034665622,-0.21304190347343088,-0.08270849330239992,0.022168669050186225,0.006491192723205467,0.017096277406817472,0.04265348966737475,0.2198623724273675,0.044155567620848366,0.2877441015699749,0.10613846031901387
HALLMARK_BILE_ACID_METABOLISM,0.16616922131638004,0.03250897934479166,0.00018523914200181408,-0.028212398815496344,-0.018161868369543043,0.053850070176287075,0.04456658077625661,-0.1610819345301674,-0.06710719719946717,-0.0859650410227767,0.10657114879579128,0.2221130530730804,0.11675852888574557,0.0558879662784404,0.027660299333793086,0.11472318185047385,0.15830943303187575
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.19282820828580374,-0.0865604132828557,0.03801595072004579,0.007402960004851993,-0.07840056198084575,-0.009087804224640493,0.0005968761764223129,-0.21838666012409197,0.0007713280120824823,-0.07848341290051676,0.10619116261359715,0.18092192013688696,0.023993421157876123,-0.2101409551924225,0.0019200551054298206,0.00018693218284439024,0.11233445141266706
HALLMARK_COAGULATION,0.15456817867583864,0.17834736127046133,0.1374501186803896,0.10807563217138202,0.004913904371033095,0.0682508303072268,0.06654027941415944,0.1615224561881743,-0.023267629751826557,0.05629063709797874,0.14015227558862223,0.22765937571730238,0.11187319588873693,0.2132445522471964,0.07628258388327662,0.26301036829441893,0.11257409217841702
HALLMARK_COMPLEMENT,0.05360745968899569,0.018015902122005045,0.1342366065996726,-0.018148311408895716,-0.08285805222146653,-0.045003661278147984,0.027450473179416755,-0.24897434586294206,0.02899540403817378,-0.01569399783356284,0.10133884551266739,0.15617465301509342,0.14516964303253446,0.03908129115439225,0.08573510703681991,0.0888677277621743,-0.0017241230505599368
HALLMARK_DNA_REPAIR,0.14113610789288294,0.014764297201998202,0.10197180946512224,-0.07280216872450933,-0.019778451926426563,0.04486196347684662,-0.02090671323018282,-0.1314571565704937,-0.027217374711026074,-0.09256048468187544,0.16868611666411085,0.20361261944678846,0.12368215593052136,0.06462254001165199,0.108723620405411,0.08754619000604333,0.1744487566459396
HALLMARK_E2F_TARGETS,0.17958141939633987,0.027815109937827983,0.013391209919714441,-0.044063160931889785,0.007393532458153512,0.026456886946602556,-0.01854744063863887,0.07903326669928776,-0.03545382219620131,-0.05308596988392188,0.09420706210547744,0.11584889402408967,0.11572005806296715,-0.0040508822017801555,-0.0023736497590357867,0.01585221209109886,0.12455110474277262
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10574261793459627,0.17308285109845425,0.07264582794734901,0.08556503529509671,-0.05702210690492646,0.08439921264755483,0.042920575435195875,0.418627568778974,-0.036236109288459266,0.04150325973511875,0.020349244383909986,0.007642539191130917,0.15162335042236724,0.3694419990637263,0.13324584129271566,0.30964234092916104,0.24387267362601542
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07417021447362045,0.049561992552682094,0.03899163719284963,0.015185581997668113,0.04965402210959697,0.07543698768635991,-0.042378723725124794,0.3412421154753911,0.01725523459894675,-0.0147372955642732,0.016861617627924652,0.10196478894505238,0.1225577354038253,0.09653015919974973,0.033939040609967046,0.12411476655962925,0.13304135937019215
HALLMARK_ESTROGEN_RESPONSE_LATE,0.16505980667445913,0.03319678371606494,0.08296445444569922,-0.061710209201670044,-0.027828598698230927,-0.004759098061893678,0.027485283068635943,-0.21841718215969605,-0.027646670146049764,-0.06392126371501533,0.15712898726682856,0.1630932569569197,0.12071136181326385,-0.05712272857476071,0.038969011465538474,0.035576575144591165,-0.05986382620770348
HALLMARK_FATTY_ACID_METABOLISM,-0.0007697300136498376,-0.0585130232226679,0.023080187117491283,0.04308744162526244,-0.09291362105275192,0.07733717242334007,-0.009238181563099043,0.2255848593149961,0.0613324869484566,-0.12484997329948712,0.0008273204902541937,-0.09320276786151763,0.08999358236341422,-0.04617908423216703,0.026790955309289818,-0.04044491351476346,-0.027729821842743006
HALLMARK_G2M_CHECKPOINT,0.1262266408135811,-0.032632221952421006,-0.05214614894760118,0.004612225261306838,-0.04880884259106148,0.018655013947458426,-0.051313053615244825,-0.20412016258149907,-0.06872587330519457,-0.04042298258252898,0.03837925293495154,0.05393397554220713,0.12492836891042067,0.03904702065900642,0.008320368599397573,0.005962983886494703,0.15675359058070049
HALLMARK_GLYCOLYSIS,0.04242217278268603,-0.07887441735556912,-0.1056592278993848,-0.12625762343224137,-0.04999719509688176,0.053713797779197575,-0.018644745381747672,0.26666124294786775,0.044812698042513435,-0.15860083810038086,0.04894792567308817,0.06820497082332885,0.07301294802297953,0.011654959787243551,0.020644530912557982,0.03695555078403808,-0.02926947993472261
HALLMARK_HEDGEHOG_SIGNALING,0.030651991204619977,-0.0713724151318438,0.005076819237642869,-0.10236290709861072,0.025183819041377405,0.060344470571684745,-0.03642869883507237,-0.07485301627221921,0.019660789472902094,-0.13341754518375787,-0.04303904654012198,0.04348530892209372,0.13129280107377533,-0.05626201829793781,0.04232755904024786,-0.07617133332011473,-0.2574469191707604
HALLMARK_HEME_METABOLISM,0.15554562228114588,-0.0049795715756808185,0.12085976251628146,-0.044514356856562916,-0.033316401107735726,0.07672534080379924,0.003446278877494307,0.048512057371360835,0.036334604415558955,-0.058320015773597696,0.12390521078070763,0.1964432708715183,0.1634559151093106,0.026087874542597804,0.08079204934219307,0.09214114122276965,-0.009646873020737913
HALLMARK_HYPOXIA,-0.13680516358850972,-0.050689895609522535,-0.05134828728953035,0.0018245618646954937,-0.07604848549486622,0.03085471637765386,0.028661221113212766,0.17881454854746914,-0.017322775315502845,-0.09307376756239569,-0.11010454869774272,-0.16297242493779007,0.11034671311945415,0.008203385508915648,0.031965704727664884,-0.1030921283703917,0.21595397235193795
HALLMARK_IL2_STAT5_SIGNALING,0.033870027121406514,0.0009498038830613004,0.11701906710432351,-0.04926143311141508,-0.07869013058117494,0.034789113077042376,0.044786932247440056,0.037749171503946286,-0.03949978220541703,-0.09373246049657774,0.10561556303039502,0.12799370477022093,0.07398758873403827,-0.053995466437846834,0.012497386792387257,0.005594393024988406,0.1260449159942766
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.10313774826459296,0.020435849835445198,0.03715629102901622,0.07047690276973166,-0.048119994571166884,0.013487660902860682,0.029198332192432168,-0.13276042448256364,-0.015052564556351336,0.0144193111223176,0.04899776902181284,0.07356936916815192,0.13230153235272976,0.05274543779540482,-0.0167998006742021,0.06676187097900942,0.024818969939420368
HALLMARK_INFLAMMATORY_RESPONSE,0.09125125040698272,0.06583842695311322,-0.022232019890279467,-0.11148829869619424,-0.03222171929571941,0.01659512919793547,0.00026592662616563094,-0.14253053638006916,-0.0011982593118813549,-0.09069127311248461,-0.07561299823961504,-0.008196443177563503,0.13568158533355415,0.022602547567829815,0.030187861503096335,0.042869454261932095,0.04370378743023029
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.16665367889833027,0.09004152502407176,0.13328729973887868,0.06485476950112194,0.008780776313104999,3.5911758791141414e-06,0.06687630307688204,-0.1830166545788012,0.023573916604286125,0.15007392835677044,0.19273312197902778,0.243540661744521,0.005076341142715424,0.1788562952761815,0.03389392011154592,0.23618676273876835,0.10210739054424352
