,UKF243,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06130356525475185,0.0008305094895192328,0.14995907917668383,0.12621426930317867,0.10674304848254741,0.09627983100486417
HALLMARK_ALLOGRAFT_REJECTION,0.042173127789045674,-0.010815427862698254,0.09559071859693731,0.017810781319851542,0.06861268920444967,0.04666488985872154
HALLMARK_ANDROGEN_RESPONSE,0.09905078533992473,0.006226936856237562,0.128433220416041,0.12203284633410426,0.06582200597058797,0.13554908522451428
HALLMARK_ANGIOGENESIS,0.07081036494255993,0.11106553588090265,-0.07940806824780147,-0.05773152705846407,-0.0918000795340294,0.09505461827866483
HALLMARK_APICAL_JUNCTION,0.05525339305919851,-0.044368645142220275,0.12336889074786088,0.14040684348240065,0.10015769310926877,0.09760992330546697
HALLMARK_APICAL_SURFACE,0.07005657828108995,-0.0008460478421958778,0.05335974223085777,0.08349073136382172,0.08154111926686473,0.1506996271523765
HALLMARK_APOPTOSIS,0.057781415292815504,-0.0019895275845081303,-0.0898016604741385,-0.014374976065609479,0.08981203858408371,0.0472053624039241
HALLMARK_BILE_ACID_METABOLISM,0.07978017600254254,-0.05185878822687932,0.09969881441606747,0.1150485856056983,0.1213518816970296,0.02357948027966789
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07781699957503452,-0.020254513282336874,0.12572774601021516,0.12206006097654688,0.10814327523813366,0.050196012749316524
HALLMARK_COAGULATION,0.0648631000218738,-0.06070210150974812,0.03086529882561771,0.08589402472327477,0.07527443838835123,0.06402761808616461
HALLMARK_COMPLEMENT,0.06565175156477865,0.10736505013412663,0.02818374235779847,0.08757363903202676,0.08069143803831866,0.0583980653252523
HALLMARK_DNA_REPAIR,0.09192411596496963,0.04884019265111084,0.1327473192058414,0.13912719388823377,0.1532780743714139,0.06480482796666195
HALLMARK_E2F_TARGETS,0.07794773731521257,0.026574622275706408,0.01440117958129618,0.09009553608999193,0.1264596724138451,0.07753967936843736
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0674798493940574,0.028052737063536202,-0.1423668432276611,0.05076608202652606,0.034473561304366726,0.11141875372726076
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04875826733082939,-0.02668178666077108,0.07147445953432739,0.12492497745449911,0.047200697586014945,0.055014572687598406
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06424951194505245,0.04177482251854133,0.0977020319889384,0.08619219685798381,0.1204967772336106,0.04948990858924401
HALLMARK_FATTY_ACID_METABOLISM,0.06137026309522886,-0.012638633229376526,-0.07065073970448359,0.01979794401446193,0.04915117219839342,-0.04111906853680516
HALLMARK_G2M_CHECKPOINT,0.07087467197198723,-0.031516320910921276,-0.01238323059175749,0.07017667076760371,0.1303993716117115,0.05298447437855973
HALLMARK_GLYCOLYSIS,0.03159343272097781,0.03418532287777454,0.042925007556652926,0.10401606818864842,0.11650601613936037,0.12718470230581286
HALLMARK_HEDGEHOG_SIGNALING,0.03217176857826129,0.05718948681567068,0.0009512927379274446,0.10784916783641943,0.11706905677136595,0.117298033068217
HALLMARK_HEME_METABOLISM,0.059962364777468746,-0.03863199742659689,0.13644044891007814,0.1290892762733553,0.11951740689051676,0.04811791308050614
HALLMARK_HYPOXIA,-0.07957028772448314,0.11777031573456564,-0.0769635172825954,0.0018095929577180364,0.024939729283999776,-0.038025438041289536
HALLMARK_IL2_STAT5_SIGNALING,0.06420458517726302,0.07347308130520631,0.04739839011372294,0.11452776277735606,0.09863479979107961,0.10770608586335206
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.009765091872259985,0.02903911323755437,0.003685357927154203,0.05181932748733626,0.12815462618081483,0.0874899611431132
HALLMARK_INFLAMMATORY_RESPONSE,0.05488236767811633,-0.0008736844644938906,-0.01846558905341144,0.05269002997710216,0.06051453488097692,0.011614463721052829
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.054937507705771875,-0.07295328089029207,0.12678946907974017,0.10514330814305099,0.14347049845010224,0.06455566712423261
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.054031234492246775,0.04758622439853444,-0.04340574899219406,0.05570152753493492,0.08533479799788014,0.05683155150272189
HALLMARK_KRAS_SIGNALING_DN,0.07866419259744219,-0.016719673332565244,0.15319456472812873,0.1167987922103294,0.12961257982815974,0.03802978217911712
HALLMARK_KRAS_SIGNALING_UP,0.07513580515639842,0.14429389722741257,0.10540826897890693,0.08621680437353944,0.08093294900708593,0.09527587621489092
HALLMARK_MITOTIC_SPINDLE,0.08341871883835851,0.036100888676594216,0.11610119025470111,0.12067311797052081,0.112107880100535,0.11658479016282321
HALLMARK_MTORC1_SIGNALING,-0.01731995238971004,0.10699209101726856,-0.08349286987978081,0.03868784072443123,0.027584510062292195,0.07712758836504863
HALLMARK_MYC_TARGETS_V1,0.06520338767579135,-0.002975072727226425,0.17012701910919,0.11262106095644107,0.07453091623386342,0.07324760076158068
HALLMARK_MYC_TARGETS_V2,0.051263240721235025,0.016718919606502573,0.04269922031890181,0.11568839276719965,0.14227143161173936,0.07440098071499911
HALLMARK_MYOGENESIS,0.0828051797353203,-0.03656493268917994,0.11681538234157975,0.1268012064591787,0.0978512348234704,0.05328795057606564
HALLMARK_NOTCH_SIGNALING,0.09014838891851787,0.04761590960961818,0.14013373983805302,0.10674891620115588,0.07532196875309484,0.09424125117568409
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09094550847374412,0.06191388042912413,0.1837676666724434,0.11948313208464141,0.13261632626643907,0.042129966676778985
HALLMARK_P53_PATHWAY,-0.02178125478230805,0.08282456056479116,0.1491939417100553,0.10467899412864985,0.10111250125349844,0.04179326191456151
HALLMARK_PANCREAS_BETA_CELLS,0.1037850052694856,0.04743385577601868,0.18694426459277544,0.1268819583199787,0.12075759801852329,0.06258190174055864
HALLMARK_PEROXISOME,-0.000499212032374764,0.053354779850810975,0.16226756010020518,0.07600907520826038,0.0709001476738875,0.11705098067762029
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05985370976132553,0.030925786203971576,0.1568513384794123,0.1341773357003544,0.10989139749093442,0.11823277701796844
HALLMARK_PROTEIN_SECRETION,0.06765215697179863,0.029409965786698827,0.11814623540429767,0.14553137770207625,0.1038992231832909,0.1392383942594452
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.02900977626971175,0.12667120209283708,0.14597169236321145,0.1136444052878022,0.08360610533386897,-0.0059532682783806565
HALLMARK_SPERMATOGENESIS,0.07712545413977563,0.04417122689272782,0.1305458130258989,0.13756167297787203,0.11319861434362065,0.07529518240774452
HALLMARK_TGF_BETA_SIGNALING,0.0754254850836821,-0.008239945906544355,0.13079128673928317,0.12456401676898987,0.0904716441490781,0.11574742351597588
