,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.10302480855044344,-0.04163231802420506
HALLMARK_ALLOGRAFT_REJECTION,0.07109896247146845,-0.029043693594576352
HALLMARK_ANDROGEN_RESPONSE,0.07382338105044602,-0.060102010347276816
HALLMARK_ANGIOGENESIS,-0.056382520343559304,-0.018559192160019236
HALLMARK_APICAL_JUNCTION,0.05945982801391912,-0.021664067630012433
HALLMARK_APICAL_SURFACE,0.10275493199819329,-0.04722129756756213
HALLMARK_APOPTOSIS,0.09475393795643909,0.004506142401910763
HALLMARK_BILE_ACID_METABOLISM,0.07082866973063934,-0.024011144922668273
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10703205232983255,-0.07569695882181325
HALLMARK_COAGULATION,0.08408494994700327,-0.017190831878663656
HALLMARK_COMPLEMENT,0.10737301792901659,-0.03467791886655072
HALLMARK_DNA_REPAIR,0.06713840635415898,0.001349099400606538
HALLMARK_E2F_TARGETS,0.036858072080949995,-0.04905956618669503
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.01931946917571001,0.027155248011950132
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07618751387311033,-0.00367536732172018
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07613057368491807,-0.03217231666075556
HALLMARK_FATTY_ACID_METABOLISM,0.03253510112321635,0.042740326689491036
HALLMARK_G2M_CHECKPOINT,0.08690968239704579,0.03282810739648959
HALLMARK_GLYCOLYSIS,0.07857787899978774,-0.02077019765603666
HALLMARK_HEDGEHOG_SIGNALING,0.07157045599019474,-0.09311693558647671
HALLMARK_HEME_METABOLISM,0.09234948608871843,-0.005504069003255568
HALLMARK_HYPOXIA,-0.014044851973373853,0.06069220515677738
HALLMARK_IL2_STAT5_SIGNALING,0.061937907989493696,-0.005408866128449974
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.15355264730682225,-0.056843411751051814
HALLMARK_INFLAMMATORY_RESPONSE,0.06678156657716168,0.060665038180291
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.05708311480439653,-0.037916953722628634
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.1160172842195709,-0.013843812992700289
HALLMARK_KRAS_SIGNALING_DN,0.060294005032114954,-0.027318750565840967
HALLMARK_KRAS_SIGNALING_UP,0.055936234186823336,-0.04462905070737029
HALLMARK_MITOTIC_SPINDLE,0.06692176001056714,-0.01844540251086667
HALLMARK_MTORC1_SIGNALING,0.018309385706385014,0.016478570077269137
HALLMARK_MYC_TARGETS_V1,0.03970115254614256,0.016615301325822635
HALLMARK_MYC_TARGETS_V2,0.09395241776520816,0.017397384430536057
HALLMARK_MYOGENESIS,0.04711424139657821,-0.05109579005865942
HALLMARK_NOTCH_SIGNALING,0.029234269127114916,-0.06937814430473231
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05262285752154019,-0.02155710208697359
HALLMARK_P53_PATHWAY,0.07779137265624794,0.018828566055252797
HALLMARK_PANCREAS_BETA_CELLS,0.09483811054358784,-0.039605538969113174
HALLMARK_PEROXISOME,0.06179428255325442,-0.08207054204164801
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0711863729436437,-0.021728476542798757
HALLMARK_PROTEIN_SECRETION,0.0882568817211996,-0.025829625099520085
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.09151065024314636,-0.030607652198770673
HALLMARK_SPERMATOGENESIS,0.05638925234911796,-0.03348393476844113
HALLMARK_TGF_BETA_SIGNALING,0.04699210713102546,-0.042689438983378146
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.04694728299989631,0.009735950238517753
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07140135763880469,0.033104488578924396
HALLMARK_UV_RESPONSE_DN,0.012275364112299037,0.002136086873636478
HALLMARK_UV_RESPONSE_UP,0.05350695232212984,-0.012891095483755275
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.061012591884279176,0.01770885822451058
HALLMARK_XENOBIOTIC_METABOLISM,0.07414740249446271,0.054341873722985094
