,MGH258,UKF259,UKF260,UKF266,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8812bulk,ZH916bulk
HALLMARK_ADIPOGENESIS,0.029428510757931833,0.005481644602877897,0.04935357096673152,0.03633940188913112,0.02838254487564087,0.16156711499663026,0.12513293208364726,0.10824845316258079,0.16868324670846016,0.14649591673201565
HALLMARK_ALLOGRAFT_REJECTION,-0.03415572660480991,0.06499335591207264,0.052576856237855824,-0.058108678209889505,-0.054746444010087214,0.17507799799706153,0.044715108169390234,0.11546492471432926,0.10334380869233782,0.03633857172305217
HALLMARK_ANDROGEN_RESPONSE,0.08222540732857452,0.0162166601365527,0.03949186616062195,-0.042769873164784596,-0.002299124504687115,0.1896563829142702,0.16246338850572925,0.06086603175250885,0.09687424748247032,0.16551144513552654
HALLMARK_ANGIOGENESIS,0.0013309629250255592,0.026076082970099473,-0.13032784140095283,-0.03733443128285636,-0.10681854228127385,0.13673984573068318,-0.08946691610869402,-0.046680015680714525,0.15097703464142923,0.06393355787632239
HALLMARK_APICAL_JUNCTION,0.09526543395025379,0.03629683925374873,0.02132304792377226,-0.046881953295343795,0.009469160740032267,0.2196355242312304,0.1378203768134392,0.11791977158768027,0.1535052813337096,0.16954907531108085
HALLMARK_APICAL_SURFACE,-0.0038022920852026337,0.09242438758078349,0.0528165290250883,0.09429279383376563,-0.02828623167200922,0.11688328012570648,0.08742506481836747,0.04668318215676812,0.10535177149243576,0.1883624649201016
HALLMARK_APOPTOSIS,0.02306821630332816,-0.01678002584307439,-0.019280116488543872,0.039425845430049955,0.031463389603436864,-0.038225685672007514,-0.006810493735122238,0.0285920586539552,0.057058169869813796,0.1355038414214477
HALLMARK_BILE_ACID_METABOLISM,0.08238013136904523,0.05773825385593877,0.06222399897386888,-0.033348659268777496,0.06346584993455706,0.08162380145205234,0.087242878549984,0.08809304872497287,0.047923983198006094,0.03778788790672853
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04827558151174744,0.054068110252890315,0.008688903090677361,-0.05949278112122373,-0.031827823675238356,0.05903550714252031,0.03594692584947996,0.008366250962073008,0.08012912679153499,0.08747224060685964
HALLMARK_COAGULATION,-0.07622188232221029,0.04502234294292564,0.05292410364868057,-0.04393858936399988,-0.0035615600629273735,0.16248239544849294,0.17325499347613824,0.09308624738374886,0.15042202502775176,0.13399940544146813
HALLMARK_COMPLEMENT,-0.04005795709537396,0.03406355040667298,0.05655996200582895,-0.02022019075957582,0.023503489997384115,0.16288041156887045,-0.11783863842506753,0.16577992417849924,0.10324675658610828,0.11445982783371351
HALLMARK_DNA_REPAIR,0.11330305969120973,0.037386256427095484,0.1411812404894044,-0.021604868170499315,-0.034429325238436476,0.18346006808343712,0.10270009709276086,0.08034925723446365,0.10065771327656006,0.08117345981717643
HALLMARK_E2F_TARGETS,0.08365662753512947,0.03648884338570347,0.07168335736157094,-0.050857821520740296,-0.050458402732344775,0.05799541050160052,0.10415182938370007,0.09499253859361272,0.10565175889266337,0.08391099828946239
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07465158139456438,-0.021502496066928903,-0.06278169599101827,-0.01200715826338339,-0.04797348445630304,0.2090969738249232,0.14251455215237785,0.08203421467320487,0.18161468869783767,0.10671565979933581
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05250747994065015,-0.006796056355703935,0.1168320419931146,0.03363932977029539,0.09677636605262988,0.10941665449643505,0.06891653254911047,0.09099637318837389,0.1103019909334077,0.12025503502240056
HALLMARK_ESTROGEN_RESPONSE_LATE,0.027525994783274742,0.039945050981771243,0.05120423971627483,-0.013845702034577662,-0.05724548320634891,0.07598821234170662,0.08459384470487392,-0.05568223447549743,0.05425912440568747,0.055588953779466106
HALLMARK_FATTY_ACID_METABOLISM,-0.09446663961550393,-0.022075011879355604,-0.005862408297180616,0.0043608793492995596,0.005490294669559778,0.059814860050213,-0.01041247902113031,-0.028111872728010648,0.04698451142691325,0.03738439437962225
HALLMARK_G2M_CHECKPOINT,0.06405133200587285,0.019467500616718567,-0.005396710141701161,-0.056828329924379764,-0.051232947538177885,0.03653730091215401,0.06729874998781368,0.02625197474986788,0.14340282501824766,0.06358938799927777
HALLMARK_GLYCOLYSIS,0.09055215661841938,-0.01216580037446869,-0.011948702324885908,0.03673736651818033,-0.02750554083806676,0.14209586330607554,-0.017880593430678802,-0.04444236291942526,0.08930565144077544,0.14707631730144954
HALLMARK_HEDGEHOG_SIGNALING,-0.038674975893144864,-0.024270801216763477,0.06769751588216494,0.05935876789415018,0.04221841417209799,0.0809037856407408,0.011754357017483263,0.005573172155767453,0.125946425641326,0.19935361193099796
HALLMARK_HEME_METABOLISM,0.05230093550205064,0.021831572713807746,0.13216283763780362,0.025916482719425704,-6.053435337629873e-05,0.18817734264495214,0.061968812826438305,0.07818956078959487,0.0875151234697951,0.11982054146403034
HALLMARK_HYPOXIA,0.0926267295357957,-0.011956611987955548,-0.0777230564407696,0.028858844684536783,-0.07832185016532626,0.1726874575966978,-0.11649054754444213,-0.11714338942464864,0.12055087426287893,-0.06525567111615589
HALLMARK_IL2_STAT5_SIGNALING,-0.029185961025714056,0.03812740385202564,0.03904250998868159,-0.05490352844790311,0.022858537449614587,0.1682864999444982,0.034279037689107096,0.10932750976600178,0.09742820787520048,0.13187063183986958
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0335525933595498,0.013184228786854234,-0.1010540520557639,-0.0064364071222573135,-0.03890785785535389,0.07820908931972019,0.062207020059768504,0.1136935137642531,0.04901574498320359,0.09937004792130119
HALLMARK_INFLAMMATORY_RESPONSE,0.04284870874655567,-0.03591506600250257,0.014223473071195057,-0.00985809356926933,0.02955480803303311,0.11647793297103312,-0.05531231111586037,0.06376725007358065,0.07502987474348813,0.06366507585895516
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.09031990747056383,0.04807754576902482,0.07639514878371552,-0.028278758817044353,0.05837783532590811,0.1708224719927779,0.10158807831340584,0.08292512740358797,0.03893638981928016,0.13733631360277196
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05275394811344652,0.017963928223235823,-0.09195458762783566,-0.0632683028390031,-0.06164393979677036,0.1979969678748039,-0.04124523855485448,0.1038705676165687,0.13684955060934428,0.032347611721026744
HALLMARK_KRAS_SIGNALING_DN,0.027037722730157636,0.004851326418314028,0.12379416958774585,0.0430320338807523,0.034630791851749256,0.14945688596033366,0.0058755684091555335,0.03513164511132871,0.1301405807909321,0.10419276319626675
HALLMARK_KRAS_SIGNALING_UP,0.021399319408582397,-0.003959539015949017,0.06517129322037248,0.061248950414867914,0.0728747971562121,0.20812053581849851,-0.020905130500998823,0.1025216923930943,0.12410490154160932,0.1383013717223106
HALLMARK_MITOTIC_SPINDLE,0.05769852216418342,0.031337759448370535,0.12201795778436747,0.011439656858080608,0.01648633738695734,0.13725339534344794,0.10970422280419381,0.08923100468801469,0.0867532360853113,0.1606139801629687
HALLMARK_MTORC1_SIGNALING,0.054678698302818345,-0.010497325313924109,-0.08163861460206255,0.011088426310027369,-0.07382060201244817,0.19054529952355886,-0.05884647970734529,-0.10219165262754445,0.0704205656452698,0.0640698280765856
HALLMARK_MYC_TARGETS_V1,0.08447897817775268,0.010754170218027872,0.08829839492778069,-0.03535884891132769,-0.04200144924270604,0.16379668425244429,0.10770241399053022,0.047809358247885785,0.11557081105397976,0.07419652098255089
HALLMARK_MYC_TARGETS_V2,0.03610944759541838,-0.005934017486182418,-0.024290320648280607,-0.04119619512626825,-0.01431724302262896,0.04193208932664119,0.0038022851747351446,0.023070465197574573,0.07635375379990246,0.058042483097115724
HALLMARK_MYOGENESIS,0.06894690162992892,0.020968157021958003,0.11319495367789924,0.05114575292506386,0.06625881892777426,0.07373309106926414,0.17650767465737535,0.1518193089112909,0.07912202599608646,0.17312542561317304
HALLMARK_NOTCH_SIGNALING,0.06499920539122549,0.06735202048060267,0.07313418297987564,0.014526261064138818,-0.015466030881701131,0.14021654364404698,0.12684443294150446,-0.002076569185902073,0.10240698242128798,0.06847377417872025
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.13553284278447894,0.032380661466290754,0.11858866120949114,0.04991355744241718,0.06195919205785018,0.13159390246915098,0.046045330444826435,0.02497646590504817,0.09731479557103044,0.06550464404679954
HALLMARK_P53_PATHWAY,-0.03617766368830994,0.02534749424676631,0.10527991885107077,-0.02567528442236999,-0.04578811111223323,0.13641683740751384,0.019288117987330163,0.035091947959702635,0.10186767786600551,0.03710313560555339
HALLMARK_PANCREAS_BETA_CELLS,0.0868705685943024,0.02614757053482946,0.09059101563515046,0.0971836494763772,0.06281901104420337,0.15754475524421252,0.13928644249091118,0.0981596101771112,0.11495002642760468,0.1019396529147515
HALLMARK_PEROXISOME,-0.03121470427958642,0.007425124122869801,0.026237382078953743,0.020702483164778684,-0.012889114476005553,0.05787397282051864,0.056474295485631786,0.02418997425883626,0.015630876312348947,0.08734274588467747
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10480931785826134,0.015648617447612707,0.07131869147587903,0.050416751895388766,0.044667473127868326,0.15789710410508942,0.10858128334938527,0.09265666697418387,0.12484514604202022,0.11693053007888665
HALLMARK_PROTEIN_SECRETION,0.1084185691208428,0.0368662668202331,0.12478117312585045,0.031014046786974996,0.013102931669185077,0.21244403379512927,0.03195244378719561,0.05551288610710795,0.10749245824818059,0.18557465279495072
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.07389928429338374,0.011015614030916566,0.01179382880752805,0.0004884181287896035,-0.026758944209368217,0.027493535278350606,-0.026743596615344273,0.015492695823086607,-0.10613924922617296,-0.054162953574128016
HALLMARK_SPERMATOGENESIS,0.08032175191836628,0.02449894290722614,0.08911272391889077,0.06251823617523557,0.08016019604262595,0.07719422488520791,0.07185468427641985,-0.034221544698070365,0.049553712654743405,0.12600169941179354
HALLMARK_TGF_BETA_SIGNALING,0.04587865923265684,0.03811448204607025,0.06654277208634539,-0.02719800629477319,-0.008306963650102916,0.20438662028460022,0.1431456761879633,0.09280582542645174,0.06873272331549435,0.1408807207803084
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.027941579981108737,0.032584512342661964,-0.1039165492565485,-0.031563690018604144,-0.05104916133696406,0.15443177175496275,-0.0960242041828199,0.05916890226361665,0.030173993176774792,-0.010981492940872186
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07653684492330001,0.017036384336049596,-0.04410777979366654,-0.03193029378617534,-0.02295667220179148,0.19121289105941924,0.050351716798669885,0.04184291848133311,0.09610615123742042,0.1254441229328241
HALLMARK_UV_RESPONSE_DN,0.06611082479815902,0.02571394028059076,0.10351088328585355,0.024094509853333827,0.054697487933436546,0.18137240436284643,0.1189612803614743,0.044875472933031686,0.06819470077186061,0.14127000010394403
HALLMARK_UV_RESPONSE_UP,0.08816929897510138,0.00697673423413137,0.09437558103815455,0.059637726393871646,0.06027040963350776,0.11896225976875884,0.015912596708323252,0.021687020189661788,0.15014335626740571,0.059268002626234974
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03943602751251049,0.007595784410576953,-0.01894788768865452,-0.04400237829297262,-0.0026767065410598914,0.016318816740457865,0.16115043979867869,0.05665653591699845,0.12510484236019723,0.09902979958642828
HALLMARK_XENOBIOTIC_METABOLISM,0.02138837734809882,0.007576728867345629,0.02004315422652089,-0.023137507463778517,0.0052591032683683625,0.13756038035452098,-0.006155883246878689,0.056041687608058895,0.09274137448502369,0.07967180133940147
