,UKF243,UKF269,UKF296,UKF304,UKF334,ZH881inf,ZH916bulk
HALLMARK_ADIPOGENESIS,0.04079351532569894,-0.018481464685571946,0.042196695600106617,0.09766334752007355,0.10781836816012408,0.013678416537478075,-0.09738218566875412
HALLMARK_ALLOGRAFT_REJECTION,0.004842526207539231,-0.08175574141405298,-0.050541400580926016,-0.2101446251150291,0.028681119891596087,-0.0020623252638874126,0.0828634833387176
HALLMARK_ANDROGEN_RESPONSE,-0.07361908053426379,-0.07304105231834428,0.06522664750369483,-0.08874540953532907,0.005183016122855179,-0.044794748963668744,-0.059428872009571074
HALLMARK_ANGIOGENESIS,-0.11376945538186668,-0.1176299306609279,0.06492685370781537,-0.25307169047369205,-0.11953962285352851,-0.010085634573110265,-0.0689669422802984
HALLMARK_APICAL_JUNCTION,-0.015743864481763195,-0.09482379219880151,-0.000863499697533024,0.04947013140998521,-0.01611075778894114,0.03966705482079876,-0.11623804038169937
HALLMARK_APICAL_SURFACE,0.05049269641825361,0.1156642563659243,0.0821066307460882,0.2331819750209078,-0.04097215480299099,0.08856302179820189,-0.10529692864781275
HALLMARK_APOPTOSIS,0.012286592905412142,0.0077397064998211045,-0.02249743482468991,-0.04650920030842988,0.11301501712844379,0.0053740655757038,-0.06850231992703384
HALLMARK_BILE_ACID_METABOLISM,-0.053579340410405164,-0.10272057273737532,-0.05172419968321819,0.011908777481264995,-0.01664741885651229,-0.041534395165036854,-0.15260051815781084
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.08388197033168722,-0.02628370313087713,0.01265646528905338,-0.183014847599935,-0.03716518096724722,-0.02633730419118041,-0.1363075833166269
HALLMARK_COAGULATION,-0.06697126023240876,-0.10667902600923508,0.07010472485758858,-0.2630671601594746,-0.0010927275407461088,0.041525566717845554,-0.08497132101752479
HALLMARK_COMPLEMENT,0.07719435715874133,-0.06665667479170104,0.10576371720544514,-0.16183012501186242,0.06477214711316859,0.05019340217734458,-0.002904597817702927
HALLMARK_DNA_REPAIR,0.011065898671992445,-0.046824649234508055,0.06519921838651709,0.11041179481677627,-0.011551017232311032,0.06829871567017846,-0.05577191651064718
HALLMARK_E2F_TARGETS,0.06924081529429019,-0.09782923834253693,0.05956998995373828,0.1491705263852636,-0.0048294476842101995,0.04877576808143785,-0.14569018729168873
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.16352722961792585,-0.08853696178814849,0.045689495192657525,-0.21415829893913163,-0.06661775880934274,0.02104726563061324,-0.07783020187347811
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.01734807106977939,-0.055707960889372195,0.011051812267590047,0.16302002163351312,0.1232950933788193,-0.018608402968574314,-0.09131219009182735
HALLMARK_ESTROGEN_RESPONSE_LATE,0.08290988733789618,0.07666345568356944,-0.06726595026047097,-0.06297433826462859,-0.09404483350495647,0.0742957890874903,-0.050927032528853944
HALLMARK_FATTY_ACID_METABOLISM,-0.022150913805221696,-0.03666538397336887,0.008727497481616933,0.06444724369717451,0.055391633370476076,0.03805229057508408,0.029942241621910205
HALLMARK_G2M_CHECKPOINT,-0.09417706395147396,-0.10313838418588253,0.018611925439782597,-0.023783092966329914,-0.07869404334902236,-0.033269054388608804,-0.1052713017133048
