,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.042079874327026076,0.05230100518918182,0.14272102262198577,0.0751727523399707,-0.018397287548316297,0.03071808756690137,0.06233078602761135,0.0877394565299045,0.04141064207846211,0.03387743810886507,0.18539049232107582,0.0357097776879274,0.041895058110503154,0.04500494974413958,0.10638660002630097,-0.03527452590994753,0.20694330091535357,0.11472691623719097
HALLMARK_ALLOGRAFT_REJECTION,0.024364588362731,0.05854464655524896,0.19586083729909712,0.06640837213258054,0.09342406149454711,0.10095364190982142,0.01571473133126805,0.09898209582504959,0.0817596943341423,0.03198164642344172,0.2000693792318299,0.0008115638524937428,0.013861530936425476,-0.0015818711594074173,0.05983493601192128,0.019542916560934064,0.18535641078464907,-0.06353068895562981
HALLMARK_ANDROGEN_RESPONSE,0.01655195645789762,0.020435207253775456,0.24077446594627908,0.04089053901738339,0.06805546738076126,0.06080654466519023,0.05011093743104048,0.09795587242027941,0.07254413293697953,0.06575050638793994,0.13838194572623091,-0.01834703841305582,0.0546723029030385,0.09237334470278175,-0.019094696436272162,0.04845278722697056,0.18019044878304236,0.22131329516381795
HALLMARK_ANGIOGENESIS,0.002972451832462364,-0.05984350713366472,0.07046446345678416,-0.07697407182989077,-0.05938808584209055,-0.05961616742840204,0.010047562902886656,0.12284734538785902,0.01679212725579707,0.045668567841487054,0.15988174933282584,0.10678927199601002,0.015321674474599563,0.017290925379651458,0.09734312372480698,0.05896367811382228,0.06299459728684705,0.2409164628872456
HALLMARK_APICAL_JUNCTION,0.020743703931695254,0.17902539744268603,0.17740012623158347,0.0635665239676999,0.013527099856216123,0.14145826804375858,0.05433644837626753,0.15041514017644533,0.04996155160849001,0.006826711433692881,0.15606569295572695,0.018371212132307704,0.05456640771563435,0.09389884598449848,0.06040189513145412,0.01283872495880372,0.24139180048157727,0.1985442889945005
HALLMARK_APICAL_SURFACE,-0.010257567557448494,-0.0005177320055913951,0.07527350722312359,-0.03858458081324772,0.00584114977409954,-0.00796764345613505,0.010701633259921366,-0.01661508150735288,0.02038503225563627,0.047224627675977564,0.07921006561789941,-0.026563321367351532,0.07905233538600437,0.040018915930058616,0.042428814714516136,-0.03999796161640668,0.22687637501130722,0.13985592030285476
HALLMARK_APOPTOSIS,0.007354742064500903,0.160529314099378,0.16346577952911234,0.021669218966827396,0.03020230743935908,0.09872233449993759,0.037973786286991676,0.0407983013330587,0.040359754791937645,0.00405512048109142,0.09562865673326021,0.006360900056012804,0.1416186359552132,0.08948402566515125,0.07260339749910676,0.024835776840126642,0.0938146162145836,0.11711931333845549
HALLMARK_BILE_ACID_METABOLISM,-0.002505466043432633,0.06243792644810822,-0.01622298773784531,0.02139453776224537,-0.03272786360934148,0.006911683799376724,0.018120648277676885,0.12018998167388323,0.090567201960664,0.02411895182844308,0.09239565818240256,0.07448585258338887,0.06070124214227706,0.017479313234211747,-0.0013827490568795048,0.033990685930430274,0.097613527021598,0.028295393633636735
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05227762788102461,0.10493783136564215,0.03282280089395728,0.061125472346476487,0.04835470652684467,0.04566839216087737,-0.00809621358674065,0.08237504541014748,0.03338882736289658,0.01437609154508998,0.12150925709788703,0.006845296515529226,0.08669199678324904,0.048654809583816135,-0.008020673410869041,0.01574497567607294,0.11920678878536756,0.10745166599795707
HALLMARK_COAGULATION,0.07731800181454507,0.17203228686974179,0.23286731795865898,0.01544879635733604,0.030686151415008345,0.16822708535862133,0.035251191848776654,0.13173198083424037,0.07569097269167464,0.016058190867088838,0.13460291115632533,0.012106561283971024,0.04695366272185762,0.09463610391035097,0.11081403550362728,0.04707950128524398,0.243002671885725,0.22233519327357532
HALLMARK_COMPLEMENT,0.06420026529014579,0.09490606554330813,0.1784391523676943,0.0811680921167858,0.06376755780591366,0.0990496694317045,0.05526448181631415,0.11714506410257308,0.032323182039126985,0.026291269763214956,0.1868679943617831,0.11731241624921279,0.08200398920874068,0.043594521026370375,0.12604616038552294,0.032487871118042966,0.2023526935154609,0.1695843483505107
HALLMARK_DNA_REPAIR,0.04351100788382079,0.011274499536081038,0.13562024015308294,0.07723500122068086,0.03176898372976464,0.06356859060473079,0.032863684143652414,0.10404054854965172,0.08236284251528554,0.04070839639397661,0.17075754666281237,0.019863512836665008,0.07139849991893224,0.0698846975986975,0.09877646411381366,0.007812286202633307,0.17594980666793233,0.09304167163145771
HALLMARK_E2F_TARGETS,0.028702573292391932,-0.004320605582376979,0.06793376214581041,0.036877596896395845,0.030223210867513988,0.04333250860628866,0.02383161410508297,0.12911378608142937,0.12328243501573236,0.034350076894129875,-0.03262605305496346,0.051009313844908186,0.023747751019179284,0.0367506475120699,0.07174138413624505,-0.013824096870355546,0.10360415080096307,0.1370534876020474
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.037132732193500745,0.17537965992648405,0.21535860496794254,0.029326723711194897,-0.009092049274063856,0.06116139094642826,0.037380347456534055,0.1368542034530056,0.024991613998434185,-0.0010405134459153852,0.12840713964647096,-0.05218423651367116,0.15657214698921493,0.14924664700298718,0.12101306785742263,0.07172783674654293,0.19430722451271526,0.25715783824502514
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04797005142424596,-0.0006000574968733425,0.11268686995094777,0.02592102239128433,-0.0172229174474564,-0.011635260496486772,0.03706295646528194,0.09793907011119733,0.015907407308838228,0.014706751210689189,0.06470455297061718,0.028944686284143616,0.13524295602775194,0.12296931353642523,0.062183923030878864,0.03675331570453631,0.12384576066971534,0.12067390914525
HALLMARK_ESTROGEN_RESPONSE_LATE,0.09908161775795771,0.08497733190804169,0.10082206062121843,0.007273576395658731,0.027178354816813615,0.1826008424509394,0.07176231701267442,-0.05615063462317782,-0.016961554860198826,0.019901679683447426,0.0653420387590014,0.0502353398953325,0.03834645200980716,0.005804900255417956,0.051730562321637155,0.011215926002876131,0.12406015503860097,0.019347597942695326
