,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.016702950921603513,0.021654868898031858,-0.002543020829961322,0.020201352076621163,0.07364125631122428,-0.004153665835422096,0.10722461049709793
HALLMARK_ALLOGRAFT_REJECTION,-0.057862344940795736,-0.009350666893115218,-0.03866022849368766,0.026327307045930146,0.09821167942029962,-0.03141943055920813,0.21928279355583344
HALLMARK_ANDROGEN_RESPONSE,0.03375185329724719,0.04556478782181274,-0.0007132701350591538,-0.009382630183451085,0.09582916946886678,-0.025172292370260835,0.08009726801391168
HALLMARK_ANGIOGENESIS,0.01865792898739289,0.006152547093657092,0.06722190576844973,0.037237406903872984,0.054732101139448666,-0.036359744238566014,-0.04801523030636306
HALLMARK_APICAL_JUNCTION,-0.05485685624627529,0.030961593204422898,0.012407993960823831,0.0006432864119853684,0.173385919739153,-0.03809884769638209,0.07236768103500507
HALLMARK_APICAL_SURFACE,-0.040144746187528876,0.05829973514111099,0.0006547629183046124,0.06839474139844144,0.08467353222079371,0.01602103782692657,0.12773781607751808
HALLMARK_APOPTOSIS,0.0811758360383297,-0.02566118271046218,0.011042568290768677,0.04632749232894464,-0.010834704639954262,-0.038706011736355725,0.04281883963932169
HALLMARK_BILE_ACID_METABOLISM,-0.030819588698828896,0.051920804575012476,-0.005689530904345672,0.06147449781374708,0.0018052825742752674,-0.015885372335343255,0.06504172315798125
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.07772545425991426,0.02834891689833223,0.019051541770883373,0.06044800001804944,0.03494962407039847,0.0016882791588111676,0.05112940881931931
HALLMARK_COAGULATION,-0.006780356898804548,-0.010059646404800986,-0.02473474069026628,0.03470213949804163,-0.04335956624922183,-0.053085493807950315,0.0016432799724004205
HALLMARK_COMPLEMENT,-0.02574582303982118,0.03551833148323537,0.028245802840267453,0.04604956851138094,0.09892095272747226,0.042449112830547496,0.0905613773234114
HALLMARK_DNA_REPAIR,-0.013521023745518324,0.046239414839666225,0.02042303998477606,0.04709906006294113,0.18767767620207015,-0.021244861592164797,0.08260382833763288
HALLMARK_E2F_TARGETS,-0.013036562109692,0.015277201967702618,0.01690657497334187,0.025850924189152354,0.19173814612652712,0.017563261746534286,0.08457741137761653
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.011402789965465789,0.04196112946434875,0.06011365836541861,0.028606776789169706,0.05851200040019733,-0.052819973006984385,-0.0887603287129578
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.025730898770233986,0.053913570333517714,0.010568327750416592,0.008461084108395963,0.1120702714727729,0.004623373288101052,0.031219761687569132
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0035286683811618555,0.0465065800736452,0.03696000215905199,0.033091324163796954,0.08789715865790527,0.041482157870432385,0.11049432479079654
HALLMARK_FATTY_ACID_METABOLISM,-0.046934944599249816,0.10618523691882663,0.11737581067392941,0.04487218046078531,0.024316673632306527,0.004187820237801433,-0.04059427601494501
HALLMARK_G2M_CHECKPOINT,-0.01338208831317405,0.021715254371627503,0.007906795835954987,0.03173118018365581,0.1798699582350237,0.002787952744582165,0.022158881254202553
HALLMARK_GLYCOLYSIS,-0.05273661771359163,0.09996692001344709,0.08617369729120138,0.050908695573762736,0.1481936622759017,-0.0026244686993943923,0.05343052127577623
HALLMARK_HEDGEHOG_SIGNALING,-0.09269316015411458,0.1019490698428796,0.07591032150390702,0.013763632190492418,0.14420035245219734,0.05473871866498198,0.16477856406255137
HALLMARK_HEME_METABOLISM,-0.020708325178412732,0.0264446698669234,0.003050173098556491,0.05747607048331279,0.1238733004579308,0.03666062743066122,0.051631619177405004
HALLMARK_HYPOXIA,0.042165536839693256,0.0603769145462259,0.10957053090726476,0.01248697613799217,-0.052710058284082525,0.04971083624496044,-0.12538923949750688
HALLMARK_IL2_STAT5_SIGNALING,0.0005252451893522493,0.05894002355123954,0.032169356921307776,0.08245315032057228,0.12452742165331472,-0.01434947904265704,0.01843183870067659
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.038545237088270824,-0.04418020405746839,0.006140888737452036,0.01733992271015835,0.07001374804570219,-0.0283956571751012,-0.07870296299287886
HALLMARK_INFLAMMATORY_RESPONSE,-0.020879539153120623,-0.0289415030581703,-0.02233953157688646,0.020211814597038996,-0.014414648141738729,0.0002221707147740392,-0.14436978394695354
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0017646278159662932,-0.006953268645109006,0.004564023414851515,0.031238354890644023,0.05685775289472854,-0.019565076648194683,0.14875527324752078
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.026621636689273136,-0.03917264636032956,-0.01118696349203224,0.025890320732821097,0.02233482451573793,-0.056747153136117896,-0.11942329849685522
HALLMARK_KRAS_SIGNALING_DN,-0.07668484589417929,0.07165181057923346,0.020978188861539692,0.030485825398772082,0.12821640228456063,0.023666595315087448,0.2159080463510563
HALLMARK_KRAS_SIGNALING_UP,0.004813654067627132,-0.008724672494744986,-0.00338843405914482,0.02718382037035424,0.16043427343359165,-0.01830059962894708,0.21972979825896266
HALLMARK_MITOTIC_SPINDLE,-0.058908380313653315,0.06704811469263741,-0.012397703877194202,0.04547620326794807,0.16051758250696732,0.012303489001969772,0.12191887404120788
HALLMARK_MTORC1_SIGNALING,-0.0104558379726491,0.06640793910713112,0.12410316445346796,0.05999789940438099,0.06362596099640715,-0.020285116270957807,-0.0553477178519338
