,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.023564407114843176,0.025324602385234807,0.04540844963013099,0.0540237144723137,0.13078937736616936,0.06914152624781754,0.0673748602055077,0.03859637257151537,0.03554929458125441,0.0811863196706346
HALLMARK_ALLOGRAFT_REJECTION,-0.013398389833003134,0.004164646946009151,-0.03089667444980689,0.11130918483604603,0.10961214660708134,0.044169025028007916,-0.0034710863319176266,-0.016988694935324004,-0.024558723951093746,-0.03714175439196519
HALLMARK_ANDROGEN_RESPONSE,0.02365719747278794,0.05365038051037636,-0.014751510898284855,0.14142892795974646,0.10465994689777422,0.06074985271776603,0.009569331626272347,0.0489242369303558,0.020586418953340017,0.0299434520369991
HALLMARK_ANGIOGENESIS,0.05765714871757212,0.016202685789973192,0.005513028607261282,0.14492947498746078,0.09732661108099346,0.04647247282035552,-0.007611821355842409,0.04622490484738201,-0.10044881334647116,0.06048145183871943
HALLMARK_APICAL_JUNCTION,-0.012693679519980287,0.011601248357234962,0.04414179858356372,0.17101437409259534,0.10741871536573695,0.012267736948155767,0.02915849711493812,0.07315698353969306,0.04591843943047505,0.10620873393892287
HALLMARK_APICAL_SURFACE,-0.02134329169980003,0.03787211671144633,0.029913623120392595,-0.010555363539362123,-0.09543510229601036,0.02233143047314428,0.04559369808976364,0.06727327528749465,-0.00789649101642131,0.0015151392067464802
HALLMARK_APOPTOSIS,0.04948145419699783,0.006442353876570605,-0.04789327239829614,-0.01742381248312919,0.0034656729135486572,0.049160117934063476,0.06637459180414283,-0.046282684483322116,-0.014688787627372765,-0.0003857331477213606
HALLMARK_BILE_ACID_METABOLISM,-0.06304716043132945,-0.03481332224762657,0.02773323612205285,0.12050365897375102,0.09310129049314357,0.03414754185028106,0.05821510049442727,0.09598671494122371,0.07949607009694366,0.021946322885984155
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0039060024920348955,-0.004113801938976049,0.06969219934047659,0.15654421725472034,0.08863534214558566,0.02566236999095696,0.05822766783885371,0.09478036021251332,0.08860182391734596,0.0984122850710597
HALLMARK_COAGULATION,0.006262981487487962,0.060736432433053086,-0.03497202017216931,0.09727360744426275,0.10552113854488059,0.02479189698092936,0.06530916222193361,0.04853646192071394,-0.018359984399916075,0.11548623082008581
HALLMARK_COMPLEMENT,0.00015675174878828306,0.02431647108742381,-0.02911170225182978,0.07083037766616333,0.10398104698832941,0.036463315521431665,0.03321422336310345,0.00019580285818632007,0.06002567836163408,0.10938706659682575
HALLMARK_DNA_REPAIR,-0.02803553089681897,0.021842741959083145,0.025786010347506584,0.16387693740797674,0.13209504249862322,0.055406501531594377,0.08967410790816586,0.08581630406396361,0.11532244379769223,0.10561343347373038
HALLMARK_E2F_TARGETS,-0.052867567869411755,0.01283973672829807,0.025233925006799197,0.16725573526762078,0.1289313166729091,-0.01736702831837222,0.058131570364489,0.07137942355414761,0.10263443904447928,0.07408126333606477
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.11222125176043057,0.053379623207320974,0.009472981686196232,0.151120813972623,0.105243194103244,0.019774560443994824,0.057463828568331765,0.033701560690119425,-0.027668690930285348,0.10983956233806226
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03144251411517289,0.028973470707640916,0.028624322899860957,0.057293828148636046,0.04764482672332268,-0.03308048573328614,0.08939148960711032,-0.05745494180712379,0.04902884528716532,0.0736498932803721
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.016362915853004884,-0.05122790912450593,0.0021239866962004302,0.05859000528554374,0.013849823882802384,0.009976315292569973,0.03969470967108296,0.08406889002514756,0.08569963279929914,0.06519236664840958
