,MGH258,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.11324845947639245,0.048936165553998254,0.13663401356759358,0.03553212032169443,0.12467036965135271,0.04014189041516796,-0.14365210075872178,0.07831459143577764,0.034457064449936896,0.055107842359550616,0.2884319887055611,0.1076834801570826,0.03454078557917453,0.08058605561412112,0.005900456087318897,0.2094513027506454,0.17080675032865528,-0.07745647387766495,0.07589308442562062,0.019907431076727575,0.1352796462288138,0.07939159920734785,-0.005898872454200406
HALLMARK_ALLOGRAFT_REJECTION,0.18569614556448855,0.12475771606405946,0.10227140795132897,0.013684304582513036,0.0712295501621286,0.023212180893131946,-0.06329567657169981,0.06033261028290836,0.01843950262746013,0.13183956124867952,0.2905557871067521,0.0305640158036535,0.08650577309586063,0.10759642174361157,-0.10089406494798206,0.1597960698577121,0.05415845725090277,0.029790950774346188,0.026225271462945135,0.07642994468035368,0.1519035556945416,0.05254443189389169,0.06154920906843872
HALLMARK_ANDROGEN_RESPONSE,0.01223738322379868,0.02467775146339791,0.10798092011706853,-0.0014546159946526185,0.09563086092502404,0.0687465421684582,0.09312654424390802,0.04098155459336106,0.12030305783115468,0.19129854923829206,0.23887557112658697,0.19782887350088674,0.05253172935968702,0.0611580386444166,0.01702470157717086,0.19432647996499325,0.1264956480307057,0.07292890754386326,0.08363091111735098,0.04900576918511491,0.11211989966060726,0.07589129834756428,0.12008609862542739
HALLMARK_ANGIOGENESIS,0.0627830136204437,-0.057833519700507575,0.05423903433965179,-0.04408367191097573,-0.10767951334229503,0.08262539217510807,-0.009256447590354397,0.01128792625466309,0.1452816773097264,0.23411172509502737,-0.10282232191761125,0.05394145847125044,-0.0031124414300455544,-0.13342531625658766,0.03414668284286499,-0.002347731657810436,-0.05299533044376161,-0.11163239360498595,-0.03722357822773825,0.008710365928937903,-0.05127408258403493,-0.04123380702714527,0.14863930461680114
HALLMARK_APICAL_JUNCTION,-0.071991363248029,0.1258322418284731,0.13259700761994517,0.07119065606722418,0.07707668161227708,0.11129619513930868,-0.08558551417623081,0.09175853237890899,-0.00718587964999158,-0.0072317326588729695,0.36021662670213456,0.2206764252064307,-0.007752823228304996,0.09059635737689975,-0.021140247045432117,0.19103931890849737,0.18045489496267236,-0.05097601842903906,0.08628870922267809,0.08207814850584784,0.15982062447255652,0.04600556548022954,0.04984665261048017
HALLMARK_APICAL_SURFACE,-0.12018441091957874,0.05309842204118404,0.08704089767182915,0.0614784155226112,0.13225390737595305,0.012254810766118793,-0.10537796931998487,0.13582109246957527,-0.03657787212582754,0.04065405432164258,0.28822762456881534,0.25480620097425727,-0.06049174063719069,-0.03387474430516949,0.018287017402514604,0.15447074028595412,0.10962427640699805,-0.027658833715124304,0.022034479071974852,0.006165194143406054,0.16154070568917925,0.0949971735102019,0.10981219005278921
HALLMARK_APOPTOSIS,-0.04921983636042464,0.018484118835570006,-0.03257874773785409,0.04085331313600102,0.051964307860667414,-0.003965727665192488,-0.1229180174618198,0.1064425136792748,-0.034653052390648614,-0.06871170124092114,-0.06389752630340659,-0.11514030293826036,0.12761988044781947,0.05113209732018735,-0.04419013888388407,0.014592337339510644,-0.02499509879144647,0.007732686323224967,0.08478804076083085,0.04339664293106209,0.08774372311385688,0.10619644405686614,-0.07938267823700629
HALLMARK_BILE_ACID_METABOLISM,-0.1272597864873273,0.06742300082239712,0.12542000570097933,0.03379736937856392,0.03946401881338447,0.13764225406063096,0.09287464802962739,0.05025979672499558,-0.03138327983415285,0.18806424197036148,0.0918890381239717,0.2310882939662199,-0.018687037979759156,0.03651723477554859,0.0481126910099098,0.15996513570548743,0.14920832790484234,0.039163532432831376,0.01832749147110298,0.026192967821625265,0.09465070858796162,0.05531006991435901,0.12827678586999
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04818433927484496,0.09404775115330301,0.05592194496080141,-0.0008987619674598388,0.057778401860298284,0.08263542297691362,0.10817977565861021,-0.019208542315763556,0.11933845312143052,0.26533705806405516,0.29115599939806003,0.3114929277473566,0.0035801176167434188,0.04385997910587688,0.057149438030979015,0.2296174293676088,0.16635529589028916,0.0734761172753915,0.030034950382378897,0.029408611216701297,0.0684240901631153,0.03192694643855452,0.2443508586588725
HALLMARK_COAGULATION,0.24269762197396494,0.07474609987879575,0.053863276774020696,0.05590443160183974,0.08259285741706199,0.05615729565109207,0.032617504316956016,0.06690282762291201,0.14164361168808362,0.22721390025755966,0.24380283889035576,0.2157374346775432,0.11313511420380382,0.16403308915068882,-0.06067078999295537,0.20944780710639294,0.11623993778586396,-0.016241869856774234,0.12112399584472444,0.09067362249574913,0.15491419424976569,0.10554775562213974,0.3213884201433937
HALLMARK_COMPLEMENT,0.18313695174358788,-0.006783142592969802,0.09659204841284394,0.02333564456793014,0.1323652442381119,0.048250476719908016,-0.1757396680413944,0.08814045356708212,0.1352217958972566,0.16069875571461603,0.2019347146048558,0.004305114842742326,-0.005292840631596175,0.1096117122124909,-0.028713579421931923,0.19409139589832877,0.06386808594669846,-0.0650368330830118,0.046749658207245484,0.04741158083164384,0.09730667591221813,0.002369170085633587,-0.0832738107250992
HALLMARK_DNA_REPAIR,-0.05919461887051723,0.1447764711202343,0.0586206444391757,0.019140157363589497,0.09385546130415774,0.10612164231995408,-0.1623363042719962,0.08517647130800585,0.13464286268625084,-0.056037932113712115,0.3063207008886336,0.19824760445946435,-0.0428733480357644,0.04434203683213758,-0.023216324432312693,0.21628573052359545,0.1682846714007794,-0.0023299777999646275,0.016739887627651304,0.0453640511842909,0.12037078472354683,0.039300908746792866,0.05835663395969549
