,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.0019434335469892489,-0.03795056475382366,0.050634374744005395,0.03976738321383528,0.09452411024936457,-0.012162020171804537,-7.510202264739266e-05,0.07191378213712038,0.08039800427867448,0.009768106949859636,0.0713705445553142,0.08885046335310003,0.046869201243059246,0.03906749055831244,0.011910151941917406,0.0008081315718653635,0.09391873391968786,0.024807331744454608
HALLMARK_ALLOGRAFT_REJECTION,-0.005897813925651931,0.016190903556221086,0.027610969272550506,0.002781135558887341,0.11733186410706942,0.014353078227531495,-0.04849159582656413,0.07629356318346055,0.063918369628992,-0.05077476014900797,0.1608363167093021,0.07466582843771868,0.011677787879220877,-0.025032599120968415,-0.05201875821899014,-0.0011678125614449073,0.016869043404350862,-0.09697311225685779
HALLMARK_ANDROGEN_RESPONSE,0.04787934132709356,0.06460930834083492,0.015778068762211033,0.058414835826932215,0.0797901662765801,0.012854951806643568,-0.04164147700806102,0.04142188904135587,0.05391556533592628,-0.003976891091615191,0.016859389318483367,0.10861253855503025,0.0027424117454155628,-0.012592548215794705,-0.026356065316666632,0.054820485302259615,0.009371591676060281,0.05916392401117414
HALLMARK_ANGIOGENESIS,0.023060538483144547,-0.09848158656769185,-0.010747036507106665,0.05937537825179986,-0.03918210401615163,0.05530367539149018,-0.036573155664731426,0.018745349281048193,0.016963136014992167,0.09422885828011737,0.03996798458277868,0.012694608730772444,0.000803287614955818,-0.08802380065622845,-0.035492670940794176,-0.03702875045264183,-0.0047512534345415065,-0.05280423384679885
HALLMARK_APICAL_JUNCTION,0.045110258629509695,-0.02380644955642164,0.047394115213966394,0.01989462892321214,0.0691719647476637,0.015114363702158804,-0.036976141674355964,0.04364807773967714,0.07538419887669945,-0.01040469068488111,0.058681904711581676,0.0980246170840241,0.0347380707567693,0.044382495107408576,0.03747689987080272,0.0021938194475784084,0.050280646698726825,0.09622365050402554
HALLMARK_APICAL_SURFACE,0.024813425403409445,-0.017232330069535735,0.02127224379668068,0.012943745597437642,0.044175048344966,-0.09103601791202573,0.06647455297339677,-0.0197451888284006,0.08317733655752474,0.007945148726430403,-0.017388921026098927,0.09219390248399625,0.007349804280805042,0.022222886954531708,0.010966888200101695,-0.02871153188725984,0.06098088972792643,0.05025653168524091
HALLMARK_APOPTOSIS,0.03124272140944309,-0.08810960308949513,0.03503685946354033,0.07004798404942832,0.03894705158867161,-0.03325401755486472,0.020222207075764418,-0.02277991782752342,0.0017259758004170792,-0.10687022549437361,0.05046087913236487,-0.04110202312549203,-0.03408314455903319,-0.022858678530176504,0.022056125128142885,0.03406051153277607,0.0769021266489991,-0.03193883948530117
HALLMARK_BILE_ACID_METABOLISM,0.08783532450021564,-0.08994739187218173,0.017329092917909635,0.007908474400268843,0.04692775667086425,0.04383578958329034,-0.013365830357757097,0.023396470575051672,0.013038533666558908,-0.016784509650975464,0.08004103322684156,0.08610505707217811,-0.034166405721781576,0.02250124566160258,0.005380341027216376,0.000595899544675945,0.020873893227518103,-0.03132865845309217
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.028730590355406205,0.0033059015580306746,-0.0546778337396355,-0.0019810377528343952,0.054706670910067326,-0.0035667093364443007,-0.02582535577286087,0.005891923552216085,0.057058944258811174,0.054413163705730766,0.002734993120258738,0.11019184487268842,-0.045868226287168266,0.0885995957388046,-0.058271008635729024,-0.011678647410224027,0.1054339340659074,0.0753642390336559
HALLMARK_COAGULATION,-0.03936001863448511,-0.11151372977809054,0.06469626279885513,0.02710434883424253,0.06165402029455385,0.02033438882208793,-0.021823646930474307,0.08966186168263943,0.06004969335571539,-0.08294745151753925,0.10056497199500442,0.05095433425768109,0.03710010738529891,-0.007463612285496492,-0.037220964765475754,-0.0050235033190333366,0.07648215480973664,-0.10082771912610587
HALLMARK_COMPLEMENT,0.006467138410527358,-0.03572160156084196,0.044466509953996244,0.021793948724796456,0.10950846867636908,0.011920062519684044,-0.03663223395361529,0.012268945273321848,0.08812067243241675,-0.05248828485069824,0.018269779779669003,0.040769803866489894,0.008436225189095849,0.0007163648492367938,0.030643993496704807,0.006646285255918969,0.03560204093206934,0.058696618358455466
HALLMARK_DNA_REPAIR,0.06465329020157126,0.05431344237137786,0.027560450300012352,0.06110167072651164,0.10501252038847385,0.0040123778659368675,-0.05628176164486582,0.03518218317745157,0.09871628689877943,0.00798444496195361,0.09080512771539397,0.12889453011286106,0.0023327973170827244,0.059161548986656494,0.01432061830510572,0.02639211166564994,0.05556831166522401,0.09752299657971442
HALLMARK_E2F_TARGETS,0.04454994337375304,-0.06534952029163807,-0.023890376499029083,-0.02641432116673406,0.06756967998336938,0.01122221239652626,-0.058773483741122186,0.03556020829923947,0.08486081044443988,-0.12141003637735451,0.017614828904995276,0.0961589989682354,0.0360031586308656,0.03270853049157478,0.09902654467169518,-0.037095057979607174,0.07642885293762966,0.02944904580083461
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0217306612759188,-0.03658406045072016,0.07265656405892489,0.04508900272663561,-0.011912711681202861,-0.005990618669351651,-0.022409802484712624,0.009698652569101442,0.059333764913345216,-0.00034994787577732737,0.07939928847443241,0.0057604632808254405,0.030144285200942134,-0.04509770227933825,0.05452851252024235,-0.011362013841271895,0.034164228290998244,0.043896890762767926
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.024811586095010087,0.01650417038667355,0.06990727483053467,0.0320022266848719,0.08205015782196996,0.017163907645465513,-0.021529216889427622,0.0011714820344806709,0.008873722290795832,0.11188386995728779,0.0540426498520817,0.04765789355252808,0.04327087261680843,0.01567898260306284,0.03507850217651736,0.048231848978989925,0.015343419298387194,0.0500771926771059
HALLMARK_ESTROGEN_RESPONSE_LATE,0.015821598171315215,-0.07774834687562884,0.014883010634276059,0.010255498637366528,0.07773357976275447,-0.01348159441058148,0.02671125438678435,0.041771382115392025,0.06762406698847824,0.04255787400648383,-0.010990788755634796,0.10499399047152903,-0.0026807393935216316,-0.021618284645968766,0.040806190449108125,-0.0004093465930332807,0.05231039765906017,0.0908677318968519
HALLMARK_FATTY_ACID_METABOLISM,-0.027921752535613072,-0.07605274589761309,0.013206419345699464,0.021906887561044867,0.04744722513955363,-0.02104224176398632,-0.020536457929201193,-0.018061224422113154,0.011705370178636407,0.11764574734286681,-0.0016712438712910137,0.025886526979746152,-0.029271669751083418,-0.0013998879403968908,-0.01100970458883878,0.0368103299567937,0.05544199167358248,0.10431483367857429
HALLMARK_G2M_CHECKPOINT,0.06319432580415076,0.04058759834684953,0.020499548517169862,0.02405740414805942,0.07590200847913992,0.030220504026521,-0.062202721795645004,0.02234861229631392,0.06288982972864922,-0.05751738804009496,0.022678505917295203,0.04269548130309433,0.03075831323253498,0.03966463198340068,-0.010016976302646169,0.01245170465936781,0.009591301436040523,0.05640066542234792
HALLMARK_GLYCOLYSIS,0.027301765120371194,0.061639966474741445,0.015864434902919933,0.05588450932887446,0.021602418656455617,-0.031312916418104735,-0.028101469480093233,-0.0072267250315871485,0.043804336318603754,0.157114448262682,0.08841088764457178,0.09561992424640951,0.016978533499887417,-0.01016271558737762,0.03808843575563645,0.01999438682343724,0.07007807026820805,0.08234671615722605
HALLMARK_HEDGEHOG_SIGNALING,0.038886325178537504,-0.06568688727054328,-0.004297557718268525,-0.004395610580477128,0.08101914701548554,-0.0549576316496934,0.021145052080523193,-0.029503672726136753,0.055408151268305166,-0.012393874785990178,0.016183017489585175,0.04198360285950037,-0.0011192948926013698,0.06927479654255812,0.06447906392690779,-0.007055402375740294,0.055774262924125094,0.03280682649694205
HALLMARK_HEME_METABOLISM,0.004312384718328794,0.024347744243334177,0.03741435858575852,0.07081704902852277,0.12303041078266337,-0.011568816415698352,-0.0009717268415461734,0.04583256852328814,0.09631275609981693,-0.0002451494252407069,0.09443466014402935,0.1054938910313004,-0.020872232234487878,0.0491445113503707,0.06152665955824003,0.025291208815650154,0.05604798909154774,0.07000327313149769
HALLMARK_HYPOXIA,0.030081342542259165,0.14720844956038345,-0.014646925313499742,0.06715179551045217,-0.052939439987344614,-0.06208465867828442,0.01748596220333584,-0.027785054877622128,0.0032663617422768456,0.17710955967885797,0.11738571130900573,-0.053095501121288656,0.011973795736887251,-0.06781647390647351,-0.005378169044549961,0.07234463977060952,-0.05087861914570091,0.0920839330205265
HALLMARK_IL2_STAT5_SIGNALING,-0.008639379841142438,-0.06234986567738146,0.062041653733648665,0.0708352530467787,0.07543932357742236,0.001476052986373566,-0.023100675622634882,-0.007079690176750431,0.03736036989850593,-0.00966799450537374,-0.044741705323014136,0.10058582758343249,0.010811116452290697,-0.033673803964220504,0.044802997404623394,0.025222312772389444,0.06547864573678237,0.04392101929488933
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.022287373360341492,-0.0438641611659937,0.12579656321878796,-0.004941198064872042,-0.04371272746602167,0.019584985710036282,0.018485373537919726,0.005042290272941924,0.034771354489049285,-0.13986457236950586,0.12255755244180254,0.03407433937023119,0.00872531247019245,-0.08155056930340829,-0.005793886526901955,0.028519166101451915,-0.00904137286667077,0.01904036635792702
HALLMARK_INFLAMMATORY_RESPONSE,0.0005542067746792951,-0.08599362058517299,0.04060601682333021,0.03327816380221991,0.008392503851574609,-0.03800470354674903,0.016115738310769886,0.010721567065752962,0.06466671905081534,-0.09061821421576029,0.03333692543142717,-0.02103807282968442,0.053502720866476075,-0.01922399057691294,-0.009048706429957984,0.01099899160479726,-0.001380676917302359,0.12176249532792821
