,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.02555070719340723,0.015710514858801948,-0.03520418432777786,0.020677350984064796,0.04147933151187842,0.004876250607849939,0.01896478082067402,-0.023253962202257394,0.06930374161676342,0.0018743368686033345,0.09001797832386475,0.06525244651253387,0.06957640088895994,0.06092420823141279,0.08384937089933896,0.16311930331964,0.10584523813436811,0.1085406119988361
HALLMARK_ALLOGRAFT_REJECTION,-0.050900734312247425,-0.03362655394953459,0.017261239996613272,0.11093106053879147,0.06835132928668539,0.004170033688619435,0.025377043164285976,0.023588713078322082,0.14964552259709463,0.0350854077425405,-0.029988298349298535,0.07280201021154131,0.07190343588049783,0.015983013706327157,0.03224787832830685,0.08379284416430219,0.06545712434628612,-0.028427543096120774
HALLMARK_ANDROGEN_RESPONSE,-0.011643199730749097,0.047910295441946915,0.06473008843156862,0.03501492080354925,0.05205547131937324,-0.0014892753122723226,-0.03625000798289759,0.02930034190169023,0.08898209390965205,0.07971332328626216,0.09331242493555762,0.1169972492521699,0.0820750588405883,0.06895237990566302,0.06673817378162383,0.0268944242376293,0.032661830035424715,0.07931112499372844
HALLMARK_ANGIOGENESIS,-0.0447556048546599,-0.05380722922063332,0.03022794170020815,-0.01046319878975124,0.11074703462273557,0.0431158119490826,-0.011533290723971263,0.06081255469391115,0.07218467572247725,0.040920727503497796,0.0003250080250702483,-0.06620911833164153,0.047719330824381685,0.06517911281706708,-0.04508527684900184,0.08806581724800719,-0.08204374741621663,0.020416659640850307
HALLMARK_APICAL_JUNCTION,-0.017440536368769907,0.041463403761752844,-0.019381517226562527,0.08364415450756656,0.03788060804748096,-0.041936616029924864,-0.017362599490687153,0.020483028940446128,0.11764965192348448,0.03032035835410921,0.06706477761267048,0.1348076521617355,0.05371228493434131,0.07987043332161468,0.08829442310848346,0.15294975774906722,0.12488323717834102,0.10290210318048185
HALLMARK_APICAL_SURFACE,0.0491575465305604,0.008187848293059397,-0.05961210262835505,0.08526380553628474,0.009097035567203584,-0.03770518108002881,0.006049362791190166,0.01697897716461064,0.029450989058261316,0.06134252040298654,0.04120706565018843,0.14229946533917495,0.013966914075206279,0.05780297709299029,0.06918096908300096,0.11067131918788943,0.07558254401558302,0.01538887682829569
HALLMARK_APOPTOSIS,-0.10363968011096293,0.019565007231493632,0.0015395419147815731,0.0001960390060705639,0.03702862267374155,-0.04388368827927919,-0.02816944605366228,0.009512975720985294,0.03232133783413763,0.01807085698761621,-0.02523767740915181,-0.01335463547267245,0.060553904325815165,0.08216346296264042,-0.04330511309323452,0.04505425342608234,0.07204649726000051,-0.02081512533509706
HALLMARK_BILE_ACID_METABOLISM,0.00805526293454258,0.007363997133975571,-0.0017778069870012568,0.02453860916722402,0.09002661073714247,-0.025317351281569363,0.02649046606378062,0.013836541208550636,0.05550093691096054,-0.005828748401035376,0.07404561929566049,0.1507756220495926,0.05032783409381316,0.0882898867652812,0.05219824153381884,0.038349980469341134,0.1092854320803103,0.17051327381998332
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.035957350020689706,0.05825875718920628,0.008938783533667784,0.0226443108087215,0.010716872038632143,-0.02151890748952711,0.05253893051011392,0.015426594075385658,0.03588927551218269,0.027160411476315184,0.1384241212459502,0.09729036222631579,0.026744048321336526,0.07360122019041115,0.12206226899264315,0.08560353875286618,0.08039510576741891,0.2163689626465484
HALLMARK_COAGULATION,-0.039667498191003445,0.03276397183728764,-0.007633054503237936,0.0843506032160621,0.03472637697491174,-0.0247710057497464,-0.010256019966670487,-0.0026660752080370034,0.14326996825885718,-0.022167182779527107,0.003211518651480425,0.07886733420753042,0.05614763996338556,0.08523934165923654,0.013746889740707986,0.1543986538589508,0.08825889598862026,0.039959342654354434
HALLMARK_COMPLEMENT,-0.04159018335454036,0.039991222585597244,0.026496214740767278,0.09437354675090268,0.08263322446183137,-0.012554861100805685,0.028953113782790096,0.05043061584031451,0.10450183065323954,0.08183198873972942,-0.014756017129580058,0.13764746056455876,0.056264350068387696,0.07830554704119838,0.05526656905873812,0.14587801011337298,0.08179705171436946,0.07583071192226468
HALLMARK_DNA_REPAIR,0.034038512082227995,0.03746153781484321,0.06636604292204455,0.08715272760716784,0.08406584955415755,-0.019388271953683273,0.015097871022968197,0.007001035765708094,0.08177558031597063,0.06316836159236026,0.08150086832680914,0.15115547921272476,0.10993122056280616,0.07000272546495628,0.09847827876430383,0.17937163886810142,0.11930908310334135,0.17287933403810543
HALLMARK_E2F_TARGETS,0.029105809438613944,0.011756970080296494,-0.0001949583858866659,0.010710631164836684,0.057410479546351374,0.014519416001421653,-0.004445399339507959,0.05345621846863145,0.07018318390124277,-0.03886830997099096,0.06497903094050608,0.1462385461400716,0.006321008593134801,0.05985202580161635,0.08267053067406607,0.12348692270467879,0.10134365535543045,0.1561839640986215
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.01519081870999808,0.04010267397401666,0.06959475200501476,0.01945916158535223,0.06488847267584563,-0.008326907595336277,0.012496368290585503,0.021090239872073743,0.09417584768596428,-0.010547957769040455,0.04995914145862142,0.05200024077430633,0.10693378789335903,0.07282941340867745,-0.03591795326063211,0.15817008001431157,0.04280263692395939,0.049306813426973316
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.037099177040860756,0.05478840889772,-0.04464326242391137,0.061744242491794575,0.07157141008787024,-0.07333940472005697,-0.02029434221271057,-0.02498211194878482,-0.0031253332140828622,0.02625511892260565,0.02397810273937749,0.0699402617403943,0.10127814293763601,0.09554054648298212,0.060905234796250096,0.13163111313510503,0.044390335139011805,0.14919757282896437
HALLMARK_ESTROGEN_RESPONSE_LATE,0.001298002321612787,0.0021757505827119574,0.026132457316292466,0.09570844643611237,0.006809403930906268,-0.06624956929390424,0.008967245536789303,0.0166612762562449,0.02711463169409314,0.022642123032913103,0.04079686248522515,0.04124500027592758,0.013396349668224634,0.08878900614260055,0.07699446468022889,0.09322443272223636,0.0870303193810026,0.062017640923188795
HALLMARK_FATTY_ACID_METABOLISM,-0.0034575810577992965,0.013840125203940228,0.04026162915542476,0.006292486458049143,0.029427797650680442,-0.00820338524480763,-0.06901571434300646,0.008255964887713409,-0.018260647644238858,0.041389407420064965,0.09677264928906579,0.06084149640045851,0.062361545789823544,0.03126808690696264,0.044913059880260356,0.06966511414575989,0.01608015680237484,0.04277884514512959
HALLMARK_G2M_CHECKPOINT,-0.02705426518986136,0.01186727096470629,0.0573314065018285,0.034479290062601094,0.08336668621528054,-0.041368597628707024,0.009116565764510077,0.024571511540041186,0.07304782092141655,0.1235751331023875,0.049552378152483825,0.11407254146625571,0.02953272473512626,0.08098354268380109,0.04602289808223558,0.1064834558622744,0.07318429802751099,0.13377016489982022
HALLMARK_GLYCOLYSIS,0.06064232138911972,0.030944030040060008,0.03712350867315816,-0.017113587557213875,0.07986401649761864,0.03133519443731282,0.015147265067974366,0.016396332097985765,-0.0026670056988874593,0.047494798908881294,0.0803217199017377,-0.014060880747536248,0.16023139871888076,0.06327230304329229,0.093191880429796,0.10512519056275689,0.06904112303742638,0.10495846426862754
HALLMARK_HEDGEHOG_SIGNALING,-0.00426776625818233,0.013988670736788025,-0.04419146961113465,0.00776301451760942,0.016650957530749536,-0.07114735816916991,0.03757665994571105,-0.025834306019313916,-0.05143117661228316,0.036901296192615,0.10679757058626536,-0.022168771832717624,0.08160705803158373,0.030034293403650988,0.044489581156116544,0.14549315220961004,0.06719589470914827,-0.10286296141723822
HALLMARK_HEME_METABOLISM,0.027008227035858832,0.03494858228421045,0.005217496507363633,0.069093074543107,0.06757285222485357,-0.03607254815746123,-0.0033654587575367326,0.02711949770534622,0.042947677963247256,0.028089230136541302,0.06929386476567348,0.17476791543325587,0.09715272115315117,0.10558263626724251,0.0749726653953708,0.13997666793381222,0.08840990457010374,0.04846684942282274
HALLMARK_HYPOXIA,0.03907893702794766,-0.01323892830567762,0.055821792761182105,-0.02648558057228703,0.006682548079362284,-0.003922473338434326,0.09349734766638813,-0.02478892914324739,-0.01974413067828057,0.04762246193027706,0.038156204041589564,-0.11812672870474293,0.17741712948179533,0.054832994146483946,-0.029228520513943482,0.12000159832049721,0.0119722507026534,0.10771214668277168
HALLMARK_IL2_STAT5_SIGNALING,-0.040375139692962025,0.06260259011578438,0.022740662160489956,0.07773283339845084,0.0729293409405082,0.027508917296888383,0.017267197945475713,-0.01021079376251171,0.09721815518507335,0.0046914645122182325,0.058599597757091317,0.07549045779229117,0.08134078857426552,0.08757833949505338,0.09877340719263865,0.05551643914768762,0.057036670259133934,0.13024647537181244
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03179296301578109,0.04114151204901841,-0.024195955241516784,0.0028214765636438645,0.06645274727812077,-0.019769376324457452,-0.016731806474655758,-0.027207852554139746,0.05560499606625314,0.010115707430292862,-0.04813611400426893,0.14168347621768074,0.09061294510517759,0.10038765578241071,0.044623258355277126,0.07099063878521217,0.07076556179889498,0.10073596492503321
HALLMARK_INFLAMMATORY_RESPONSE,-0.010698067831248579,0.020844495523973737,-0.004379018009098111,-0.005929377184829386,0.04510307984542712,-0.003390920369043524,0.032347917973050255,0.014183621834719473,0.012201016860303955,0.041067426733793586,0.09607158260680769,0.05203109892795591,-0.01392714799936702,0.10170498013134198,0.007120988986696602,0.13098095215729608,0.04451969261294394,0.04237435764115304
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.050516030168570196,0.06568503082810058,-0.006122790746539517,0.08749699165308403,0.0824739323328568,-0.039027996660677904,0.02616378826321163,0.025483563587784613,0.05578844576707444,-0.0703270527572052,-0.018268542972960593,0.1575460864249184,-0.040152815289454906,0.05752584353937537,0.05589322061092115,0.03827892490333578,0.1262628025680946,0.038864113287615916
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0017269265988512817,0.08087649674160054,0.0687381064022721,-0.012933589097115469,0.06575321381707462,0.0052251564945609286,-0.009391436208877967,0.004289208055352154,0.13038164365664906,0.04162177357788657,0.04077350662558483,0.10912880481193186,0.049111467705092914,0.06835182812725797,0.004293322624461025,0.14254073459666886,0.06526836361943175,0.12996511691396576
HALLMARK_KRAS_SIGNALING_DN,0.03730700065029296,-0.02447601718019587,-0.060616643766465084,0.04047390822574803,-0.014426934398860359,0.0061066655062004555,0.0026761782536352608,0.020766141672699256,-0.012547929119218877,0.06377535906534224,0.09388150658003237,-0.010770334160489952,0.005012209257427289,0.05081819537750442,0.08829398271688703,0.10902398879045919,0.07034422438911885,0.07269383885517428
HALLMARK_KRAS_SIGNALING_UP,-0.012451245543441146,0.008450736224402077,0.0033513856838727533,0.05763644883665725,0.037138108397327584,-0.058189117045419014,0.023953344146776377,-0.026343318701163042,0.042155462593031205,0.02696621343570998,0.03885199366769461,0.10780921427272797,0.07494360954463186,0.07906113268826641,0.07420405544704968,0.12239612811835864,0.06761590243642764,-0.033859554729276216
HALLMARK_MITOTIC_SPINDLE,0.009436269825796928,0.02389814413594654,-0.022058603693816795,0.07115872141710484,0.07239722820846237,-0.019096647987486337,0.008784893400976471,-0.015429976647186674,0.06156919764890686,0.06778106548493179,0.08416791205120996,0.09870862388214473,0.08609012990682374,0.09671467902794911,0.06800743374149984,0.08022393490519646,0.090607093394439,0.0880902641491876
HALLMARK_MTORC1_SIGNALING,0.04620664226058861,0.02494503305718812,0.09103294239083683,-0.08067045891449606,0.07899858505933373,0.023981574245605295,-0.0284445717471606,0.024944096055325646,-0.035517575720061784,0.012029025861151472,0.06112814807445334,-0.008254240416828311,0.1325216280319653,0.08164133196823993,0.019905971732593772,0.10023927872200761,0.036297715521925095,0.07470937461777867
HALLMARK_MYC_TARGETS_V1,0.0055917809631794695,0.032159490594245416,0.07266118880148276,0.058895161015579074,0.06785787575116972,-0.0017902771999337942,0.006029047117442984,0.03358666900241404,0.09571027912347475,0.0660878078619439,0.08665188101640497,0.12161228935232156,0.08731839597093459,0.048920365621128586,0.10801647997055605,0.11984058572971068,0.09265623103456803,0.157835937339501
HALLMARK_MYC_TARGETS_V2,0.024242852670110216,-0.0032943730266794344,0.028876189844942217,-0.007889235671382158,-0.004181271425309485,-0.0026352277938379884,0.025772295672384482,-0.014981223236290005,-0.001373494859065889,0.07510149663834041,0.06777375987915814,0.08068481829363157,-0.03226279012825403,0.07533151698093225,0.08658308338441024,0.054285798590105926,0.086191455414813,0.1055928258776166
HALLMARK_MYOGENESIS,-0.04414089357939847,0.034527350316174224,-0.03507865989680848,0.10154779568878572,-0.0519363854719818,-0.04005347711965766,-0.009992244385410525,0.017538633116212208,0.06307782041250218,-0.03132056877892396,0.07564513410495294,0.05775922262026965,0.059569649865387986,0.06157081248364603,0.06196548306950447,0.04178628030302293,0.08735584774811717,-0.03730033623536692
HALLMARK_NOTCH_SIGNALING,-0.003510542380552896,0.017083898402758965,-0.045646415313453155,0.057156050497360805,0.0720262197952503,-0.04223847234754088,-0.003803866857548223,0.013549293478737493,0.08997389025950733,0.09753690095701067,0.025358873798800054,0.13283171421888254,0.05611554155601023,0.07797044154994093,0.089061506365937,0.15175888162299314,0.10982335534279561,0.13062950275738225
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0016431323839675527,0.019046823622540777,0.07562167466982558,0.04689714755853334,0.0039124231342737865,-0.00237252569637628,0.05028378954896807,0.03622233283332949,0.05110754361715047,0.03111885035918481,0.055839580121134845,0.10432042772481581,0.0636266883336463,0.03792550304275882,0.09951536427455197,0.1590121213850143,0.13125676281571927,0.17587139530332765
HALLMARK_P53_PATHWAY,0.030907917610056502,0.04088224816060892,0.08777399869759263,0.025668684505971852,0.08970422664363693,0.028675019109505324,-0.001797796662566917,-0.008100868202039327,0.09278196203056453,0.07889330688746171,0.04941537013902887,0.045994344373453136,0.1086528700618816,0.041810637653214154,0.10690911346641567,0.1229669774403475,0.07923029243746216,0.12138683903868366
