,UKF248,UKF259,UKF275,UKF313,ZH1019T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08539157392072001,0.027324350580457724,0.03403245327580315,0.08575399945123749,0.08138424277998295,0.07910982882144388,0.01862968403175894
HALLMARK_ALLOGRAFT_REJECTION,0.06434961672973062,-0.002800158661225388,0.0197472046246377,0.11784163034198394,0.05474149538034178,0.14970482169585494,0.0671474140820939
HALLMARK_ANDROGEN_RESPONSE,0.09577442532564076,0.039150100910511264,0.04408886351315076,0.046111715310800126,-0.0027143631367034567,0.1019284284571543,0.0653510978710577
HALLMARK_ANGIOGENESIS,-0.03410444151802858,-0.009703499645359102,-0.02665779141446687,-0.013512240445765687,-0.051889216804636484,-0.019439346155751828,0.07483656199738448
HALLMARK_APICAL_JUNCTION,0.12167769897447252,0.013578009392189281,0.007463790735558631,0.1355343483147854,0.1092253459909134,0.16343956462523213,0.07292150069570832
HALLMARK_APICAL_SURFACE,0.14921811080373867,0.001558313389715621,0.08662860704092969,0.10520115556319706,-0.04928252481824218,0.08862928122083244,0.030031546301558024
HALLMARK_APOPTOSIS,0.015834381238119984,0.061899268337119256,0.03577332771981571,-0.013975444991820404,0.05103954749652278,0.056101734417214756,0.0876753851214718
HALLMARK_BILE_ACID_METABOLISM,0.029137691335939474,0.05044624596567512,0.018053546019837368,0.01042689425594381,0.04511267999758921,0.05012914168756541,0.030924906184268866
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0023119413782071723,0.02785910790769757,-0.0447845531901595,0.10510992532695648,0.017792438292784214,0.04786220843074718,-0.01951832009186849
HALLMARK_COAGULATION,0.09984935794402928,0.05524251107654796,-0.02816683537620109,0.08669768065046062,0.10505676134895596,0.13135768428643735,0.08793883506985706
HALLMARK_COMPLEMENT,0.02091167927269015,0.049655240621524696,0.04730873210686556,0.053758509976313526,0.13277670208471926,0.04526310428137866,0.06561224259401353
HALLMARK_DNA_REPAIR,0.07035708011072256,0.05652496723111494,0.03969227531475581,0.0964809093008847,0.03926558675195985,0.0877080065764452,0.00512392092797452
HALLMARK_E2F_TARGETS,0.07931049698381332,0.041151421537048635,0.08353972976951876,0.060357904432188865,0.0376088965362909,0.05923538228243612,-0.000636745305629642
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08254322309753732,0.09953273785372684,0.002359186707958063,0.010006676370005416,0.1234258302324893,0.12381380587983433,0.09928309032303341
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.010323103545911106,-0.022388385231514287,-0.04986236202754174,-0.042945347550764026,-0.00022185322387852677,0.026978807918105415,0.08450670633022
HALLMARK_ESTROGEN_RESPONSE_LATE,0.011498140311807983,0.0336451990263252,0.02291169347237145,0.0676791632783952,-0.03210856246171453,0.01491787979415352,-0.022107867679847286
HALLMARK_FATTY_ACID_METABOLISM,-0.02707970233797008,0.03279770176734106,-0.0033758128008835727,0.012403356486552938,0.0008605661474221075,-0.0064529656945361506,-0.06093095092951382
HALLMARK_G2M_CHECKPOINT,0.03264950252086492,0.023080110562580993,0.009221824736330323,0.06873420271400646,0.03540785854292591,0.10195989408032002,0.007609697942959469
HALLMARK_GLYCOLYSIS,0.022822427774952716,-0.019978018783231164,-0.028261311171133043,0.0069808577006085,-0.027347891507948065,0.04812596643752496,-0.020473340030993978
HALLMARK_HEDGEHOG_SIGNALING,0.05828026481290635,0.06696118940526487,0.04239910892515457,0.10164178151092847,0.06927271475602852,0.037036556044638604,-0.0620609058291216
HALLMARK_HEME_METABOLISM,0.07898884895208312,0.028952504092156266,0.03841638297764468,0.091553098978554,0.0006871680298559704,0.06496377145639695,0.007702433666356701
HALLMARK_HYPOXIA,-0.07136142336655281,0.014650765947939893,0.016076917665479033,-0.045896285395754445,-0.017670868112744965,0.0406801957677659,0.029625805368776684
HALLMARK_IL2_STAT5_SIGNALING,0.0574311894049809,0.042233969491527634,0.028984556018729374,0.02567401486775704,0.021194476001760467,0.06457710857361776,0.050178347371415195
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03730276883638999,0.01855938278118071,0.003497094962215745,0.052612369856061006,0.06871739601086553,0.07864159806770929,1.129229792838476e-05
HALLMARK_INFLAMMATORY_RESPONSE,0.016797794366454708,-0.04496054984725616,-0.030082952352425404,0.03610282648737077,0.0739832256558357,0.024157322328490702,0.05087630869413497
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.10729702541680261,-0.011654762888417871,0.04307938488266116,0.12360204864066814,0.057830094525538,0.10355864492301822,0.10057393389661855
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.033381347803782165,-0.03769858817356775,0.029206182646931863,0.0395076771498203,0.10095751124463877,0.13443849857890505,0.04927337397083908
HALLMARK_KRAS_SIGNALING_DN,0.05251380937213603,0.011847571753167658,0.006749171547509669,-0.010751151832804262,-0.04973363172716219,0.04149632706071478,0.04108591709507229
HALLMARK_KRAS_SIGNALING_UP,0.055958582946204045,-0.024750448064935857,0.07490710804904196,0.1058747447092351,0.12799558411388315,0.13989870677200097,0.0902495519430608
HALLMARK_MITOTIC_SPINDLE,0.10150438813779637,0.01489449694119892,0.004923556351221257,0.1190393032095212,0.05093150570542082,0.0955366137420988,0.04161387749001681
HALLMARK_MTORC1_SIGNALING,-0.04189322164145006,0.023746246295862514,0.00977059350250529,0.022540747541347,-0.014974629310809553,0.02446717104842101,-0.005296418395994541
HALLMARK_MYC_TARGETS_V1,0.05400610797574532,0.07007299974767575,-0.002796095422363718,0.09555018470105572,0.020426693599469938,0.05890156563208598,-0.016068746275364858
HALLMARK_MYC_TARGETS_V2,0.053287800484738836,0.04751261594408535,0.04255121793727091,0.019803150951728785,-0.05785989404527932,0.06259361278896099,0.0361217275045378
HALLMARK_MYOGENESIS,0.11669790769103103,0.04356720924402094,0.01880399369418137,0.03500772969725002,0.047695391524689185,0.14377852856400192,0.10747038422692048
HALLMARK_NOTCH_SIGNALING,0.11916652519845672,0.049284594192035285,0.018664061426356494,0.1239977021039134,0.0357647856263948,0.10145539019169285,0.011215209867354298
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06447194313780338,0.0636603040971671,-0.011703840036263633,0.09710884446332264,0.012228650514480039,0.07617871519038621,-0.020998024454964504
HALLMARK_P53_PATHWAY,0.027188636689685148,0.0632327601581475,0.02012045910091468,0.07683401773040588,0.039105889989034304,0.06646617583958891,0.023924085355502726
HALLMARK_PANCREAS_BETA_CELLS,0.0372864776834947,0.027507487297032483,0.00980271090818901,0.10343537014340083,-0.013801785940758185,0.05964422966386549,-0.07343156488872787
HALLMARK_PEROXISOME,0.014673296420782085,-0.02671005670450415,-0.02119159084475254,0.01850156042799095,-7.312742841994766e-05,0.06349836022713502,0.04314055318314876
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.09170768958856292,0.05618040882387925,-0.020582466578770064,0.09352042062410004,0.046228308783924955,0.14376507291152865,0.023244639055468724
HALLMARK_PROTEIN_SECRETION,0.0586987719648126,0.022954836785165994,0.03347300655015168,0.06796216154979692,-0.015952972747491228,0.08257855930455373,0.01621818204144538
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.042026169643274956,0.043117600382254324,0.02529513837725625,0.08190424988371706,0.06736479185630491,0.0802410752592826,-0.013857406820135778
HALLMARK_SPERMATOGENESIS,0.08707960949951078,-8.950860846007227e-05,0.0014831881590157074,0.07721656345072446,-0.03443757036614115,0.03196810941858257,-0.011866060507271394
HALLMARK_TGF_BETA_SIGNALING,0.10217931402111127,0.028676500471597834,0.006724106900825742,0.09079478596548564,0.062115085085821635,0.10106017095081381,0.09319616855764853
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.007297130081952941,0.017661538224199025,0.037143332331836955,-0.00855852556141998,0.03253288439600801,-0.08206911656006755,0.0621443497934621
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.037765435347969965,0.03506495612639225,0.044062501841146184,0.05002148901320958,0.11974083298759448,0.1251548183913996,0.014282588644832726
