,ZH1019inf,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.017828980205942882,-0.0030955406427947128,0.023294142062691727
HALLMARK_ALLOGRAFT_REJECTION,-0.01847964693997504,0.012500885374736499,-0.013903303754526504
HALLMARK_ANDROGEN_RESPONSE,0.004655757866630725,0.006322364662049057,0.03307151217200152
HALLMARK_ANGIOGENESIS,-0.0008215520957328467,0.038065949957944475,-0.04238529619140725
HALLMARK_APICAL_JUNCTION,0.021488584286065367,0.032268247488415246,0.006362756277215724
HALLMARK_APICAL_SURFACE,0.021779786623756393,-0.00038004633992108703,0.002067550563908858
HALLMARK_APOPTOSIS,0.008440776542270798,-0.035542812774422276,0.016972187649453453
HALLMARK_BILE_ACID_METABOLISM,0.007987634342952714,-0.04772962400046033,0.027870656399681715
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.005315468764340267,0.0021662829608994566,0.06941474932712381
HALLMARK_COAGULATION,0.0009732177874223952,-0.0013997961790061094,-0.015006612343683856
HALLMARK_COMPLEMENT,0.00348798860775402,0.01314591340114478,0.040162384533113465
HALLMARK_DNA_REPAIR,-0.03903379481246663,0.04018454272319388,0.059884918889123784
HALLMARK_E2F_TARGETS,-0.007824839396759795,0.05739223284569245,0.02236057793061466
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.007209435034709061,0.046286310864477466,-0.03204334283407935
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.025333689096391193,-0.006198361106477902,0.0024171203767260436
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0557186060935506,-0.0011992034795595611,0.042066355218257225
HALLMARK_FATTY_ACID_METABOLISM,0.021142347390200756,-0.03406590652629379,0.06608187839152531
HALLMARK_G2M_CHECKPOINT,0.008082140920201193,0.06379094005114985,0.041577759953560306
HALLMARK_GLYCOLYSIS,-0.0343320531289133,0.04077745487811433,0.05025939929875775
HALLMARK_HEDGEHOG_SIGNALING,-0.05028991097754306,0.03762954008996984,0.04452102365927767
HALLMARK_HEME_METABOLISM,0.0358040351660293,-0.011378625618422124,0.0384931421730575
HALLMARK_HYPOXIA,-0.04903014119695322,0.0016410239660658642,0.09516002769407157
HALLMARK_IL2_STAT5_SIGNALING,-0.058064458246683014,0.029906007625015055,0.055511326005259556
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.018768718143824997,0.08064695164248517,0.09714854816796763
HALLMARK_INFLAMMATORY_RESPONSE,-0.029024063065737526,-0.07167288632146371,0.021629898009377813
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.05164484509273975,-0.03551724803961247,0.007665209167698071
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.023263207061334185,0.020780030579588424,0.006249275112968294
HALLMARK_KRAS_SIGNALING_DN,0.016763334354524408,-0.011536502447616268,0.05415554804226056
HALLMARK_KRAS_SIGNALING_UP,0.008671886167702491,0.008200628491645271,0.03353332239292193
HALLMARK_MITOTIC_SPINDLE,0.0058179427655349935,0.029795851634132543,0.013141975392419581
HALLMARK_MTORC1_SIGNALING,-0.04570553951701463,0.030534649123346053,0.076343970567837
HALLMARK_MYC_TARGETS_V1,-0.033687687710374184,0.058051061743209814,0.08459924258721588
HALLMARK_MYC_TARGETS_V2,-0.01031489169556443,-0.0026391605145114575,0.06151709537447695
HALLMARK_MYOGENESIS,0.008796458833801386,-0.015779276615918835,-0.021528320655657622
HALLMARK_NOTCH_SIGNALING,-0.02221361048945958,0.09113740846985159,0.008193432184318138
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.027259063280621446,0.013883727406838778,0.05538450622243187
HALLMARK_P53_PATHWAY,-0.04550114141790574,-0.007006565683360534,0.07730146384842658
HALLMARK_PANCREAS_BETA_CELLS,-0.037435661491591686,-0.016087036917155968,0.04124246373670218
HALLMARK_PEROXISOME,0.004549135398841342,-0.004601434848784586,-0.0033949714666579585
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.02002903386302228,0.001245634407735812,0.029240072879665478
HALLMARK_PROTEIN_SECRETION,-0.02951239528372762,0.013474773363646175,0.054943388991423536
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.005397583192957333,0.011232527244672314,0.07059919905584738
HALLMARK_SPERMATOGENESIS,0.06954193607314031,-0.0029421814174231246,0.06102161616731804
HALLMARK_TGF_BETA_SIGNALING,0.05601536648091972,0.055245755258398775,-0.009929996835888778
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.025861624884927843,0.08246606929852084,0.08454843822939347
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.018888074794072136,0.024157870390190125,0.06266661379949462
HALLMARK_UV_RESPONSE_DN,0.050403558293919674,0.004922070904585747,-0.03305439444150022
HALLMARK_UV_RESPONSE_UP,0.024894517663364573,-0.025748805277955984,0.06744377585007279
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.013392387091116122,0.012403465057679327,0.014658634148542963
HALLMARK_XENOBIOTIC_METABOLISM,-0.01951925217757623,-0.019668122206193045,0.041134735525508836
