,MGH258,UKF248,UKF251,UKF255,UKF266,UKF304,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,-0.057193719440547255,0.1743609917744947,-0.01585788880471119,0.5306963622250273,0.09369923713816483,0.002198994143739676,0.11675360825653876,0.1609896651267409,0.44150208778180217,0.612630609816067,0.16693906524366853
HALLMARK_ALLOGRAFT_REJECTION,0.03824401631679272,-0.005798816484411594,-0.039098880283250564,0.37238463504837227,0.6189098456462284,-0.07054307641034932,0.0065077901186036706,0.050894283656574085,0.28540052519165093,0.38037223006667653,-0.07524767753844251
HALLMARK_ANDROGEN_RESPONSE,-0.01775762510614669,0.1317761948067111,0.0002478549384027598,0.1343965607853168,0.46391970782595765,-0.013694749992039039,0.048448738267546386,0.08313537781130605,0.32956165492262873,0.4789895542243069,-0.05905231791794391
HALLMARK_ANGIOGENESIS,0.03550103456639168,-0.15183360314404717,0.09340628404482257,0.4982897159472532,0.6820248069373328,-0.007042307846653084,-0.06219881149338239,-0.02472500363030438,-0.24656937793671244,-0.4331851721039989,-0.32032437969972416
HALLMARK_APICAL_JUNCTION,-0.021007744215320336,0.15628420813500796,-0.022415656734085722,0.5170405274141914,0.6493705351378346,-0.044398622132247864,0.06855453362899647,0.15711179429555008,0.37122635843725577,0.5601455327143076,0.10084025034453924
HALLMARK_APICAL_SURFACE,-0.0025238157790089598,0.23079286493972867,0.03370009596977495,0.30819666897341735,-0.2976910521918414,0.019486888102267588,0.06636390688336408,0.11743766493632579,0.26021060263932333,0.5140520843805139,-0.028299491628523854
HALLMARK_APOPTOSIS,-0.046215423914070304,-0.0351585348662217,-0.024085169787917575,-0.44010749070123095,-0.10200425899307332,-0.0607328002697796,-0.04605518322828666,0.11385738322080233,-0.28215477483616863,-0.2964899684208073,-0.02515484383609733
HALLMARK_BILE_ACID_METABOLISM,-0.0027062724324031784,0.10900043177171322,4.5069406706511125e-05,0.5216053260105553,0.39838760817812374,0.0015729287312393004,0.13072869507688137,0.12041280329459404,0.305646286530348,0.5270247267475244,0.10409321230591587
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.034567634834029894,0.21841632639409284,-0.02428630157112026,0.37918758059228985,0.5050454650028943,-0.10153296701936182,0.11647322467544066,0.1357775149923978,0.3915510213854751,0.6187799870708022,0.22241106510394182
HALLMARK_COAGULATION,0.03941045125249171,0.05034864289908325,-0.06753225204313412,0.2451998318869315,0.5419274852046909,-0.06847619566703572,0.14784488874979357,0.10690078690832991,0.24848039644343006,0.4135684723470413,0.047278750163795354
HALLMARK_COMPLEMENT,0.0497190250991411,0.06102891581501217,0.01842615739432508,0.44039174742234527,0.18587845973644604,-0.04210386418869333,0.03759114840070438,0.11398169464328962,0.18402106927348066,0.32270420636481906,0.07285807531125732
HALLMARK_DNA_REPAIR,-0.034270424332953395,0.229498091747225,-0.03476982230130858,0.41374084022824414,0.5503950169974329,0.024216129127340738,0.1123487519904956,0.18598515025525506,0.4091413489877733,0.612517628195326,0.2027454707882848
HALLMARK_E2F_TARGETS,-0.0007658769001451297,0.198664601045762,-0.015602260895777053,0.6618633455060142,0.7075343985321685,0.0008428739315846134,0.00871055665542904,0.1531063533528852,0.12915472014170387,0.32789787209093013,0.05540671415231579
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.04945742341806622,-0.10043817533534231,0.014824685279460384,-0.5355319794537876,0.6784971722369671,-0.06681592580141515,0.014982062551787077,0.05422252571609672,-0.33534664434662625,-0.37283850766566007,-0.2510462503775589
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.011535629112472141,0.0707556501719978,-0.005809275719400993,0.13553471791970118,-0.11024023005764844,-0.027321727735209404,0.15756153772463188,0.12592700348839625,0.13384402855491245,0.26101290770753227,0.1101160970759125
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05829948757595756,0.11063030041957561,0.02947863389728425,0.48503639016152433,0.09331079698322906,0.02244797677450929,-0.029093636531563504,0.07658423047001495,0.35406218210979024,0.5172019499449797,-0.16527284166063888
HALLMARK_FATTY_ACID_METABOLISM,0.061094986949546425,-0.04587801742145816,0.009782492865038206,-0.5721529650909882,-0.016924766352789507,0.01199014078602311,0.14688501882783736,0.07837478725748913,-0.21666453932017796,-0.13009368689352635,0.0332625622134916
HALLMARK_G2M_CHECKPOINT,-0.029371419148275957,0.18179141586119715,-0.01716963999413744,0.31711108717131853,0.6967792952456963,0.007659747054048852,-0.08551383617417867,0.128269677750942,0.01989043189082587,0.22102378634133757,0.08164946746031163
HALLMARK_GLYCOLYSIS,-0.04795823675425627,0.0845398851460925,0.01431999932127913,0.15252720646406162,0.11156030704480868,0.05332921919945331,0.11647139373275488,0.18296998639639395,0.09335555399150137,0.2944331594367347,0.0016836704614346324
HALLMARK_HEDGEHOG_SIGNALING,0.029168608562651605,0.22224507165184046,0.06968022803425822,0.32774476085861765,-0.5701723909959442,0.031069345388839334,-0.026517884884340495,0.06686742146266934,0.058230195708581005,0.27916868931933037,0.17987569882832602
HALLMARK_HEME_METABOLISM,0.00375454007557929,0.13309970451816183,0.030284551730320707,0.2731373457996119,0.13600718155352592,0.07033656764477576,0.1569724443829854,0.11385271174576747,0.3704104115126161,0.5537291262476027,0.2143265864437549
HALLMARK_HYPOXIA,-0.08116760358728246,-0.145108764662757,-0.0029614608695063705,-0.7048325869071862,-0.03965698701256324,-0.03980042188584247,0.0839132787980058,0.11657176458628651,-0.36602862441758216,-0.4810000333850119,-0.22405867591897455
HALLMARK_IL2_STAT5_SIGNALING,-0.002746055118125712,0.0660928339627286,0.04277775205895354,0.4927934808841813,0.20639682580310512,-0.005967989924402257,0.09987272990234976,0.045446343472169776,0.24907097604847,0.4283208014553824,-0.010301725721813516
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0598666178454249,-0.07469138427267534,0.017112688986313834,0.19771950714966133,0.5160443177595906,-0.0501119936205849,-0.08065316779515005,0.07767053575585954,0.09452117519551934,0.27904525672418856,-0.18225768112090807
HALLMARK_INFLAMMATORY_RESPONSE,-0.02763123398468758,-0.049927927855780464,0.003026773709265244,-0.09824131382135509,-0.369030791996319,-0.013061780384666549,-0.007178577700631585,0.09990328854917636,-0.171995260069468,-0.07202911593472855,0.035954617344482125
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.08969055923502407,0.17775353616517175,0.006856166217258669,0.6498082428628514,0.6266604672683902,-0.045798051063289553,0.10849763121182031,-0.010054361749764328,0.38715758770019343,0.6107791523161455,-0.016130853538167008
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.08580308702816218,0.013324789269942535,0.019650100533140542,-0.4800371107750359,0.11445722332792706,-0.06960598299581876,0.012854407410823002,0.08523341321678406,-0.09575632416091566,0.03048057539783622,-0.09185870948521527
HALLMARK_KRAS_SIGNALING_DN,0.011908723280564783,0.17768237972571044,-0.017168383991550212,0.34863668886878585,-0.1290721318172142,0.03987237154414944,0.1867880850217449,0.10675056065855217,0.41592251902556165,0.6241133055035001,0.1674125748086359
HALLMARK_KRAS_SIGNALING_UP,0.03021889977028148,-0.0130999917358436,0.028283178956398883,0.40133829815186733,-0.5611517718393492,0.03660385073739869,-0.05690232888509997,0.05210505161207416,0.28691826130117487,0.503932867807367,0.03548905234021701
HALLMARK_MITOTIC_SPINDLE,0.001602217356253836,0.16667210753514627,-0.0031586546861469777,0.5218948501656903,0.5010130757714123,0.04784664554409675,0.10045110831092448,0.14679099690932432,0.3321015271953382,0.5380177498372338,0.14563129993490698
