,MGH258,UKF296,UKF304,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.04377558645775486,-0.02213775220097354,-0.021366684863664838,0.05121951048538162,0.025937875336930122,0.010036870536529042,-0.09074822407972893,0.09907891240089588,0.019759753844693057,0.03119904985904083,-0.04871534719620447
HALLMARK_ALLOGRAFT_REJECTION,0.09172018674617595,0.025697280409290323,0.14985148169698417,0.028344038471002624,-0.00499397635588603,-0.04933653644505051,0.019362714937508407,0.03794280731524648,0.03109289666639845,0.06667311840859329,0.005387165527662896
HALLMARK_ANDROGEN_RESPONSE,-0.03690120331263572,0.007509210186590061,0.12600301759086774,0.05313691408903965,0.045297905853666096,0.025036616073555458,0.050947910540958596,0.030822949875301025,0.09808997675893431,-0.01906705114063591,0.040870666406673965
HALLMARK_ANGIOGENESIS,0.09106526230408904,-0.0031729833780396468,0.06292503453239147,0.05174239155277805,-0.07679623307218454,0.04504532417573933,-0.0786266622694731,-0.05468270072925906,-0.0002194173979737441,-0.1019118722582297,0.02181505042290286
HALLMARK_APICAL_JUNCTION,-0.10207403211361162,0.014118909465359257,0.05464378745229825,0.05387339477410128,0.03597086422699521,0.04108834094057882,-0.04126188138957156,0.03491290179439696,0.0697872387220268,-0.003721324660202432,0.010522058807889511
HALLMARK_APICAL_SURFACE,-0.06717794925766787,0.013448469908520517,-0.05835453416767965,-0.01228271954376761,0.08736246736978716,0.002014852384195045,0.025872170073694554,0.01491754660511536,0.020167707185948472,0.055189770504546626,0.04657214343252772
HALLMARK_APOPTOSIS,0.00910745448360607,-0.04336218832161632,0.08173421521263524,0.08441481311117789,0.01852072775256416,0.06942016750643751,-0.05965019732218003,0.03664742819435993,-0.03520903804140643,-0.04047683505346024,0.022332375469307598
HALLMARK_BILE_ACID_METABOLISM,-0.05763182736178992,-0.01293106865781788,0.02064068048569486,-0.10297730110335657,0.03845642107200119,0.020864567758858032,0.011402695774566344,0.032462349780302775,0.027098986612235604,-0.006035768456525719,0.035541890762074195
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05592075812048447,0.03218442473188395,0.14742301190699375,-0.02846316247551286,0.023907211458821995,0.011141835232569845,0.032412587072761886,0.000629369626337279,0.009530115650865206,-0.04954064096510177,0.015668521360159213
HALLMARK_COAGULATION,0.13565164604592203,-0.000631541869202109,0.21033372815917098,0.154243092824171,0.016861091173073113,0.030152075084465966,-0.0804130343766292,0.07187463176865569,0.008824614282749037,-0.02822835724489394,0.02908000974311703
HALLMARK_COMPLEMENT,0.11891165542283204,0.024237429694473366,0.14356970902656888,-0.017021998137114996,-0.028151487921330966,0.010926627772248577,-0.04823037392155818,0.06155806766827291,-0.014560852719542052,0.02773843961404257,0.06693168625706428
HALLMARK_DNA_REPAIR,-0.027391472684119265,0.02184032169314583,-0.007950679023351991,-0.07255045873227298,0.030741649646408152,0.026454538114563744,0.023009592942972345,0.024296629116902644,0.03533900343882631,-0.013369532393936286,0.0032505927427276204
HALLMARK_E2F_TARGETS,-0.017937101228175812,0.010025240124749563,-0.11687816409150378,-0.08586203851551782,0.04562987538021344,-0.01677775296262489,0.0037733906997924472,0.010921749370856031,-0.0016342487763686142,-0.029067334071982934,0.013403273423346004
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.012947142713713358,0.010310186831643055,0.16705786812567053,0.10929642985902206,-0.006300628535657239,0.05764243559571236,-0.08881701792372176,0.010049116409224996,0.06902947474284384,-0.08434468032017522,0.052625124448576616
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0011485386396619713,-0.002251952775275031,-0.15121054054158353,0.037125673020695325,0.08528641412224024,0.08400507458063022,-0.04264839074760979,0.0728862131496662,-0.01618491006734622,-0.02824052650970342,0.05632642186580982
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07287465936619222,-0.02187887173062986,0.07991400053734507,-0.085852151475263,-0.03851926755990035,-0.005431682352023816,-0.013550300876925532,-0.0006516920757162948,0.020839189587457143,0.026823147641036296,0.006048198014989474
HALLMARK_FATTY_ACID_METABOLISM,0.09040181901015978,0.0538703491228426,0.038078009109726814,0.060523012680844625,0.010479172680173674,0.06325846382542931,0.042090205068220726,-0.015205144035028189,-0.014814585282800627,-0.07654276594702616,0.07528487149364316
