,UKF248,UKF251,UKF266,UKF269,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08298318345296382,-0.025166619451327685,0.02207755199255135,0.1817795632119513,-0.0363173944089099,0.14045411178637704,0.03531155028139858,-0.025863908827500472,0.04927067158202678,0.049849670511622896,0.31774207291065654,0.1961259689051492
HALLMARK_ALLOGRAFT_REJECTION,0.006759235536828598,-0.012702038979772848,-0.027065808982798922,0.28535144925957945,0.11755112843005405,0.08542742383071368,0.02484540191263477,0.1288259343362515,0.05677173043952528,0.028358140750822925,0.2202595253521001,-0.08418195226541847
HALLMARK_ANDROGEN_RESPONSE,0.04465166289126706,-0.04938484065494434,0.02577696071226367,0.2307243194376674,0.07108792110217502,0.11471413772164825,0.04869206357482291,0.028525985326091297,-0.006362197747398054,0.006768500807884268,0.30898701006096513,0.23063575515778958
HALLMARK_ANGIOGENESIS,-0.05691230230785642,-0.07459735140171567,-0.009658404435329096,0.27964480751627524,0.029255888025697414,-0.09212580368353752,0.001472564214886573,0.00956381054757553,0.02001449354196754,-0.005720563065501661,-0.04337494645115383,0.20466424774026065
HALLMARK_APICAL_JUNCTION,0.11256951432434437,0.013474006929024847,-0.009717864778146866,0.26599898300642977,0.132332667711864,0.11291818762734034,0.0444907434635928,0.03845813941576741,0.058080595210841655,0.06628947676267324,0.3084728180751357,0.25608992779960454
HALLMARK_APICAL_SURFACE,0.053276168067869424,0.034881146744510406,-0.003227877833273244,-0.13256182528958144,-0.06628642424584291,0.08896987779088052,0.0492908680067889,-0.08169532598775246,0.04237789703395271,0.1301514501610321,0.24104682425012328,0.10617132968600629
HALLMARK_APOPTOSIS,0.07176468259892552,0.00563112982714522,0.05828702609043112,0.07006682539897605,0.15953816759532502,0.06617580424290162,0.010678551507856458,-0.03693519958109088,0.04979812254874374,-0.008554190763665865,0.2103412883007756,0.020704250102914074
HALLMARK_BILE_ACID_METABOLISM,0.05491859366660819,0.06954183048817936,0.036095309801148445,0.219456905251925,0.07622304421418585,0.08533485701787313,0.062038630578053415,0.03622680245246003,0.01164138233438242,-0.0022510575328619775,0.2790019533473575,0.24331315402625484
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.012166662450522382,0.004850141976022663,0.013135348216520288,0.1842877750329866,0.11147411655983659,0.12900343575740053,0.030213795723048747,-0.03839957920773687,0.05851979084108037,0.047672304094944946,0.28337825061122035,0.31748590455418907
HALLMARK_COAGULATION,0.10439461431419567,-0.017059005880614334,1.4024847756759552e-05,0.26876627755102395,0.14868017684166046,0.039577903490382496,0.05258995382564006,0.030727784247553205,0.10776332363051763,0.028010963238635164,0.276997514986061,0.23634350050928937
HALLMARK_COMPLEMENT,0.018966898103661152,-0.04360104585672951,0.0027805188619964075,0.25204094422954754,0.08776903640480559,0.12291061971307544,0.02278938799029538,0.008870049310664731,0.10394634841951991,0.03356913728344826,0.27694431380645324,0.17608509375350423
HALLMARK_DNA_REPAIR,0.05318878089059247,-0.019547759861785675,-0.002901489634255465,0.23849717648634097,0.08937523553763785,0.15769133935289767,0.04484683420407663,0.027361088161457683,0.037752284111158566,0.052762367770333496,0.29055870809891166,0.3001117568009347
HALLMARK_E2F_TARGETS,0.04027477925830563,0.032884839669358824,0.011612979574709584,0.22251842822284784,-0.03184211658574517,0.03392308088903454,0.05838612420298126,-0.02780508237298334,0.006291801583430713,0.007184773116273078,0.23066459904123052,0.3377052810994819
