,MGH258,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,-0.02776392438498822,0.08032135837925965,0.039927365710123265
HALLMARK_ALLOGRAFT_REJECTION,0.01761663029068147,0.0741495583614109,0.10529342153224089
HALLMARK_ANDROGEN_RESPONSE,-0.028710495623097226,0.05759943052227379,0.10251414543297367
HALLMARK_ANGIOGENESIS,0.039424672981531794,0.002261664322580068,0.035233160877159594
HALLMARK_APICAL_JUNCTION,-0.07235969470870159,-0.044231224569717176,0.07457391032938358
HALLMARK_APICAL_SURFACE,0.0004546592993129435,0.012084396315812962,0.08943389915516108
HALLMARK_APOPTOSIS,0.022358478956812436,0.07148288964359922,0.07305112358717268
HALLMARK_BILE_ACID_METABOLISM,0.05024495134324578,0.03451254617505502,-0.0034852585668968404
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.017062478969405714,-0.006476209175906405,0.043308393730721394
HALLMARK_COAGULATION,0.016976531142531996,0.07005193893304963,0.06917012919975728
HALLMARK_COMPLEMENT,0.03358264863375645,0.08773803245951468,0.05066577675856736
HALLMARK_DNA_REPAIR,-0.02948944995694786,0.01547828254614487,0.03459318843555724
HALLMARK_E2F_TARGETS,-0.011692042500353378,-0.01995826497248669,-0.025387559132185107
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.020504621969938533,0.045723849614131284,0.11000851690725962
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.03248550891129312,0.009260711588683612,0.056191009112784476
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0003938358100770422,0.07409803904631816,0.044132563869767036
HALLMARK_FATTY_ACID_METABOLISM,0.04293281702449448,-0.04454699710575429,0.04319463745841053
HALLMARK_G2M_CHECKPOINT,-0.029974462190265967,-0.039797133118670766,0.0364050829819091
HALLMARK_GLYCOLYSIS,-0.0011581407531718062,-0.029964952983465288,0.051347382966990554
HALLMARK_HEDGEHOG_SIGNALING,0.026455576888212467,-0.007076179528463577,0.0530978283830698
HALLMARK_HEME_METABOLISM,-0.04574740418191527,0.04734095432915313,0.0649282027014174
HALLMARK_HYPOXIA,-0.016796508527877427,-0.02283700473243454,-0.0046073470344169575
HALLMARK_IL2_STAT5_SIGNALING,0.0287125861739368,0.05243493927938098,0.0431502593130554
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.025662898598531752,0.00677782683747218,0.0709863030757544
HALLMARK_INFLAMMATORY_RESPONSE,-0.010424445210070474,-0.025063479927712993,0.00907728861942183
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.023665557032059283,0.06432671566860382,0.06079982100379571
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.002940890161010884,0.08916319878387921,0.11780688236016051
HALLMARK_KRAS_SIGNALING_DN,0.01992987583784404,0.034220313970160766,0.0512134667988578
HALLMARK_KRAS_SIGNALING_UP,-0.05770696173460836,0.02623100432980028,0.08232082878312884
HALLMARK_MITOTIC_SPINDLE,-0.007517489882273957,0.019982206756302308,0.037186243600738786
HALLMARK_MTORC1_SIGNALING,-0.03248445032026289,0.003057955701949553,0.08309294839734985
HALLMARK_MYC_TARGETS_V1,-0.03366934435408339,-0.02638953545618188,0.03823834566346354
HALLMARK_MYC_TARGETS_V2,0.018452435623319132,-0.0037523674623382683,0.0047859906324455815
HALLMARK_MYOGENESIS,-0.02285475175802863,0.03028056813938486,0.059961281488831286
HALLMARK_NOTCH_SIGNALING,0.006494396050216577,0.02181288562695597,-0.01117848105673955
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.028326118334971635,0.04378897843700668,0.018571639613071875
HALLMARK_P53_PATHWAY,-0.007792872241117146,0.021293519235453726,0.04161445162333976
HALLMARK_PANCREAS_BETA_CELLS,-0.05602396400313572,-0.009796001380384995,0.03721612287352569
HALLMARK_PEROXISOME,-0.005971372187620095,0.026509401755377537,0.10647973320963432
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.03844502132854519,0.02030830636225667,0.06957355284429986
HALLMARK_PROTEIN_SECRETION,-0.016607526726663022,0.0247739925387673,0.05389662193099304
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.027073141584955312,0.06253349593338804,0.08813597205832208
HALLMARK_SPERMATOGENESIS,-0.010532352697833354,-0.01788983009101983,0.018805959642109845
HALLMARK_TGF_BETA_SIGNALING,0.028022240569780105,0.018384010328793915,0.08365922061281562
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.005481264514039079,0.002882584902989491,0.06163960915159111
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.018678297226924247,0.012525024634264182,0.08219479052584498
HALLMARK_UV_RESPONSE_DN,-0.003427262805862596,0.06249077923503993,0.1145314796479387
HALLMARK_UV_RESPONSE_UP,-0.017694903887403114,0.013575519580461246,0.06878909303101573
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.009751172437770303,-0.037202815241851005,0.0298123408397675
HALLMARK_XENOBIOTIC_METABOLISM,0.009539536344655288,0.06016869028342712,0.05338597743678774
