,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF296,ZH1019T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.027849262876741346,0.004261654408362767,0.13020905684167333,0.0004928161345832809,0.1409191277132919,-0.019549147250550965,0.05245519882628059,0.07551358867424644,-0.004522820283150271
HALLMARK_ALLOGRAFT_REJECTION,-0.017390827976677157,0.02879498602342356,-0.0031108739092727085,-0.013644952821705686,0.17008032960469935,-0.02037516969920593,0.057665540881285754,0.04287029530359492,0.01680939653364108
HALLMARK_ANDROGEN_RESPONSE,-0.010332563862735233,0.012383153388329007,0.039884372027332866,0.0625366740152203,0.14838345108949777,0.05389236341703195,0.039649816694530125,0.034176239012717886,0.035173252078095
HALLMARK_ANGIOGENESIS,0.03238044946571683,-0.05098268313633891,0.06887579026579309,0.08223154311224622,0.10984769703015387,0.04254276432907435,0.04380822735683005,-0.08077335520634173,0.07749127144965365
HALLMARK_APICAL_JUNCTION,0.010505135819209003,0.03892462862388992,0.11238472142246016,-0.012102834968800612,0.15525204685334656,0.05455295199577781,0.02205001658317,0.0805429772310436,0.028742477843760238
HALLMARK_APICAL_SURFACE,0.048652508737041744,-0.0028920791569618763,-0.015100868953393035,-0.047539392130301165,-0.07511630584595441,-0.07727124112250298,-0.03587520032358887,0.10835101992967551,0.05016111768637336
HALLMARK_APOPTOSIS,-0.025988681332875477,0.0189280418820208,-0.044794676614664415,-0.004396633775749704,0.029822851956687053,0.04598210079937897,0.01905093937549836,0.08901772112591358,-0.026141226846030024
HALLMARK_BILE_ACID_METABOLISM,-0.0025082569020530147,-0.018929264722968433,0.10743922980292078,0.060462133098539615,0.1277230190238487,-0.0010394418163951098,-0.0007147853629985252,0.0003762806306687801,-0.030260571758760985
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.019793431647219643,-0.006013721088281961,0.0811421008621007,-0.009891749295793142,0.14366451218553933,0.07301439179043617,0.05934324761308845,0.10089549356304105,-0.06474703854848217
HALLMARK_COAGULATION,-0.024184977268652433,0.015139198099817484,0.04628297015228283,-0.048933260316697993,0.13815031766915375,0.0068397999926094995,0.053072433070022476,-0.010362921372935227,0.05158799414608413
HALLMARK_COMPLEMENT,0.0382872565935511,0.014959385948418726,0.08704144726772027,0.0005140844907331331,0.13872101651539484,0.05414255489729256,0.0002519505749273741,0.04012307742261335,-0.04020744881514075
HALLMARK_DNA_REPAIR,0.007240010654241616,0.04775934876032079,0.10965818706999528,0.08630185197691385,0.18600247060570588,0.012356596231415811,0.038973538193882405,0.12516974542512316,-0.0231994515833888
HALLMARK_E2F_TARGETS,-0.005238926850988456,0.04754582420598593,0.08975205870501692,0.015088843702274044,0.18029411192819086,0.0029408690976129174,-0.01054174205249132,0.06813837370990058,-0.01668829932026932
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.04970911085759576,0.02957265585529189,-0.0086014789289761,0.06495274545794535,0.15702632009391934,0.08491972792524687,0.10339496932470668,-0.02952390784186771,0.09220555162384744
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.008883199773885268,0.02781544663344156,-0.004391702764148673,0.006597888319762132,0.10570695272990892,-0.0016956080615407345,0.0309037561187461,-0.03157258078757929,-0.007891419541130172
HALLMARK_ESTROGEN_RESPONSE_LATE,0.01704804241396744,0.01257623997396068,0.09552730157201,-0.007097606308170505,-0.05336364106534049,0.016580328005700185,0.019339854010084576,-0.004841362844700537,-0.045580700840544816
