,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.042307423500897376,0.08002217785646788,-0.02834806784088084,0.08870001004913858,0.08547530937350027,-0.06448656268561953,0.02141098036644949,0.13649377776056032,0.019289298078981745,-0.050164384517255065,-0.06437945699223653,0.135662618579379,0.04869543956866625,0.1311199988942869,0.0051903278665103095,0.013717482410199263,0.022931294397074177,0.08810730589745486,-0.023311301333681592,-0.0028565279164464628,0.0332859418229844,0.06248325573025763,0.015822335161359873
HALLMARK_ALLOGRAFT_REJECTION,0.09334150821083043,0.031463839920863865,0.04645054152704989,0.0460582808457152,0.02613601492466787,-0.044615098093726324,-0.003954678725536404,0.17627167550638312,0.0013166606376038689,-0.01686857872604879,-0.01951409550498213,0.08724409079917153,0.007228597449169577,0.11937787461555865,0.07367113036587045,0.06891113094476464,0.027763105299251994,0.13647646784427037,0.026072562311845533,0.03471177596386833,-0.03338031015698267,0.09263323367467939,0.07839957312891682
HALLMARK_ANDROGEN_RESPONSE,-0.049822511079084635,0.07183842554463707,0.00818696404273977,0.09380727644071749,0.10463735290064467,0.047598820012206215,0.02422909011720329,0.13076813367765544,0.04147573250073286,0.00795451182517226,-0.0820961310525943,0.10271991050265042,0.007549902115418367,0.14527491450921753,0.03617791043832697,0.00628725046842236,-0.0037790514745281527,0.10081969577348787,-0.003201729833141054,0.006511130774754438,0.05172514984996215,0.1088448708004684,0.010773763553558253
HALLMARK_ANGIOGENESIS,0.1096204626871446,0.009046042271481498,0.06423258839208804,0.0320062328390903,-0.011137896446120465,0.005168354938817411,0.0014399737462209002,0.1847262563796881,0.03504865847361652,0.010369607165305609,0.001699868457612887,-0.10441004342068659,0.05584003742839974,0.04618309465374089,-0.02824674489940915,0.011897103852349137,-0.02176858244751463,-0.03175491074003798,0.008306627139970336,-0.03205783118075764,-0.01615830309941419,0.04840075612412876,0.0335374881534616
HALLMARK_APICAL_JUNCTION,-0.08141967195853954,0.068140598884181,0.00853442011253658,0.06940933008262692,0.1444544699906242,-0.11051195985872686,0.020360665525499155,0.18931089213135874,0.02343830384106422,-0.09674619356856735,-0.05416738860906712,0.13437056375659828,0.019067722641060377,0.16189265475651465,0.006363713336614396,0.04143033152979662,0.015667867186325877,0.07460064326870713,0.006313231483592818,0.03428025391742975,0.03418847665173923,0.08222420711717779,0.04628178788577891
HALLMARK_APICAL_SURFACE,-0.09684105096665845,0.02268832356716593,-0.02619430665897124,-0.03700690900842096,0.044036790363462544,-0.12908041644917737,0.007306031648651069,-0.07515080261290223,0.004899648798028087,-0.04782548703377572,-0.009156272843167267,0.11018686383776861,-0.005030255979031141,0.12563964042173903,-0.07693141387101339,0.013823515280943163,0.058781259148639235,0.10056816189619246,-0.02946231838573405,0.0688399848368024,0.021032696480153535,0.05466627294290798,0.06505020612625613
HALLMARK_APOPTOSIS,-0.0473894028742672,0.07800201200151242,0.01795883753973195,0.049882739605697946,0.043800893012899196,0.059958486980677364,0.010292515355077154,0.09032787507500918,0.059656799358348236,-0.08768807669151514,0.00014149340825845351,0.03456271896364264,-0.013702317926179776,-0.0022001365426189507,-0.014405016806305897,0.09047398699289834,-0.04979889782296941,-0.035405796002527294,-0.04153873488747592,-0.002448561592934892,0.014067159496694518,-0.019891844478486072,0.0955017539890763
HALLMARK_BILE_ACID_METABOLISM,-0.10828913156444721,0.03348725791251066,-0.01619105114042809,0.01663749426493125,0.05354896264579537,-0.09445234340794084,-0.023150214862093475,0.14987510683012423,0.04418413852880992,0.02197725867003661,-0.06598237267348675,0.04533306032499825,0.03293820888682779,0.10343649931589495,-0.02437218802612025,0.005491627698617026,0.014828350828915336,0.0441119325217794,-0.037972112374383075,0.03192080462294944,0.011591042069859184,0.036523515395718104,0.009810240229094663
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.021988152543564496,0.02576951182135688,-0.06282276316607432,0.1106747509314427,0.11632623452839394,-0.02157317414672985,0.03932506427584173,0.11871113970066162,0.07170229513466579,-0.03746444458112687,-0.030788752437215273,0.12210932516358132,-0.02764611589671586,0.06806697337888656,-0.08734804384121736,-0.0179844880529509,0.014690433887519875,0.08345927818335645,-0.06500917589978787,-0.03873107153997823,0.12073446158797198,0.061675027540877926,-0.022084059994860104
HALLMARK_COAGULATION,0.06166300797172236,0.058894482986821706,0.024704710871066987,0.054355513995012934,0.06402009258488697,-0.14522767818632107,0.002010243393859007,0.13432980912892564,0.005967585419779611,-0.0064032762272543675,-0.019825717371201822,0.05430310529655056,0.012339959339991616,0.043386263832633845,-0.06002083413400716,0.06108353044832464,-0.023322910433493545,0.030391556615828402,-0.03935682953324437,-0.048358998451583056,-0.0034958934920632815,0.09601280064324416,-0.04754797275579604
