,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.1105677342284575,0.07452237553069829,-0.014551794777098892,0.019458188062624428,-0.05215350495275158,0.038193295931846456,0.052828569949339016,0.023517058334784124,0.06788476298801539,0.04758665668891064,0.06672097577287116,0.06999191238919222,0.04322314733910449,0.14724449218994026,-0.03868959358181937,-0.004355994254946139,0.07660429297426818
HALLMARK_ALLOGRAFT_REJECTION,-0.037917022031970615,-0.00032049554901038177,0.0005953486401189407,0.07983870031532231,0.025777147404484366,0.03954777170143783,0.05901438343953107,0.02003985890627946,-0.0649656352968702,0.007728772762579577,-0.010749649995132164,0.036396634432345955,0.0597311256585999,0.09847466570235336,-0.009823398994693323,0.01858840398988918,0.014915235751646952
HALLMARK_ANDROGEN_RESPONSE,0.06479280847316517,0.05222750432964488,-0.01125701190249582,-0.0028266988442476213,0.010101668506416655,0.07786311543740995,0.026469939468767845,-0.00699668826359482,-0.020053865822549952,0.02582615503203487,0.11584012722822551,0.0768715911882861,0.007757931212189326,0.13975640877483977,0.015810559719419647,0.015465610951844287,0.012785454364889948
HALLMARK_ANGIOGENESIS,0.06260169664363088,-0.0015325649352229318,0.02262344420408884,-0.11806246300875739,0.00785407738122356,0.03775668840118615,-0.01833229605341365,-0.039210431646380765,-0.11559067385096244,-0.012376108003952942,-0.13996787445854117,-0.04534093456288768,0.0014235694986196494,-0.05986982926144493,-0.005826149504367068,0.04708990327841232,-0.11089115941499046
HALLMARK_APICAL_JUNCTION,0.09706293532913372,0.07183939547753924,0.03271114360161077,0.04035867211784865,0.0106167210452334,0.05026051721466065,0.03882267831677282,0.08561981238312935,-0.001084485398825152,0.08139794290429493,0.031014305526945438,0.12428523508821648,0.01559777039116223,0.15705797584771738,0.004255056171658418,0.04267780133945665,0.025469341400553947
HALLMARK_APICAL_SURFACE,0.0521696749600392,0.04092649145851627,0.0434000557838513,0.08275852564814838,-0.04591211784624307,-0.0477542652605957,0.042655109705759225,-0.0010666511771336594,0.0320848135230786,-0.003870568283073519,-0.04152679164767928,0.12336789204037651,-0.020409542863821614,0.10766060884776738,-0.06043906983751877,0.022356651883526875,-0.0016142515966585324
HALLMARK_APOPTOSIS,-0.0026430789507716403,0.013091823398175674,0.003704750808015969,0.04306065270127996,0.11766635975535596,-0.025888552618619304,0.03539812993350539,0.05680572424315356,0.025882858532831832,0.02168516402385055,0.07517452816807611,-0.019396770161303888,0.0413953366441002,-0.027135659000565093,0.011051111549177971,-0.02427591102681809,-0.0021029133265927876
HALLMARK_BILE_ACID_METABOLISM,0.09216992201324861,0.0031212327655486365,0.03494252596007444,0.05487888529378746,-0.009235415872445571,0.06190410558418291,0.011507920871686674,0.04865498850974235,0.033619845368458016,0.03844719288795324,0.04579773488820904,0.12835856598886927,-0.022319146915581334,0.14502223639481224,-0.02035863807901468,0.05818777555856608,0.10082424639969556
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.17748994968483536,0.03269922403984376,0.004904428413113701,0.002317339082485616,-0.03790249954275249,0.059805184965989466,-0.009543949387238612,0.03224179655524883,-0.05146739570352646,0.04076104826948032,0.03281746674923894,0.09856647842790728,0.05632896517634954,0.15703814024631055,-0.012325833558205176,0.0062081108100897455,0.061791225383716814
HALLMARK_COAGULATION,0.09529936734288888,0.0511233301459712,0.004132452905396805,0.08522444529542678,0.06494579218803034,0.029294165114603768,0.05205844987209039,0.0033894638018955275,-0.05679632366454252,0.0682959967609995,0.08029286645522665,0.03139478148510424,0.07695062960908061,0.13509072252487125,-0.017638576866731162,-0.07860436657905026,-0.02529606648142721
HALLMARK_COMPLEMENT,0.052568567919658235,0.0650297557977718,0.019636571298758922,-0.00548494889210662,0.03598570239971047,0.04564772398093707,-0.005451455341931806,0.02312143697336145,-0.02159608617341206,0.06152025343263953,0.03986614222733577,0.004140147776175301,0.033457148772856535,0.0732846165831439,0.009380903630935763,0.03698946690506292,0.043376293753715066
HALLMARK_DNA_REPAIR,0.09250272979409878,0.0532888784049812,0.009386396861641486,-0.012014709054666024,-0.027099084839292378,0.05608255637747787,0.041010740973672306,0.057351622489668116,-0.011673357514535278,0.05434084895533957,0.09297625986016435,0.11970326533398558,0.017474056145028703,0.14282816827177708,-0.007216181585342429,0.05063266608265124,0.10075855247714274
HALLMARK_E2F_TARGETS,0.08348213051293898,0.048291668378250795,0.0011667472360017536,0.04022569845789773,-0.06614689984530159,0.05847530446639479,-0.011125518561226556,0.027483067948310305,-0.005068881755936587,0.060639401351193674,0.045530935340049115,0.08051952206004549,-0.01885318518997998,0.10682751132278996,-0.023616784171257118,0.08301787652594207,0.05076938727881503
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08996698198630475,0.0386415649046495,0.014793448011262773,-0.03470979389649012,0.10937279889990503,0.05261402008240956,-0.0041690114530183375,0.047771393539017735,-0.04684705730497593,0.02463635261947884,0.06802056599413397,-0.024834363711281792,-0.004690244317449282,-0.048468945746895774,0.039834137531370266,0.001470380043572534,-0.05756288447281699
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07628592669805424,0.012947710496363958,0.03714412096897019,0.04291925717783549,-0.08133966793263489,0.033929550330026655,0.022876517624082972,0.011804522185401106,0.030314102083114303,0.01680558315364152,-0.08725597049502297,0.10919658274879035,0.060033265930053085,0.09962846597408853,0.014002387880762327,0.04350587967196945,0.08488038470435624
HALLMARK_ESTROGEN_RESPONSE_LATE,0.12345016197573119,0.054370712856205906,-0.007006122958315809,0.038700378299256925,0.045408166057740326,-0.03073147244305191,0.020155733218096317,0.09153772382529538,-0.029624180019380907,-0.032100672707726326,0.07742752218741573,-0.0010051820305098942,0.015265476055201637,0.13085919100299934,0.023745605942714514,0.06858298467319558,0.06662576464474505
HALLMARK_FATTY_ACID_METABOLISM,0.021578849932286544,0.00029449032549193897,-0.018656872100122228,-0.0411675513883106,0.0005250385495185666,0.02714816261162016,-0.012362397308193841,0.03198267848124757,-0.040948218167714136,-0.015618339218098139,0.04043467468803932,0.017084763177041017,-0.022232285802363853,-0.0758069192714285,-0.042901123783964955,0.0687708876290123,0.10254330482560116
HALLMARK_G2M_CHECKPOINT,0.0823810325677647,0.07130840267154179,0.0036244816207514764,0.02035662783878703,0.029224375416068413,0.052206298888986445,-0.01777874968287017,0.06688132495465002,0.0038167313321542436,0.06843045180326826,0.06916416865819029,0.07754654559575183,-0.015232529824646148,0.09309157034221534,0.035353886367891205,0.07388275298631856,0.04007597064881238
HALLMARK_GLYCOLYSIS,0.03726563930121917,0.029127159178260646,0.04249679764532355,-0.04490149814458354,-0.0052783282380007785,0.052368488850066106,-0.06990574714452295,0.025874533416167647,0.04733026702812795,0.003034496055329908,-0.1079483733403111,0.11365898193240243,-0.03256864034318618,0.07946382900986769,0.019179675122191202,0.07417960578940105,0.06281312807227452
HALLMARK_HEDGEHOG_SIGNALING,0.029739922703334067,0.0625156409655692,-0.03816973838803515,0.026624395885335606,-0.10968720878003618,-0.0380495662526707,0.01664331737933823,-0.015199944489459907,0.07526640826677897,0.03193697490753618,0.06791460433326126,-0.010698324160748576,0.03659304524449405,0.014289491119583915,-0.062184570933566004,0.060286556815443766,0.04967601947256507
HALLMARK_HEME_METABOLISM,0.09273301244954517,0.06968500589810753,0.03180304686103501,0.03488447210549975,-0.04088531237178879,0.0419056314907434,0.07793743027065057,0.039762071691709554,0.028410385522380815,0.014783391711813042,0.08387463116061872,0.10949204927522463,0.02004402324680221,0.13277474045414436,0.030163477679637785,0.05081807693052465,0.09329522580711583
HALLMARK_HYPOXIA,-0.01105884140768956,-0.06771673414472461,-0.026892371961470447,-0.09229256647416817,0.06494604636008539,-0.04384549022787444,-0.015664470541997166,0.017932195413984723,-0.013488731381372713,-0.06723121571831978,-0.05999549866487568,0.06632776079024809,-0.03164375236516057,-0.1239335207557981,0.02552581073856661,0.04696905146734829,0.011182356489823143
HALLMARK_IL2_STAT5_SIGNALING,0.0401392478698007,0.06110668660634636,0.0031570437518418054,-0.019385266755237957,0.023604498005362778,0.03876517744748852,0.012275997999246077,-0.006087486684419334,-0.030195238125714886,0.008193316881346205,0.059489243500596464,0.06442141172308798,0.02268339087315699,0.11269840182593248,-0.0033840921492446258,0.07206112233696615,0.0680014521143662
