,UKF243,UKF296,UKF313,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.10078643245248983,0.07138364284066086,0.03512074857284449,0.1535172176135679,0.12833516201259101,0.13024847687699845,0.06039223931622843
HALLMARK_ALLOGRAFT_REJECTION,0.023890582945235397,0.05257814342219573,0.0489556890275039,0.13787026283324416,0.018040364780759956,0.11652017922340042,-0.045466196553553724
HALLMARK_ANDROGEN_RESPONSE,0.04388558938863851,0.05067378060463832,0.03550314499143423,0.10204509652701498,0.04740901677595973,0.10913577771662926,-0.006017480479913092
HALLMARK_ANGIOGENESIS,0.0759769501943294,0.02299467918349976,0.051789307865263826,0.02192753188658214,-0.054310523476284685,-0.022819612240508276,0.019686183916039584
HALLMARK_APICAL_JUNCTION,0.13891507849717222,0.027645379700721104,0.054591490097603716,0.21431600312455906,0.018412804509127634,0.17624481404375084,0.02898331176904242
HALLMARK_APICAL_SURFACE,0.12145150896152816,-0.020654982711482348,0.08387900432205087,0.11392255334742217,0.07743874740291323,0.17133056397326724,-0.05825759852765868
HALLMARK_APOPTOSIS,0.010078302600054899,0.024699675393775645,-0.0654589806385562,0.07770848690723564,0.07778198645138483,0.0635487854214313,-0.030652665109218928
HALLMARK_BILE_ACID_METABOLISM,0.12177583008975125,0.08615403386960994,-0.05246559859544753,0.05470565112783023,0.12384697495443633,0.04534195038665695,0.0685692074179852
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.133059886115995,0.08674808503056185,0.040158085677305284,0.034033307105963896,0.10233352831422604,0.06181081524931134,0.04788543303637866
HALLMARK_COAGULATION,0.0987613501849156,0.05563227002697989,0.08856070891617615,0.21455176701269368,0.10482579328574765,0.15258415745560053,0.01782539127508994
HALLMARK_COMPLEMENT,0.05418474164466411,0.043453243549152205,-0.011757118560424063,0.1885672900186387,0.09053910094528632,0.09619424534226985,0.002644119005783308
HALLMARK_DNA_REPAIR,0.1053551135712217,0.09559931951696367,0.04867977612201153,0.19478462517573855,0.07403228642553912,0.11602191794497287,0.09760785037036866
HALLMARK_E2F_TARGETS,0.1144761359172618,0.027128717846184064,0.10013923378428367,0.16452575783154366,-0.015241879562411713,0.0682652862085486,0.06817215535194754
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.13434254385440972,0.12759651629292035,0.07502192933690503,0.23115743135238873,-0.03343494387736286,0.1344346897934528,0.06424403145529087
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08264644284497931,-0.001928030723255198,0.048629595668419644,0.1353971980058564,0.04911487426188421,0.09120570048225299,0.09036399294902421
HALLMARK_ESTROGEN_RESPONSE_LATE,0.10895752947385086,0.03219992685117036,0.01759181204530986,0.08568499622291578,0.009594180803141224,0.013666429440769096,0.04756317971898268
HALLMARK_FATTY_ACID_METABOLISM,0.04912254041547586,-0.06953459111694117,0.02290697911838066,0.05415293831003118,0.012720301712290211,-0.004487621051958575,0.08429754959177725
HALLMARK_G2M_CHECKPOINT,0.04307412189453128,0.06939583965606955,0.024071699927895363,0.1910955432676788,0.014847936372121237,0.053784430524306176,0.07845165072677886
HALLMARK_GLYCOLYSIS,0.06631420307993809,-0.0027728150101304734,0.08457696755459156,0.11337524730197555,0.008522774101420329,0.06327265477550051,0.07748804745431578
HALLMARK_HEDGEHOG_SIGNALING,0.04573367858533431,-0.06743017945353923,0.0019111054575880716,0.08711081037764618,0.04038456350978685,0.08681715401342473,-0.0519855808677374
HALLMARK_HEME_METABOLISM,0.08467406511504603,0.058507743759933686,0.06149064614343505,0.12278087921632831,0.11452105835040786,0.10568445606208655,0.05532427655877894
HALLMARK_HYPOXIA,-0.050875814721622614,-0.008301605419118617,0.0005537820920000774,0.06576864058358654,-0.025246536421741506,0.05272932368500944,0.11781662275222674
HALLMARK_IL2_STAT5_SIGNALING,0.12021986887442285,0.05006216327788801,0.03673300557558332,0.09193991649543129,0.06786583405752473,0.10897335621701776,0.11245031667185082
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0893432543697891,0.04246421307656317,0.009170490582060436,0.14484352676127857,-0.02919813124447712,0.09309576855854439,0.06302667399126313
HALLMARK_INFLAMMATORY_RESPONSE,0.1215653659579905,0.019058066088934237,0.014723391937199596,0.06862829261475224,0.009873943434933823,0.0023910494214567472,0.039235218477383614
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07214283225747893,0.06526890450130117,0.03585744640018263,0.07828055561238673,0.04060017169652658,0.14299210605623006,-0.0016280582549332483
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.14322902743447288,0.11013481208158676,-0.027708683558703498,0.19421185305367727,0.0577973061515922,0.08829674086029661,0.04794763528672746
HALLMARK_KRAS_SIGNALING_DN,0.12514318893929052,0.036821555869651815,0.00028144839640785273,0.06600891707003513,0.04858161993790343,0.043564197620265525,0.04679680436711895
HALLMARK_KRAS_SIGNALING_UP,0.030699229751127984,-0.06153028626452808,0.031488103133604,0.15974237381292397,0.020078150525136017,0.15157296149800914,-0.009482583473670864
HALLMARK_MITOTIC_SPINDLE,0.08376114390767576,0.05133822551322886,0.07470287789739549,0.11696892680129431,0.058414119493003305,0.12835028456118558,0.035376950886527
HALLMARK_MTORC1_SIGNALING,-0.04731903182327439,0.02229787544078833,0.08064312404704177,0.08391422164647684,-0.03924772175022136,0.036329992416276366,0.042080288033032744
HALLMARK_MYC_TARGETS_V1,0.030974012917967225,0.10604368445187648,0.06969041532129322,0.17879123160596275,0.038299045922012616,0.07290395223561881,0.06942653855370555
HALLMARK_MYC_TARGETS_V2,0.06819822025581503,0.050537782869505506,-0.022103319037632022,0.03928815332808998,0.03097056221819777,0.08350405231282271,0.06955693497649185
HALLMARK_MYOGENESIS,0.11430659668547347,0.06620392426947871,0.12195386064910667,0.13073096270859247,0.04586679239446643,0.15401264703609122,-0.05965429056585576
HALLMARK_NOTCH_SIGNALING,0.1683753369702003,0.09535266186877188,0.026210445672760912,0.15282605088765724,0.0967366613711615,0.11688727459721683,0.13052352791030206
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.11906491945447396,0.054768465556209574,0.058731216033473095,0.1377035589866782,0.12328331091280292,0.09710845819057373,0.04968530093443998
HALLMARK_P53_PATHWAY,-0.019585923612066184,0.04551253315393741,0.03260506692491199,0.14416006185441899,0.09608581119882814,0.09122220931670552,0.11344483837218482
HALLMARK_PANCREAS_BETA_CELLS,0.08724517670348213,0.03808504487098275,0.03438167575575951,0.14035728869795205,0.08105096822907736,0.06574624549236452,-0.05174097527798631
HALLMARK_PEROXISOME,0.040052381421528324,0.02705519470980042,0.032094534099816746,0.11514546749051066,0.048812273390485585,0.07516234266453534,0.02579876040291232
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.07413071654462579,0.03428642122999311,0.040508526430064085,0.18532596874090648,0.06340764757864586,0.11306694733690226,0.019364721829070727
HALLMARK_PROTEIN_SECRETION,0.1430199361701029,0.06061535639940483,0.09262489195330888,0.21316970777424413,0.08101918117561249,0.09721052326484518,0.0326113862521642
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.02294183662482854,0.053344058249504646,0.05569062820093339,-0.07328515100693306,0.12441834975526588,0.06053692931400596,0.04111957494949097
HALLMARK_SPERMATOGENESIS,0.05945449905883435,-0.028134562476775062,0.055062440529230344,-0.0023171626032061072,0.023822162270144748,0.07158727595376872,0.005102927999275797
HALLMARK_TGF_BETA_SIGNALING,0.1261791222299886,-0.0013822053291328257,0.009101366730405394,0.15453132423520055,0.055268735227086835,0.1573612750234675,0.04801712619792052
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.07085005407299602,-0.0224028435934175,-0.05063203038204161,0.0941804245389023,-0.07838034117155922,-0.03531723144937206,0.14121510048730268
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.021403477389389667,0.04270941329773815,0.0802237151607512,0.1897981205825475,0.03031846238443925,0.13616806994285446,0.03931878944392043
HALLMARK_UV_RESPONSE_DN,0.11618386425971149,0.04220703481884546,0.059807476260824895,0.13036971639706388,0.04231278335097421,0.08623355801304056,0.07118016892368195
HALLMARK_UV_RESPONSE_UP,0.037358087624986915,-0.011958716828396113,0.004890065824273893,0.038476928834618486,0.021195745370847535,0.05321285402559364,0.07747923952115832
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0473498402335688,0.016470569753196176,0.053874740338590736,0.11898906863357261,-0.054128919234640235,0.16235435812280627,0.028854926390258377
HALLMARK_XENOBIOTIC_METABOLISM,0.059809703768765196,0.027582928509890647,0.02897690386068663,0.07719987475301232,0.1276783508005028,0.09621471992182873,0.04857454528649958
