,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.06078865492733028,-0.1464862185575181,0.01382671463484973,0.07277155658557179,0.0675735385156362,0.01016955838576331,0.0027888059550766732,0.017423321552453647,-0.029326672735466068
HALLMARK_ALLOGRAFT_REJECTION,0.11950191903097476,0.11323968669465918,-0.03442094058086091,0.046952735098738374,0.05242359701012132,-0.05116883646782868,-0.014446270059106845,-0.023610628218631448,0.11294835661567307
HALLMARK_ANDROGEN_RESPONSE,0.01457935958747426,-0.07142539717109814,0.005381013520537056,0.04741723361730032,0.06571841161280237,-0.025629437813200456,0.005556510765284266,0.07500864753039574,-0.03886462180587489
HALLMARK_ANGIOGENESIS,0.03181430192397526,0.03444308159344492,-0.0021849600429447694,-0.1114159893424888,0.06128398579357186,-0.02815684774274843,0.023275319032701546,0.12493379606980007,0.04882171996653596
HALLMARK_APICAL_JUNCTION,0.03884889454875326,-0.11691909418052557,0.04044953581847491,0.060133332016238314,0.06045403878403123,0.03841130208943811,-0.01148229654105445,0.07759038866845579,-0.03972433889432599
HALLMARK_APICAL_SURFACE,0.0239490468379709,-0.1600234885387504,0.031044825025154554,0.07869344730170237,0.052206191281754216,0.030682448284851328,-0.019632413243073056,0.04462084528667214,-0.009387323200951354
HALLMARK_APOPTOSIS,-0.03540845992167996,-0.09794846115070178,-0.08298998003960859,-0.08627993805792174,0.021496475806446893,-0.0180561110961135,0.030616879585948678,0.00037029614625612553,-0.10158334535645114
HALLMARK_BILE_ACID_METABOLISM,0.06198956974403411,-0.20082051028561834,0.02041244242497875,0.08819061569210608,0.0873920102867403,-0.035979236364985206,0.010610231976262778,-0.007346941700434636,0.06624806878576898
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02452220466388255,-0.13742086548689175,0.023206963490235072,0.07629544202523834,0.05527415140169443,-0.01662401413310636,0.018574659399477802,0.008528336263100242,0.0004142144726057902
HALLMARK_COAGULATION,0.00271931007282186,-0.15360911938171307,0.020365657053599374,0.0016892231948611575,0.04694744555249541,-0.055475886848859124,0.0007241455989627434,0.09380543071052423,0.09511974310062139
