,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.04481337274630421,0.06617519513815096,-0.009949063302742365,0.061478030272873505,0.045944553839296895,0.03736072188614147,0.037149464274769305,0.02547795183721244,0.023454580341210767,0.052227012206220357,-0.007809469933498692,0.09171477705499395,0.06993200431565386,0.031422292743266196,0.037511537775554375,0.07656797836556768,0.1365959993999546,0.028402063548162857
HALLMARK_ALLOGRAFT_REJECTION,0.05125108531439676,0.05216107633593945,-0.013036832179114683,-0.007944331065877937,-0.006826472813739663,0.04355463742610004,0.0889443056853007,0.024002317687825906,-0.0216197845977235,0.02571632817404649,-0.0011180241823947781,0.11461654650446006,0.0246784348673776,0.04212801271727385,0.04682323690482056,0.01771959355683686,0.06015397092900888,0.0957700538938226
HALLMARK_ANDROGEN_RESPONSE,0.03550276085629103,0.029028723358135732,0.006681147663703617,0.03578278843235275,0.01986647107238841,0.027715611959343835,0.020212353525179305,0.01025210481123253,-0.03496415000596416,0.06318455928761646,-0.018379335007022286,0.08222859995921815,0.10449977966939528,0.03515804954425764,0.09410397436290088,0.02647813848201778,0.07603117382702979,0.04218571836038432
HALLMARK_ANGIOGENESIS,0.0734572744123263,-0.037876725361940686,-0.05421145721068147,-0.05954114340124109,0.021489975738357293,0.029504895308570398,-0.007601606443131135,-0.023396785944365735,-0.03402602431269974,0.049441565973427797,0.05982554218367821,0.012564876269573328,-0.003861165909324645,-0.010041869762678521,0.0063310194046855275,-0.003774920054826243,-0.05931593314613393,-0.03017796270995348
HALLMARK_APICAL_JUNCTION,0.037254989877212874,0.07256228682315341,0.04338744025151153,-0.029901903030111858,0.034721441313179884,0.02379245834484923,0.05573323917785165,0.017658860058736348,-0.03018020035993341,0.11926650021786349,0.04214439096445788,0.13389057346518318,0.09660086307247188,0.019328817733001248,0.062495704806340084,-0.009697648652288348,0.11822826550631518,0.015898800392520014
HALLMARK_APICAL_SURFACE,0.011402910555769858,-0.07473228017541991,0.014673596519809515,0.021858887199460653,0.098382886421561,0.03621820478762861,0.06646989102646937,-0.01795244612170064,-0.06349863302861421,0.12885580786411607,0.049591932565478114,0.10524383728781608,0.07337463705623722,0.04809528093003367,0.04238915191149521,0.014966408549231671,0.07601728166498249,0.03889038933430739
HALLMARK_APOPTOSIS,0.07163069169727747,0.038711249554911085,0.036314188293103594,-0.027699844127454912,0.008271492372148479,0.020183432846923845,0.020433452761521614,0.032506632460526826,0.0445252835464614,0.03424650326350483,-0.010222090222166896,-0.01546490643868195,-0.02941678838776556,0.043155469716149315,0.016670360997038395,-0.01453088134690122,0.029735105489552816,0.06030177187501399
HALLMARK_BILE_ACID_METABOLISM,-0.014459969655510373,0.048979403032862,0.03723867264757871,0.017083070541933573,0.0377651886887056,-0.01331126086418337,0.02262673828894847,-0.01867586211706382,-0.06640151040273368,0.10579708780917386,-0.023708492446060332,0.08871903615951583,0.08287220954892227,0.07779982610599166,0.00986797761163422,-0.0072465460968493085,0.11009834045887358,0.0301831838146803
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.011280434477182617,0.06745564526267767,0.004952174444426519,0.022830649586216587,0.026402727049881097,0.02126386385034875,-0.033876346244137275,0.04520478329235015,-0.015382014561232492,0.0748309598773829,0.0754248713502077,0.10736418914039984,0.09328679560193612,0.09670945871391433,-0.03193019535881692,0.03511663794074632,0.12173147828616689,0.032878348907961964
HALLMARK_COAGULATION,0.11977678785216156,0.060741534757630986,0.00025330292934993225,-0.03346050760093663,-0.047940638022825104,0.039081335054010534,0.054945382711462314,0.023629237843609596,-0.03481030492509815,0.08114634560468376,-0.043412847872292736,0.10480074956262384,0.06125288934701245,-0.0022527708726805774,0.008343171254236137,0.034087979689885084,0.09112737726745149,-0.016081927557483767
HALLMARK_COMPLEMENT,0.0975337305963738,0.03881318881592396,-0.028047360797580318,0.03696335874160879,0.08212517887099749,0.03965807462917711,0.022007295296999168,-0.04462488473195272,0.01137025098900683,0.033907647569239065,0.03869210107232092,0.10551433464470146,0.02220550515198393,0.026892629730337816,0.058759158299036496,0.04143615264683575,0.1136160384481115,0.013818979491249198
HALLMARK_DNA_REPAIR,-0.0035536075047853865,0.09713602741658216,0.027614268455583933,0.008717361723268539,0.05291281830502462,0.06872329340221124,0.08235077085128895,0.026318910771359335,-0.04446632724297882,0.08306614573397558,0.01624557484595858,0.10256147253136322,0.0884191317375601,0.017721141406520247,0.04015073432946763,0.03340106807871183,0.11540548846035316,-0.004963823485867066
HALLMARK_E2F_TARGETS,-0.026057204914527506,0.08909886028106381,0.04110620706144455,0.07027167411085669,-0.00836168498062897,0.036631649883073776,0.054839805354461965,-0.004216700883650075,-0.043637780807440546,0.06467315937914601,0.059018869379406064,0.12105653407782704,0.09089738856254927,-0.027278487919748486,0.013311389488627616,-0.06326726376547943,0.11714647964051049,-0.02559330859377716
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.1097683605790851,0.09751981430016213,-0.0506276924624063,-0.11107211536193706,-0.017068555967483707,0.0475926433055305,-0.05161272424959455,0.026462045885160025,-0.07205486330503251,0.06743288212833382,-0.029166215923320075,-0.0030834174095259745,-0.006222060625982227,0.004328506509130348,0.06713629026506965,0.02760686587216132,0.049953339511531705,-0.02737125303084463
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03197795599376718,0.05183149282436303,0.05000723885789561,0.07434837907243101,0.005382078333550154,0.010822215549819467,-0.034701860765077544,0.02667250043776721,0.018892957848065557,-0.01661643653158109,0.035073863819605075,0.079602304638935,0.0633815667221106,0.009908956516063742,0.02928255811924771,-0.011845457194924209,0.11330978407592157,-0.04661643210924103
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04997010026455581,0.002641281233418902,-0.00913645862193099,-0.04250244702909536,0.11775494549722228,0.044907652093876205,0.03946053914379135,0.006582487218872726,-0.04307067308677307,0.0018753153768486458,-0.01348775077463255,0.06568146340672516,0.07855629829928093,0.050300139914563835,0.057156134879853694,0.02370999646988164,0.06333090076638977,0.038963458078293364
HALLMARK_FATTY_ACID_METABOLISM,-0.010598248303332341,0.027867428141404388,-0.01118925250292731,0.02768172590224073,0.07720621529301173,0.009166882366497087,-0.021309346487934127,0.020768976492657874,0.021292312398401143,0.03902877838470614,0.03652089657251035,-0.04198337820235598,0.010939734681148169,0.017884036353453984,-0.021692492008798445,0.05282627939235043,0.08068759697857047,-0.020898653612108246
HALLMARK_G2M_CHECKPOINT,0.014336262860536625,0.014216973099599604,0.055757041046740445,-0.03217118278460041,0.004267782926750249,0.05245152032238352,0.025064496660290203,-0.0013395480032048419,-0.028967849580097748,-0.02568291469559343,0.0050480161181271944,0.12530204627607405,0.07363064040428935,0.04682465017682191,0.033917068592911014,-0.028829633445083856,0.09469134645304911,0.007742610532452622
HALLMARK_GLYCOLYSIS,0.0033177859217745037,0.039260112127520556,-0.027274290940646404,-0.039214259012354376,0.06616036499999238,0.05043218241377384,0.004210342984185297,0.008912686141095076,-0.03319747369690101,0.07407714072576739,0.06412642338250134,0.0531807143310391,0.08752253726109137,0.04535800505049504,0.014653338733472052,0.045007343011209025,0.12726664792548822,0.03125822777791054
HALLMARK_HEDGEHOG_SIGNALING,0.01627922706258567,0.06912486297607873,0.025186854622249906,0.0915516145608109,0.07050599865063888,-0.012438139772542482,0.03658964037342348,-0.0009443383248194152,0.031003352169340276,-0.028147339066394036,-0.04020290641158065,0.09058741434142173,0.06596567364309558,-0.000578775882495873,-0.00719408184023096,0.00019566704288034607,0.11734874141756456,0.060130143473767494
