,MGH258,UKF269,UKF296,UKF334
HALLMARK_ADIPOGENESIS,0.026503577923502965,0.09061997288183915,0.017047861258100427,-0.0022535955529141244
HALLMARK_ALLOGRAFT_REJECTION,-0.09192862146891745,0.09365164759806865,0.011860686621947948,-0.05783937807824187
HALLMARK_ANDROGEN_RESPONSE,0.07190498608011642,0.10998700404670345,0.016071794630382816,0.015901751724633262
HALLMARK_ANGIOGENESIS,-0.14150340846534987,0.1026048544626578,0.000129188101180006,0.0568714901937224
HALLMARK_APICAL_JUNCTION,0.11483039075170688,0.10865623186408704,-0.02548603463814137,-0.019318147656171968
HALLMARK_APICAL_SURFACE,0.08799517173739624,-0.022883992631091605,-0.0012284320693445251,-0.017324587232531965
HALLMARK_APOPTOSIS,0.03465794718836604,-0.01065596966426028,0.01426128663184425,-0.06184261881572212
HALLMARK_BILE_ACID_METABOLISM,0.051055447752549284,0.11366236156720598,-0.005029871056919427,-0.027383454896838695
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08477341817565832,0.0645206926623619,0.012318443680007214,0.015419308488449935
HALLMARK_COAGULATION,-0.03542533250958043,0.07126598773868041,0.03089647511483026,-0.05357430208137913
HALLMARK_COMPLEMENT,-0.005869294119316077,0.07761927512019598,0.0013052912329919548,-0.05557221102648944
HALLMARK_DNA_REPAIR,0.06773658112318375,0.13329831318875116,0.00908200124111237,0.03463953432607053
HALLMARK_E2F_TARGETS,0.022772611067692666,0.1399920523200332,-0.010121397779880458,-0.0025346357860358474
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09545002053104379,0.0729730805437038,-0.002801620065766762,-0.015545642719136821
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.046156590273916935,0.08951753572911955,0.012349520633400356,-0.02515161988085882
HALLMARK_ESTROGEN_RESPONSE_LATE,0.006286055078725401,0.004517214665603041,0.004424479282120078,0.057683240099797854
HALLMARK_FATTY_ACID_METABOLISM,-0.015853057509759527,0.08142299209685161,0.02317283099824205,-0.028980717752894732
HALLMARK_G2M_CHECKPOINT,0.022290240696422797,0.13564274258934078,9.220771045177267e-05,0.025175951519959817
HALLMARK_GLYCOLYSIS,0.0650809539947195,0.09942525784661668,0.008352712733877063,0.04475815292255355
HALLMARK_HEDGEHOG_SIGNALING,0.02473410648008687,-0.052385125138244,0.03175713591700617,0.06949851837789607
HALLMARK_HEME_METABOLISM,0.047319328229122215,0.13510214422139127,0.00544376992055045,0.04399121502030481
HALLMARK_HYPOXIA,0.08056260227170024,-0.02835596853519707,-0.010818239496897183,0.04391703316462359
HALLMARK_IL2_STAT5_SIGNALING,0.0083728992161901,0.09748919528101078,-0.02418821506498505,-0.053668358281889005
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03150660959720414,0.07923719155833195,0.045776429751029454,-0.0179574357619005
HALLMARK_INFLAMMATORY_RESPONSE,0.035811750491271416,0.08396335012156943,0.02030617620550863,-0.004918714475085846
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.08492255443832974,0.10462277971631619,0.004495935850956435,0.04616570644941933
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08227943536466295,0.08373550047396167,0.0014009580090836601,-0.04447258128621746
HALLMARK_KRAS_SIGNALING_DN,0.13824696837378783,0.023177334845071295,0.0317019437213038,0.025831841953776667
HALLMARK_KRAS_SIGNALING_UP,0.0191150399279663,0.02982063375169171,0.008729228581426126,0.01296577298642683
HALLMARK_MITOTIC_SPINDLE,0.08135706201902199,0.13550240341510802,0.029708426563597966,0.01782549793895062
HALLMARK_MTORC1_SIGNALING,0.06111102071762169,0.11938679665986382,0.010729051151375943,0.044579500169394146
