,MGH258,UKF243,UKF248,UKF251,UKF255,UKF266,ZH1019T1,ZH8811Bbulk
HALLMARK_ADIPOGENESIS,0.09143933594416187,0.035420664932382065,0.06451333456702676,0.07781886340488785,0.37289302692769416,0.1266774844834833,0.0058124175884774944,0.11058849053746163
HALLMARK_ALLOGRAFT_REJECTION,-0.03914506743520615,-0.05112823396125968,-0.04873621838118492,0.10330616917026221,0.2662356514257222,0.2662109588589998,-0.040117123480312926,0.08780337724274617
HALLMARK_ANDROGEN_RESPONSE,0.13592643620918385,0.021460632375918946,0.0129800178176991,0.08179301721593527,0.21954329815209372,0.2945804690030483,0.02771368445070438,0.0808215790044572
HALLMARK_ANGIOGENESIS,-0.033016013797939024,0.026909245986583313,-0.05020796179038891,-0.061751046526810606,0.2880475263030514,0.38242878756147997,0.07104399496186742,-0.059868593386107956
HALLMARK_APICAL_JUNCTION,0.15923106528453637,0.01117622075637825,0.05441992092744689,0.09764309044808815,0.4565713727820215,0.40175237378993006,0.007317867769586505,0.10495453672840556
HALLMARK_APICAL_SURFACE,0.13584970618773717,0.041109402385393526,0.11627266022922997,0.0004147896743096343,0.3017426800161075,-0.09722660759353552,0.0035212857623024875,0.08575302502704665
HALLMARK_APOPTOSIS,0.06842772343904965,-0.012702884281015518,-0.08090252243447972,0.010316646195202294,-0.18420375846768547,-0.1109037645060211,0.029860842027265362,-0.045043598233195696
HALLMARK_BILE_ACID_METABOLISM,0.16757551401994492,0.03685662251493788,0.08529907291473786,0.008461604796734787,0.3627947054461575,0.2673312543814989,-0.0018578364711526933,0.06393645855254991
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.11499586484987102,0.022440795597248226,0.11282550436810462,0.04012422301553801,0.31216987661557266,0.33321176724672125,-0.004822049548328227,0.10186933943006425
HALLMARK_COAGULATION,-0.09882386740381723,-0.011379278996085939,-0.04048764107513147,0.06324210593759089,0.16602394199973783,0.19053557267826837,0.022864416215196384,0.07715338392363234
HALLMARK_COMPLEMENT,-0.04130946917922564,0.014932096448989789,0.02508363927941257,0.04887283681566009,0.36859019796345255,0.06332800363270735,-0.021487580166922416,0.07459195732606844
HALLMARK_DNA_REPAIR,0.17667319866477701,0.05418792982998633,0.08967423030121074,0.13952222924467014,0.36687646278476327,0.407861531858241,-0.00039851332766566047,0.09860012420367592
HALLMARK_E2F_TARGETS,0.16191699094533318,0.02588646863184676,0.09534907370386089,0.0834359216358219,0.4368877962928867,0.41895477032012884,0.007851008552400682,0.030429592488500648
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09947308444863405,0.015429300400107196,-0.08406000077969292,-0.005914147419501981,-0.2100817123489957,0.3465761133736116,0.03955202058215866,-0.06294634569682218
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07494738809518083,0.000985872539580111,0.020448490886713855,0.04409755990484832,0.20109223971077556,0.039146154301771936,0.05588275667971318,0.06156512588482689
