,UKF248,UKF255,UKF259,UKF260,UKF275,UKF304,UKF313,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05065120449094466,0.15758256651737276,0.08197106405079146,-0.03558658910196268,0.0014084910379200104,-0.002794543141831165,0.15057435594494406,0.04837783266165802,0.09621910287458203,0.10772050989378446,-0.01922021121280417
HALLMARK_ALLOGRAFT_REJECTION,0.04018936156884759,0.11727239061749371,0.05055091820531614,0.1656197246727753,0.04278014144726211,0.17517979803197062,0.15629953175629263,0.01583638179573682,0.07973892142642255,0.14692607996205573,0.08519201108110996
HALLMARK_ANDROGEN_RESPONSE,0.022032612340484006,0.0716963399543287,0.023229923843320534,0.0792416749465357,-0.01667199733181612,0.12599445130650866,0.14789313282057748,0.029636260971905186,0.1362178717552954,0.07265838653737565,-0.07220054742499141
HALLMARK_ANGIOGENESIS,0.03415058836620331,0.21564258992915977,0.03940761027012667,0.07533026570866129,-0.032151482101293184,0.14710005407803908,-0.1315854391046047,-0.0009493624710408406,0.03778720512556189,-0.08210142721120775,-0.12322884153564101
HALLMARK_APICAL_JUNCTION,0.07766736004191681,0.13882941751597513,0.028592854946882972,0.015284325137098473,0.019393446225951832,0.08012516964045734,0.15553936218705758,0.0456502810202435,0.07877007113368673,0.11095051705570111,0.003587956877177675
HALLMARK_APICAL_SURFACE,0.04911609810936914,0.14310826786057632,0.05256531469400582,-0.06178983333485276,0.023891323478926065,-0.05094398762199281,0.14177564930083694,-0.0044320115907577565,-0.019292907173118254,0.04630108397013133,-0.021576752522948793
HALLMARK_APOPTOSIS,0.050053064557940875,-0.034161553168626214,0.0730825213592527,0.18851281142805285,-0.01914987299448764,0.05772226013185357,0.04517771436981324,-0.019435221675102077,0.11262707822164476,0.06169943541296766,-0.07797155891135962
HALLMARK_BILE_ACID_METABOLISM,0.0362418684957177,0.1261698815816735,-0.025859554234315914,-0.1312575433163731,-0.03689330565026284,0.04613994188131064,0.08705108972254934,0.0435156346583297,0.09545906324963728,0.12410142544911582,0.04903891019412171
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.06466465417048958,0.11189565218216363,0.05916255778668636,-0.02527533583261659,-0.03662634446246204,0.14631486484873785,0.1518072090492445,0.040728234954630786,-0.011774938041817647,0.04754376133896208,-0.08734493886566484
HALLMARK_COAGULATION,0.08579770271645025,0.06323485200984659,0.04221521255236832,0.19648543662566484,0.020190450750343692,0.19869046709697638,0.022244612195107035,-0.007618040788839261,0.11130575429520502,0.11261471110920429,-0.08471854138696631
HALLMARK_COMPLEMENT,0.0004711128601136586,0.15811276077100733,0.06599333195906416,0.18861644065378658,-0.018086216089118846,0.14917131725750202,0.13896496249188564,0.01253708009747279,0.051909565962035144,0.08053963325700447,-0.08459500996332454
